prompt_id,prompt_variant,layer,lens,p_top1,top1_token_id,top1_token_str,p_answer,answer_rank,kl_norm_vs_raw_bits
pos,no_filler,25,norm,0.07045111805200577,8430,Berlin,0.07045111805200577,1,1.612352314329456
pos,no_filler,25,raw,7.0464018790517e-05,8430,Berlin,7.0464018790517e-05,1,1.612352314329456
pos,no_filler,26,norm,0.07506823539733887,8430,Berlin,0.07506823539733887,1,1.4222338349591879
pos,no_filler,26,raw,7.7054814028088e-05,8430,Berlin,7.7054814028088e-05,1,1.4222338349591879
pos,no_filler,27,norm,0.11359018832445145,8430,Berlin,0.11359018832445145,1,1.6819213603952725
pos,no_filler,27,raw,8.400303340749815e-05,8430,Berlin,8.400303340749815e-05,1,1.6819213603952725
pos,no_filler,28,norm,0.08941493928432465,8430,Berlin,0.08941493928432465,1,1.4194429864923117
pos,no_filler,28,raw,9.701444651000202e-05,8430,Berlin,9.701444651000202e-05,1,1.4194429864923117
pos,no_filler,29,norm,0.18467795848846436,8430,Berlin,0.18467795848846436,1,2.6946735327392832
pos,no_filler,29,raw,0.00011219042062293738,8430,Berlin,0.00011219042062293738,1,2.6946735327392832
pos,no_filler,30,norm,0.09594065696001053,8430,Berlin,0.09594065696001053,1,1.9177159380862652
pos,no_filler,30,raw,0.00014244206249713898,8430,Berlin,0.00014244206249713898,1,1.9177159380862652
pos,no_filler,31,norm,0.04802582040429115,8430,Berlin,0.04802582040429115,1,1.5786039867679962
pos,no_filler,31,raw,0.00015800462279003114,8430,Berlin,0.00015800462279003114,1,1.5786039867679962
pos,no_filler,32,norm,0.6982864737510681,8430,Berlin,0.6982864737510681,1,9.519690319801718
pos,no_filler,32,raw,0.00022805154731031507,8430,Berlin,0.00022805154731031507,1,9.519690319801718
ctl,orig,14,norm,0.008570375852286816,22819,[…],3.094771091127768e-05,12157,0.31553020617991306
ctl,orig,14,raw,3.462709719315171e-05,22819,[…],3.147024835925549e-05,10596,0.31553020617991306
ctl,orig,15,norm,0.02823505364358425,22819,[…],3.506989014567807e-05,9027,0.571839863366064
ctl,orig,15,raw,3.588106847018935e-05,22819,[…],3.173506411258131e-05,6548,0.571839863366064
ctl,orig,16,norm,0.007222841028124094,22819,[…],5.957295434200205e-05,2754,0.35698486134822177
ctl,orig,16,raw,3.567923704395071e-05,3768,simply,3.251168891438283e-05,1732,0.35698486134822177
ctl,orig,17,norm,0.00398434791713953,22819,[…],9.806199523154646e-05,605,0.31580546441261903
ctl,orig,17,raw,3.684885450638831e-05,15389,kennis,3.349448161316104e-05,385,0.31580546441261903
ctl,orig,18,norm,0.011877926997840405,22819,[…],0.0001270364155061543,361,0.4353230448075565
ctl,orig,18,raw,3.824351369985379e-05,3768,simply,3.406884570722468e-05,143,0.4353230448075565
ctl,orig,19,norm,0.009499912150204182,22819,[…],0.00022535746393259615,70,0.4417924301937374
ctl,orig,19,raw,4.198341048322618e-05,3768,simply,3.545507206581533e-05,37,0.4417924301937374
ctl,orig,20,norm,0.008707739412784576,22819,[…],0.001234295661561191,7,0.5185882732401345
ctl,orig,20,raw,4.491382060223259e-05,3768,simply,4.036754762637429e-05,6,0.5185882732401345
ctl,orig,21,norm,0.010204263962805271,345,"""",0.0024193949066102505,9,0.6819204547385201
ctl,orig,21,raw,4.6053381083766e-05,1509,«,4.4259282731218264e-05,5,0.6819204547385201
ctl,orig,22,norm,0.00881199724972248,345,"""",0.0054710968397557735,4,0.6492960338004488
ctl,orig,22,raw,4.9040863814298064e-05,5465,Paris,4.9040863814298064e-05,1,0.6492960338004488
ctl,orig,23,norm,0.008166913874447346,345,"""",0.006525700446218252,3,0.6110571532336356
ctl,orig,23,raw,5.114964733365923e-05,5465,Paris,5.114964733365923e-05,1,0.6110571532336356
ctl,orig,24,norm,0.02745022624731064,5465,Paris,0.02745022624731064,1,0.9922825392643431
ctl,orig,24,raw,5.850159504916519e-05,5465,Paris,5.850159504916519e-05,1,0.9922825392643431
ctl,orig,25,norm,0.49445459246635437,5465,Paris,0.49445459246635437,1,6.506481356041346
ctl,orig,25,raw,9.087171929422766e-05,5465,Paris,9.087171929422766e-05,1,6.506481356041346
ctl,orig,26,norm,0.44842109084129333,5465,Paris,0.44842109084129333,1,5.889896035474038
ctl,orig,26,raw,9.9620119726751e-05,5465,Paris,9.9620119726751e-05,1,5.889896035474038
ctl,orig,27,norm,0.498272567987442,5465,Paris,0.498272567987442,1,6.303582415928835
ctl,orig,27,raw,0.00010869916150113568,5465,Paris,0.00010869916150113568,1,6.303582415928835
ctl,orig,28,norm,0.19254536926746368,5465,Paris,0.19254536926746368,1,2.7882522167788024
ctl,orig,28,raw,0.00010948278941214085,5465,Paris,0.00010948278941214085,1,2.7882522167788024
ctl,orig,29,norm,0.3158192038536072,5465,Paris,0.3158192038536072,1,5.038444327582446
ctl,orig,29,raw,0.00012402785068843514,5465,Paris,0.00012402785068843514,1,5.038444327582446
ctl,orig,30,norm,0.14538726210594177,5465,Paris,0.14538726210594177,1,4.542013654144535
ctl,orig,30,raw,0.00016372351092286408,5465,Paris,0.00016372351092286408,1,4.542013654144535
ctl,orig,31,norm,0.11124451458454132,345,"""",0.0989445224404335,2,4.0351687432662775
ctl,orig,31,raw,0.00019946345128118992,5465,Paris,0.00019946345128118992,1,4.0351687432662775
ctl,orig,32,norm,0.6539125442504883,5465,Paris,0.6539125442504883,1,9.640343716618617
ctl,orig,32,raw,0.0002909204631578177,5465,Paris,0.0002909204631578177,1,9.640343716618617
