prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_strict@0.7,copy_strict@0.8,copy_strict@0.9,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,teacher_entropy_bits,kl_to_final_bits,kl_to_final_bits_norm_temp,answer_rank,cos_to_final,cos_to_answer,cos_to_prompt_max,geom_crossover,echo_mass_prompt,answer_mass,answer_minus_echo_mass,mass_ratio_ans_over_prompt,topk_prompt_mass@50,control_margin
pos,orig,10,16,⟨NEXT⟩,16.296220779418945,pins,0.0004681237624026835,ucker,0.0003308961458969861,ETO,0.00032804865622892976,岗,0.0003227576380595565,inx,0.00030495357350446284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982452202239074,False,False,,,,False,False,False,False,False,0.0004681237624026835,0.0017547797178849578,9.623427104088478e-06,2.5969505827619233,11.234976486447026,,30148,-0.007887285202741623,,,,,,,,,
pos,orig,11,16,⟨NEXT⟩,16.46126365661621,argas,0.0002444106503389776,ETO,0.0002348841808270663,orest,0.00019161832460667938, Booth,0.00019136467017233372,pins,0.0001872934226412326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989504287514137,False,False,,,,False,False,False,False,False,0.0002444106503389776,0.001049571204930544,1.3868578207620885e-05,2.5969505827619233,11.05074935877339,,16139,-0.008732016198337078,,,,,,,,,
pos,orig,12,16,⟨NEXT⟩,16.482391357421875,ETO,0.00024948621285147965,thouse,0.00021613908756989986,mtx,0.00021504031610675156,欠,0.0002134213864337653, Booth,0.0001823436323320493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998923569364706,False,False,,,,False,False,False,False,False,0.00024948621285147965,0.0010764306643977761,2.249042154289782e-05,2.5969505827619233,11.022851021081028,,5404,-0.021521877497434616,,,,,,,,,
pos,orig,13,16,⟨NEXT⟩,16.444429397583008,orest,0.00031377022969536483,ETO,0.0003103057970292866,arian,0.00021933941752649844, Booth,0.0002160500589525327, Seth,0.0002075518568744883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987329826399218,False,False,,,,False,False,False,False,False,0.00031377022969536483,0.0012670173309743404,1.9569448340917006e-05,2.5969505827619233,11.09847454438782,,8069,-0.016864262521266937,,,,,,,,,
pos,orig,14,16,⟨NEXT⟩,16.289020538330078, Booth,0.0006574688595719635,欠,0.0005548518383875489,ETO,0.0005193554679863155,orest,0.000443038996309042,EIF,0.00041112166945822537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9974141631682869,False,False,,,,False,False,False,False,False,0.0006574688595719635,0.0025858369190245867,1.8821723642759025e-05,2.5969505827619233,11.256643548733328,,9758,-0.017367936670780182,,,,,,,,,
pos,orig,15,16,⟨NEXT⟩,16.445436477661133,orest,0.00031933150603435934, Tata,0.0002728933177422732,ETO,0.0002495980588719249,wk,0.00023934594355523586,ephy,0.00022146390983834863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9986973672639579,False,False,,,,False,False,False,False,False,0.00031933150603435934,0.001302632736042142,1.3441588635032531e-05,2.5969505827619233,11.072501036523914,,17427,-0.011506365612149239,,,,,,,,,
pos,orig,16,16,⟨NEXT⟩,16.40952491760254,orest,0.0005178980645723641, Tata,0.00028950042906217277, Caldwell,0.0002830983139574528,ines,0.00023847717966418713,rial,0.0002120847493642941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9984589412633795,False,False,,,,False,False,False,False,False,0.0005178980645723641,0.0015410586493089795,1.4095008737058379e-05,2.5969505827619233,11.10340631888396,,16089,-0.007447012234479189,,,,,,,,,
pos,orig,17,16,⟨NEXT⟩,16.305158615112305,orest,0.0005054690409451723,926,0.0003738336672540754, wink,0.0003494916600175202,ERA,0.0003439315769355744,ines,0.0003404107701499015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9980868632846978,False,False,,,,False,False,False,False,False,0.0005054690409451723,0.0019131368026137352,1.1623218597378582e-05,2.5969505827619233,11.221451082852573,,22655,0.0065949708223342896,,,,,,,,,
pos,orig,18,16,⟨NEXT⟩,16.176727294921875,indre,0.0007537229103036225,ines,0.0006148434476926923,926,0.0005024047568440437,ERA,0.00044380873441696167,\\Action,0.00037593443994410336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9973092857107986,False,False,,,,False,False,False,False,False,0.0007537229103036225,0.002690714318305254,1.7974372894968837e-05,2.5969505827619233,11.444535282731549,,11203,0.016111690551042557,,,,,,,,,
pos,orig,19,16,⟨NEXT⟩,16.29061508178711,ERA,0.0005139221320860088,ifu,0.0004617216472979635,OptionsResolver,0.000342188955983147,ines,0.00033981967135332525, City,0.00028818563441745937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9980541619588621,False,False,,,,False,False,False,False,False,0.0005139221320860088,0.0019458380993455648,1.700153370620683e-05,2.5969505827619233,11.34689041287768,,11820,0.013031598180532455,,,,,,,,,
pos,orig,20,16,⟨NEXT⟩,16.265504837036133, Tucker,0.0004951933515258133,creen,0.00043264252599328756,ยง,0.000316554622258991,quito,0.0003079163725487888, initData,0.0002848793228622526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9981628138048109,False,False,,,,False,False,False,False,False,0.0004951933515258133,0.0018371862825006247,2.2764821551390924e-05,2.5969505827619233,11.344052699138444,,6872,0.003677079686895013,,,,,,,,,
pos,orig,21,16,⟨NEXT⟩,15.957246780395508,=__,0.0008275703876279294,quito,0.0008060544496402144, initData,0.0007193817873485386,EGIN,0.0006933706463314593, Bylo,0.0006789701874367893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9962746525416151,False,False,,,,False,False,False,False,False,0.0008275703876279294,0.0037253473419696093,1.0080701940751169e-05,2.5969505827619233,11.611765021055113,,25827,-0.0008953668875619769,,,,,,,,,
pos,orig,22,16,⟨NEXT⟩,15.912346839904785, Bylo,0.0018027792684733868,quito,0.0009102202020585537, phil,0.000662243168335408,ines,0.000658030214253813, Eins,0.0005931340856477618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9953735930612311,False,False,,,,False,False,False,False,False,0.0018027792684733868,0.0046264068223536015,4.431276465766132e-06,2.5969505827619233,11.627222821714662,,58305,0.010664843022823334,,,,,,,,,
pos,orig,23,16,⟨NEXT⟩,15.857771873474121, Bylo,0.002265221206471324,quito,0.0008270377293229103,ivic,0.0007004323415458202, Eins,0.0006953760166652501,高校,0.0006506054778583348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9948613272281364,False,False,,,,False,False,False,False,False,0.002265221206471324,0.005138672888278961,1.85241890449106e-06,2.5969505827619233,11.734296468419434,,93810,0.020221572369337082,,,,,,,,,
pos,orig,24,16,⟨NEXT⟩,16.42302894592285, Bylo,0.0003044743207283318,ores,0.0002837391512002796, Philipp,0.00027870835037902, Mint,0.00024473745725117624,_notifier,0.00024073856184259057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9986476021585986,False,False,,,,False,False,False,False,False,0.0003044743207283318,0.0013523978414013982,2.7938947368966183e-06,2.5969505827619233,11.035921014616,,101170,0.0023566170129925013,,,,,,,,,
pos,orig,25,16,⟨NEXT⟩,15.947394371032715,ores,0.0010835024295374751,quito,0.000885585555806756, Philipp,0.0007482453947886825, Westminster,0.0006549678510054946,ivic,0.0006142221973277628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9960134765715338,False,False,,,,False,False,False,False,False,0.0010835024295374751,0.003986523486673832,2.1667474356945604e-06,2.5969505827619233,11.519990263040494,,90747,0.016174733638763428,,,,,,,,,
pos,orig,26,16,⟨NEXT⟩,15.92322826385498,EGIN,0.0011715370928868651,arlo,0.0008784454548731446,855,0.0008560977294109762, Pall,0.0008350529824383557,{@,0.000790799967944622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995468066772446,False,False,,,,False,False,False,False,False,0.0011715370928868651,0.004531933460384607,3.872266006510472e-06,2.5969505827619233,11.573723834545467,,64624,0.017173849046230316,,,,,,,,,
pos,orig,27,16,⟨NEXT⟩,16.020095825195312, Hairst,0.0007457890314981341, Westminster,0.0006294107879512012,615,0.0006130774272605777, kne,0.0005726782837882638,{@,0.0005716363666579127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9968674081028439,False,False,,,,False,False,False,False,False,0.0007457890314981341,0.0031325919553637505,5.598570169240702e-06,2.5969505827619233,11.412084908236151,,49762,-0.0014826410915702581,,,,,,,,,
pos,orig,28,16,⟨NEXT⟩,15.696231842041016, Pall,0.0022831144742667675,quito,0.00226802215911448,EGIN,0.0016358478460460901,�,0.0012615345185622573, Bylo,0.0012395096709951758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9913119713310152,False,False,,,,False,False,False,False,False,0.0022831144742667675,0.00868802797049284,5.319719093677122e-06,2.5969505827619233,11.854352741472535,,45839,0.022815249860286713,,,,,,,,,
pos,orig,29,16,⟨NEXT⟩,15.66012954711914,quito,0.0027914242818951607,stered,0.0021316346246749163,ewan,0.0018963870825245976, scr,0.0013535113539546728,�,0.0011485303984954953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9906785122584552,False,False,,,,False,False,False,False,False,0.0027914242818951607,0.009321487508714199,5.925971890974324e-06,2.5969505827619233,11.823787984761198,,41132,0.01346453558653593,,,,,,,,,
pos,orig,30,16,⟨NEXT⟩,15.958760261535645,quito,0.0011828715214505792,�,0.0010300721041858196,stered,0.0007059649215079844, Bylo,0.0006066001369617879, Pall,0.0005752193974331021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9958992719184607,False,False,,,,False,False,False,False,False,0.0011828715214505792,0.00410072784870863,5.9716512623708695e-06,2.5969505827619233,11.510123962325796,,45900,0.019856389611959457,,,,,,,,,
pos,orig,31,16,⟨NEXT⟩,15.533616065979004, Leh,0.0019118654308840632,stered,0.0016009928658604622, Bernie,0.0012460396392270923,EGIN,0.0011718812165781856,iero,0.0009555279975757003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9931136928498745,False,False,,,,False,False,False,False,False,0.0019118654308840632,0.0068863071501255035,1.1441970855230466e-05,2.5969505827619233,11.894461847376157,,20198,0.007875506766140461,,,,,,,,,
pos,orig,32,16,⟨NEXT⟩,16.006689071655273,stered,0.0006466701743192971,inux,0.0005882481927983463,ovah,0.0004823684867005795,345,0.0004737110866699368, sc,0.0004599468666128814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997349055192899,False,False,,,,False,False,False,False,False,0.0006466701743192971,0.002650944981724024,1.3426690202322789e-05,2.5969505827619233,11.352095295823393,,17963,-0.003957680426537991,,,,,,,,,
pos,orig,33,16,⟨NEXT⟩,15.505025863647461, sto,0.0015486582415178418,ores,0.0011128640035167336,inux,0.0011100054252892733, Slee,0.0010375501587986946, flex,0.0010057049803435802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9941852171905339,False,False,,,,False,False,False,False,False,0.0015486582415178418,0.005814782343804836,1.4192974049365148e-05,2.5969505827619233,11.832875548032789,,15700,0.0018016805406659842,,,,,,,,,
pos,orig,34,16,⟨NEXT⟩,15.72765827178955,zell,0.0010358205763623118,v,0.0009260014048777521,urf,0.0009109928505495191, bil,0.0009081428870558739,rito,0.0008634300320409238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9953556122491136,False,False,,,,False,False,False,False,False,0.0010358205763623118,0.0046443878673017025,2.385510924796108e-05,2.5969505827619233,11.558424257924711,,7817,-0.017217986285686493,,,,,,,,,
pos,orig,35,16,⟨NEXT⟩,15.54142951965332, Lomb,0.0013221678091213107,819,0.0012004023883491755, sto,0.0011552274227142334, Slee,0.001085861586034298, Mayo,0.0010556542547419667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.994180686539039,False,False,,,,False,False,False,False,False,0.0013221678091213107,0.005819313228130341,2.449982457619626e-05,2.5969505827619233,11.781235349354118,,7721,0.004573906771838665,,,,,,,,,
pos,orig,36,16,⟨NEXT⟩,15.95201587677002, Greenwood,0.001174638164229691, Lomb,0.001104440656490624, Westminster,0.000957046402618289,rale,0.0008843006216920912,lope,0.0006992715643718839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9951803025905974,False,False,,,,False,False,False,False,False,0.001174638164229691,0.004819697234779596,4.995886411052197e-05,2.5969505827619233,11.276248883001085,,1866,-0.007530197501182556,,,,,,,,,
pos,orig,37,16,⟨NEXT⟩,15.745270729064941, Greenwood,0.0010849619284272194, Westminster,0.0010574577609077096, Downing,0.0008426897693425417,indr,0.0007340792799368501, Vall,0.0006549638346768916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9956258474267088,False,False,,,,False,False,False,False,False,0.0010849619284272194,0.004374152515083551,9.824901644606143e-05,2.5969505827619233,11.425917816810347,,612,0.0025171965826302767,,,,,,,,,
pos,orig,38,16,⟨NEXT⟩,15.767736434936523, pal,0.0013628036249428988, Caldwell,0.0012116426369175315, Westminster,0.0009586326195858419, Fork,0.0009354302892461419,indr,0.0007902311044745147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9947412597248331,False,False,,,,False,False,False,False,False,0.0013628036249428988,0.005258740391582251,6.36094919173047e-05,2.5969505827619233,11.435585993511252,,1408,0.004427256528288126,,,,,,,,,
pos,orig,39,16,⟨NEXT⟩,15.77607536315918, Caldwell,0.0010966688860207796, Lomb,0.0010960707440972328, Vall,0.0010835331631824374,虫,0.0009978486923500896, pal,0.0008478001691401005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9948780783452094,False,False,,,,False,False,False,False,False,0.0010966688860207796,0.00512192165479064,8.259792230091989e-05,2.5969505827619233,11.491390924063216,,871,-0.008534509688615799,,,,,,,,,
pos,orig,40,16,⟨NEXT⟩,15.832208633422852,imax,0.0010991867166012526, Lomb,0.00105156353674829, pig,0.0010114966426044703,虫,0.0008325563976541162, pal,0.0008305567316710949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9951746399747208,False,False,,,,False,False,False,False,False,0.0010991867166012526,0.0048253596760332584,5.5590677220607176e-05,2.5969505827619233,11.41962737937239,,1723,0.002606481546536088,,,,,,,,,
pos,orig,41,16,⟨NEXT⟩,15.860603332519531, Bylo,0.0012237788178026676, pig,0.0011567454785108566, Lomb,0.001150405965745449, Jab,0.0010734370443969965,imax,0.0009819010738283396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9944137316197157,False,False,,,,False,False,False,False,False,0.0012237788178026676,0.005586268380284309,5.610382140730508e-05,2.5969505827619233,11.372376177943739,,1645,-0.01126001589000225,,,,,,,,,
pos,orig,42,16,⟨NEXT⟩,16.208391189575195, pig,0.0006224362878128886, Lomb,0.0006127044907771051,imax,0.0005668363301083446, Pig,0.0005037893424741924, Bylo,0.0004839231551159173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9972103103937116,False,False,,,,False,False,False,False,False,0.0006224362878128886,0.0027896894607692957,4.5948483602842316e-05,2.5969505827619233,11.10188530431973,,1648,-0.018069490790367126,,,,,,,,,
pos,orig,43,16,⟨NEXT⟩,16.146968841552734, Lomb,0.0006385305896401405,imax,0.0005957790417596698, pig,0.0005640069139190018, Pig,0.0005207430804148316,lope,0.0003947833029087633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9972861570713576,False,False,,,,False,False,False,False,False,0.0006385305896401405,0.0027138427831232548,5.309049811330624e-05,2.5969505827619233,11.179726027961445,,1278,-0.020048215985298157,,,,,,,,,
pos,orig,44,16,⟨NEXT⟩,15.516361236572266, Jab,0.0017308937385678291,imax,0.0016549578867852688, Lomb,0.0012274605687707663,hoc,0.0012110021198168397, pig,0.0010757982963696122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9930998873896897,False,False,,,,False,False,False,False,False,0.0017308937385678291,0.006900112610310316,7.876921154092997e-05,2.5969505827619233,11.769562542874757,,1211,-0.009930156171321869,,,,,,,,,
pos,orig,45,16,⟨NEXT⟩,16.224735260009766,imax,0.0005077492678537965, Jab,0.0004876466700807214, Pig,0.00043043307960033417, pig,0.00035416538594290614, Miz,0.00035134691279381514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978686586837284,False,False,,,,False,False,False,False,False,0.0005077492678537965,0.0021313412580639124,3.748232848010957e-05,2.5969505827619233,11.123039170375856,,2484,-0.01784464344382286,,,,,,,,,
pos,orig,46,16,⟨NEXT⟩,16.69440460205078,dialogs,0.0001170365430880338,oard,0.00011219586303923279,imax,0.00010885323717957363,ETYPE,0.00010720937279984355, claw,9.114499698625877e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994635599869071,False,False,,,,False,False,False,False,False,0.0001170365430880338,0.0005364400567486882,1.8038888811133802e-05,2.5969505827619233,10.733964883120734,,5901,-0.020735934376716614,,,,,,,,,
pos,orig,47,16,⟨NEXT⟩,16.10443687438965,mens,0.0005706856027245522, porcelain,0.0004927731351926923, Miz,0.00048339253407903016,imax,0.0004502279625739902, Jab,0.0004457342147361487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9975571865506936,False,False,,,,False,False,False,False,False,0.0005706856027245522,0.002442813478410244,2.4367973310290836e-05,2.5969505827619233,11.140602726612569,,6729,-0.021790118888020515,,,,,,,,,
pos,orig,48,16,⟨NEXT⟩,16.100019454956055,mens,0.0005164991016499698,imax,0.0004662561696022749, Miz,0.0004631296615116298, Jab,0.00043714206549338996, porcelain,0.0004134954942855984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9977034775074571,False,False,,,,False,False,False,False,False,0.0005164991016499698,0.002296522492542863,2.919983489846345e-05,2.5969505827619233,11.11989051200386,,4825,-0.017186574637889862,,,,,,,,,
pos,orig,49,16,⟨NEXT⟩,16.055755615234375,mens,0.0007070460706017911, Bien,0.0006755855865776539, Jab,0.0005219853483140469, claw,0.00048029565368779004,mons,0.000468010432086885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9971470769087318,False,False,,,,False,False,False,False,False,0.0007070460706017911,0.0028529230039566755,4.2717922042356804e-05,2.5969505827619233,11.18571102421147,,2403,-0.01913563907146454,,,,,,,,,
pos,orig,50,16,⟨NEXT⟩,16.373779296875, Bien,0.00042800637311302125,mens,0.0003193411394022405,oard,0.00030483881710097194,imax,0.000287394825136289, claw,0.0002697878226172179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9983906310226303,False,False,,,,False,False,False,False,False,0.00042800637311302125,0.001609369064681232,4.128482396481559e-05,2.5969505827619233,10.941979963131113,,1490,-0.019464777782559395,,,,,,,,,
pos,orig,51,16,⟨NEXT⟩,16.224977493286133, Bien,0.0006354725337587297,oard,0.000439403229393065,imax,0.00037460963358171284, claw,0.0003676621417980641,Bien,0.00036395082133822143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978189016401302,False,False,,,,False,False,False,False,False,0.0006354725337587297,0.0021810983307659626,5.452497862279415e-05,2.5969505827619233,11.037379427495315,,1070,-0.024759557098150253,,,,,,,,,
pos,orig,52,16,⟨NEXT⟩,15.588029861450195, Jab,0.0013413570122793317,oose,0.0013015317963436246, Bien,0.0010807657381519675,らい,0.001075476291589439,�,0.0010220215190201998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9941788476426154,False,False,,,,False,False,False,False,False,0.0013413570122793317,0.005821152590215206,7.538642239524052e-05,2.5969505827619233,11.598420543209366,,1240,-0.027745503932237625,,,,,,,,,
pos,orig,53,16,⟨NEXT⟩,16.017253875732422, Bien,0.0007812583353370428,�,0.00065196881769225, sow,0.0005456049693748355, Jab,0.0005312323337420821,oose,0.0005233762785792351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9969665592652746,False,False,,,,False,False,False,False,False,0.0007812583353370428,0.00303344102576375,8.349375275429338e-05,2.5969505827619233,11.206741750689577,,626,-0.032124146819114685,,,,,,,,,
pos,orig,54,16,⟨NEXT⟩,16.392623901367188,oard,0.0003405654861126095, Bien,0.0002858939114958048,�,0.00027032988145947456,oose,0.00023453171888832003, Ole,0.0002296793827554211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9986389996192884,False,False,,,,False,False,False,False,False,0.0003405654861126095,0.0013610003516077995,5.091696948511526e-05,2.5969505827619233,10.932865570565987,,824,-0.03400145098567009,,,,,,,,,
pos,orig,55,16,⟨NEXT⟩,16.396114349365234,oard,0.00028280573314987123, Bien,0.00027617684099823236,thouse,0.0002502291463315487,essen,0.00024847910390235484,�,0.00024378046509809792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9986985287105199,False,False,,,,False,False,False,False,False,0.00028280573314987123,0.0013014712603762746,6.088470036047511e-05,2.5969505827619233,10.879874276182138,,498,-0.03864036500453949,,,,,,,,,
pos,orig,56,16,⟨NEXT⟩,15.562407493591309, Jab,0.002241817070171237, Pig,0.0010205871658399701, sow,0.001001360360532999,thouse,0.0009563982021063566,oose,0.0009508274961262941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9938290097052231,False,False,,,,False,False,False,False,False,0.002241817070171237,0.006170989945530891,0.00014380004722625017,2.5969505827619233,11.582245918861021,,403,-0.03187580779194832,,,,,,,,,
pos,orig,57,16,⟨NEXT⟩,16.108055114746094, Pig,0.0005904418649151921, Jab,0.00055061059538275,819,0.0005078743561170995,thouse,0.0004858591128140688, Bien,0.00041795813012868166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9974472559406422,False,False,,,,False,False,False,False,False,0.0005904418649151921,0.0025527440011501312,6.656517507508397e-05,2.5969505827619233,11.148332314872947,,847,-0.03729412704706192,,,,,,,,,
