prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_strict@0.7,copy_strict@0.8,copy_strict@0.9,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,teacher_entropy_bits,kl_to_final_bits,kl_to_final_bits_norm_temp,answer_rank,cos_to_final,cos_to_answer,cos_to_prompt_max,geom_crossover,echo_mass_prompt,answer_mass,answer_minus_echo_mass,mass_ratio_ans_over_prompt,topk_prompt_mass@50,control_margin
pos,orig,10,16,⟨NEXT⟩,13.74748420715332, fich,0.010142097249627113, alike,0.009365891106426716,otted,0.008003808557987213,enges,0.006425379775464535,cul,0.0062325638718903065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9598302594386041,False,False,,,,False,False,False,False,False,0.010142097249627113,0.040169741958379745,2.5580061446817126e-06,3.180720065700749,12.842201825971612,,40800,0.07932653278112411,,,,,,,,,
pos,orig,11,16,⟨NEXT⟩,13.91220760345459,aped,0.02123190090060234, verses,0.0106560830026865, acid,0.005509262904524803, Architect,0.004270138684660196, Corne,0.004246685653924942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9540859288536012,False,False,,,,False,False,False,False,False,0.02123190090060234,0.045914072543382645,4.84343763673678e-06,3.180720065700749,12.570913640778203,,28460,0.12231431156396866,,,,,,,,,
pos,orig,12,16,⟨NEXT⟩,12.28797721862793,bond,0.051838137209415436, bond,0.036011893302202225, themselves,0.010865729302167892,iture,0.010336528532207012, Bonds,0.009564012289047241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8813836993649602,False,False,,,,False,False,False,False,False,0.051838137209415436,0.11861630529165268,1.0994223487159616e-07,3.180720065700749,14.38850884676878,,104368,0.06544722616672516,,,,,,,,,
pos,orig,13,16,⟨NEXT⟩,13.365630149841309,ston,0.03136220946907997,Sel,0.008187073282897472,탁,0.005862291902303696, Pół,0.00565409054979682,opt,0.004739502910524607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9441948318853974,False,False,,,,False,False,False,False,False,0.03136220946907997,0.05580516904592514,4.6199957637327316e-07,3.180720065700749,13.523226982025403,,80774,0.0724637433886528,,,,,,,,,
pos,orig,14,16,⟨NEXT⟩,11.924220085144043,ston,0.06125609949231148,ír,0.022594446316361427,asters,0.015502716414630413,gy,0.008746095933020115,ios,0.007918359711766243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8839822821319103,False,False,,,,False,False,False,False,False,0.06125609949231148,0.11601771414279938,1.5137196385239804e-08,3.180720065700749,15.479942393951921,,119780,-0.01691274717450142,,,,,,,,,
pos,orig,15,16,⟨NEXT⟩,12.42729663848877,�,0.011740473099052906, encom,0.009801770560443401,ือง,0.008400931023061275, Stevens,0.008252572268247604, themselves,0.007767190225422382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9540370628237724,False,False,,,,False,False,False,False,False,0.011740473099052906,0.04596293717622757,4.376682127826825e-08,3.180720065700749,14.77994686357736,,109545,-0.023492775857448578,,,,,,,,,
pos,orig,16,16,⟨NEXT⟩,12.655747413635254, Sylv,0.0270167775452137, ful,0.0136395413428545, themselves,0.011518827639520168, encom,0.007451419252902269,ishda,0.007372478023171425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9330009561963379,False,False,,,,False,False,False,False,False,0.0270167775452137,0.06699904799461365,1.8742181850939232e-07,3.180720065700749,14.547203430095324,,88940,-0.053724415600299835,,,,,,,,,
pos,orig,17,16,⟨NEXT⟩,10.40294075012207, Sylv,0.10570676624774933, master,0.04328155145049095,stead,0.04135436937212944,aca,0.01229478046298027,vid,0.011006958782672882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7863555736839771,False,False,,,,False,False,False,False,False,0.10570676624774933,0.21364443004131317,5.557420195145824e-07,3.180720065700749,16.885485054670898,,40102,-0.07592320442199707,,,,,,,,,
pos,orig,18,16,⟨NEXT⟩,10.970534324645996,vid,0.033631619065999985,nas,0.031980887055397034, Sylv,0.021951043978333473,árias,0.019281690940260887,apos,0.014863504096865654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878291254863143,False,False,,,,False,False,False,False,False,0.033631619065999985,0.12170874327421188,3.8466499319156355e-08,3.180720065700749,16.425769925469783,,89744,-0.07951624691486359,,,,,,,,,
pos,orig,19,16,⟨NEXT⟩,11.126320838928223,apos,0.08327193558216095, bé,0.016599126160144806,iture,0.012748408131301403, perspectives,0.01164473406970501, irres,0.011403931304812431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8643318647518754,False,False,,,,False,False,False,False,False,0.08327193558216095,0.13566812872886658,1.1749608574973536e-07,3.180720065700749,16.193298912506712,,80067,-0.03465130552649498,,,,,,,,,
pos,orig,20,16,⟨NEXT⟩,11.037151336669922,etto,0.05017915368080139, obsc,0.029054680839180946,apos,0.026785731315612793,iture,0.02246694639325142,руп,0.018008919432759285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8535045683383942,False,False,,,,False,False,False,False,False,0.05017915368080139,0.14649543166160583,2.042090763154647e-08,3.180720065700749,16.821470360297347,,107835,-0.10991469025611877,,,,,,,,,
pos,orig,21,16,⟨NEXT⟩,12.128416061401367,etto,0.032756682485342026,пан,0.016376584768295288,руп,0.013785851188004017,mans,0.008415516465902328,pan,0.007680456154048443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9209849089384079,False,False,,,,False,False,False,False,False,0.032756682485342026,0.0790150910615921,2.3155295991728053e-07,3.180720065700749,15.42910707407929,,73999,-0.05862332135438919,,,,,,,,,
pos,orig,22,16,⟨NEXT⟩,11.676981925964355,com,0.041469283401966095,etto,0.02049398422241211,ekom,0.013409478589892387,пан,0.010621021501719952, tri,0.010407241992652416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.903598990291357,False,False,,,,False,False,False,False,False,0.041469283401966095,0.09640101343393326,2.3498604662108846e-07,3.180720065700749,15.641156179148306,,68751,-0.05895308777689934,,,,,,,,,
pos,orig,23,16,⟨NEXT⟩,11.3272123336792, slog,0.045374657958745956,ợ,0.037696026265621185,com,0.010073208250105381,wise,0.009967632591724396,owski,0.009892289526760578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8869961854070425,False,False,,,,False,False,False,False,False,0.045374657958745956,0.11300381273031235,9.407774825831439e-08,3.180720065700749,16.08024302127433,,81893,-0.043034136295318604,,,,,,,,,
pos,orig,24,16,⟨NEXT⟩,10.630518913269043,owski,0.09095464646816254, slog,0.0463096909224987,aanse,0.019347991794347763,acock,0.013524153269827366, 상호,0.012871945276856422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8169915722683072,False,False,,,,False,False,False,False,False,0.09095464646816254,0.18300843238830566,3.88817422702914e-09,3.180720065700749,17.155174489141885,,122551,-0.08727528154850006,,,,,,,,,
pos,orig,25,16,⟨NEXT⟩,8.910799026489258,owski,0.23172256350517273,inten,0.06353577971458435,mit,0.02822280116379261,meida,0.022188633680343628,ђе,0.019548989832401276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6347812321037054,False,False,,,,False,False,False,False,False,0.23172256350517273,0.36521875858306885,1.529852133863585e-09,3.180720065700749,19.102214845061468,,125253,-0.096896693110466,,,,,,,,,
pos,orig,26,16,⟨NEXT⟩,7.383562088012695,owski,0.32437753677368164, tri,0.1431625485420227,aua,0.03275400400161743,auen,0.017292553558945656,meida,0.013569743372499943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4688436137512326,False,False,,,,False,False,False,False,False,0.32437753677368164,0.5311563611030579,3.084623001470277e-09,3.180720065700749,19.49475630255798,,122610,-0.02364857867360115,,,,,,,,,
pos,orig,27,16,⟨NEXT⟩,12.235583305358887,owski,0.08186192065477371, tri,0.015341595746576786,wise,0.013563904911279678,apis,0.012676295824348927,íž,0.008851058781147003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8677052240818739,False,False,,,,False,False,False,False,False,0.08186192065477371,0.13229477405548096,1.9531274375594876e-08,3.180720065700749,15.225441091343932,,122896,-0.046163834631443024,,,,,,,,,
pos,orig,28,16,⟨NEXT⟩,10.218015670776367, tri,0.11636923998594284,owski,0.07667654007673264,eken,0.02022726461291313, improb,0.013997314497828484,íž,0.01209668442606926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7606329564005136,False,False,,,,False,False,False,False,False,0.11636923998594284,0.2393670529127121,1.0703154806890325e-08,3.180720065700749,16.29575929658474,,115509,-0.01781940460205078,,,,,,,,,
pos,orig,29,16,⟨NEXT⟩,11.599044799804688, tri,0.11697953194379807, Carp,0.016094574704766273,eken,0.015787765383720398, cave,0.011350967921316624,owski,0.011132577434182167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8286545826122165,False,False,,,,False,False,False,False,False,0.11697953194379807,0.17134542763233185,5.676619707628561e-08,3.180720065700749,14.99192717558603,,109482,-0.025695957243442535,,,,,,,,,
pos,orig,30,16,⟨NEXT⟩,11.267109870910645, tri,0.07662471383810043, Carp,0.03142678365111351,unist,0.01391585636883974,ommée,0.00970213022083044,eken,0.009649100713431835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.858681415207684,False,False,,,,False,False,False,False,False,0.07662471383810043,0.14131857454776764,1.1827591350765942e-08,3.180720065700749,15.5308864068599,,118343,-0.021361395716667175,,,,,,,,,
pos,orig,31,16,⟨NEXT⟩,11.403233528137207,unist,0.05351738631725311, tri,0.02885604277253151, Carp,0.018756277859210968, agr,0.015816662460565567,-china,0.015248497948050499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8678051326423883,False,False,,,,False,False,False,False,False,0.05351738631725311,0.1321948766708374,6.703814392494678e-09,3.180720065700749,15.77431890605836,,124459,-0.03051723539829254,,,,,,,,,
pos,orig,32,16,⟨NEXT⟩,12.026296615600586, Carp,0.03923077881336212,marine,0.02427189238369465, 멀,0.02224397473037243,ommée,0.020544473081827164, tri,0.009937254711985588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.883771626278758,False,False,,,,False,False,False,False,False,0.03923077881336212,0.1162283718585968,1.1854538684019644e-08,3.180720065700749,15.559762981870369,,122663,-0.06749485433101654,,,,,,,,,
pos,orig,33,16,⟨NEXT⟩,11.690560340881348, Carp,0.04704751446843147, 멀,0.03914211690425873, agr,0.015865223482251167,auen,0.012952275574207306,marine,0.011835365556180477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8731575040146708,False,False,,,,False,False,False,False,False,0.04704751446843147,0.12684249877929688,1.0028184505017634e-08,3.180720065700749,15.869877970322564,,122464,-0.07010656595230103,,,,,,,,,
pos,orig,34,16,⟨NEXT⟩,12.135560989379883,auen,0.02341431938111782, 멀,0.020527325570583344, Carp,0.01831468567252159,دد,0.018054470419883728,marine,0.013081864453852177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9066073345020413,False,False,,,,False,False,False,False,False,0.02341431938111782,0.09339267015457153,6.386970508032164e-09,3.180720065700749,15.445247301897462,,125306,-0.06739579141139984,,,,,,,,,
pos,orig,35,16,⟨NEXT⟩,12.417353630065918,دد,0.038626398891210556, Suprema,0.012594256550073624,eken,0.009320616722106934,íž,0.006800586823374033,marine,0.0065439725294709206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9261141684837639,False,False,,,,False,False,False,False,False,0.038626398891210556,0.07388582825660706,4.5381574054204066e-09,3.180720065700749,15.539815746092696,,126082,-0.11781315505504608,,,,,,,,,
pos,orig,36,16,⟨NEXT⟩,10.733931541442871,دد,0.09901436418294907,auen,0.05773325264453888, seiz,0.0329907052218914,ật,0.01754460670053959,eken,0.00962905678898096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7830880144611001,False,False,,,,False,False,False,False,False,0.09901436418294907,0.21691200137138367,4.677177534162524e-10,3.180720065700749,17.062869336632005,,129834,-0.07793591916561127,,,,,,,,,
pos,orig,37,16,⟨NEXT⟩,9.902275085449219, seiz,0.12508012354373932,rise,0.09781987965106964, shar,0.019300509244203568, characteristic,0.01762598380446434,ěn,0.010593016631901264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7295804871246219,False,False,,,,False,False,False,False,False,0.12508012354373932,0.27041950821876526,5.064197672322024e-11,3.180720065700749,17.569821908649704,,130662,-0.05940263718366623,,,,,,,,,
pos,orig,38,16,⟨NEXT⟩,8.90261459350586,ycin,0.21384820342063904, Puch,0.04704176262021065,amber,0.034017566591501236, characteristic,0.016757220029830933, Agr,0.01662362739443779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6717116199433804,False,False,,,,False,False,False,False,False,0.21384820342063904,0.32828837633132935,9.963407182622674e-11,3.180720065700749,18.148912259606504,,129863,0.06170935183763504,,,,,,,,,
pos,orig,39,16,⟨NEXT⟩,10.6519775390625,aser,0.05348484590649605, Fixed,0.03845765441656113,istas,0.03494817018508911, temps,0.02820478193461895,kers,0.01866009645164013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8262444511055946,False,False,,,,False,False,False,False,False,0.05348484590649605,0.17375554144382477,9.391573074779558e-10,3.180720065700749,15.58833686741532,,127322,0.10909411311149597,,,,,,,,,
pos,orig,40,16,⟨NEXT⟩,0.123219333589077,ecycle,0.9870427846908569,rai,0.007208718452602625, Pacific,0.0029515870846807957, targeted,0.0019503964576870203,ichen,0.0004800153255928308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00036649798857979476,False,False,,,,False,False,False,True,False,0.9870427846908569,0.9996334314346313,2.550882926595126e-31,3.180720065700749,31.49913432589237,,130663,0.08962187170982361,,,,,,,,,
pos,no_filler,0,15,⟨NEXT⟩,16.920000076293945,emen,4.035839447169565e-05,ober,3.8749614759581164e-05,itôt,3.5586836020229384e-05,ść,3.4347231121500954e-05,ฤ,3.255993942730129e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998183979841997,False,False,,,,False,False,False,False,False,4.035839447169565e-05,0.00018160202307626605,5.361813236959279e-06,3.776283946853095,9.927205962743558,,107542,-0.19575878977775574,,,,,,,,,
pos,no_filler,1,15,⟨NEXT⟩,16.679105758666992, vid,0.00013778271386399865, inde,0.00013345127808861434, store,0.0001280489523196593, stuff,0.00011575260577956215,itôt,0.00010890235716942698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993760620927787,False,False,,,,False,False,False,False,False,0.00013778271386399865,0.0006239379290491343,6.69969722366659e-06,3.776283946853095,9.918135597737052,,57701,0.24089455604553223,,,,,,,,,
pos,no_filler,2,15,⟨NEXT⟩,16.628799438476562, exper,0.00027603929629549384, Leb,0.00019358751887921244, Austral,0.0001371747493976727,äft,0.00013105299149174243, imposs,0.0001305150508414954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991316303930944,False,False,,,,False,False,False,False,False,0.00027603929629549384,0.0008683695923537016,7.642304808541667e-06,3.776283946853095,10.044886811422943,,46188,0.09612836688756943,,,,,,,,,
pos,no_filler,3,15,⟨NEXT⟩,15.314777374267578, exper,0.003667934564873576,ccane,0.0027944252360612154,ecer,0.002638939069584012,onde,0.002402764279395342,reich,0.001702902838587761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9867930340114981,False,False,,,,False,False,False,False,False,0.003667934564873576,0.01320696622133255,2.1983451006235555e-06,3.776283946853095,11.710942600293471,,72572,-0.1813744604587555,,,,,,,,,
pos,no_filler,4,15,⟨NEXT⟩,15.645230293273926, exper,0.0019239241955801845,achten,0.0016915692249312997, Prescott,0.001164293847978115,ebab,0.001005638623610139,ious,0.0008448769222013652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9933696971856989,False,False,,,,False,False,False,False,False,0.0019239241955801845,0.006630302406847477,5.944692020420916e-06,3.776283946853095,11.010880340650374,,40279,0.07790006697177887,,,,,,,,,
pos,no_filler,5,15,⟨NEXT⟩,15.416629791259766,Orient,0.0029125784058123827,ordon,0.0020984678994864225, exper,0.002079603262245655, <<,0.0019021370681002736,ebab,0.0015850409399718046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9894221724243835,False,False,,,,False,False,False,False,False,0.0029125784058123827,0.01057782769203186,1.3910732377553359e-05,3.776283946853095,11.261260938943693,,15673,0.013278220780193806,,,,,,,,,
pos,no_filler,6,15,⟨NEXT⟩,15.076692581176758,nait,0.005657574627548456,achten,0.004654543939977884,ceipt,0.0031555357854813337,Orient,0.002080941339954734, Naz,0.001563670695759356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9828877336112782,False,False,,,,False,False,False,False,False,0.005657574627548456,0.017112266272306442,2.2600608645007014e-05,3.776283946853095,11.637749535808673,,8400,0.049855686724185944,,,,,,,,,
pos,no_filler,7,15,⟨NEXT⟩,14.747840881347656,urgia,0.00340082123875618,achten,0.0031362371519207954,inch,0.002410477725788951,stairs,0.0023577443789690733,ceipt,0.0022275049705058336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9864672145340592,False,False,,,,False,False,False,False,False,0.00340082123875618,0.013532785698771477,8.749582775635645e-06,3.776283946853095,11.97151695426873,,21463,0.016564885154366493,,,,,,,,,
pos,no_filler,8,15,⟨NEXT⟩,14.266037940979004, successors,0.005392762832343578,aws,0.00412410032004118, Opp,0.0035738986916840076,Serialization,0.003207781119272113,何,0.00320141832344234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9805000387132168,False,False,,,,False,False,False,False,False,0.005392762832343578,0.01949996128678322,2.8491710963862715e-06,3.776283946853095,11.821177976051704,,43115,0.2774636447429657,,,,,,,,,
pos,no_filler,9,15,⟨NEXT⟩,14.33035945892334, cob,0.010177853517234325, Sev,0.007521254941821098, Zwe,0.007099695038050413,urbed,0.005327951163053513,arias,0.004977813921868801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9648954314179718,False,False,,,,False,False,False,False,False,0.010177853517234325,0.03510456904768944,5.377192337618908e-06,3.776283946853095,11.709313580624498,,29889,0.28916770219802856,,,,,,,,,
pos,no_filler,10,15,⟨NEXT⟩,13.426934242248535,series,0.03729254752397537,erie,0.011282771825790405, series,0.00984396506100893,rep,0.00855625607073307, piv,0.00847954023629427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.924544919282198,False,False,,,,False,False,False,False,False,0.03729254752397537,0.07545507699251175,5.47713398191263e-06,3.776283946853095,12.333113917360802,,24002,0.4256478548049927,,,,,,,,,
pos,no_filler,11,15,⟨NEXT⟩,13.636180877685547, successors,0.014666665345430374,cer,0.008066858164966106, super,0.006725463084876537,series,0.006357335019856691, series,0.005780359730124474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9584033186547458,False,False,,,,False,False,False,False,False,0.014666665345430374,0.041596680879592896,3.918553193216212e-05,3.776283946853095,11.159374976919546,,3897,0.6194971799850464,,,,,,,,,
pos,no_filler,12,15,⟨NEXT⟩,12.501410484313965, —,0.012724577449262142, (,0.007836309261620045, sure,0.007775682490319014, likes,0.007588517386466265,/,0.007262189872562885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9568127235397696,False,False,,,,False,False,False,False,False,0.012724577449262142,0.043187275528907776,1.6100097127491608e-05,3.776283946853095,10.424261965100007,,7378,0.6882779598236084,,,,,,,,,
pos,no_filler,13,15,⟨NEXT⟩,13.12287712097168, match,0.03208493813872337, _,0.006902336608618498,atter,0.006274656858295202, th,0.005908956751227379,ęzy,0.00544322282075882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9433858888223767,False,False,,,,False,False,False,False,False,0.03208493813872337,0.05661410838365555,6.224568096513394e-06,3.776283946853095,11.085720310999834,,18513,0.626533031463623,,,,,,,,,
pos,no_filler,14,15,⟨NEXT⟩,12.171529769897461, tr,0.036703139543533325,ęzy,0.028271036222577095, speculation,0.006665531545877457,strip,0.006637057289481163,ctor,0.0062322155572474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9154910198412836,False,False,,,,False,False,False,False,False,0.036703139543533325,0.08450897783041,2.761346138413501e-07,3.776283946853095,12.779642792754963,,72395,0.45455634593963623,,,,,,,,,
pos,no_filler,15,15,⟨NEXT⟩,11.876069068908691,ęzy,0.03346487134695053, super,0.03283372521400452, speculation,0.013041534461081028, pug,0.01126876100897789, signific,0.010534497909247875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8988566100597382,False,False,,,,False,False,False,False,False,0.03346487134695053,0.10114338994026184,1.9660048167224886e-07,3.776283946853095,13.113143294140881,,78022,0.4493674635887146,,,,,,,,,
pos,no_filler,16,15,⟨NEXT⟩,12.757521629333496, bust,0.014191418886184692, speculation,0.014047287404537201, pug,0.012623902410268784, suic,0.009926565922796726,cine,0.008007598109543324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9412032272666693,False,False,,,,False,False,False,False,False,0.014191418886184692,0.05879677087068558,3.1156559998635203e-06,3.776283946853095,12.965008445577313,,27355,0.3702331781387329,,,,,,,,,
pos,no_filler,17,15,⟨NEXT⟩,8.914341926574707,>Details,0.2527901530265808,aca,0.03112735040485859, tri,0.02552242949604988, viv,0.02117306739091873,ieu,0.018360024318099022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.651026975363493,False,False,,,,False,False,False,False,False,0.2527901530265808,0.34897303581237793,6.495874913525768e-07,3.776283946853095,17.008522818959356,,33979,0.4242439568042755,,,,,,,,,
pos,no_filler,18,15,⟨NEXT⟩,10.869389533996582,ondo,0.08377637714147568, vit,0.018993820995092392, viv,0.017191918566823006,ária,0.01707632839679718,ake,0.012935624457895756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.850025930441916,False,False,,,,False,False,False,False,False,0.08377637714147568,0.149974063038826,3.8485379150188237e-07,3.776283946853095,15.261448754989775,,49880,0.33589354157447815,,,,,,,,,
