prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
pos,orig,1,10, The,1.8474883844987744e-08, The,1.0,The,6.032305766012769e-10, the,3.908153744500294e-20, This,9.101737653831991e-23, THE,4.485159868954706e-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,1,11, capital,2.154488101867389e-14, capital,1.0,capital,4.1778695748346487e-16, Capital,3.3529391830609797e-18,Capital,9.980810384913702e-20, CAPITAL,1.6009673325083522e-22,CAPITAL,3.497460190984608e-30, capitale,3.0492661414956e-33, capitals,2.1358796639288275e-34, capitol,6.816080523175315e-38, capitalize,2.886955096201988e-41, capitales,3.077251427657298e-42,资本,1.8903516283741782e-42, capitalized,1.5974802493302915e-42, kapital,1.0509738482436128e-43,資本,1.401298464324817e-45, Hauptstadt,0.0, Kapital,0.0,kapital,0.0, capitalization,0.0, Capitals,0.0,0.0
pos,orig,1,12, of,1.2802651741637687e-18, of,1.0,of,1.563739388474323e-20, Of,2.015000663069238e-21, OF,1.622783766780557e-21, của,6.5554822429018266e-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,1,13, Germany,3.7712470657425e-07, Germany,1.0,Germany,1.4481856602799326e-08, germany,2.2019280031992028e-15, Alemania,1.4066517336374556e-17, GERMANY,6.091870882820279e-19, German,3.960363866112735e-21,germany,2.778618524194157e-22, Allemagne,1.2650829019536384e-23, Tyskland,2.262707089385343e-24, Germans,1.8704765726242722e-24, Deutschland,1.229193941311164e-25, Alemanha,2.3739188139327997e-26, Duitsland,2.0614109500319137e-26,German,1.1234836063757143e-26,GERMANY,6.290786696124514e-27,德国,1.5567879149115066e-27,Allemagne,1.3521834972627474e-28, France,6.590267454325768e-29, Italy,5.275145589947836e-29, Германии,4.9040513897322274e-29,0.0
pos,orig,1,14, is,5.644059963141152e-23, is,1.0, has,4.618165288562952e-25, was,2.250344800835818e-25, are,7.822263847113889e-27, Is,2.713031031121564e-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,1,15, called,1.7363896778754828e-11, called,1.0,called,3.963009662186906e-13, Called,2.2852025651008516e-14, CALLED,1.59932939526127e-17,Called,8.464539208255132e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,1,16, simply,6.94161528258519e-08, simply,1.0,simply,2.4255215613777636e-09,Simply,1.3801348378280676e-16, Simply,2.0945620971245226e-17, simplemente,7.031299355197127e-21, simplesmente,8.354099306302027e-24, simplement,3.7641912495571736e-26, semplicemente,3.017812969272642e-26, просто,8.014321872380841e-30, einfach,1.967531424146806e-32, Simplemente,1.9661123820601726e-33, merely,1.173037213201451e-36, Просто,1.1485798914776936e-39,Просто,7.666503898321074e-42, פשוט,1.9506074623401454e-42, jednod,6.7682715826888665e-43, gewoon,0.0, Einfach,0.0,Einfach,0.0, simpel,0.0,0.0
pos,orig,2,0,<bos>,5.648643445349544e-12,<bos>,1.0,',1.3791828786744722e-15,The,9.982734328436342e-16,’,8.76621872744702e-16,"

",6.091136743483026e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,2,1,Give,0.0014508588938042521,Give,0.9999016523361206, Give,9.833167132455856e-05,give,1.3298222245605729e-10, give,4.637061223315578e-16,GIVE,1.532818304427234e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5859572211063266e-08
pos,orig,2,2, the,0.00010661784472176805, the,0.9999946355819702, The,4.824121333513176e-06,The,3.629190814535832e-07,the,2.6083105808538676e-07, THE,6.563829924033371e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,2,3, city,2.753872433911009e-13, city,1.0,city,5.8078618208668754e-15, City,1.0118445484024283e-17,City,2.4969451814357392e-18, CITY,1.7454566872619596e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,2,4, name,8.92519218254062e-12, name,1.0, Name,2.1186583032666712e-13, names,7.962357196629699e-17, NAME,1.4728880557515167e-17,name,2.639936792000484e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,2,5, only,2.4385213293065533e-10, only,1.0,only,6.564105162198963e-12,Only,8.793510923100941e-17, Only,9.452101869776066e-18, ONLY,7.466919353247519e-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,2,6,",",0.00041200057603418827,",",0.9999805688858032,，,6.921983185748104e-06,",<",2.661616917976062e-06,",",1.7929935438587563e-06,،,1.1386659934942145e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915854555700207e-06
pos,orig,2,7, plain,4.98466979498291e-12, plain,1.0, Plain,1.1441257555082351e-13,plain,1.2918716753835646e-15,Plain,3.821809349288953e-17,PLAIN,2.265860380456228e-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,2,8, text,1.127085404173389e-12, text,1.0, Text,2.4941513630349736e-14, texts,1.528209719343183e-19,text,1.0593112738780181e-19,Text,1.4272812445907827e-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,2,9,.,0.027465911582112312,.,0.9981997013092041,。,0.000549609656445682,।,0.00021664705127477646,?.,0.00012462986342143267,].,0.00010850337275769562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008009087468963116
pos,orig,2,10, The,2.14001011045184e-05, The,0.9999990463256836,The,1.0050134733319283e-06, THE,4.885255905844277e-17,THE,1.9066885350622937e-18, This,4.872762273269852e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,2,11, capital,1.4559382345569194e-13, capital,1.0,capital,2.994447604034111e-15, Capital,1.3685426129184638e-17,Capital,6.210058448741855e-18, CAPITAL,2.7416317772217984e-21,CAPITAL,1.871728979444832e-28, capitale,3.3773604033588355e-30, capitals,4.983435566598131e-33, capitol,1.5496411304801154e-36, capitalize,1.3104592913749608e-39, capitales,2.910721118156937e-40, capitalized,2.8550054912153823e-41,资本,1.996149662430702e-41, kapital,4.8765186558503634e-43, Hauptstadt,3.923635700109488e-44,資本,8.407790785948902e-45, Capitals,0.0, Kapital,0.0, capitalization,0.0,kapital,0.0,0.0
pos,orig,2,12, of,2.6886907414022665e-13, of,1.0, Of,3.20085449844517e-15,of,1.7108839454345716e-15, OF,5.830212479246075e-16,Of,8.091012567767012e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,2,13, Germany,2.0289997337386012e-05, Germany,0.9999990463256836,Germany,9.450884022044193e-07, germany,9.671507301620141e-13, GERMANY,3.7491880531138194e-16, Alemania,2.0025593967144551e-16,germany,1.8333287299683213e-19, German,1.7045533814530367e-19, Germans,3.235608650571016e-21, Allemagne,1.825789358347877e-21,GERMANY,2.9213102090854303e-22, Tyskland,1.1338264974127945e-22,German,1.7309832848301722e-23, Alemanha,8.903338978396726e-24,德国,7.221484373021908e-24, Duitsland,3.248329231460653e-24, Deutschland,3.2230996847746484e-24, Германии,3.4792485892452803e-25,Allemagne,3.362261256558103e-25, Германия,3.406216647826776e-26, german,1.341538088014017e-26,8.584946531442483e-09
pos,orig,2,14, is,2.6542783253838366e-15, is,1.0, are,3.5703173263152706e-17, was,8.938834645325688e-18, Is,2.176520434346226e-18, has,1.0265987621933836e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,2,15, called,1.7926002016110942e-08, called,1.0, Called,5.007371184362341e-10,called,7.203297680558052e-11, CALLED,3.8583212688160506e-13,Called,3.0620726223715145e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,2,16, simply,3.137542444164865e-05, simply,0.9999984502792358,simply,1.5066898413351737e-06,Simply,5.4036341509211896e-14, Simply,4.934365870274456e-15, simplemente,1.2947876222868442e-19, simplesmente,5.321663744556615e-22, semplicemente,1.3327200726255595e-23, simplement,2.403660558715007e-24, просто,3.795155888979845e-26, einfach,1.033285771406701e-30, Simplemente,2.5482418258876985e-31, Просто,8.705171054678082e-35, merely,7.387049290660222e-36,Просто,5.518624104458578e-37, פשוט,9.307074075429354e-40, jednod,5.811605121094314e-41,Einfach,2.45227231256843e-43, gewoon,6.025583396596713e-44, Einfach,3.5032461608120427e-44, simpel,1.401298464324817e-45,4.3030863872139946e-08
pos,orig,3,0,<bos>,2.074769145110622e-05,<bos>,0.9999995231628418,ⓧ,1.1282133449697085e-08,<h1>,7.129816737005967e-09,The,6.710092925743538e-09,<h2>,2.3498325507631534e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4936528253991526e-07
pos,orig,3,1,Give,0.028978612273931503,Give,0.9970583915710449, Give,0.002941298298537731,give,3.0617985657954705e-07, give,9.226936575901235e-11,GIVE,1.6743719041464877e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.858123931443913e-09
pos,orig,3,2, the,0.5428709983825684, the,0.8837130069732666, The,0.11288076639175415,The,0.0031756253447383642,the,0.0001229715853696689,ethe,3.7323385186027735e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.030631968518719e-05
pos,orig,3,3, city,3.4236591339720235e-09, city,1.0,city,8.319077371421457e-11, City,1.523570852812739e-11,City,2.0861706459540663e-12, CITY,2.2595540347634946e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,3,4, name,2.025017238338478e-06, name,0.9999998807907104, Name,7.179222194508839e-08, names,5.084540344313382e-09,name,2.0265901456983926e-10, NAME,7.869766643908704e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2051170545676086e-08
pos,orig,3,5, only,1.7099283695642953e-06, only,0.9999998807907104,only,6.431903898374003e-08,Only,2.98273350463063e-11, Only,8.392095178499925e-12, ONLY,7.760105051764481e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.485202336785733e-08
pos,orig,3,6,",",1.514274001121521,",",0.9021676182746887,，,0.010769857093691826,"*,",0.0036459104157984257," {,",0.00248215370811522,"%,",0.002343712840229273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07859074766747653
pos,orig,3,7, plain,3.4762162925972007e-08, plain,1.0, Plain,1.150807671379539e-09,plain,1.4815027676862158e-11,Plain,1.4312016198905764e-12,PLAIN,1.0408648902876956e-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,3,8, text,1.604719273018418e-07, text,1.0, Text,5.7513060980340924e-09, texts,5.161926441843434e-11,text,1.8177181981826607e-11,Text,1.751834094454452e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,3,9,.,5.3824944496154785,.,0.5908762216567993,。,0.03454094007611275,$.,0.03429891914129257,%.,0.02054692432284355,_,0.010370100848376751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30936689395457506
pos,orig,3,10, The,0.005804183892905712, The,0.9995362758636475,The,0.000463703996501863, This,1.9896352360798675e-12, THE,1.854929404521144e-12,the,1.6078173948469443e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0134398259763486e-08
pos,orig,3,11, capital,3.2249625192548592e-09, capital,1.0,capital,8.984368110587226e-11, Capital,4.3293502463570555e-12,Capital,1.6056236201711371e-12, CAPITAL,4.214865591690552e-15, capitale,6.843342755833625e-20,CAPITAL,3.6126043734570847e-20, capitals,1.0222555898026564e-21, capitol,1.171890345598811e-24, capitalize,1.6253941232438475e-26, capitales,5.256870849965659e-27, capitalized,9.325235308996388e-28,资本,1.4919991500998338e-28, kapital,1.8330694265592824e-29, Hauptstadt,7.948072139243074e-30, Capitals,9.245807558200592e-31,資本,7.273968446843122e-31, capitalization,3.694686419916985e-31, Kapital,1.0900661217223233e-31, Capitol,1.0443661927465351e-32,0.0
pos,orig,3,12, of,1.0645911061146762e-05, of,0.9999997615814209,of,7.538554314123758e-08, của,6.216713899220849e-08, של,4.5235879042593297e-08,ของ,3.978301776896842e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5847000156554714e-08
pos,orig,3,13, Germany,0.0009563828934915364, Germany,0.9999380111694336,Germany,6.196960021043196e-05, germany,2.9394289668971396e-08, Alemania,1.7584415867855085e-10, GERMANY,7.609555346954622e-11, German,1.3328661958855736e-11, Germans,8.280561024191779e-13,germany,3.241663122828531e-13, Allemagne,6.201117364827008e-14,German,1.8162373528426458e-14,GERMANY,1.118507515069072e-14, Tyskland,8.89448545604533e-15, Deutschland,5.056589336431463e-15,德国,3.525062499995621e-15, Alemanha,1.810515772338885e-15, Германии,2.3861582515621643e-16,Allemagne,1.8383739712900298e-16, Германия,1.0468466960226097e-16, Duitsland,8.899838704271978e-17, german,6.279424491421572e-17,0.0
pos,orig,3,14, is,8.017554620209921e-08, is,1.0, are,1.4538029668997865e-09, adalah,3.677851356798101e-10, was,1.3458095748930532e-10, είναι,1.316945441587336e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,3,15, called,0.00015907995111774653, called,0.999991774559021,called,4.88470732307178e-06, Called,3.247195763833588e-06, CALLED,5.081108156446135e-08,Called,2.3505821289404594e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9220989244672637e-08
pos,orig,3,16, simply,0.00042995743569917977, simply,0.999974250793457,simply,2.576304723334033e-05,Simply,1.369097724079893e-09, Simply,9.931155897646704e-10, simplemente,2.39958352260582e-14, simplesmente,3.2923990665273363e-16, simplement,1.774436615708825e-16, просто,1.0458947103992347e-16, semplicemente,5.314873663669618e-17, einfach,3.222042969304503e-20, Simplemente,3.7861208752126934e-22, merely,1.627446426979618e-22, Просто,1.3540316548510845e-22,Просто,8.79143669240841e-25, פשוט,2.653154003965661e-26, jednod,1.187202305250986e-26, gewoon,5.717961300921804e-28,Einfach,6.856278101950748e-29, simpel,6.549897555278981e-29, Einfach,3.8163261803739734e-29,0.0
pos,orig,4,0,<bos>,7.833707059035078e-05,<bos>,0.9999978542327881,ⓧ,8.767139547671832e-08,The,6.57718857155487e-08,<h1>,5.8551862025524315e-08,<strong>,1.3455462521960726e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9203166061743104e-06
pos,orig,4,1,Give,0.04175452142953873,Give,0.9954763054847717, Give,0.004523012787103653,give,7.612146077917714e-07, give,5.829862148587495e-10, GIVE,3.9321310422134326e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,4,2, the,0.09142791479825974, the,0.9913785457611084, The,0.005833707749843597, Give,0.0010182440746575594,Give,0.00036795204505324364, giving,0.00026704545598477125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011345049133524299
pos,orig,4,3, city,1.4032086426141177e-07, city,1.0,city,4.606695469533406e-09, City,2.4668295184326894e-10,City,1.4299807171713752e-10, CITY,4.705923584841232e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,4,4, name,0.00010582521645119414, name,0.9999945163726807, Name,4.468335646379273e-06, names,8.082653835117526e-07,name,6.800045326826876e-08, NAME,1.97615737107526e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1926426246589017e-07
pos,orig,4,5, only,2.7776832212111913e-05, only,0.9999986886978149,only,1.3139380143911694e-06,Only,4.947670273480753e-09, Only,2.6963404842206273e-09, ONLY,6.3006492384554136e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,4,6,",",8.325051307678223, enfans,0.21094746887683868, Bélgica,0.03402120992541313, dieux,0.03341826796531677, Turquía,0.03266441076993942, Dinamarca,0.026948614045977592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6620000284165144
pos,orig,4,7, plain,9.182351590197868e-08, plain,1.0, Plain,2.9161548731337916e-09,plain,2.6299562527754006e-10,Plain,2.177724320318042e-11,PLAIN,2.938475810550126e-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,4,8, text,8.669111593917478e-06, text,0.9999996423721313, Text,3.7058532598166494e-07,Text,4.682238596842581e-09,text,2.9704840809330335e-09, texts,7.353445075075626e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,4,9,.,12.241781234741211,].,0.0766141340136528,’,0.033779554069042206,',0.033659543842077255,</b>,0.017120342701673508, colspan,0.005012316629290581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8338141087442636
pos,orig,4,10, The,0.02373773790895939, The,0.9976697564125061,The,0.0023302286863327026,the,3.0016337859706255e-08, THE,1.0412598783204885e-08, the,2.8233839710622988e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pos,orig,4,11, capital,6.413917930103707e-08, capital,1.0,capital,2.1631874069782953e-09, Capital,2.9095517661836823e-11,Capital,2.4208971632910803e-11, CAPITAL,3.290904942760027e-14,CAPITAL,2.0300484613541644e-18, capitale,1.0868968167284725e-18, capitals,1.706512539346823e-20, capitol,6.3152973686587325e-24, capitales,1.4042180666182907e-24, capitalize,3.0918910142071795e-25, capitalized,4.300793234364763e-26,资本,2.5435906227685908e-26, Hauptstadt,3.714365053742745e-27, kapital,2.9391343399241503e-27,資本,5.982496325097519e-29, Capitals,5.764866241381762e-29, Kapital,4.472383683500102e-29, capitalization,4.7915617337257685e-30, столи,1.9315104392485555e-30,0.0
pos,orig,4,12, of,0.003738515544682741, of,0.99985671043396,jątk,1.138964307756396e-05, […],5.906919795961585e-06, Hauptstadt,4.864338279730873e-06,แห่ง,3.3685289508866845e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00011776013593589596
pos,orig,4,13, Germany,0.002774401567876339, Germany,0.9997977614402771,Germany,0.00020211920491419733, germany,7.661068934794457e-08, Alemania,1.1177313297139335e-08, German,3.5874905823796155e-10, GERMANY,2.4684390642626397e-10,germany,1.551121557585855e-11, Germans,1.3174696576745415e-11, Allemagne,1.268124277462035e-12,German,9.82625656190117e-13, Tyskland,6.585897734286139e-13,GERMANY,1.1056973614692947e-13, Deutschland,1.0730081238677705e-13, Alemanha,8.35885925905798e-14,德国,6.23877780491465e-14, Duitsland,1.6979461524399726e-14, Германии,1.0481034070427154e-14, Германия,1.0479754203643853e-14,Allemagne,8.824939815911016e-15, alemana,1.6415793920528696e-15,3.09292057520949e-08
pos,orig,4,14, is,0.00039925234159454703, is,0.9999812841415405, are,8.483552846882958e-06, was,2.571623099356657e-06, adalah,1.3096030215820065e-06, είναι,1.0625442428136012e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.288535248837434e-06
pos,orig,4,15, called,0.0001306395570281893, called,0.9999932050704956,called,5.4618622016278096e-06, Called,1.2741954833472846e-06, CALLED,1.1176130243484295e-08,Called,3.747535615161723e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.394815356079107e-08
