layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
29,16,⟨NEXT⟩,0.3159884214401245," """,0.9437634944915771, “,0.05586046352982521, ',0.0002990471257362515,",",3.314165951451287e-05, ,3.2901065424084663e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0952127922791988e-05,True,True,False
30,16,⟨NEXT⟩,0.13406269252300262," """,0.9817630648612976, “,0.01795988716185093, ',9.806905291043222e-05,",",7.845426443964243e-05, ,6.954481796128675e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0979841540101916e-05,True,True,False
31,16,⟨NEXT⟩,0.046090468764305115," """,0.9950689077377319, “,0.0047968789003789425,",",3.3223681384697556e-05, ,2.9528793675126508e-05, ',2.926224988186732e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.219863694743253e-05,True,True,False
32,16,⟨NEXT⟩,0.06253833323717117," """,0.9935976266860962, “,0.005264827515929937,",",0.0003862952580675483, ,0.0003668981953524053, and,0.00021996254508849233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001643897994654253,True,True,False
33,16,⟨NEXT⟩,0.0427149273455143," """,0.9962618947029114, “,0.0016690969932824373, ,0.0012306210119277239,",",0.0003473642573226243, and,0.0003280208620708436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00016300217248499393,True,True,False
34,16,⟨NEXT⟩,0.09002954512834549," """,0.9901856184005737, “,0.007948379032313824, ,0.0007364264456555247, ',0.0006492448155768216,",",0.00022479967446997762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002555316314101219,True,True,False
35,16,⟨NEXT⟩,0.02336953952908516," """,0.9981057643890381, “,0.0010265868622809649, ,0.00044025134411640465,",",0.0001516478805569932, ',0.00014345525414682925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00013229426986072212,True,True,False
36,16,⟨NEXT⟩,0.07409066706895828," """,0.9928253889083862, ,0.0033483945298939943, “,0.0026187077164649963, and,0.0005696916487067938,",",0.0003647020785138011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000273115118034184,True,True,False
37,16,⟨NEXT⟩,0.08253374695777893," """,0.9919338226318359, ,0.004518140573054552, “,0.001388100441545248,",",0.0012004945892840624, and,0.000604284810833633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00035515695344656706,True,True,False
38,16,⟨NEXT⟩,0.033454932272434235," """,0.9971730709075928, ,0.0013674193760380149, “,0.000623611849732697,",",0.0005608411156572402, and,0.00014406393165700138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00013099281932227314,True,True,False
39,16,⟨NEXT⟩,0.046898771077394485," """,0.9956992864608765, ,0.002781977178528905, and,0.0007852647104300559,",",0.0003477579157333821, “,0.00017824454698711634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020746918744407594,True,True,False
40,16,⟨NEXT⟩,0.036153990775346756," """,0.9967477321624756, ,0.0023796772584319115,",",0.00035779905738309026, and,0.00019434504793025553, ',0.00014509647735394537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017534999642521143,True,True,False
41,16,⟨NEXT⟩,0.17673808336257935," """,0.9795133471488953, ,0.014477855525910854,",",0.0016393039841204882, and,0.0016202240949496627, ',0.001361173577606678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013880956685170531,True,True,False
42,16,⟨NEXT⟩,0.3700670599937439, Berlin,0.9297690391540527," """,0.06989939510822296, “,0.0002939403348136693, ',1.6455624063382857e-05,",",1.0041906534752343e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1127872312499676e-05,True,True,True
