layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
10,16,⟨NEXT⟩,16.92305316403157,ully,2.3337461243500002e-05, h,2.3269189114216715e-05, vole,2.3110664187697694e-05,855,2.29756478802301e-05,877,2.288607538503129e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998844209621893,False,False,False
11,16,⟨NEXT⟩,16.919353030000252, h,2.519196641515009e-05, Gott,2.45603769144509e-05,855,2.355038668611087e-05,283,2.3504437194787897e-05, flap,2.327601941942703e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998799168133701,False,False,False
12,16,⟨NEXT⟩,16.920106590218023,283,2.4693095838301815e-05, itself,2.4596829462097958e-05, its,2.37703206948936e-05,LEGAL,2.3424661776516587e-05, h,2.3151756977313198e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998803633352509,False,False,False
13,16,⟨NEXT⟩,16.923905098239246, Freed,2.341822619200684e-05, IReadOnly,2.274209873576183e-05, simply,2.256511834275443e-05,onia,2.2128670025267638e-05, Isl,2.1913621822022833e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998872322648822,False,False,False
14,16,⟨NEXT⟩,16.918751354192853, simply,3.083719639107585e-05, tie,2.702833262446802e-05, ๆ,2.640222191985231e-05,827,2.5891558834700845e-05, IReadOnly,2.5740293494891375e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999864100396735,False,False,False
15,16,⟨NEXT⟩,16.913133294238133, simply,4.2371695599285886e-05,tons,3.0999792215880007e-05, IReadOnly,2.9207054467406124e-05,ๆ,2.776091241685208e-05,tics,2.69857428065734e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999842674802494,False,False,False
16,16,⟨NEXT⟩,16.90879208021294, simply,5.053251516073942e-05,tics,3.339995600981638e-05,Simply,3.333478525746614e-05, Simply,3.050022860406898e-05,enance,3.0203826099750586e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998220286888682,False,False,False
17,16,⟨NEXT⟩,16.90530749031504, simply,4.821472612093203e-05, plain,3.593527071643621e-05,tons,3.2687497878214344e-05,umno,3.0025039450265467e-05, Unt,2.9329510653042234e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998238079551811,False,False,False
18,16,⟨NEXT⟩,16.901493706614026, simply,6.728662265231833e-05,Simply,3.234759424231015e-05, Simply,3.166003807564266e-05, plain,3.135236329399049e-05, ',3.135236329399049e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998060010184417,False,False,False
19,16,⟨NEXT⟩,16.89971789990442, simply,5.520739432540722e-05, ',5.007093204767443e-05, city,3.303029006929137e-05, plain,3.280526652815752e-05, ‘,3.1364204915007576e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997975219121145,False,False,False
20,16,⟨NEXT⟩,16.896666538332926, ',5.395429616328329e-05, simply,4.60145492979791e-05, Unt,3.4328943002037704e-05,tons,3.412838850636035e-05, ‘,3.1873347325017676e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997997004757053,False,False,False
21,16,⟨NEXT⟩,16.89379248713759, ',5.8000328863272443e-05, simply,4.2309813579777256e-05,tons,4.2227256926707923e-05, ‘,3.792626739596017e-05,atis,3.295091664767824e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997865854165866,False,False,False
22,16,⟨NEXT⟩,16.88564176350872, simply,5.8829187764786184e-05, ',4.550408630166203e-05,tons,3.922697578673251e-05, MainAxisAlignment,3.892170934705064e-05, capital,3.721196480910294e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997803060759907,False,False,False
23,16,⟨NEXT⟩,16.892354357572604, simply,5.308273830451071e-05, ',4.576018181978725e-05, capital,4.093912139069289e-05, ‘,4.03438025387004e-05,tons,3.797358658630401e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99978190056936,False,False,False
24,16,⟨NEXT⟩,16.886321367213835, capital,6.702975952066481e-05, simply,5.184718611417338e-05, ',4.8896556108957157e-05, ‘,4.5089629566064104e-05,capital,4.48262071586214e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997423106615315,False,False,False
25,16,⟨NEXT⟩,16.87892742214392, Berlin,9.840955317486078e-05, capital,6.816630775574595e-05,Berlin,5.440001405077055e-05, simply,5.434691047412343e-05, Germany,5.272630005492829e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996719509144896,False,False,True
26,16,⟨NEXT⟩,16.869105260647345, Berlin,0.00017413095338270068,Berlin,0.00010582224786048755, capital,6.456162373069674e-05, Germany,5.753455843660049e-05, Deutschland,5.6532044254709035e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995414185723348,False,False,True
27,16,⟨NEXT⟩,16.86762562604322, Berlin,0.00016208835586439818,Berlin,9.869633504422382e-05,柏,6.665097316727042e-05, Deutschland,5.779438652098179e-05, Stuttgart,5.601624070550315e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995587537086976,False,False,True
28,16,⟨NEXT⟩,16.85922873326293, Berlin,0.0001598163362359628,Berlin,9.942621545633301e-05, Deutschland,7.345563062699512e-05,柏,7.105671829776838e-05,tons,5.610081279883161e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995401442865841,False,False,True
29,16,⟨NEXT⟩,16.843281623937543, Berlin,0.00014788405678700656,Berlin,8.295543375425041e-05, Deutschland,7.792942778905854e-05,tons,6.958314043004066e-05, ‘,5.7855697377817705e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995637922438618,False,False,True
30,16,⟨NEXT⟩,16.830099620583045, Berlin,0.00019511091522872448,Berlin,8.985322347143665e-05, BER,8.229307422880083e-05, Ber,7.806584471836686e-05, Bon,7.745832408545539e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994772186182672,False,False,True
31,16,⟨NEXT⟩,16.754393760159427," """,0.00028822492458857596, Berlin,0.00027129161753691733,:,0.00022755979443900287, Bon,0.00015397464449051768, ',0.0001515875046607107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989073615142843,False,False,False
32,16,⟨NEXT⟩,2.965889821016422, Berlin,0.5183213949203491," """,0.1877235770225525, “,0.05906984210014343, ',0.041886795312166214,:,0.03016992099583149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16282846964895725,False,False,True
