layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
15,16,⟨NEXT⟩,16.953258514404297, Kok,1.5133846318349242e-05,idders,1.4833763088972773e-05, spotlight,1.4620703041146044e-05,/plain,1.4536623893945944e-05, kok,1.4245286365621723e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999926629777292,False,False,False
16,16,⟨NEXT⟩,16.952198028564453,/plain,1.5635583622497506e-05, Kok,1.5114129382709507e-05,idders,1.4842584278085269e-05,ibility,1.4790181921853218e-05, nut,1.4635251318395603e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999249822694765,False,False,False
17,16,⟨NEXT⟩,16.948026657104492, nut,1.6829126252559945e-05, Kok,1.6488909750478342e-05,ettes,1.5948826330713928e-05,icas,1.5888752386672422e-05,idders,1.568332481838297e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999191610604612,False,False,False
18,16,⟨NEXT⟩,16.94430160522461, nut,1.9893999706255272e-05,idders,1.8362687114859e-05, Kane,1.7645021216594614e-05, Irving,1.750690171320457e-05, Rim,1.683302252786234e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999097583677212,False,False,False
19,16,⟨NEXT⟩,16.94753646850586, nut,1.701207111182157e-05, Kane,1.6254778529400937e-05,ys,1.61049665621249e-05, Irving,1.6100146240205504e-05, Sah,1.605820216354914e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999184698353929,False,False,False
20,16,⟨NEXT⟩,16.94639778137207, nut,1.865505510068033e-05, Irving,1.746220914355945e-05,ToSend,1.7405744074494578e-05, Kane,1.6950187273323536e-05, simply,1.6852140106493607e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999126746643014,False,False,False
21,16,⟨NEXT⟩,16.937978744506836, burge,2.1775655113742687e-05, simply,2.1248368284432217e-05, Kirby,2.061031227640342e-05, nut,2.0226463675498962e-05,ToSend,1.955026527866721e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998965889353713,False,False,False
22,16,⟨NEXT⟩,16.93784523010254, simply,2.144409518223256e-05, Kane,2.0630670405807905e-05, nut,2.0325596779002808e-05, bur,1.9988083295174874e-05, Kirby,1.9869839888997376e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998977417144488,False,False,False
23,16,⟨NEXT⟩,16.935747146606445, bur,2.2430009266827255e-05, simply,2.1247236873023212e-05, Kane,2.016397593251895e-05, burge,2.0099534594919533e-05, gor,1.9894661818398163e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998961645815143,False,False,False
24,16,⟨NEXT⟩,16.949745178222656, bur,1.7653146642260253e-05,�,1.6759913705755025e-05, �,1.6092291843960993e-05, Mills,1.5989699022611603e-05,zed,1.580398020450957e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999177009685809,False,False,False
25,16,⟨NEXT⟩,16.937456130981445,�,2.4044928068178706e-05,za,2.1459271010826342e-05,zed,2.1082954845041968e-05, Mills,1.997628169192467e-05, bur,1.9243032511440106e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998941935318726,False,False,False
26,16,⟨NEXT⟩,16.93828010559082,�,2.342132938792929e-05,za,2.1522195311263204e-05,zed,2.0089599274797365e-05,[url,1.848240935942158e-05, lif,1.8462820662534796e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999898021646004,False,False,False
27,16,⟨NEXT⟩,16.9372501373291,za,2.0945615688106045e-05,zed,2.020055580942426e-05,GM,1.9478768081171438e-05, bur,1.9269149561296217e-05, plain,1.8875070963986218e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999901230839896,False,False,False
28,16,⟨NEXT⟩,16.932849884033203,/plain,2.5289600671385415e-05, plain,2.413613947283011e-05,za,2.180112642236054e-05,zed,2.1552103135036305e-05, ninete,2.0552131900331005e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998866688983981,False,False,False
29,16,⟨NEXT⟩,16.932849884033203, plain,2.9327780794119462e-05,/plain,2.7861655325978063e-05,zed,2.6340030672145076e-05, simply,2.1926512999925762e-05,za,2.1315659978426993e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998732283602294,False,False,False
30,16,⟨NEXT⟩,16.938562393188477,zed,2.2532247385242954e-05, plain,2.1811481929034926e-05,/plain,2.1023144654463977e-05, Barton,1.9535735191311687e-05, simply,1.944923678820487e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998956481540517,False,False,False
31,16,⟨NEXT⟩,16.925107955932617, simply,2.679362296476029e-05,zed,2.523918738006614e-05,/plain,2.4325267077074386e-05, plain,2.3628470444236882e-05, Barton,2.2854457711218856e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998771589944226,False,False,False
32,16,⟨NEXT⟩,16.9405574798584, simply,2.0380402929731645e-05, plain,2.0370107449707575e-05,zed,2.0239396690158173e-05, ',1.909707862068899e-05,……。,1.8643278963281773e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999012697353464,False,False,False
33,16,⟨NEXT⟩,16.927101135253906, plain,2.589681389508769e-05, ',2.264945396746043e-05,……。,2.1738145733252168e-05,ifications,2.1564563212450594e-05," """,2.07452194445068e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998874058037472,False,False,False
34,16,⟨NEXT⟩,16.93230628967285, simply,2.606377711344976e-05, plain,2.3832108126953244e-05,ise,2.3607675757375546e-05,……。,2.2196178179001436e-05, ',2.1257086700643413e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998830431741226,False,False,False
35,16,⟨NEXT⟩,16.929183959960938, simply,3.328318416606635e-05," """,2.4738392312428914e-05,ise,2.4308323190780357e-05, plain,2.3171742213889956e-05,(cf,2.2377505956683308e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998721208521602,False,False,False
36,16,⟨NEXT⟩,16.9397029876709, simply,2.3489570594392717e-05," """,2.261454392282758e-05,ise,2.0619934730348177e-05, ',1.964583498192951e-05, plain,1.9062254068558104e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998945678617019,False,False,False
37,16,⟨NEXT⟩,16.934627532958984, simply,2.6667039492167532e-05," """,2.389881956332829e-05, ',2.2183958208188415e-05,iei,2.1957484932499938e-05,zed,2.05169890250545e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998847757087788,False,False,False
38,16,⟨NEXT⟩,16.934185028076172, simply,2.897492959164083e-05," """,2.584516732895281e-05, Berlin,2.501689778000582e-05, Germany,2.488688005541917e-05, ',2.3863740352680907e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998714123848913,False,False,False
39,16,⟨NEXT⟩,16.93486785888672, simply,2.6211884687654674e-05, Berlin,2.4237846446339972e-05," """,2.3312202756642364e-05, German,2.3003096430329606e-05, Germany,2.2930835257284343e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998803041344217,False,False,False
40,16,⟨NEXT⟩,16.937429428100586, Berlin,2.3916558347991668e-05, simply,2.3188347768154927e-05," """,2.2382253519026563e-05, ',2.1605515939882025e-05, Germany,2.1215131710050628e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998876921927149,False,False,True
41,16,⟨NEXT⟩,16.93624496459961," """,2.487628262315411e-05, Berlin,2.333082738914527e-05, ',2.1886464310227893e-05,zed,2.1737021597800776e-05, simply,2.1326741261873394e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998868426628178,False,False,False
42,16,⟨NEXT⟩,16.944442749023438," """,2.3176675313152373e-05, Berlin,2.1247366021270864e-05, ',2.0084755306015722e-05, simply,1.943162533279974e-05,zed,1.7788515833672136e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998982710621931,False,False,False
43,16,⟨NEXT⟩,16.941314697265625, Berlin,2.2633510525338352e-05," """,2.2451949917012826e-05, ',2.0337316527729854e-05,zed,1.962241731234826e-05, Germany,1.9576593331294134e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998953782123863,False,False,True
44,16,⟨NEXT⟩,16.92595100402832, Berlin,3.121044937870465e-05," """,2.9132368581485935e-05, Germany,2.5542140065226704e-05, ',2.536872125347145e-05, Tier,2.408992440905422e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998646563963121,False,False,True
45,16,⟨NEXT⟩,16.940189361572266," """,2.8157401175121777e-05, ',2.5121149519691244e-05, Berlin,2.3939468519529328e-05, Nur,1.924799471453298e-05, simply,1.9117407646263018e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998844165784249,False,False,False
46,16,⟨NEXT⟩,16.955167770385742," """,1.8923496099887416e-05, ',1.7809363271226175e-05, embod,1.5732102838228457e-05, Berlin,1.5634808733011596e-05, bur,1.4416297744901385e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999174839313127,False,False,False
47,16,⟨NEXT⟩,16.939298629760742," """,2.814779509208165e-05, Berlin,2.690348082978744e-05, ',2.4796658181003295e-05, simply,2.1948520952719264e-05, Germany,2.0173853044980206e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998780296918994,False,False,False
48,16,⟨NEXT⟩,16.938831329345703," """,2.9239208743092604e-05, Berlin,2.57877582043875e-05, ',2.478893475199584e-05, simply,2.1555908460868523e-05, Germany,2.0563100406434387e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998780650894332,False,False,False
49,16,⟨NEXT⟩,16.936887741088867," """,2.930930713773705e-05, Berlin,2.7758944270317443e-05, ',2.579502142907586e-05, simply,2.2170312149683014e-05, Germany,2.034521457972005e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998746212004335,False,False,False
50,16,⟨NEXT⟩,16.94380760192871," """,2.5263097995775752e-05, Berlin,2.3047470676829107e-05, ',2.229171514045447e-05, simply,1.9632545445347205e-05, _,1.853051253419835e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998912346582074,False,False,False
51,16,⟨NEXT⟩,16.940095901489258," """,2.7523425160325132e-05, Berlin,2.7468695407151245e-05, ',2.240093090222217e-05, simply,2.0615338144125417e-05, Tier,2.0144349036854692e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998818472613493,False,False,False
52,16,⟨NEXT⟩,16.921985626220703, Berlin,4.018203617306426e-05," """,3.7079596950206906e-05, Nur,2.8127104087616317e-05, simply,2.779701753752306e-05, ',2.649900852702558e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998403152367246,False,False,True
53,16,⟨NEXT⟩,16.933019638061523, Berlin,3.354729415150359e-05," """,3.252353417337872e-05, Nur,2.502256029401906e-05, simply,2.42005662585143e-05, ',2.3518825400969945e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998611872197216,False,False,True
54,16,⟨NEXT⟩,16.942419052124023, Berlin,2.9905697374488227e-05," """,2.6946785510517657e-05, Nur,2.17260039789835e-05, ',2.069096990453545e-05, simply,1.9411119865253568e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998813194233662,False,False,True
55,16,⟨NEXT⟩,16.94188117980957, Berlin,3.2403218938270584e-05," """,2.9081824322929606e-05, Nur,2.1198586182435974e-05, ',2.1077952624182217e-05, simply,1.9984601749456488e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998762538161827,False,False,True
56,16,⟨NEXT⟩,16.92095184326172, Berlin,7.164040289353579e-05,Berlin,3.557209129212424e-05," """,3.504378400975838e-05, Nur,3.2171501516131684e-05, Tier,2.923739521065727e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997963348250778,False,False,True
57,16,⟨NEXT⟩,16.933507919311523, Berlin,5.6387889344478026e-05," """,3.0766288546146825e-05,Berlin,3.063899930566549e-05, Tier,2.7734327886719257e-05, Nur,2.7685531676979735e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99982678696324,False,False,True
58,16,⟨NEXT⟩,16.941112518310547, Berlin,4.371230897959322e-05," """,2.698754360608291e-05,Berlin,2.548408338043373e-05, Nur,2.3740622054901905e-05, Tier,2.360505095566623e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998564703910233,False,False,True
59,16,⟨NEXT⟩,16.944093704223633, Berlin,3.994104918092489e-05," """,2.5029166863532737e-05,Berlin,2.3944658096297644e-05, berlin,2.134652459062636e-05, Nur,2.132418376277201e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998684144175058,False,False,True
60,16,⟨NEXT⟩,16.922910690307617, Berlin,9.57492011366412e-05,Berlin,4.5537362893810496e-05, berlin,3.5956651117885485e-05, Tier,3.440741420490667e-05," """,3.2207313779508695e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997561420568672,False,False,True
61,16,⟨NEXT⟩,16.939603805541992, Berlin,4.7868630645098165e-05,Berlin,2.7411218979978003e-05," """,2.544362905609887e-05, berlin,2.4786089852568693e-05, Tier,2.2928199541638605e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998515622319246,False,False,True
62,16,⟨NEXT⟩,16.950916290283203, Berlin,2.576192309788894e-05," """,2.182953176088631e-05, ',1.8007567632594146e-05, berlin,1.7080517864087597e-05, Ber,1.7062044207705185e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999002584154368,False,False,True
63,16,⟨NEXT⟩,16.945812225341797, Berlin,3.5925229894928634e-05," """,2.5229761376976967e-05,Berlin,2.1996407667757012e-05, berlin,2.01509192265803e-05, Tier,1.9575363694457337e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998771223181393,False,False,True
64,16,⟨NEXT⟩,16.926292419433594, Berlin,5.755136953666806e-05," """,3.6566565540852025e-05,Berlin,3.0360943128471263e-05, Mit,2.7360420062905177e-05, berlin,2.720924385357648e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998209514578775,False,False,True
65,16,⟨NEXT⟩,16.93340492248535," """,3.413252852624282e-05, Berlin,3.228311470593326e-05, ,2.735110501816962e-05, ',2.5500583433313295e-05,"""",2.293017132615205e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998578024969902,False,False,False
66,16,⟨NEXT⟩,16.940711975097656, Berlin,3.412152727833018e-05," """,3.0190965844667517e-05, ',2.169838444388006e-05,tons,2.1494268366950564e-05,Berlin,2.0308789316914044e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998721860647493,False,False,True
67,16,⟨NEXT⟩,16.930429458618164, Berlin,5.1399449148448184e-05," """,3.850208668154664e-05,tons,3.0647865060018376e-05,Berlin,2.732514258241281e-05, BER,2.6471823730389588e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998256536327972,False,False,True
68,16,⟨NEXT⟩,16.92403793334961, Berlin,5.6015447626123205e-05," """,4.540683585219085e-05,tons,3.3359479857608676e-05, Ber,3.0449291443801485e-05, BER,2.9270413506310433e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999805498531714,False,False,True
69,16,⟨NEXT⟩,16.9315185546875, Berlin,4.7804071073187515e-05," """,4.276242179912515e-05, Bon,2.7831034458358772e-05, Ber,2.761444375209976e-05,tons,2.7080986910732463e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998269070420065,False,False,True
70,16,⟨NEXT⟩,16.925695419311523, Berlin,5.308217805577442e-05," """,4.687381078838371e-05, BER,2.9681785235879943e-05, ',2.915464028774295e-05, Ber,2.897427293646615e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998122333126958,False,False,True
71,16,⟨NEXT⟩,16.922645568847656, Berlin,6.291765021160245e-05," """,5.348021659301594e-05,Berlin,3.262498648837209e-05, BER,3.256998388678767e-05, Bon,3.184619708918035e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999786560965731,False,False,True
72,16,⟨NEXT⟩,16.922109603881836, Berlin,6.611133721889928e-05," """,6.132118869572878e-05,tons,3.6647761589847505e-05, BER,3.598068724386394e-05, Ber,3.475673292996362e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997651822923217,False,False,True
73,16,⟨NEXT⟩,16.91813087463379," """,7.20495663699694e-05, Berlin,6.790519546484575e-05,tons,4.1351861000293866e-05, ',3.776076846406795e-05, Ber,3.757123340619728e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997433613752946,False,False,False
74,16,⟨NEXT⟩,16.914297103881836, Berlin,9.320720710093156e-05," """,8.009000157471746e-05, Ber,6.598974141525105e-05, BER,5.310906999511644e-05, ',4.720697324955836e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996603970066644,False,False,True
75,16,⟨NEXT⟩,16.912660598754883, Berlin,0.00010951710282824934," """,9.030163346324116e-05, Ber,8.53283709147945e-05, BER,6.68260472593829e-05, ber,5.9115256590303034e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999588911588944,False,False,True
76,16,⟨NEXT⟩,16.91900634765625, Berlin,0.00011571095092222095," """,8.564297604607418e-05, Ber,6.355512596201152e-05,Berlin,5.2544710342772305e-05, BER,5.043118289904669e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996321150538279,False,False,True
77,16,⟨NEXT⟩,16.90989875793457, Berlin,0.00014827973791398108," """,0.00013243711146060377, Ber,8.750818233238533e-05, ',6.901059532538056e-05, BER,6.537071749335155e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994973936554743,False,False,True
78,16,⟨NEXT⟩,16.918546676635742, Berlin,0.00011933664791285992," """,0.00010684541484806687, Ber,8.161995356203988e-05, ',6.141082849353552e-05, BER,5.989203418721445e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995708951209963,False,False,True
79,16,⟨NEXT⟩,16.942245483398438, Berlin,5.0012211431749165e-05," """,4.837004962610081e-05, “,4.4701624574372545e-05, ',3.625879617175087e-05,:,3.572221612557769e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997849351020704,False,False,True
80,16,⟨NEXT⟩,2.5890488624572754, Berlin,0.47833800315856934," """,0.272217333316803, “,0.08601486682891846, ',0.03797309473156929,:,0.01801752671599388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10743917524814606,False,False,True
