layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
10,16,⟨NEXT⟩,15.79704761505127,~\\\\,0.00018090984667651355,审理终结,0.0001721473381621763,AULT,0.0001678101543802768,MTY,0.00016497312753926963,其特征是,0.00015516036364715546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991589991695946,False,False,False
11,16,⟨NEXT⟩,15.701523780822754,~\\\\,0.0003409318160265684,AULT,0.0003069107769988477,审理终结,0.0002529807388782501,其特征是,0.0002475811343174428, 版的,0.00023692031390964985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9986146752198692,False,False,False
12,16,⟨NEXT⟩,15.77398681640625,~\\\\,0.00020907307043671608,审理终结,0.00019417253497522324,其特征是,0.00018421201093588024,AULT,0.00017490262689534575,诉讼代理人,0.00016674863582011312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990708911209367,False,False,False
13,16,⟨NEXT⟩,15.783698081970215,其特征是,0.00018870709754992276,AULT,0.00017039621889125556,审理终结,0.00015360770339611918,~\\\\,0.00014048173034098, 版的,0.00014025733980815858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992065499100136,False,False,False
14,16,⟨NEXT⟩,15.739416122436523,其特征是,0.00020121896523050964,AULT,0.00018374375940766186,审理终结,0.00018146634101867676, 版的,0.00015918284771032631,MTU,0.000156622045324184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991177660413086,False,False,False
15,16,⟨NEXT⟩,15.753134727478027,其特征是,0.0002896780788432807,AULT,0.00022182542306836694,审理终结,0.00022075671586208045,ODM,0.0001731292431941256, 版的,0.00017236814892385155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989222423901083,False,False,False
16,16,⟨NEXT⟩,15.713601112365723,其特征是,0.000267283758148551,审理终结,0.0002443832054268569,诉讼代理人,0.00021477765403687954,AULT,0.00018282208475284278,kpc,0.00017941216356121004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989113211340737,False,False,False
17,16,⟨NEXT⟩,15.713732719421387,其特征是,0.00027578393928706646,审理终结,0.00021806352015119046,AULT,0.000211497928830795, 版的,0.00017923535779118538,rophe,0.00016412978584412485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989512894680956,False,False,False
18,16,⟨NEXT⟩,15.716444969177246,其特征是,0.00033475449890829623,ODM,0.00020598035189323127,ncase,0.00020315269648563117,AULT,0.00019906129455193877,审理终结,0.00019247402087785304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998864577137283,False,False,False
19,16,⟨NEXT⟩,15.69607925415039,ncase,0.00027696345932781696,审理终结,0.00025806724443100393,其特征是,0.00024358789960388094, 版的,0.00022056963643990457,ODM,0.0002140295400749892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987867822201224,False,False,False
20,16,⟨NEXT⟩,15.604046821594238,ncase,0.0004962859093211591, 版的,0.00035326779470779,ODM,0.00034671922912821174,MDM,0.00028659781673923135,@{},0.0002751646679826081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998241964582121,False,False,False
21,16,⟨NEXT⟩,15.609380722045898,ODM,0.0004983919789083302,ncase,0.00038814713479951024, 版的,0.0003707334981299937,其特征是,0.0003099736641161144,~\\\\,0.00029305994394235313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9981396937801037,False,False,False
22,16,⟨NEXT⟩,15.620244026184082,ODM,0.0006316248327493668, 版的,0.0004603736160788685,ncase,0.00035116003709845245,@{},0.000349474314134568,MTU,0.00033245363738387823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978749135625549,False,False,False
23,16,⟨NEXT⟩,15.60188102722168,ODM,0.0005741004715673625, 版的,0.0005342115764506161,kpc,0.000344900821801275,nexper,0.00034234661143273115,ncase,0.00033917304244823754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978652674762998,False,False,False
24,16,⟨NEXT⟩,15.547840118408203,ODM,0.0010728935012593865, 版的,0.0006359481485560536,ncase,0.0005960465641692281,@{},0.0004664577718358487,MTU,0.0004290492506697774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9967996047635097,False,False,False
25,16,⟨NEXT⟩,15.566961288452148,ODM,0.000766852346714586, 版的,0.0006550518446601927,@{},0.00049363705329597,MTU,0.0004526871780399233,kpc,0.0004384589265100658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9971933126507793,False,False,False
26,16,⟨NEXT⟩,15.58548355102539,ODM,0.0008031021570786834,MTU,0.0006876005209051073, 版的,0.0005110834026709199,nexper,0.0004182331031188369,XFF,0.00039297592593356967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9971870048902929,False,False,False
27,16,⟨NEXT⟩,15.2274169921875,ODM,0.0027170844841748476,MTU,0.0020273556001484394, 版的,0.0016781269805505872,XFF,0.0012578483438119292,Mpc,0.0011218850268051028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9911976995645091,False,False,False
28,16,⟨NEXT⟩,15.431763648986816,MTU,0.0012971849646419287,ODM,0.0011996347457170486, 版的,0.0011165058240294456,Mpc,0.0011097993701696396,XFF,0.0008868603617884219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9943900147336535,False,False,False
29,16,⟨NEXT⟩,15.466777801513672,ODM,0.0016499569173902273,MTU,0.0009992783889174461,XFF,0.0008817499619908631, 版的,0.0007649328908883035,MDM,0.0007314810645766556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9949726007762365,False,False,False
30,16,⟨NEXT⟩,15.550708770751953,ODM,0.0008558008121326566,MTU,0.0008429423323832452, 版的,0.0008219288429245353,XFF,0.0007325740298256278,Mpc,0.00047023911611177027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9962765148666222,False,False,False
31,16,⟨NEXT⟩,15.531229972839355, 版的,0.0008702512714080513,MDM,0.000838935375213623,XFF,0.0008309073746204376,ODM,0.0008154393872246146,MTU,0.0007362607284449041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9959082058630884,False,False,False
32,16,⟨NEXT⟩,15.454512596130371,MDM,0.0013633548514917493,XFF,0.0009446259355172515, 版的,0.0009339412790723145,MTU,0.0007794004632160068,ODM,0.0007160329259932041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9952626445447095,False,False,False
33,16,⟨NEXT⟩,15.455109596252441,XFF,0.0013962043449282646,MDM,0.001370489364489913,MTU,0.0011206690687686205,MDI,0.0008990464848466218, 版的,0.0008122649742290378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9944013257627375,False,False,False
34,16,⟨NEXT⟩,15.477487564086914,XFF,0.0010688694892451167,MTU,0.0010324291652068496,MDM,0.0007717987173236907,MDI,0.0007659473340027034,Mpc,0.0005906398291699588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9957703154650517,False,False,False
35,16,⟨NEXT⟩,15.47105598449707,Mpc,0.0010530914878472686,XFF,0.0010284685995429754,MDI,0.0009904480539262295,MTU,0.0009586939122527838,MDM,0.0008415308548137546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995127767091617,False,False,False
36,16,⟨NEXT⟩,15.432985305786133,MDM,0.0012630419805645943,XFF,0.0011563297593966126,MTU,0.0010103319073095918,MDI,0.0009341039694845676,USPTO,0.0008943812572397292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9947418111260049,False,False,False
37,16,⟨NEXT⟩,15.453636169433594,MDM,0.0015255868202075362,XFF,0.0010923364898189902,ODM,0.000846218375954777,MTU,0.000802764028776437,USPTO,0.0007470194832421839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9949860748020001,False,False,False
38,16,⟨NEXT⟩,15.485532760620117,MDM,0.0015206325333565474,USPTO,0.0008951686322689056,____________,0.0007261442951858044,MTM,0.0005723249050788581,keV,0.00054969172924757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9957360379048623,False,False,False
39,16,⟨NEXT⟩,15.504302978515625,MDM,0.000878084625583142,MTM,0.0005097840330563486,keV,0.0004450893320608884,MDE,0.00044201224227435887,German,0.00043509877286851406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9972899309941567,False,False,False
40,16,⟨NEXT⟩,15.527823448181152,MDM,0.0006375465891323984,____________,0.0004919539205729961,]]>,0.0004806490323971957,keV,0.0004639294929802418,Mpc,0.00039706157986074686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9975288593850564,False,False,False
41,16,⟨NEXT⟩,15.519179344177246,MDM,0.0005682215560227633,baidu,0.0005273381830193102,keV,0.0004770265950355679,MTM,0.0004319369909353554,MTU,0.00041077969945035875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9975846969755366,False,False,False
42,16,⟨NEXT⟩,15.534887313842773,keV,0.0006544833886437118," """,0.0005622745375148952,baidu,0.0005425794515758753,rwx,0.0004356764256954193,city,0.0004104156687390059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9973945705278311,False,False,False
43,16,⟨NEXT⟩,15.517909049987793," """,0.001334403408691287, enough,0.000669746776111424, capital,0.0006673542666248977, ',0.0006432998925447464, ‘,0.0006004135357216001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996084782120306,False,False,False
44,16,⟨NEXT⟩,15.327293395996094, Berlin,0.008458772674202919,柏林,0.004314774181693792, Frankfurt,0.0026818367186933756, capital,0.0023162509314715862, Germany,0.0015400059055536985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9806883595883846,False,False,True
45,16,⟨NEXT⟩,15.29316234588623, Berlin,0.007482662331312895, capital,0.005447717849165201,柏林,0.004084775689989328," """,0.0032935538329184055,capital,0.002013412769883871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9776778775267303,False,False,True
46,16,⟨NEXT⟩,14.833830833435059, Berlin,0.03454635292291641,柏林,0.019625427201390266, capital,0.006819923873990774,德国,0.0029131979681551456, Germany,0.0025585752446204424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933536522788927,False,False,True
47,16,⟨NEXT⟩,14.731156349182129, Berlin,0.04173234850168228,柏林,0.02343728207051754, capital,0.005979371257126331," """,0.0029235687106847763, Frankfurt,0.00274048768915236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9231869417708367,False,False,True
48,16,⟨NEXT⟩,14.941262245178223, Berlin,0.03286917507648468,柏林,0.014354166574776173, capital,0.006139639765024185," """,0.0025402528699487448,capital,0.002206905744969845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9418898599687964,False,False,True
49,16,⟨NEXT⟩,14.695847511291504, Berlin,0.04702886566519737,柏林,0.02079710178077221, capital,0.005251307040452957, Frankfurt,0.0024729701690375805," """,0.002216528169810772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9222332271747291,False,False,True
50,16,⟨NEXT⟩,14.96921157836914, Berlin,0.036773379892110825,柏林,0.01408655010163784, capital,0.003380883252248168, Frankfurt,0.001998631516471505,Ber,0.0017187799094244838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9420417753281072,False,False,True
51,16,⟨NEXT⟩,14.538900375366211, Berlin,0.05973146855831146,柏林,0.02018861472606659, capital,0.0038731894455850124,Ber,0.00271597015671432," """,0.002380771329626441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9111099857836962,False,False,True
52,16,⟨NEXT⟩,15.137336730957031, Berlin,0.025250514969229698,柏林,0.011536804959177971, capital,0.0026318125892430544,Ber,0.0018771103350445628," """,0.001857616356573999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9568461407907307,False,False,True
53,16,⟨NEXT⟩,14.869741439819336, Berlin,0.0347277969121933,柏林,0.014320981688797474," """,0.0060390266589820385, ',0.0035536866635084152, “,0.0030867147725075483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9382717933040112,False,False,True
54,16,⟨NEXT⟩,14.955276489257812, Berlin,0.03121928870677948,柏林,0.012962873093783855," """,0.005395176354795694,Ber,0.0034779091365635395, “,0.002884089481085539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9440606632269919,False,False,True
55,16,⟨NEXT⟩,14.932295799255371, Berlin,0.030005566775798798,柏林,0.011800720356404781," """,0.007349832449108362, “,0.0034866484347730875,Ber,0.003345728851854801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9440115031320602,False,False,True
56,16,⟨NEXT⟩,14.745390892028809, Berlin,0.022177403792738914," """,0.013072557747364044,柏林,0.008544771000742912, “,0.00570708466693759,Ber,0.005599958822131157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9448982239700854,False,False,True
57,16,⟨NEXT⟩,14.748361587524414, ,0.01765478029847145," """,0.011211353354156017, Berlin,0.0100403418764472,.,0.00923056248575449, “,0.006888957694172859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944974004290998,False,False,False
58,16,⟨NEXT⟩,13.457073211669922, ,0.06952168792486191,.,0.043172843754291534,:,0.015293758362531662," """,0.01252549048513174,",",0.011787612922489643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8476986065506935,False,False,False
59,16,⟨NEXT⟩,7.191096782684326, ,0.2666119635105133,.,0.2353331595659256,",",0.06642397493124008,"
",0.019979074597358704,:,0.019269170239567757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39238265715539455,False,False,False
60,16,⟨NEXT⟩,2.9811551570892334, Berlin,0.5555136799812317," """,0.133479505777359,:,0.05839017406105995, ,0.044992681592702866, ',0.032317016273736954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17530694231390953,False,False,True
