layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
1,14, is,1.07649643503586e-37, is,1.0, has,5.530238402442534e-40, was,2.701465218479312e-40, are,1.4573504028978098e-43, Is,1.401298464324817e-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1,15, called,6.432291919235701e-18, called,1.0,called,7.648816985890525e-20, Called,2.416927561150041e-20, CALLED,4.56244705675106e-25,Called,2.2985300581153102e-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1,16, simply,9.97372451570277e-13, simply,1.0,simply,2.1982781805811313e-14,Simply,2.851850501509741e-26, Simply,2.5419985335207637e-27, simplemente,2.6408359860997104e-31, simplesmente,1.5803617182407943e-36, simplement,3.214999066700428e-40, semplicemente,5.445726092059104e-41, просто,0.0, einfach,0.0, Simplemente,0.0, merely,0.0, Просто,0.0,Просто,0.0, פשוט,0.0, jednod,0.0, Einfach,0.0,Einfach,0.0, gewoon,0.0, sencilla,0.0,0.0
2,0,<bos>,7.323926130559613e-13,<bos>,1.0,<h1>,1.5440350143195933e-14,The,2.6524667336678964e-16,<strong>,1.2431766247486417e-16,<h2>,4.448300725113345e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2,1,Give,4.643982418929046e-05,Give,0.9999977350234985, Give,2.3053985387377907e-06,give,2.3799858907117867e-14, give,3.977695746045616e-23,GIVE,1.0150961548618564e-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2,2, the,0.056583442267841684, the,0.9939525723457336, Theſe,0.005521147046238184, surla,0.0004043317458126694,ANZE,6.256705819396302e-05,DoubleQuotes,1.6427029549959116e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2954774471581914e-05
2,3, city,4.494558613624783e-20, city,1.0,city,6.38151313819719e-22, City,1.3831906833667852e-25, CITY,2.205757704545386e-26,City,1.1540464968119864e-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2,4, name,1.5177146313985892e-17, name,1.0, Name,2.454943069580616e-19, NAME,3.688179928411069e-24, names,2.1347175629568547e-24,name,4.1025557822229277e-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2,5, only,1.3841836686787164e-15, only,1.0,only,2.5100779144309374e-17,Only,5.465953117327842e-25, Only,1.2306484036051652e-25,ONLY,2.5535783351415615e-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2,6,",",0.6466453081983631, enfans,0.9125677943229675,",",0.056583646684885025, Berlín,0.005487464834004641,",',",0.004153889138251543, Milán,0.003176167607307434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018031037412583828
2,7, plain,1.106247962047e-16, plain,1.0, Plain,1.8761562646771957e-18,plain,2.0634066828265375e-21,Plain,2.5711048449889885e-23,PLAIN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2,8, text,1.0254193363241932e-17, text,1.0, Text,1.6432991061298364e-19, texts,1.17356618198434e-27,text,1.637171355780058e-29,Text,1.2930838702618793e-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2,9,.,2.6212197425557777,".*"")]",0.2859736680984497,<bos>,0.2849022448062897, vœ,0.24621975421905518,)_/¯,0.041495181620121,OGND,0.027697796002030373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11371135525405407
2,10, The,1.900250046198138e-15, The,1.0, Theſe,3.3650627143498325e-17,The,9.820381290048457e-19,Архівовано,5.828103862901856e-22, THE,2.523916921132659e-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2,11, capital,3.2523007254936804e-19, capital,1.0,capital,4.817517658967306e-21,Capital,9.226104967641976e-25, Capital,1.397553375260531e-25, CAPITAL,8.65402296406443e-29,CAPITAL,9.937940325626544e-38, capitale,1.0097092518452542e-38, capitals,0.0, capitales,0.0, capitol,0.0,资本,0.0, capitalize,0.0, kapital,0.0, capitalized,0.0, Hauptstadt,0.0,資本,0.0, Kapital,0.0, Capitals,0.0,kapital,0.0, capitalization,0.0,0.0
2,12, of,8.183433775739367e-18, of,1.0, Of,1.204912510028397e-19, OF,7.539369197063682e-21, của,1.0271809091287198e-21,KommentareTeilen,2.6705814357603702e-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2,13, Germany,5.399672489988273e-10, Germany,1.0,Germany,1.5018051038873104e-11, germany,8.909761728336286e-18, Alemania,3.448895959827464e-19, GERMANY,4.6038872217228135e-23,germany,3.3721662064100096e-26, Allemagne,3.5225020349011926e-28, Germans,5.332763658663561e-31, Tyskland,4.136842507408164e-31, German,2.0076018812891474e-31,GERMANY,4.8656391307654355e-32, Alemanha,5.435282738084756e-33, Deutschland,2.144337483536238e-34, Duitsland,1.432605845032705e-34,德国,8.180974329594194e-36, Германии,1.3823653750382842e-36,Allemagne,1.1683964938407894e-37, Германия,9.704839370760582e-38,Alemania,3.5325226488481025e-38,German,1.6717291695013134e-38,0.0
2,14, is,1.002821260449662e-21, is,1.0, είναι,1.2201227212936531e-23, are,3.2983393643699786e-25, Is,2.864674175081207e-25, adalah,1.3238687130727144e-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2,15, called,1.131651956910091e-10, called,1.0, Called,2.946329812070214e-12,called,6.238013527086342e-15, CALLED,2.544079074248256e-16,Called,1.4293265740248817e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2,16, simply,1.4017859174144722e-07, simply,1.0,simply,5.088110821560576e-09,Simply,2.6005925148510704e-20, Simply,1.0861615525225216e-21, simplemente,1.0040121784313871e-25, simplesmente,9.805427692864356e-30, semplicemente,1.1856451853520195e-32, simplement,1.9258496801635938e-33, просто,4.831022866764945e-37, Simplemente,5.97513665188102e-42, einfach,3.6433760072445244e-44, Просто,0.0, merely,0.0,Просто,0.0, פשוט,0.0, jednod,0.0,Einfach,0.0, Einfach,0.0, gewoon,0.0, simpel,0.0,0.0
3,0,<bos>,0.0013786066311234934,<bos>,0.9999074935913086,<h1>,9.20495658647269e-05,The,3.0781004056734673e-07,<strong>,1.002337555178201e-07,<h2>,5.1241087817288644e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,1,Give,0.0002692603377570848,Give,0.9999845027923584, Give,1.5448669728357345e-05,give,1.1978225486139471e-12, give,5.3557282175211887e-20,GIVE,4.4981991086292853e-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8536715424596366e-08
3,2, the,0.3871201773803557, the,0.9261512160301208, The,0.07331221550703049, Estudios,0.00010905843373620883, Accesorios,7.52007108530961e-05, Soporte,7.482842192985117e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00027748089632950723
3,3, city,1.7023149996551064e-18, city,1.0,city,2.518812140368279e-20, City,6.916716261106493e-22,City,1.0254303826038237e-22, CITY,8.600275184689823e-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,4, name,1.1642241058825984e-13, name,1.0, Name,2.3053306090264555e-15, names,8.08139311898751e-17, NAME,1.267510436859113e-19,name,1.4814550315851138e-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,5, only,3.565507940175132e-13, only,1.0,only,7.601916566667057e-15,Only,2.1313694656189638e-20, Only,4.834986800697695e-22,ONLY,1.717276727994344e-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,6,",",2.342012100255439, enfans,0.3626723885536194, directiva,0.2748361825942993,躇,0.2586825489997864,",",0.03315363824367523, garçons,0.016347849741578102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05430739186704159
3,7, plain,2.3650350698143743e-15, plain,1.0, Plain,4.3510778863808025e-17,plain,1.2542531954102673e-21,Plain,1.0915280281103336e-21,PLAIN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,8, text,2.1032088987692172e-14, text,1.0, Text,4.114980819572365e-16, texts,6.07789090038915e-21,text,2.6661638146911326e-22,Text,1.324234422085842e-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,9,.,2.2186914245063094,.,0.47565969824790955, enfans,0.27021339535713196,</tr>,0.15175531804561615,Hauptartikel,0.031866975128650665,%.,0.010647421702742577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059857191517949104
3,10, The,9.821163080332454e-11, The,1.0,The,2.5501181027953734e-12,Hauptartikel,1.4799885792995508e-19, They,1.2475977438225182e-19, These,4.951498299981022e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,11, capital,1.0375983867426794e-17, capital,1.0,capital,1.6599066956313991e-19,Capital,2.6743331320078565e-22, Capital,1.853339082217934e-23, CAPITAL,3.9712613823506583e-26, capitale,1.9060450468498559e-31,CAPITAL,2.9227666026288057e-34, capitals,2.7193794180472406e-39, capitales,9.87915417348996e-43, capitol,1.401298464324817e-45, capitalize,0.0,资本,0.0, Hauptstadt,0.0, kapital,0.0, capitalized,0.0,資本,0.0, Kapital,0.0, Capitals,0.0, capitalization,0.0,kapital,0.0,0.0
3,12, of,9.7183841441699e-11, of,1.0,}{*}{,1.9338283144959556e-12, của,4.4722236439316554e-13,ของ,1.8879920549033993e-14,ConstraintMaker,1.1948549991764278e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,13, Germany,4.933680447614454e-09, Germany,1.0,Germany,1.511340358417712e-10, Alemania,4.235708531423639e-14, germany,2.8560267079915866e-14, GERMANY,4.395247966243123e-19, Allemagne,2.737794909240097e-22,germany,2.352522311323866e-22, German,1.17620391591465e-23, Germans,3.231301866036684e-24, Tyskland,1.283255614525898e-24, Alemanha,2.3850472993746558e-26,GERMANY,8.193848148352096e-27, Deutschland,5.574561468384089e-27,德国,6.293543761136401e-28, Duitsland,3.4417812553658195e-29, Германии,7.362663915471422e-30, alemana,6.0256209058178876e-30, Германия,2.9757838854908108e-30,German,2.843740511023395e-30, alemanes,1.772710556407271e-30,0.0
3,14, is,1.688969914949032e-14, is,1.0, είναι,2.0465578614150897e-16, adalah,7.296531066572695e-17, является,1.9441490634629826e-17,的是,1.3295321962040342e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,15, called,7.850573905054444e-09, called,1.0, Called,2.0179657944652263e-10,called,3.4972406914857146e-11, CALLED,3.5412853205407657e-12,Called,4.427113244141051e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,16, simply,2.9480659494937884e-07, simply,1.0,simply,1.115967585008093e-08,Simply,1.438621139346997e-16, Simply,2.5224025746857325e-17, simplemente,1.3939403173728327e-22, simplesmente,2.106033668322597e-26, simplement,1.5785313750941468e-27, semplicemente,4.023437376401285e-28, просто,2.4467676051913827e-30, Simplemente,5.723934283972296e-36, einfach,1.803068177410026e-36, Просто,2.502522875499118e-40, merely,2.1159606811304738e-43,Просто,3.5032461608120427e-44, jednod,0.0, פשוט,0.0, Einfach,0.0,Einfach,0.0, gewoon,0.0, simpel,0.0,0.0
4,0,<bos>,0.29789308436429307,<h1>,0.9519643783569336,<bos>,0.04526429623365402,The,0.0017633145907893777,<strong>,0.0004930285504087806,<h2>,0.000248886295594275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00026609597261995077
4,1,Give,0.0011395105219662973,Give,0.9999247789382935, Give,7.526879926444963e-05,give,1.9607305362656646e-11, give,3.41401323640822e-18,GIVE,7.279470098731157e-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,2, the,0.15112124130447538, the,0.9842423796653748, Give,0.010865776799619198, Soporte,0.0008995867101475596, témoin,0.0008939167018979788, Egipto,0.0005986302276141942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024997098953463137
4,3, city,3.72418567557934e-14, city,1.0,city,7.312166500685622e-16,City,4.372389863990986e-18, City,3.686812646139686e-18, CITY,1.5214738842175872e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,4, name,1.1326075590575947e-09, name,1.0, Name,3.117138144825837e-11, names,1.090654801715052e-12, NAME,2.9957173487736924e-14,name,1.763455892338857e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,5, only,1.571997166480211e-10, only,1.0,only,4.1574643033781555e-12,Only,2.0530715447794753e-16, Only,1.1241409670886268e-16,ONLY,3.830166122373029e-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,6,",",1.9190752889586846, Turquía,0.607154905796051, vôtre,0.1543433964252472, Moscú,0.10864531248807907, enfans,0.06419096887111664, Bélgica,0.023963365703821182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04170205071568489
4,7, plain,2.0884252633788014e-13, plain,1.0, Plain,4.3605535645523975e-15,plain,1.270338655261372e-17,Plain,1.9004164380676103e-18,PLAIN,2.1019476964872256e-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,8, text,2.0449063076394702e-10, text,1.0, Text,5.46550955535241e-12,Text,1.4448358465507814e-16,text,5.3402929238933726e-17, texts,3.665384945961806e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,9,.,0.9791597470555582, vôtre,0.7721664905548096, vœ,0.20517155528068542,].,0.007279731333255768, cualquiera,0.0026063392870128155, azonban,0.0020344159565865993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010741467587649822
4,10, The,3.7239282117489763e-09, The,1.0,The,1.1259555093845464e-10, Egipto,2.934588336223065e-14, vôtre,2.305375840585839e-14, THE,2.3343478402170197e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,11, capital,5.895482784883553e-14, capital,1.0,capital,1.188113845114057e-15,Capital,7.582207362335897e-19, Capital,3.407946318979541e-20, CAPITAL,5.495773045621327e-23, capitale,3.2046819458422513e-28,CAPITAL,1.7643796304599426e-29, capitals,1.0917284684102915e-35, capitales,6.994218292323126e-37, capitol,3.0828566215145976e-43,资本,1.485376372184306e-43, Hauptstadt,3.2229864679470793e-44, capitalize,1.401298464324817e-44, kapital,2.802596928649634e-45, capitalized,0.0,資本,0.0, Kapital,0.0, Capitals,0.0, столи,0.0,kapital,0.0,0.0
4,12, of,5.149506903597541e-10, of,1.0, của,1.1894722186378548e-11, Of,1.0841856926124827e-12, ของ,2.413237253258427e-13, OF,2.019291038633103e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,13, Germany,1.3732027421900008e-07, Germany,1.0,Germany,4.263358555078867e-09, Alemania,6.134691088455213e-10, germany,5.6510565405723176e-14, GERMANY,7.089621100765416e-18,germany,1.9642307339890856e-18, Allemagne,2.267075876809104e-19, Tyskland,2.74796798879189e-20, German,1.0658280757779365e-21, Germans,7.002093982680966e-22, Alemanha,1.3789938644649188e-22, Deutschland,7.907028954347029e-24, alemana,6.629948345771974e-24, Duitsland,2.716216912909661e-24, alemanes,2.5677611791561187e-24,GERMANY,2.0088269981819333e-24,德国,1.0990549414792715e-25, Германия,1.522786584708322e-26, Германии,1.2757669641156108e-26,Allemagne,3.2006640707922706e-27,0.0
4,14, is,1.708228772058851e-07, is,1.0, είναι,3.887300259464155e-09, Inscrivez,1.1569789570842204e-09, Egipto,2.1802439020834896e-10, está,1.6447741779668235e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,15, called,1.807396810671445e-08, called,1.0, Called,4.438891754166008e-10,called,1.2815623562367762e-10, CALLED,1.824594945618041e-12,Called,4.124270759300495e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,16, simply,3.2242624344752304e-05, simply,0.9999984502792358,simply,1.5552049035250093e-06,Simply,1.3237075823478717e-13, Simply,9.848824772222542e-14, simplemente,4.8431925309250365e-18, simplesmente,1.2555745437373997e-21, semplicemente,2.0890497740648862e-23, simplement,4.977549806598109e-24, просто,1.7677306691185662e-26, Simplemente,8.595619439427441e-30, einfach,4.855626563758719e-32, Просто,4.6559806766834586e-34,Просто,2.1482138073644524e-38, merely,9.939792561936688e-39, jednod,2.110663772935326e-40, פשוט,4.5198881966796975e-41, Einfach,9.80908925027372e-45, sencilla,2.802596928649634e-45,Einfach,1.401298464324817e-45, gewoon,0.0,0.0
5,0,<bos>,0.02528456148792192,<h1>,0.9979702830314636,The,0.0010512742446735501,<strong>,0.0004372744297143072,package,0.00018186298257205635,<h2>,0.0001634162908885628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019588902068790048
5,1,Give,0.00048416781766078953,Give,0.9999706745147705, Give,2.9346885639824905e-05,give,7.504444288208845e-11, give,1.7068098228373968e-15,GIVE,7.691150377118627e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5,2, the,2.4846393764077765, Producción,0.43080025911331177, Give,0.24097813665866852, adecuado,0.1212259829044342, the,0.08694453537464142, give,0.037354033440351486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0826970525085926
5,3, city,2.2879406255358963e-13, city,1.0, City,1.6936693772101673e-15,City,1.6262404724110414e-15,city,1.2411302725574141e-15, CITY,7.825706297691449e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5,4, name,9.898619674779014e-08, name,1.0, Name,2.590339942543096e-09, names,8.303704390755229e-10, NAME,1.0145796962984788e-12,name,1.5488378266557967e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5,5, only,1.1296917906435428e-07, only,1.0,only,3.906789558527635e-09,Only,1.1262304283610192e-10, Only,3.2809306486913936e-12,ONLY,1.883796827770591e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5,6,",",1.0923978539065302,，,0.8090670704841614,",",0.13266457617282867,"’,",0.01868751086294651, âmes,0.0060096606612205505,0,0.005380298942327499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02819088287651539
5,7, plain,4.112476106990344e-11, plain,1.0, Plain,9.892941500722063e-13,Plain,2.7506192175298302e-14,plain,9.310227014249634e-15,PLAIN,6.35275847236417e-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5,8, text,1.1233084123453329e-08, text,1.0, Text,3.577569351875809e-10,Text,1.2096089917462e-13,text,1.5546913664224102e-14, texts,1.428865469140731e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5,9,.,1.8609207314306329,.,0.5347523093223572,_,0.21761618554592133,’.,0.12425058335065842,0,0.09947073459625244,’,0.010913720354437828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01299646683037281
5,10, The,0.01566628528444322, The,0.99856036901474,The,0.0014396978076547384, japonés,1.0701000086044132e-09, Aucune,6.142521213892138e-11, alemán,5.598752711444277e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
