layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
23,16,⟨NEXT⟩,13.090726387496819, simply,0.0476854033768177, ',0.028928782790899277, capital,0.009999694302678108,tons,0.009485432878136635, ‘,0.006027261260896921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8978734253905714,False,False,False
24,16,⟨NEXT⟩,12.32612316656853, capital,0.09900189191102982, simply,0.02717307023704052, ',0.024128664284944534,capital,0.015154772438108921, Berlin,0.011652180925011635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8228894202038646,False,False,False
25,16,⟨NEXT⟩,7.8404599719444965, Berlin,0.4123533368110657, capital,0.05137771740555763, Germany,0.019618691876530647, simply,0.01746734045445919,Berlin,0.01571367308497429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48346924036741257,False,False,True
26,16,⟨NEXT⟩,2.0191975688982318, Berlin,0.8388011455535889,Berlin,0.05989467725157738, capital,0.00502685084939003, Germany,0.003999015782028437, Deutschland,0.002484165597707033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08979414496570826,False,False,True
27,16,⟨NEXT⟩,3.438427812851426, Berlin,0.7480313777923584,Berlin,0.05942266434431076,柏,0.00839482806622982, Stuttgart,0.0044858623296022415, Deutschland,0.004005286376923323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17565998109057546,False,False,True
28,16,⟨NEXT⟩,4.9548518161652755, Berlin,0.6385443806648254,Berlin,0.06488551944494247, Deutschland,0.013381892815232277,柏,0.012876803055405617, Germany,0.004402585327625275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2659088186919689,False,False,True
29,16,⟨NEXT⟩,7.869754120831261, Berlin,0.4498322010040283,Berlin,0.038146428763866425, Deutschland,0.02248697727918625,tons,0.009114242158830166, Bon,0.005808334797620773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47461181599646807,False,False,True
30,16,⟨NEXT⟩,4.7283929727110685, Berlin,0.6690371036529541,Berlin,0.025233451277017593, Bon,0.010864175856113434, BER,0.010498225688934326, Ber,0.009363763965666294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27500327955931425,False,False,True
31,16,⟨NEXT⟩,3.77970949729298, Berlin,0.38614386320114136," """,0.2950495183467865,:,0.07592906802892685, Bon,0.03048626519739628, ',0.022109203040599823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1902820821851492,False,False,True
32,16,⟨NEXT⟩,2.9612148247862273, Berlin,0.5202289819717407," """,0.1865062117576599, “,0.05880824476480484, ',0.0418323390185833,:,0.030193466693162918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1624307557940483,False,False,True
