layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
10,15,⟨NEXT⟩,4.503093292323678,ifiable,0.4393174350261688, name,0.1648150533437729,名字,0.06816618144512177,名称,0.02343706414103508,est,0.01671990193426609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28754436410963535,False,False,False
11,15,⟨NEXT⟩,2.7611752682269617,ifiable,0.36579829454421997, names,0.19920074939727783, name,0.16268464922904968,名字,0.12593422830104828,名称,0.053960397839546204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09242168068885803,False,False,False
12,15,⟨NEXT⟩,3.3111723460332065,ifiable,0.7395586967468262, saying,0.015085701830685139, name,0.014942488633096218,tons,0.013669082894921303, Matters,0.007919277995824814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20882475189864635,False,False,False
13,15,⟨NEXT⟩,4.012766283164888,ifiable,0.6802794337272644, name,0.033674366772174835,tons,0.02004944160580635, names,0.009757814928889275, saying,0.005754563957452774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25048437900841236,False,False,False
14,15,⟨NEXT⟩,6.207871319001268,ifiable,0.3713592290878296, name,0.08006338030099869, outright,0.057567209005355835," """,0.03144589066505432,名称,0.024098999798297882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4354652911424637,False,False,False
15,15,⟨NEXT⟩,4.966440695111015,ifiable,0.2644377052783966, names,0.204193577170372, name,0.12929370999336243,名称,0.04318827763199806,名字,0.034493040293455124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32439368963241577,False,False,False
16,15,⟨NEXT⟩,4.0704244987625495, name,0.3812505006790161,ifiable,0.1632884293794632, names,0.10955203324556351," """,0.08470579981803894, “,0.0478070043027401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21339623257517815,False,False,False
17,15,⟨NEXT⟩,2.2465464225706535, name,0.5866119861602783, names,0.17647317051887512,名称,0.12409855425357819,ifiable,0.03307797387242317,_name,0.011073630303144455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06866468489170074,False,False,False
18,15,⟨NEXT⟩,2.9245450279345606, name,0.46418774127960205,名称,0.200675830245018, names,0.16371844708919525," """,0.01996171660721302,{Name,0.018253030255436897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13320323452353477,False,False,False
19,15,⟨NEXT⟩,3.943435605053167, names,0.5365892052650452, name,0.09192873537540436,名称,0.08743687719106674,这个名字,0.025933844968676567,/name,0.02332160249352455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23478973470628262,False,False,False
20,15,⟨NEXT⟩,4.057018795093096,这个名字,0.4720291197299957, names,0.15472480654716492, name,0.06492991745471954, ______,0.04512743651866913," """,0.03157443925738335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23161428049206734,False,False,False
21,15,⟨NEXT⟩,1.45866259812567,这个名字,0.8317434191703796, names,0.04752996936440468, name,0.0432937853038311, ______,0.013844151049852371,-minded,0.0049423701129853725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05864630499854684,False,False,False
22,15,⟨NEXT⟩,3.204910457440508, ______,0.44997650384902954,这个名字,0.18738681077957153, ____,0.09189518541097641, _____,0.03813301771879196, name,0.037319645285606384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19528883695602417,False,False,False
23,15,⟨NEXT⟩,2.3195324199438123, ______,0.6031216382980347, ____,0.1212436705827713,这个名字,0.08939658105373383, _____,0.06831732392311096, ___,0.025235189124941826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09268559701740742,False,False,False
24,15,⟨NEXT⟩,1.148002768635541,这个名字,0.8052831888198853," """,0.08457289636135101, “,0.046956587582826614, ______,0.04302564635872841, _____,0.004614145029336214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015547535847872496,False,False,False
25,15,⟨NEXT⟩,0.08110619048039328, simply,0.9916437268257141,这个名字,0.006658742669969797," """,0.0007820035680197179, ______,0.0003041547897737473, “,0.0001833860296756029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042798611684702337,True,True,False
26,15,⟨NEXT⟩,2.9090222178329856, ______,0.26740944385528564," """,0.21496668457984924, simply,0.1995704025030136, _____,0.1017293706536293, “,0.07501067221164703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14131342619657516,False,False,False
27,15,⟨NEXT⟩,2.3985739264538504," """,0.5462230443954468, ______,0.1497146487236023, “,0.09697902947664261, _____,0.04843587800860405, simply,0.03485599160194397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1237914077937603,False,False,False
28,15,⟨NEXT⟩,1.6474603367286371," """,0.7180259823799133, simply,0.10910143703222275, “,0.07441774755716324, ______,0.025984689593315125, Germany,0.02128564938902855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05118449404835701,False,False,False
29,15,⟨NEXT⟩,1.0720387196800418, Germany,0.7532114386558533, Berlin,0.19205288589000702, German,0.04342454671859741," """,0.004494042601436377, Munich,0.0023016673512756824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004515418782830238,False,False,False
30,15,⟨NEXT⟩,0.8807742339157493, Germany,0.8058435916900635, Berlin,0.15598677098751068, German,0.03407394140958786," """,0.001763384323567152,Germany,0.0005175364785827696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018147751106880605,False,True,False
31,15,⟨NEXT⟩,0.3457125809648893, Berlin,0.9382207989692688, Germany,0.06065017357468605,Berlin,0.0004153433255851269, German,0.00022733458899892867," """,0.00018336137873120606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00030298816272988915,False,True,True
32,15,⟨NEXT⟩,1.5175401707179492, Berlin,0.47415074706077576, Germany,0.33917972445487976, German,0.18363523483276367,德国,0.002387717366218567,Berlin,0.00024837887031026185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003981974150519818,False,False,True
33,15,⟨NEXT⟩,0.6525990036059317, Berlin,0.881552517414093, Germany,0.06396501511335373, German,0.053405437618494034,Berlin,0.0003995586303062737,德国,0.0003905143530573696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00028695687069557607,False,True,True
34,15,⟨NEXT⟩,0.07936256587245205, Berlin,0.9921517372131348, Germany,0.005326181184500456, German,0.0009172319550998509,Berlin,0.0007761141168884933," """,0.00035906716948375106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046966836089268327,False,True,True
35,15,⟨NEXT⟩,1.6387526831328023, Berlin,0.7168715596199036," """,0.1283709555864334, Germany,0.053217995911836624, ',0.029045483097434044, ______,0.020433945581316948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05206006020307541,False,False,True
36,15,⟨NEXT⟩,3.1227405865112754, Berlin,0.4334273338317871," """,0.21373984217643738, ',0.09828914701938629, Germany,0.053163882344961166, __,0.02601027488708496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1753695197403431,False,False,True
