prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
pos,orig,0,13,Germany,14.962457656860352,adel,4.389602690935135e-05,indirect,4.2831801692955196e-05,indow,4.1888059058692306e-05,pf,4.135241761105135e-05,undial,4.129933222429827e-05,ön,4.066142355441116e-05,ipper,4.06169165216852e-05,CHANT,4.040361091028899e-05,zw,4.017187893623486e-05,洲,4.008846735814586e-05,rug,3.99014497816097e-05,甲,3.984229260822758e-05,pit,3.97013318433892e-05,cr,3.961897164117545e-05,̧,3.961086622439325e-05,pul,3.955757347284816e-05,zel,3.954305066145025e-05,chg,3.9495149394497275e-05,志,3.9465328882215545e-05,bid,3.9408212614944205e-05,0.9991906458380981
pos,orig,0,14,is,14.959104537963867,�,4.860459375777282e-05,/******/,4.857573367189616e-05,oft,4.730132422992028e-05,ipper,4.6179440687410533e-05,ppe,4.5847024011891335e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997634918836411
pos,orig,0,15,called,14.961223602294922,dabei,4.365286440588534e-05,ppe,4.364926280686632e-05,ologia,4.263814480509609e-05,RENT,4.24639911216218e-05,aden,4.2246854718541726e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999785348882142
pos,orig,0,16,simply,14.961448669433594,dabei,4.45477562607266e-05,/******/,4.348722723079845e-05,座,4.3319116230122745e-05,ogy,4.268232805770822e-05,ppe,4.239009285811335e-05,wasted,4.213116699247621e-05,ben,4.2029449105029926e-05,̈,4.199893737677485e-05,bd,4.196939698886126e-05,ave,4.19279676862061e-05,bul,4.181041367701255e-05,och,4.16225848312024e-05,gob,4.1172595956595615e-05,ADC,4.116601121495478e-05,ologia,4.11624314438086e-05,oft,4.103728133486584e-05,nitt,4.100411388208158e-05,osen,4.099209763808176e-05,istr,4.0917588194133714e-05,mant,4.081325823790394e-05,0.9991618181848025
pos,orig,1,0,<s>,14.96265697479248,laug,4.27901504735928e-05,hell,4.193075073999353e-05,criptor,4.048564733238891e-05,anean,4.009501571999863e-05,iffe,4.0081347833620384e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997946170879004
pos,orig,1,1,Give,14.904584884643555,biologie,0.00024540608865208924,kennis,0.00017437995120417327,péri,0.00013550432049669325,artikel,0.0001351678802166134,plaatst,0.00012955335841979831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991799884010106
pos,orig,1,2,the,14.919431686401367,ses,0.00016655217041261494,kennis,0.00012374848301988095,atr,0.00011974519293289632,selves,0.00011929367610719055,bewerken,0.00011750878911698237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993531516884104
pos,orig,1,3,city,14.90003776550293,biologie,0.000254502723691985,kennis,0.00017804111121222377,artikel,0.00016517385665792972,dévelop,0.00016300012066494673,ٰ,0.00015075833653099835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990885238512419
pos,orig,1,4,name,14.926005363464355,biologie,0.0001143106710514985,släktet,9.796053927857429e-05,dévelop,9.017888078233227e-05,artikel,8.910687756724656e-05,htt,8.282921771751717e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995256138136028
pos,orig,1,5,only,14.925474166870117,biologie,0.00011097466631326824,htt,9.0814646682702e-05,ʹ,8.73645258252509e-05,kennis,8.657885337015614e-05,familie,8.482043631374836e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995394468714949
pos,orig,1,6,",",14.929380416870117,[…],9.610939014237374e-05,Autow,8.816421177471057e-05,ٰ,8.412596071138978e-05,släktet,8.242685726145282e-05,Њ,8.235597488237545e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995668176052277
pos,orig,1,7,plain,14.918318748474121,biologie,0.00020303735800553113,kennis,0.0001389622048009187,artikel,0.0001321933523286134,dévelop,0.00010645744623616338,péri,0.0001030646453727968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999316284993256
pos,orig,1,8,text,14.92253589630127,biologie,0.00018184415239375085,artikel,0.00010684825974749401,kennis,9.559040336171165e-05,gepubliceerd,9.389413753524423e-05,dévelop,9.119807509705424e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994306249718647
pos,orig,1,9,.,14.923991203308105,ٰ,0.00011824774992419407,biologie,0.00010751203080872074,klik,9.615209273761138e-05,Ζ,9.564230276737362e-05,ٹ,9.320621029473841e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994892396134674
pos,orig,1,10,The,14.880374908447266,kennis,0.00027116521960124373,biologie,0.00020771802519448102,klik,0.00016467428940813988,ľ,0.00015322910621762276,péri,0.00014885059499647468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999054362764582
pos,orig,1,11,capital,14.91250991821289,biologie,0.00023838407651055604,kennis,0.00018209495465271175,dévelop,0.0001409732358297333,artikel,0.00013425765791907907,péri,0.00013301108265295625,gepubliceerd,0.00011860541417263448,diffé,0.00011577508848858997,ٰ,0.00011568909394554794,départ,0.00011478139640530571,ʹ,0.0001032640429912135,Fuß,0.00010210439359070733,ņ,0.0001016953683574684,områ,0.00010007340461015701,familie,9.885848703561351e-05,̇,9.7640288004186e-05,delen,9.723231050884351e-05,éc,9.705207776278257e-05,giornata,9.493720426689833e-05,ær,9.476127161178738e-05,eerst,9.355902147945017e-05,0.9976252501292038
pos,orig,1,12,of,14.934375762939453,[…],0.00014403036038856953,gepubliceerd,8.858754154061899e-05,klik,8.57804698171094e-05,Â,8.309607073897496e-05,biologie,8.170215005520731e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995168034074595
pos,orig,1,13,Germany,14.856200218200684,biologie,0.0005042827106080949,kennis,0.00038455400499515235,péri,0.0002591880038380623,artikel,0.00024477342958562076,dévelop,0.0002402897080173716,diffé,0.00022127010743133724,besk,0.00021634298900607973,ٹ,0.00020617886912077665,delen,0.00019058292673435062,départ,0.00018796217045746744,ٰ,0.00018368377641309053,mús,0.00017698663577903062,slä,0.000173361535416916,få,0.0001638553658267483,gouver,0.00016035352018661797,plaatst,0.00015902485756669194,familie,0.0001575733913341537,Fuß,0.00015408107719849795,bewerken,0.00015241037181112915,ņ,0.00015029193309601396,0.9957129526155768
pos,orig,1,14,is,14.910537719726562,biologie,0.00012867519399151206,bewerken,0.00012233077723067254,Мекси,0.00011949791951337829,ٹ,0.00011616460687946528,̧,0.00011407704732846469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993992544550565
pos,orig,1,15,called,14.928139686584473,biologie,0.00012526183854788542,poz,9.212862642016262e-05,kennis,9.074835543287918e-05,Autow,8.440789679298177e-05,liferay,8.420027734246105e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995232530054636
pos,orig,1,16,simply,14.92905044555664,biologie,0.0001193326897919178,kennis,0.00010711212235037237,gepubliceerd,9.489677904639393e-05,mån,8.654136763652787e-05,̧,8.47683913889341e-05,ʹ,8.2048361946363e-05,Autow,8.155338582582772e-05,klik,8.026191790122539e-05,familie,8.020830864552408e-05,släktet,7.990227459231392e-05,Њ,7.959819777170196e-05,poz,7.720428402535617e-05,diffé,7.581864338135347e-05,htt,7.563089457107708e-05,delen,7.530699804192409e-05,ál,7.462145003955811e-05,giornata,7.453018770320341e-05,ّ,7.413604180328548e-05,še,7.411983824567869e-05,ís,7.399603055091575e-05,0.9983484118347405
pos,orig,2,0,<s>,14.944068908691406,kennis,8.186379272956401e-05,Fuß,7.610389002365991e-05,ґ,7.528723654104397e-05,biologie,7.464068767149001e-05,scriptstyle,7.172457117121667e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999620379821863
pos,orig,2,1,Give,14.845707893371582,/******/,0.00035790272522717714,Â,0.00031441886676475406,­,0.000197563276742585,~~,0.0001719028368825093,ings,0.00017075381765607744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987874584767269
pos,orig,2,2,the,14.82878589630127,ses,0.0006844505551271141,selves,0.0005449624150060117,atr,0.0004054511373396963,[…],0.00034851511009037495,ore,0.00026198584237135947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9977546349400654
pos,orig,2,3,city,14.80964183807373,wide,0.000357961340341717,~~,0.0003407397889532149,Ć,0.0002636142889969051,oux,0.00024786608992144465,{@,0.00024358030350413173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9985462381882826
pos,orig,2,4,name,14.827260971069336,[…],0.00023601760040037334,Dlg,0.0002009181771427393,uras,0.00019880234322044998,orrow,0.00017955817747861147,akte,0.00016667669115122408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990180270106066
pos,orig,2,5,only,14.820877075195312,[…],0.00026555941440165043,ones,0.00019443963537923992,bh,0.00017971750639844686,osta,0.00017767099780030549,",",0.0001609064929652959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990217059530551
pos,orig,2,6,",",14.82985782623291,rog,0.00028393487446010113,",",0.00020998028048779815,[…],0.00020435133774299175,hence,0.0001917718764161691,"\\""",0.00017861323431134224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989313483965816
pos,orig,2,7,plain,14.816839218139648,Њ,0.0002896531659644097,Станов,0.00024306091654580086,/******/,0.00023453115136362612,­,0.0002304198278579861,anka,0.00021560248569585383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987867324525723
pos,orig,2,8,text,14.834529876708984,narr,0.0002560755528975278,~~,0.00019061930652242154,СР,0.00018871492648031563,Â,0.00018042384181171656,вания,0.00015525444177910686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990289119305089
pos,orig,2,9,.,14.84892463684082,Â,0.00024727697018533945,­,0.00020506311557255685,adt,0.00020002447126898915,sometimes,0.00018522715254221112,СР,0.00017986820603255183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989825400843984
pos,orig,2,10,The,14.81683349609375,oret,0.0009831025963649154,ft,0.0005323946243152022,mes,0.00033353609615005553,biggest,0.0002697037416510284,Â,0.0002523732837289572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9976288896577898
pos,orig,2,11,capital,14.823110580444336,most,0.00025649668532423675,~~,0.00021706389088649303,Inject,0.00016780055011622608,Xamarin,0.0001672597136348486,Â,0.00016719546692911536,,0.00016677600797265768,ът,0.00016063837392721325,谢,0.00015603104839101434,нер,0.00015361240366473794,avi,0.00015284147229976952,raison,0.00014995786477811635,<>(,0.00014664631453342736,Ї,0.00014591535727959126,ʹ,0.00014454677875619382,apture,0.00014351510617416352,ís,0.0001415339211234823,beskrevs,0.0001380188186885789,sbi,0.0001352291728835553,vik,0.00013443348871078342,ņ,0.00013406126527115703,0.9968204262986546
pos,orig,2,12,of,14.826238632202148,[…],0.0005571161163970828,avi,0.0002629167283885181,Â,0.00022148891002871096,LowerCase,0.00016496461466886103,ņ,0.0001618589594727382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9986316546710441
pos,orig,2,13,Germany,14.811960220336914,ľ,0.00024819342070259154,biologie,0.00023545387375634164,/******/,0.00023162599245551974,Xamarin,0.00022597730276174843,THOD,0.00022186501882970333,abad,0.00020485822460614145,vale,0.00020392448641359806,släktet,0.00020009593572467566,ŭ,0.00019850715762004256,ḷ,0.0001975957420654595,Illuminate,0.0001957659114850685,Opcode,0.00019314319069962949,╝,0.00019204049021936953,ḩ,0.00018941311282105744,{@,0.0001822549820644781,ٹ,0.00017361379286739975,bras,0.00016936281463131309,^^,0.00016671151388436556,ња,0.00016597913054283708,▸,0.0001610492472536862,0.996042568658595
pos,orig,2,14,is,14.81801700592041,nt,0.0003712297766469419,[…],0.0002078994584735483,.....,0.0002056021330645308,also,0.00019885100482497364,always,0.0001857801980804652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9988306374289095
pos,orig,2,15,called,14.837641716003418,[…],0.00019241130212321877,ľ,0.0001859996555140242,anç,0.0001852955319918692,Nam,0.0001788613444659859,СР,0.00017790007404983044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990795320918551
pos,orig,2,16,simply,14.825360298156738,",",0.0003075046988669783,[…],0.0002974675444420427,/******/,0.0001890036219265312,Inject,0.00018820830155164003,kennis,0.00018804722640197724,ój,0.00018275358888786286,Њ,0.00017472812032792717,.....,0.00016613045590929687,üng,0.0001623611751710996,лта,0.00015747267752885818,NESS,0.00015595323930028826,ationToken,0.00015337254444602877,ے,0.00015208031982183456,abeth,0.00014630159421358258,ör,0.00014560915587935597,bh,0.00014373664453160018,ством,0.0001431867858627811,Œ,0.00014108156028669327,ieler,0.00013724731979891658,ّ,0.00013696163659915328,0.9965307917882456
pos,orig,3,0,<s>,14.928022384643555,kennis,0.0001118645814131014,Fuß,0.00010187032603425905,biologie,0.00010005502554122359,scriptstyle,9.352396591566503e-05,ґ,9.284324187319726e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994998428592226
pos,orig,3,1,Give,14.889297485351562,­,0.0002640499151311815,Â,0.00019288591283839196,ings,0.00013749816571362317,̣,0.00013030687114223838,~~,0.00012259291543159634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999152666219743
pos,orig,3,2,the,14.859858512878418,ses,0.0007346004713326693,selves,0.0004828728851862252,­,0.00042946182657033205,[…],0.000372012349544093,atr,0.000325729459291324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9976553230080754
pos,orig,3,3,city,14.858817100524902,~~,0.0004692822985816747,wide,0.00034586942638270557,Â,0.0002464803692419082,"/""",0.00022089049161877483,ís,0.00019916474411729723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9985183126700576
pos,orig,3,4,name,14.880980491638184,[…],0.00019072025315836072,Â,0.00017804228991735727,Dlg,0.0001523932587588206,.....,0.00013353837130125612,ü,0.00013334483082871884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992119609960355
pos,orig,3,5,only,14.880620956420898,[…],0.00029365927912294865,ones,0.00015912058006506413,osta,0.00015213954611681402,~~,0.00014347839169204235,Â,0.00013896642485633492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991126357781468
pos,orig,3,6,",",14.865226745605469,[…],0.0002893914352171123,­,0.00022414496925193816,'',0.00017327225941698998,rog,0.00016377345309592783,Â,0.0001456219470128417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990037959360052
pos,orig,3,7,plain,14.874454498291016,­,0.00030315935146063566,Â,0.0002075487864203751,kennis,0.00018309168808627874,[…],0.00015570329560432583,\\-,0.0001526185224065557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989978783560218
pos,orig,3,8,text,14.88484001159668,Â,0.000267213472397998,~~,0.0001969231670955196,narr,0.00015982754121068865,tod,0.00013036005839239806,СР,0.0001257716357940808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991199041251093
pos,orig,3,9,.,14.864751815795898,­,0.00022595658083446324,Â,0.00019828056974802166,sometimes,0.00019292258366476744,Ã,0.0001697342813713476,'',0.00016507701366208494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990480289707193
pos,orig,3,10,The,14.844362258911133,Ã,0.0003879761206917465,Â,0.0003610506246332079,­,0.0003584977239370346,ft,0.0003324944118503481,oret,0.0002928870380856097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998267094080802
pos,orig,3,11,capital,14.87341022491455,~~,0.00021285552065819502,ٰ,0.00018924362666439265,Â,0.0001826774241635576,most,0.00018003699369728565,­,0.0001681459543760866,\\-,0.00016507116379216313,kennis,0.00015187084500212222,Xamarin,0.00014402512169908732,ʹ,0.00013913748261984438,^^,0.00013209912867750973,[…],0.00012993640848435462,jek,0.00012664866517297924,Њ,0.00012526425416581333,{@,0.00012024297029711306,,0.00011909755994565785,.<,0.00011900511890416965,".",0.000118600444693584,oux,0.00011486944276839495,biologie,0.00011357640323694795,Cpp,0.00011318796896375716,0.997134407502017
pos,orig,3,12,of,14.867392539978027,[…],0.00024376851797569543,avi,0.0001611274783499539,én,0.0001549943845020607,Â,0.00015469774371013045,ﬁ,0.0001429829717380926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991424289037241
pos,orig,3,13,Germany,14.859601020812988,kennis,0.00028930528787896037,Xamarin,0.00022112033911980689,ḷ,0.0001838404277805239,oux,0.00018181378254666924,Opcode,0.00017092617054004222,pshire,0.00016770749061834067,besk,0.00016146835696417838,ٹ,0.00015236662875395268,biologie,0.00014858854410704225,indow,0.00014814191672485322,◄,0.00014637618733104318,╝,0.00014509193715639412,{@,0.00014288348029367626,▸,0.00014219777949620038,wide,0.00014209481014404446,UnityEngine,0.00013594975462183356,eerst,0.00013386068167164922,THOD,0.00013336488336790353,➤,0.00013255130033940077,dag,0.00013156767818145454,0.996788782562362
pos,orig,3,14,is,14.854815483093262,nt,0.0004019159241579473,[…],0.00039044456207193434,Ã,0.00019107798289041966,.....,0.0001730864605633542,,0.00017171053332276642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9986717645369936
pos,orig,3,15,called,14.8773775100708,▸,0.0001871378335636109,ṯ,0.00013160350499674678,➤,0.00012695090845227242,„,0.0001267945481231436,«,0.00012550337123684585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993020098336274
pos,orig,3,16,simply,14.877056121826172,[…],0.0001881774514913559,kennis,0.00017001311061903834,adt,0.000168652375577949,",",0.00016619704547338188,▸,0.00014689782983623445,ῆ,0.0001405322109349072,.....,0.0001360138994641602,släktet,0.00013277665129862726,ohl,0.00012585168587975204,ices,0.00011889956658706069,eston,0.00011663278564810753,woods,0.00011646778875729069,ís,0.00011274045391473919,ʻ,0.00011267258378211409,ῶ,0.00011266285582678393,ʹ,0.00010960351210087538,Autow,0.00010954603931168094,cref,0.00010901271889451891,ète,0.00010860268957912922,➤,0.00010831592226168141,0.9973897308227606
pos,orig,4,0,<s>,14.904096603393555,kennis,0.00016587662685196847,biologie,0.00014400591317098588,Fuß,0.00013695977395400405,scriptstyle,0.00012362661072984338,dévelop,0.00012254422472324222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99930698685057
pos,orig,4,1,Give,14.860363006591797,­,0.00027586304349824786,Â,0.0001675137464189902,thou,0.0001586246071383357,eken,0.00015713158063590527,jal,0.00015564462228212506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990852224000264
pos,orig,4,2,the,14.824518203735352,selves,0.0009733262122608721,ses,0.0009021084988489747,­,0.0007119652000255883,atr,0.00030608096858486533,[…],0.00029191558132879436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9968146035389509
pos,orig,4,3,city,14.821887016296387,wide,0.0005723802605643868,~~,0.0005074423388577998,oux,0.00026515257195569575,ís,0.00025195180205628276,{@,0.0002198239235440269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9981832491030218
pos,orig,4,4,name,14.857090950012207,Name,0.00017516527441330254,name,0.00016108169802464545,ær,0.0001588517625350505,Dlg,0.00014739173639100045,itel,0.00014329329133033752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992142162373057
pos,orig,4,5,only,14.852051734924316,[…],0.0002688066160771996,tern,0.00015223461377900094,otte,0.00015093169349711388,",",0.00014943021233193576,subs,0.00014580355491489172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991327933093999
pos,orig,4,6,",",14.848320007324219,[…],0.00025932624703273177,hence,0.00018872972577810287,­,0.00017836465849541128,rog,0.0001660539273871109,selves,0.00015392687055282295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990535985707538
pos,orig,4,7,plain,14.842877388000488,­,0.0008760832133702934,\\-,0.00027996141579933465,Â,0.0002234925195807591,[…],0.00020653082174248993,igg,0.0001890559506136924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982248760788934
pos,orig,4,8,text,14.862482070922852,stolen,0.00017510879843030125,tod,0.00015570741379633546,~~,0.00015337765216827393,Transport,0.00014309953257907182,agre,0.00013822443725075573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992344821657753
pos,orig,4,9,.,14.834033012390137,ie,0.0002007137081818655,selves,0.00019966204126831144,perhaps,0.0001790727546904236,'',0.00017044511332642287,­,0.00016970836441032588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990803980181227
pos,orig,4,10,The,14.809983253479004,­,0.0006381464190781116,ft,0.0005632683169096708,Ã,0.0004769429797306657,Â,0.0004757846181746572,oret,0.00042558115092106164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9974202765151858
pos,orig,4,11,capital,14.839812278747559,most,0.0003396930987946689,­,0.00025856014690361917,\\-,0.00023185566533356905,ٰ,0.00019655280630104244,~~,0.00018538364383857697,Â,0.00017941631085705012,Xamarin,0.0001701751898508519,^^,0.00016154538025148213,biologie,0.00016083428636193275,jek,0.00016029516700655222,Cpp,0.0001578341325512156,{@,0.00015659940254408866,ær,0.00015528369112871587,Ã,0.0001547694846522063,Mün,0.00015217509644571692,inos,0.00014733560965396464,든,0.00014279960305429995,ът,0.00014244728663470596,[…],0.0001393213460687548,UC,0.00013841821055393666,0.996468704441213
pos,orig,4,12,of,14.844488143920898,most,0.00018427931354381144,stor,0.0001742928143357858,avi,0.00016920079360716045,ft,0.00016901713388506323,PIN,0.00015171646373346448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991514934808947
pos,orig,4,13,Germany,14.837976455688477,wide,0.00020529498578980565,ḷ,0.0001927151606651023,kennis,0.000180534363607876,^^,0.00017195908003486693,ٹ,0.00016766705084592104,Opcode,0.00016601636889390647,Xamarin,0.000160333322128281,🇸,0.00015740157687105238,pshire,0.00015425542369484901,eerst,0.00015388928295578808,{@,0.00014591174840461463,➤,0.0001416245213476941,▸,0.00013523873349186033,◄,0.00013273904914967716,йн,0.00013047922402620316,╝,0.00013032896094955504,seh,0.00012998710735701025,ês,0.0001294532703468576,oki,0.0001262287114514038,biologie,0.00012613068975042552,0.9969618113682372
pos,orig,4,14,is,14.839546203613281,nt,0.00021835141524206847,indeed,0.00019885828078258783,[…],0.00019358423014637083,definitely,0.00017977376410271972,Ã,0.0001731912634568289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990362410462694
pos,orig,4,15,called,14.850074768066406,“,0.00018825699225999415,▸,0.00018775154603645205,„,0.00018511600501369685,«,0.00017277730512432754,"""",0.0001716603001113981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990944378514541
pos,orig,4,16,simply,14.853814125061035,[…],0.000328941474435851,",",0.0002258065069327131,kennis,0.00021501345327124,ohl,0.00016625078569632024,eston,0.00015458518464583904,▸,0.00013388265506364405,ugin,0.00013031871640123427,ices,0.0001302098244195804,ʹ,0.0001294279791181907,ör,0.0001293117820750922,…],0.00012919657456222922,ṯ,0.0001255889656022191,­,0.00012533420522231609,ʻ,0.00012202528159832582,лта,0.00012189096014481038,льта,0.00012187699030619115,woods,0.0001204443397000432,adt,0.0001202688436023891,�,0.0001202664861921221,[]{,0.00011969464685535058,0.9970296643441543
