layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
0,10, The,16.960002899169922,ONSE,1.3850524737790693e-05,uteč,1.3005884284211788e-05,uars,1.2820411029679235e-05,ffa,1.2689535651588812e-05,zure,1.2560952200146858e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999350726920966
0,11, capital,16.957813262939453, Burnett,1.391650403093081e-05, inch,1.3556594240071718e-05, Kelley,1.3487192518368829e-05,minster,1.3191716789151542e-05, Sche,1.315333884122083e-05, Dalton,1.3118383321852889e-05,773,1.3069206033833325e-05,olver,1.3016689990763552e-05, Crowley,1.2975404388271272e-05,ongo,1.291518856305629e-05, trends,1.2688106835412327e-05, compact,1.2623673683265224e-05, ste,1.2601208254636731e-05, crow,1.2521844837465324e-05,筆,1.2466764019336551e-05,"…


",1.2450846952560823e-05,thesis,1.2387895367282908e-05, bachelor,1.2369969226710964e-05, invisible,1.2360760592855513e-05,istic,1.2356647857814096e-05,0.9997427720636551
0,12, of,16.955524444580078,rench,1.5950814486132003e-05, Zub,1.4852011190669145e-05,NotAllowed,1.469345352234086e-05,kers,1.4055302926863078e-05,opis,1.3851760741090402e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999265966571329
0,13, Germany,16.95848846435547,chy,1.3625050996779464e-05,pard,1.3624517123389523e-05,eny,1.3281903193274047e-05,weit,1.3115718502376694e-05,iner,1.2961212632944807e-05,iani,1.2930743650940713e-05,.scalablytyped,1.2886331205663737e-05, Settlement,1.2792385859938804e-05,archives,1.2746195352519862e-05,企,1.2732599316223059e-05,ovah,1.2712401257886086e-05,шев,1.2653457815758884e-05,PK,1.2624849659914616e-05,вич,1.2530436833912972e-05,aux,1.2464503925002646e-05,ationToken,1.2447168955986854e-05,lon,1.2425594832166098e-05,ZN,1.2419031008903403e-05,anske,1.2382138265820686e-05,aq,1.2373730896797497e-05,0.9997442700287138
0,14, is,16.958311080932617,alborg,1.4332929822558071e-05,��,1.4305425793281756e-05,ffa,1.4217768693924882e-05, Estates,1.3967794984637294e-05,.opensource,1.2980559404240921e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999301955213014
0,15, called,16.957275390625,izi,1.4630236364610028e-05,owi,1.4036958418728318e-05,ugu,1.3741358088736888e-05,ots,1.356418215436861e-05,ษ,1.3306987057148945e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999307202779164
0,16, simply,16.956815719604492,itzer,1.4627717064286117e-05,ikers,1.344251631962834e-05,itchens,1.3402045624388848e-05,�,1.3254774785309564e-05, Hem,1.3105850484862458e-05,iculty,1.3029270121478476e-05,ude,1.2855393833888229e-05,leyen,1.2799700925825164e-05,762,1.2783235433744267e-05,ots,1.2775251889252104e-05, ped,1.2758728189510293e-05,abler,1.2715971024590544e-05,youtu,1.2693994904111605e-05, Bernstein,1.267150310013676e-05,anza,1.2657838851737324e-05,zung,1.2583038369484711e-05, Lola,1.2545114259410184e-05,زاده,1.2513346518971957e-05,ь,1.2505041922850069e-05,jer,1.2452777809812687e-05,0.9997418268885667
1,0,<|begin_of_text|>,16.96605110168457,erson,1.0467529136803932e-05,aco,1.0325205948902294e-05,ins,1.0316014595446177e-05,uí,1.023448658088455e-05,ichte,1.0048456715594511e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999486083070224
1,1,Give,16.942157745361328,tin,1.8311879102839157e-05,corner,1.8300434021512046e-05, gezocht,1.7970334738492966e-05,ační,1.7889937225845642e-05,řeba,1.7455568013247102e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999100718468981
1,2, the,16.942611694335938,РИ,1.9261986381025054e-05,OVE,1.8238803022541106e-05,'gc,1.754878758220002e-05,osoph,1.7367172404192388e-05,ména,1.7322003259323537e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999102612473507
1,3, city,16.943613052368164,scape,2.0003310055471957e-05,-wide,1.9036349840462208e-05,ffd,1.8030867067864165e-05,-states,1.701762266748119e-05,paced,1.6756337572587654e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999091555127961
1,4, name,16.93921661376953,'gc,2.3954091375344433e-05,plates,2.162204691558145e-05, ​​,1.9905312001355924e-05,リーズ,1.9453469576546922e-05, PartialView,1.9246119336457923e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998958189607947
1,5, only,16.940340042114258,paralleled,1.9674904251587577e-05,ivec,1.8540860764915124e-05,izia,1.8464988897903822e-05,naments,1.8441804058966227e-05,"""].(",1.8410368284094147e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999064670737425
1,6,",",16.947086334228516,.EventArgs,1.8796206859406084e-05,�,1.841288394643925e-05,mrt,1.609990795259364e-05,KeyType,1.5766419892315753e-05,ahlen,1.57429494720418e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999151816318772
1,7, plain,16.94352149963379,ings,1.9456327208899893e-05,IMS,1.7956263036467135e-05,/full,1.7746619050740264e-05,UTH,1.765925480867736e-05,m,1.765025081112981e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999095312850841
1,8, text,16.940793991088867,ា,1.8371405531070195e-05,OS,1.836319461290259e-05,/plain,1.818767486838624e-05,IMS,1.809206514735706e-05, btnCancel,1.7892873074742965e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999090927867655
1,9,.,16.946269989013672,'gc,2.177403075620532e-05,toupper,1.7976444723899476e-05, заст,1.7522426787763834e-05,emax,1.7408634448656812e-05,ernet,1.73417338373838e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999079767294461
1,10, The,16.932538986206055,/Page,2.279371074109804e-05,oretical,2.2511570932692848e-05,ANGER,2.193787986470852e-05, Dün,2.1169058527448215e-05, HOLDER,2.1063737221993506e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998905240427121
1,11, capital,16.945337295532227, residence,1.663980037847068e-05,TEST,1.6568848877795972e-05,SetName,1.5979168892954476e-05, cet,1.588552368048113e-05,lica,1.585919744684361e-05,DDS,1.582815093570389e-05,'gc,1.5565565263386816e-05,uffix,1.5554162018815987e-05,amet,1.5482752132811584e-05,gtest,1.5426396203110926e-05,ити,1.5221286048472393e-05,„J,1.5189843907137401e-05,.Require,1.5172890925896354e-05, Jab,1.5133083252294455e-05,.cfg,1.5078849173733033e-05,ιθ,1.5063503269630019e-05, Tou,1.5045486179587897e-05,ея,1.5038380297482945e-05,LOY,1.5010616152721923e-05,.tc,1.496557888458483e-05,0.9996902909160781
1,12, of,16.941974639892578, ​​,2.0539993784041144e-05,NotAllowed,1.9556342522264458e-05,'gc,1.95436932699522e-05,LEGRO,1.9453316781437024e-05,ンバ,1.8902097508544102e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999020045561338
1,13, Germany,16.940837860107422,osate,2.1132364054210484e-05,BaseContext,1.8644484953256324e-05,amet,1.8392915080767125e-05, Belt,1.8372355043538846e-05,یین,1.836060437199194e-05,﻿#,1.8227154214400798e-05,ês,1.8138016457669437e-05,#ga,1.8119715605280362e-05,ataka,1.8086089767166413e-05, addCriterion,1.8074060790240765e-05,ToLocal,1.8044082025880925e-05,toupper,1.7896838471642695e-05,.openConnection,1.782684921636246e-05,dfa,1.7808522898121737e-05,_aligned,1.780744241841603e-05,ForRow,1.770887683960609e-05,ocoder,1.7576543541508727e-05,يون,1.7445123376091942e-05,unya,1.7280932297580875e-05,осуд,1.723117020446807e-05,0.9996378258583718
1,14, is,16.940467834472656,/is,2.8036525691277348e-05,otope,2.4332031898666173e-05,/w,2.431722532492131e-05,uzu,2.269043034175411e-05,ABCDEFGHIJKLMNOP,1.8448265109327622e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999882175521634
1,15, called,16.943464279174805,andır,1.7960075638256967e-05,WithMany,1.7787915567168966e-05,rops,1.7155614841612987e-05,endon,1.7074455172405578e-05, beri,1.7042493709595874e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999912979445071
1,16, simply,16.94176483154297,mente,2.1048193957540207e-05,gın,2.0192141164443456e-05,tdown,1.9901259292964824e-05,GetComponent,1.926072218338959e-05,tons,1.9259028704254888e-05,GameData,1.857410643424373e-05,거리,1.8139631720259786e-05,bbox,1.799888559617102e-05,MPI,1.782358049240429e-05,mland,1.760921804816462e-05,олю,1.7377606127411127e-05,RenderTarget,1.7317943274974823e-05,Foreground,1.7249320080736652e-05,tal,1.7130529158748686e-05,�,1.697198604233563e-05,PostExecute,1.6942816728260368e-05,eon,1.6719217455829494e-05,abcdefghijklmnop,1.6709731426090002e-05,estro,1.6705911548342556e-05, fmt,1.65015080710873e-05,0.9996405666624923
2,0,<|begin_of_text|>,16.96546173095703, insure,1.1602461199800018e-05,#echo,1.1412499588914216e-05,$__,1.1345604434609413e-05, automate,1.1173809070896823e-05, formulate,1.1135388376715127e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999433302373291
2,1,Give,16.88669776916504,aways,4.818162051378749e-05,inh,3.1709278118796647e-05,away,3.132710116915405e-05,予,3.093221312155947e-05,овер,3.072391700698063e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998271258700697
2,2, the,16.8895206451416,akan,4.04688180424273e-05,orex,3.4438533475622535e-05,TL,3.172140350216068e-05, WWW,3.169992123730481e-05, eskort,3.1059826142154634e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998306114976003
2,3, city,16.886625289916992,scape,5.215331111685373e-05,-wide,4.44655233877711e-05,ardo,3.6484543670667335e-05,wide,3.6074525269214064e-05,esk,3.3729083952493966e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999797093012603
2,4, name,16.88005256652832,plate,4.9351805500919e-05,plates,4.425636871019378e-05,ISCO,4.134123810217716e-05,ecut,3.9923481381265447e-05,óc,3.803577055805363e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997870913357474
2,5, only,16.874923706054688, Pike,4.0811759390635416e-05,ardo,3.640810609795153e-05, nose,3.562915662769228e-05,DCF,3.307967563159764e-05,((__,3.256077252444811e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998215105297277
2,6,",",16.894084930419922,멘,3.574911170289852e-05, ,3.403037044336088e-05, strictly,3.305276914034039e-05,��,3.175081656081602e-05, tremend,3.097114313277416e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998344457890198
2,7, plain,16.876087188720703,ings,5.3135099733481184e-05,m,4.466129757929593e-05,�,4.448238905752078e-05,�回,3.555593502824195e-05, microtime,3.3967444323934615e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997881978342775
2,8, text,16.886735916137695,boro,3.8687168853357434e-05, backed,3.2637424737913534e-05,ural,3.24798165820539e-05,auss,2.935794327640906e-05,212,2.9287348297657445e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998375502982526
2,9,.,16.89877700805664,'gc,4.4197262468514964e-05,δά,3.707500218297355e-05,��,3.289064625278115e-05,ーネ,3.072704566875473e-05,��,3.070339880650863e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998244066446205
2,10, The,16.88875961303711,oret,7.058813207549974e-05,oretical,4.921534491586499e-05,'gc,4.726107727037743e-05,orem,3.713052501552738e-05,eel,3.481216845102608e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997609927522717
2,11, capital,16.885108947753906,.AutoScaleMode,3.439305874053389e-05,­i,3.36174744006712e-05,ufe,3.241380909457803e-05,cak,3.155230660922825e-05,ARRIER,3.063229451072402e-05, reife,2.8916732844663784e-05,­t,2.8844364351243712e-05, consc,2.86083322862396e-05,трон,2.8422266041161492e-05,,2.822593341988977e-05,�t,2.79288251476828e-05,ucha,2.7891946956515312e-05,noop,2.7626039809547365e-05,슴,2.7565067284740508e-05,tee,2.7183366910321638e-05,.tc,2.7054486054112203e-05,.ov,2.6977219022228383e-05,'gc,2.6753383281175047e-05, ViewPager,2.6738671294879168e-05,cala,2.6496165446587838e-05,0.9994221582564933
2,12, of,16.88014793395996, ​​,4.11205728596542e-05,readcr,3.285193088231608e-05,xt,3.2192892831517383e-05, itself,3.1476189178647473e-05,vert,3.043310425709933e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998319253099908
2,13, Germany,16.888721466064453,unya,3.6185403587296605e-05,ocoder,3.4600085200509056e-05,agram,3.324994759168476e-05,圭,3.322452903375961e-05,fried,3.2639389246469364e-05,osate,3.215302785974927e-05,erken,3.2084037229651585e-05,BTTagCompound,3.196325633325614e-05,RowCount,3.1802923331269994e-05,dex,3.099636160186492e-05,#ga,2.9228402127046138e-05,ardo,2.9177423130022362e-05,تیب,2.8264601496630348e-05,PK,2.8179325454402715e-05,hes,2.780179238470737e-05,_pes,2.6938248993246816e-05,iyan,2.6762543711811304e-05,ês,2.6758239982882515e-05,zcze,2.6621462893672287e-05,272,2.6549638278083876e-05,0.999394819360532
2,14, is,16.88813018798828,/is,5.664420314133167e-05,nt,4.3414984247647226e-05,dit,3.805720552918501e-05,olation,3.7553065340034664e-05,uzu,3.7200261431280524e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997871302803105
2,15, called,16.88372230529785,apsed,3.952057159040123e-05,byname,3.438483690842986e-05,matrix,3.3826643630163744e-05,リーズ,3.359617403475568e-05,InstanceOf,3.210350769222714e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999826568266144
2,16, simply,16.876401901245117,mente,5.426699135568924e-05,tics,4.7482153604505584e-05,tons,4.648944741347805e-05,tones,4.237136818119325e-05,éré,3.727855801116675e-05,μι,3.688502329168841e-05,pulse,3.576334711397067e-05,tdown,3.501779065118171e-05,arness,3.4464090276742354e-05,oldur,3.44513900927268e-05,MU,3.406780160730705e-05,.statusStrip,3.357030072947964e-05,-minded,3.3500371500849724e-05,licity,3.2332165574189276e-05, architekt,3.2196767278946936e-05,roupon,3.09423849103041e-05,_UNS,3.0647570383735e-05,яд,3.0330358640640043e-05,intros,3.017421295226086e-05,ardon,2.9948158044135198e-05,0.9992778197483858
3,0,<|begin_of_text|>,16.963787078857422,#echo,1.2821625205106102e-05,ampie,1.235845047631301e-05,긔,1.1583340892684646e-05, задов,1.1461296708148438e-05,rana,1.1433191502874251e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999403420952149
3,1,Give,16.898435592651367,oucher,2.866311297111679e-05,aways,2.7396779842092656e-05, sext,2.727288483583834e-05, vay,2.6961421099258587e-05,niční,2.657902405189816e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998631267771998
3,2, the,16.896072387695312,urg,3.162312714266591e-05,imu,3.159699554089457e-05, WWW,2.9058734071440995e-05,裁,2.8107850084779784e-05,_svg,2.8044605642207898e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999851568687518
3,3, city,16.902063369750977,scape,3.568571628420614e-05,ffd,3.204026506864466e-05,wide,3.1413081160280854e-05,lesi,3.1179737561615184e-05,ahr,3.1000530725577846e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998386806691997
3,4, name,16.89621353149414,plates,4.705178434960544e-05,plate,4.445950253284536e-05,'gc,4.412715861690231e-05,ISCO,3.894490873790346e-05,ofday,3.551895133568905e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999789897694427
3,5, only,16.894384384155273,�,3.128504613414407e-05,awei,2.9362132409005426e-05,thumbnail,2.8248947273823433e-05, bacheca,2.8233360353624448e-05,чие,2.8026766813127324e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998548437470163
3,6,",",16.90325927734375,uate,3.2804506190586835e-05,��,3.2302545150741935e-05,acen,3.1883206247584894e-05, ▲,2.9454859031829983e-05,#ad,2.8917766030644998e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998446371173486
3,7, plain,16.894437789916992,�回,3.5546341678127646e-05,育,3.5293513064971194e-05,ings,3.526487125782296e-05,�,3.088907396886498e-05,儿,3.06381298287306e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998323680702015
3,8, text,16.897722244262695,trap,3.602957076509483e-05,/WebAPI,3.532925984472968e-05,'gc,3.3499156415928155e-05,_trap,3.289351298008114e-05,XHR,2.8656984795816243e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998335915151983
3,9,.,16.906566619873047,'gc,7.115102926036343e-05," /*
",3.209143687854521e-05,ysize,3.017524431925267e-05,capability,2.9586391974589787e-05,ORB,2.815595144056715e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998088399461267
3,10, The,16.900333404541016, Dün,4.644293221645057e-05,'gc,4.1245122702093795e-05,че,3.106782605755143e-05,rane,3.0858340323902667e-05,oretical,3.051236126339063e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998198734174366
3,11, capital,16.898561477661133,tee,3.722295878105797e-05,son,2.795173531922046e-05, št,2.75439797405852e-05,'gc,2.7430733098299243e-05, unlike,2.6669447834137827e-05,note,2.6576517484500073e-05,city,2.6449937649886124e-05,dech,2.6421568691148423e-05,\\core,2.6006104235420935e-05,/core,2.594140823930502e-05,.tc,2.5728772016009316e-05,defer,2.5434801500523463e-05,uch,2.541241883591283e-05, residence,2.5217432266799733e-05, Donovan,2.5052691853488795e-05,uploader,2.4891192879294977e-05,pend,2.4842307539074682e-05, Stretch,2.4812885385472327e-05, Devin,2.4722545276745223e-05,amet,2.4681339709786698e-05,0.9994709892216633
3,12, of,16.896589279174805, ​​,3.1041363399708644e-05,ippo,2.8763273803633638e-05,_secure,2.7798634619102813e-05, Sasha,2.7603422495303676e-05,ænd,2.720481097640004e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998575884947059
3,13, Germany,16.90629768371582,圭,3.362480128998868e-05,تیب,2.6720965252025053e-05,bbe,2.5949844712158665e-05,ischer,2.5097511752392165e-05,RowCount,2.4280958314193413e-05,/us,2.4265789761557244e-05,ERAL,2.4176095394068398e-05,opc,2.3990718545974232e-05,DDS,2.39416604017606e-05,andom,2.3921538740978576e-05,tuğ,2.3226801204145886e-05, plein,2.3144095393945463e-05,.centerX,2.2921714844414964e-05,"',{",2.2815833290223964e-05,ски,2.270655386382714e-05, sil,2.2669504687655717e-05, bul,2.2666401491733268e-05,tee,2.2532036382472143e-05,یین,2.2497899408335797e-05,-aligned,2.2473144781542942e-05,0.9995163761304866
3,14, is,16.90104866027832,'gc,4.562403410091065e-05,errat,3.462077438598499e-05,olation,3.29881913785357e-05,nt,3.2579388062004e-05,/is,3.224533429602161e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998219422777765
3,15, called,16.895368576049805,лю,3.180763087584637e-05, pull,3.178662882419303e-05,WC,3.1111398129723966e-05,endon,3.0866885936120525e-05,pull,2.978502379846759e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998446424324356
3,16, simply,16.893571853637695,tones,3.6705765523947775e-05," ($(""#",3.36874982167501e-05,interp,3.162787834298797e-05,936,3.0281076760729775e-05,aires,3.0258932383731008e-05,pulse,2.9902137612225488e-05, pulse,2.9275961423991248e-05,tons,2.8788666895707138e-05,Simply,2.8131818908150308e-05, ($('#,2.8087335522286594e-05,mente,2.7826419682241976e-05,ucid,2.7509513529366814e-05,.dc,2.7509262508829124e-05,�n,2.7159449018654414e-05,457,2.7148907975060865e-05,macros,2.6965541110257618e-05,vention,2.6845526008401066e-05,adele,2.6761763365357183e-05, Lehr,2.6303710910724476e-05,folio,2.593287172203418e-05,0.9994232899625786
4,0,<|begin_of_text|>,16.962600708007812,#echo,1.3368226973398123e-05,ampie,1.3110741747368593e-05,raison,1.206174692924833e-05,rana,1.2021311704302207e-05,hiba,1.1996162356808782e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999374418102889
4,1,Give,16.899948120117188,iž,3.118514359812252e-05,onne,2.995948671014048e-05,aways,2.931912604253739e-05,assin,2.8948554245289415e-05,away,2.8170728910481557e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998524169604934
4,2, the,16.901599884033203,cen,3.3098203857662156e-05, WWW,3.257577191106975e-05,рави,2.918962127296254e-05,(units,2.7918602427234873e-05,urg,2.730038067966234e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998499174198514
4,3, city,16.903566360473633,wide,4.1398456232855096e-05,scape,4.084357715328224e-05,-wide,3.146060407743789e-05,ZR,2.918244354077615e-05,-city,2.868707997549791e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998284278390202
4,4, name,16.902292251586914,'gc,5.875011993339285e-05,eparator,4.4735472329193726e-05,embali,3.5946693969890475e-05,aos,3.293500776635483e-05,ofday,3.278886651969515e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997948438394815
4,5, only,16.898942947387695,erdale,3.95256320189219e-05, başına,3.621067662606947e-05,iferay,3.580297561711632e-05, klu,3.3452997740823776e-05,spd,3.2832889701239765e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998221748282958
4,6,",",16.902284622192383,'gc,4.3814572563860565e-05,edException,3.3949279895750806e-05,acen,2.934832991741132e-05,#ad,2.9324908609851263e-05,iram,2.8699922040686943e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998348629869724
4,7, plain,16.89255142211914,-toggler,3.697423744597472e-05,�回,3.6681962228612974e-05,antly,3.3268013794440776e-05,ussen,3.225944237783551e-05,.RESET,3.1628122087568045e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998291882220656
4,8, text,16.899356842041016,/WebAPI,3.980184919782914e-05,'gc,3.429872231208719e-05,-ни,2.954536466859281e-05,のも,2.910836883529555e-05,ONS,2.899565879488364e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998382500361913
4,9,.,16.902442932128906,'gc,6.263355317059904e-05,cxx,4.21601980633568e-05,kke,2.831581332429778e-05,BCM,2.800906077027321e-05,ernet,2.7977457648376003e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998109039170231
4,10, The,16.897268295288086, Dün,4.4464439270086586e-05,oret,4.4436408643377945e-05,odor,3.780665065278299e-05,'gc,3.542078047757968e-05,oretical,3.414723323658109e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998037244877196
4,11, capital,16.903711318969727,№№,3.745538924704306e-05,'gc,2.9504610211006366e-05, št,2.855198545148596e-05,ignum,2.8178987122373655e-05,ương,2.6583196813589893e-05,city,2.5285364245064557e-05,dex,2.4106157070491463e-05,inker,2.4014352675294504e-05, residence,2.373745883232914e-05,son,2.3635562683921307e-05,stats,2.3541631890111603e-05,igma,2.3424661776516587e-05,ucha,2.335347016924061e-05,""""",",2.321696956641972e-05,сь,2.3038866856950335e-05,adata,2.3028647774481215e-05,tee,2.2888663806952536e-05,andest,2.285805567225907e-05,heiro,2.2845568310003728e-05,ilig,2.271034463774413e-05,0.9994980400551867
4,12, of,16.903182983398438,№№,3.1492651032749563e-05, hội,2.817745007632766e-05,_MATH,2.790056350931991e-05,amet,2.7265708922641352e-05,stdClass,2.6914454792859033e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998582491716661
4,13, Germany,16.900108337402344,یین,4.265249663149007e-05,osate,3.097841909038834e-05,utas,3.0278815756901167e-05,opc,2.9253564207465388e-05,aData,2.8888502129120752e-05,CLUD,2.7562782634049654e-05,ρέ,2.7005020456272177e-05,RowCount,2.676949770830106e-05,�回,2.6613854060997255e-05, plein,2.657161712704692e-05,ickness,2.6306799554731697e-05,ména,2.6288291337550618e-05,unya,2.6203595552942716e-05,TokenType,2.619012593640946e-05, colonies,2.6013000024249777e-05,№№,2.5963094230974093e-05,تیب,2.588449206086807e-05,.createObject,2.5765342797967605e-05,ToFit,2.5672035917523317e-05,indsight,2.5601611923775636e-05,0.999443537040861
4,14, is,16.89743423461914,'gc,4.508020720095374e-05,nt,3.471342279226519e-05, mastur,3.320219548186287e-05,/ion,3.253629256505519e-05,INVAL,3.04352943203412e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998240325876395
