layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
1,5,",",17.21130896384972,十足,8.252816769527271e-06,zte,8.238725058618002e-06,只不过,8.198594514396973e-06,vant,8.191591405193321e-06,弹,8.190591870516073e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999589276803817
1,6, plain,17.195826511202792, Parenthood,1.616653025848791e-05,restart,1.5209312550723553e-05,mate,1.4505742910841946e-05,blob,1.338290712737944e-05,mma,1.3337242307898123e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999273982648447
1,7, text,17.197562293773746,ured,1.4029051271791104e-05,ors,1.3262996617413592e-05,/plain,1.3237117855169345e-05,ures,1.2842388969147578e-05,ers,1.2643286027014256e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999339851592595
1,8,.,17.21027484598931,尤其是在,8.988281479105353e-06,哪怕是,8.835977496346459e-06,发生的,8.788646482571494e-06,esser,8.682015504746232e-06,这点,8.618659194326028e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999560864198429
1,9, The,17.208280590039237,oretical,1.3912794202042278e-05,orem,1.3082631085126195e-05,oret,1.2661559594562277e-05,odor,1.0610167919367086e-05, remainder,1.0351739547331817e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999393811076516
1,10, capital,17.189821088827696,/current,1.596626316313632e-05, RAT,1.4594345884688664e-05,増,1.453744789614575e-05,Dispatcher,1.4124620065558702e-05,姊妹,1.3878506251785439e-05,istic,1.3703426702704746e-05,睡前,1.361006980005186e-05,sth,1.3563631910074037e-05,/Private,1.3543777640734334e-05,联想,1.3517350453184918e-05,/private,1.3477806533046532e-05,如今,1.3477806533046532e-05,无缘,1.3458077773975674e-05,agma,1.3458077773975674e-05, Cities,1.3372922694543377e-05,itemap,1.3353346730582416e-05,(DBG,1.332078409177484e-05,模样,1.332078409177484e-05,Sentence,1.3152742212696467e-05,izations,1.3139904694980942e-05,0.9997254283071015
1,11, of,17.191294392262925, sorts,1.8126873328583315e-05,这点,1.6995396435959265e-05,本来就,1.424184756615432e-05,稳妥,1.3850933100911789e-05,联系方式,1.3716327885049395e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999230686216833
1,12, Germany,17.196358104902526,佬,1.6952037185546942e-05,achten,1.3568241229222622e-05,驮,1.2852426152676344e-05, conserv,1.275863451155601e-05,糟,1.2597683962667361e-05, Antar,1.2511861314123962e-05,(flags,1.2414492630341556e-05, finest,1.2341964975348674e-05,使者,1.2335939572949428e-05, Liberties,1.2323899682087358e-05,emu,1.2233966117491946e-05,�,1.2222024452057667e-05,慎重,1.2216058166814037e-05,拘留,1.2150620932516176e-05,-Russian,1.2138760212110355e-05,ского,1.2126911315135658e-05,噜,1.2126911315135658e-05,ized,1.2079633052053396e-05, laundering,1.2079633052053396e-05,รวม,1.2061950656061526e-05,0.999747906349512
1,13, is,17.20357909711551,/w,1.714350946713239e-05,/is,1.6366440831916407e-05,otope,1.576252543600276e-05,olated,1.4429234397539403e-05,omorphic,1.3741607290285174e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999225566825771
1,14, called,17.193915024678024,iveau,1.3963209312350955e-05,uss,1.3291298273543362e-05, Crosby,1.3142866009729914e-05,/Common,1.3136450434103608e-05,utas,1.3123627468303312e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999933342548502
1,15, simply,17.188828218432896, обязан,1.5598900063196197e-05,岔,1.4539773474098183e-05,俗称,1.4230727174435742e-05, Astroph,1.4175247088132892e-05," ""-"",",1.414068083249731e-05, Carp,1.4119982552074362e-05,因为他,1.4106200069363695e-05,icie,1.405120474373689e-05,apr,1.3941858924226835e-05,湾,1.3772704733128194e-05,财经,1.3759259672951885e-05,首富,1.3732413208344951e-05,本网站,1.369223991787294e-05,钿,1.366552351100836e-05, Atari,1.3598960322269704e-05, hend,1.3592321920441464e-05,wow,1.3552558812079951e-05,驿,1.3479962035489734e-05,为广大,1.3407753613137174e-05,boy,1.3174129890103359e-05,0.9997216675974414
2,0,Give,16.1689850512399,addir,0.0007348667131736875,poi,0.0006823005969636142,而非,0.000626114197075367, ön,0.0005612451932393014, lun,0.0004800584865733981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9969154148129746
2,1, the,15.37767831478731,addir,0.002954155905172229, thereby,0.002807885641232133, сразу,0.0013108988059684634, ebenfalls,0.0012123831547796726, прим,0.0011082079727202654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9906064685201272
2,2, city,15.61917061886209, ebenfalls,0.0016981023363769054,活动中,0.0015281268861144781,less,0.0009637774783186615,计入,0.000898339378181845,而非,0.0008948371396400034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9940168167813681
2,3, name,15.617970077288097, ebenfalls,0.003287229686975479, thereafter,0.0013385778293013573,less,0.0011539262486621737,øy,0.0010882560163736343,活动中,0.0010713841766119003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9920606260420755
2,4, only,15.711930471544878, ebenfalls,0.0015598863828927279, lun,0.0014826511032879353,poi,0.0013033339055255055, thereafter,0.0012291609309613705,活动中,0.0011546898167580366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9932702778605744
2,5,",",15.50079806462812, ebenfalls,0.0021148340310901403,单职业,0.0014535028021782637,zb,0.0013923704391345382, thereby,0.0012827117461711168,addir,0.0012628250988200307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9924937558826059
2,6, plain,15.643287059796611, ebenfalls,0.001395308063365519,*,0.001129954936914146,活动中,0.0010824305936694145,#else,0.0009044045582413673, сразу,0.0008938678656704724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9945940339821391
2,7, text,15.782308597745041, ebenfalls,0.002542697126045823, lun,0.0009354060748592019, thereafter,0.0009317592484876513,过后,0.0008126948378048837,却,0.0008000950911082327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9939773476216942
2,8,.,15.438480792544146,单职业,0.002508712001144886, ebenfalls,0.002240027766674757,活动中,0.001751363161019981, thereafter,0.0015097694704309106,øy,0.0013219983084127307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9906681292923167
2,9, The,15.635491378065925, ebenfalls,0.001619542483240366, thereafter,0.0015214193845167756,活动中,0.0012035417603328824,单职业,0.0011130942730233073,elsey,0.0010873094433918595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9934550926554948
2,10, capital,15.84983671081062,活动中,0.0015000645071268082,less,0.0011104072909802198, ebenfalls,0.0010149944573640823,zb,0.0010070956777781248,elsey,0.0006527748191729188,方位,0.0006426544860005379, Squadron,0.000620453676674515, cousins,0.000599019811488688,greg,0.000599019811488688,øy,0.0005540027632378042,*,0.0005307021201588213, ön,0.0005286331288516521,状况,0.000526572170201689, thereby,0.000516387342941016, сразу,0.0005024586571380496, lun,0.000490819220431149,/*,0.00047758020809851587,addir,0.0004738636198453605,而非,0.0004738636198453605,部分,0.00046469829976558685,0.9867139343114104
2,11, of,15.717779811560323,zb,0.0017684267368167639, ebenfalls,0.0011965774465352297, сразу,0.001146250986494124,ợ,0.0010274926899001002,poi,0.0007939848583191633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9940672672819346
2,12, Germany,15.962823088355016,活动中,0.0009838119149208069, Liberties,0.0009170135599561036, ön,0.0007691922946833074,计入,0.0007602309924550354, ebenfalls,0.0007368411170318723,elsey,0.0006579250330105424, thereby,0.0005497169331647456, sowie,0.0005433125188574195,部分,0.0005307267419993877,*,0.0005245435750111938,单职业,0.0005123925511725247,部位,0.0005084050353616476,scopic,0.0004870222182944417,callee,0.00047760235611349344, portions,0.00044691673247143626,揳,0.00043486192589625716,方位,0.00042148263310082257, portion,0.0004198394017294049,后排,0.0004133304173592478,fä,0.00041011383291333914,0.988494718214497
2,13, is,15.544094227310103, ebenfalls,0.0058144936338067055,单职业,0.0017595202662050724, thereafter,0.0012872925726696849, elsewhere,0.0011494228383526206,øy,0.0009092683321796358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9890800023567863
2,14, called,15.521685138907875, ebenfalls,0.002318372018635273, ön,0.0019446538062766194,*,0.0015504132024943829,而且,0.001300488831475377,活动中,0.001184108667075634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9917019634740427
2,15, simply,15.86556160178589,hook,0.0008530351333320141,对学生,0.0007211390184238553,øy,0.000698951946105808,auc,0.0006748063606210053,单职业,0.0006540447357110679, ebenfalls,0.0006464248872362077,callee,0.0005507608875632286,活动中,0.0005380024667829275,挨,0.0005380024667829275,配合,0.0005194169352762401, thereafter,0.0005093705258332193,当晚,0.0004995184135623276,方位,0.0004898568731732666,供水,0.00047850931878201663,过后,0.00047478554188273847, ön,0.00043739291140809655,而在,0.0004322971508372575, déco,0.0004322971508372575,原因之一,0.00043061180622316897,caf,0.00043061180622316897,0.9889901636634022
3,0,Give,15.115147199701184,poi,0.002944555599242449, lun,0.0020237613935023546,fax,0.0019160587107762694,的印象,0.0016777570126578212,预报,0.0016325025353580713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.989805364748463
3,1, the,12.774784150551218," (""",0.013267520815134048, thereby,0.010172560811042786, сразу,0.00978285726159811, lun,0.008302602916955948,addir,0.008110273629426956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9503641845658422
3,2, city,12.88303497464317,及,0.016373973339796066,部分,0.012359724380075932,相应,0.009931317530572414,less,0.009042566642165184, lun,0.007856318727135658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444360993802547
3,3, name,12.4313951657605, ebenfalls,0.01828943006694317,less,0.01731608435511589, ön,0.012768079526722431,øy,0.011994501575827599,*,0.011901158839464188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9277307456359267
3,4, only,13.202665423359706, lun,0.016112640500068665,*,0.010083033703267574,原因之一,0.008229532279074192, ebenfalls,0.0066644782200455666, ön,0.006260697729885578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9526496175676584
3,5,",",12.521936145790267, lun,0.020593009889125824,的印象,0.01471716072410345, elsewhere,0.009138092398643494,原因之一,0.00851763878017664,*,0.007342664059251547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.939691434148699
3,6, plain,12.384987402044333,*,0.05275684595108032,(,0.024153845384716988, lun,0.01794961467385292,相应,0.00790310837328434,过后,0.006603294517844915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8906332910992205
3,7, text,12.618962494446501,(,0.02390257641673088, lun,0.021934237331151962,部分,0.01567569188773632,过后,0.00996407587081194, ebenfalls,0.009657513350248337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9188659051433206
3,8,.,12.65749385124047, lun,0.010408393107354641,方位,0.009854468517005444,øy,0.009777780622243881, elsewhere,0.009701689705252647,的印象,0.007918287999927998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9523393800482154
3,9, The,13.312381564857882, lun,0.015055269002914429,(,0.0073948996141552925,øy,0.005452657118439674,*,0.004415696021169424,ặ,0.004398480989038944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9632829972542822
3,10, capital,13.18368388133546,部分,0.014683755114674568, lun,0.012658188119530678,less,0.010331312194466591,*,0.0070453425869345665,的印象,0.006121099926531315,zb,0.005840794183313847, ebenfalls,0.0056610917672514915,(,0.005297370720654726, сразу,0.004823310766369104,/*,0.004273216240108013,相应,0.0040300264954566956,原因之一,0.003612492699176073,活动中,0.0035843802616000175, (,0.003138588275760412, appellate,0.0030899285338819027,和,0.0030420238617807627, ön,0.002994861453771591,øy,0.002737525152042508,6,0.0027268524281680584,-webpack,0.0027162216138094664,0.8915916176047176
3,11, of,12.8257911180508, сразу,0.019468871876597404, lun,0.017451783642172813,zb,0.015162372961640358,(,0.01391377579420805,less,0.006887818221002817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9271153775043786
3,12, Germany,13.210075809916237,部分,0.011918354779481888,(,0.011461770161986351," (""",0.009428195655345917,*,0.009428195655345917, (,0.009138119406998158, lun,0.004453564062714577,9,0.004367424640804529, Liberties,0.003899670671671629,及,0.0038844672963023186,和,0.0038844672963023186,计入,0.0037649546284228563,less,0.003509323811158538,callee,0.003361726412549615,8,0.003322561038658023,6,0.0032582967542111874,或,0.0031580498907715082,7,0.003025225829333067,+,0.002978324657306075, ,0.0028642266988754272, ebenfalls,0.002797876950353384,0.8960952037014067
3,13, is,12.094878666801197,(,0.027351021766662598, lun,0.026926983147859573, ebenfalls,0.024137191474437714, elsewhere,0.013329822570085526,*,0.012522210367023945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8957327706739306
3,14, called,11.884746877728757,(,0.040027957409620285,*,0.02860669232904911,而且,0.019815275445580482,原因之一,0.014497165568172932, ebenfalls,0.010689538903534412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8863633703440428
3,15, simply,13.646953492382288,对学生,0.010681552812457085,*,0.00920807383954525,原因之一,0.006684345193207264, lun,0.005672929808497429,挨,0.004166648257523775,øy,0.004007026553153992,(,0.0037058936432003975," (""",0.0035500286612659693,callee,0.003296090057119727,以来,0.0031451513059437275,一周,0.0029777693562209606,hook,0.0028861528262495995,单职业,0.0028749010525643826,报刊,0.0028749010525643826,-packed,0.0027539865113794804,auc,0.0027219015173614025,名列,0.002638157457113266, ebenfalls,0.0022128901910036802,过后,0.0022042628843337297,而,0.002195669338107109,0.9195416676811874
4,0,Give,16.33101203054912,poi,0.0005471354816108942,zb,0.00047908787382766604,addir,0.0004483067605178803, thereby,0.00036447084858082235,Beans,0.0003560278273653239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978049712080974
4,1, the,15.138710708497614,addir,0.003198087913915515, thereby,0.002367351669818163,名牌,0.0017869706498458982,总队,0.0016270553460344672,preced,0.0016143935499712825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9894061408704147
4,2, city,15.422795201406403,及,0.002211715327575803, ebenfalls,0.0020455021876841784,zb,0.001770234783180058, sowie,0.0014003709657117724,部分,0.0013519945787265897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9912201821571216
4,3, name,15.369772767394807, ebenfalls,0.004344302695244551,less,0.0023072417825460434, ön,0.002245007548481226,wen,0.0015131259569898248,原因之一,0.0014723121421411633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9881180098745972
4,4, only,15.40476129393417,原因之一,0.0018431356875225902, ön,0.0016847624210640788, lun,0.0015826878370717168, ebenfalls,0.0013069788692519069,方位,0.0011579191777855158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9924245160073042
4,5,",",15.160568014848463, elsewhere,0.0030876530800014734,单职业,0.0028556121978908777,三大职业,0.0023766513913869858,的印象,0.0019857666920870543,stderr,0.0016527017578482628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9880416148807853
4,6, plain,16.349964919647626,ideon,0.0004823205235879868,另有,0.00046023348113521934,aug,0.00045843920088373125,legg,0.00041578628588467836,配合,0.00041255063842982054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9977706698700786
4,7, text,15.783290108935772, ebenfalls,0.0013106093974784017, lun,0.001065518008545041,ebb,0.001048998674377799,却,0.0009185338858515024,部分,0.0008868027362041175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9947695372975431
4,8,.,15.383238457357184,单职业,0.0023239096626639366,三大职业,0.0021831111516803503,stderr,0.0018455589888617396, elsewhere,0.00171354366466403,方位,0.0015847686445340514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9903491078875959
4,9, The,15.81566036007234,三大职业,0.0008882172405719757,addir,0.0008055780199356377, elsewhere,0.0008055780199356377,方位,0.0007899967604316771,callee,0.0007899967604316771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9959206331986934
4,10, capital,15.60906951373813,zb,0.0020439315121620893, ebenfalls,0.0017144526354968548,less,0.0016487729735672474,活动中,0.0016168829752132297,fn,0.0015129991807043552,部分,0.0013562435051426291, lun,0.0013352171517908573,的印象,0.0011026182910427451, thereby,0.0009321317193098366,原因之一,0.0009105389472097158,OG,0.000788005767390132,方位,0.0007727643242105842,arring,0.0007345021585933864,/*,0.000679303368087858, ön,0.0006713893380947411,ợ,0.0006018294952809811,单职业,0.0005994831444695592,greg,0.0005765173118561506, имени,0.000574269681237638,elsey,0.0005720308399759233,0.9792561156791635
4,11, of,15.39764952481347,zb,0.004125702660530806, lun,0.002234360435977578,ợ,0.0021911440417170525, сразу,0.001881520147435367, ebenfalls,0.0014942304696887732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9880730422446504
4,12, Germany,15.598359557243997,单职业,0.0018438653787598014,三大职业,0.0014758114702999592,活动中,0.0012092364486306906,后排,0.0011404185788705945,callee,0.0011140007991343737,部分,0.001083952491171658,方位,0.0008675847202539444," (""",0.0008246276411227882,按规定,0.0008214127155952156, ebenfalls,0.0007961405208334327,计入,0.0007391914841718972, elsewhere,0.0007334389956668019,报刊,0.0007192529737949371,暨,0.0006971238763071597, thereby,0.0006836403044871986,stderr,0.0006756756920367479,scopic,0.0006322638946585357,先进单位,0.0006322638946585357,蹾,0.0006273436592891812,部分内容,0.0006248978897929192,0.9820578565704636
4,13, is,15.307486971382277, ebenfalls,0.0050072749145329, elsewhere,0.0031457366421818733,单职业,0.0027330636512488127,原因之一,0.0026906910352408886,三大职业,0.0020073780324310064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9844158557243645
4,14, called,15.316603798028625,原因之一,0.005697036162018776,而且,0.003977172076702118, ebenfalls,0.002765689045190811,单职业,0.0025779057759791613, elsewhere,0.0019611672032624483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9830210297368467
4,15, simply,15.693335547092603,原因之一,0.001977253472432494,对学生,0.0018867084290832281,单职业,0.001380345318466425,名列,0.0008637980208732188,callee,0.0007957680500112474,报刊,0.0007534180767834187,auc,0.0007359651499427855, ebenfalls,0.0006886798073537648,反映出,0.00068332051159814,配合,0.0006469548097811639,作文,0.000622170337010175,名单,0.0006101364851929247,fax,0.0005913645727559924,hook,0.0005821963422931731,fn,0.0005555356037802994,zia,0.0005363443633541465,而又,0.0005363443633541465,三大职业,0.0005218774313107133, поэтому,0.0005137864500284195,开会,0.0005137864500284195,0.9840042459545657
5,0,Give,16.931450339780096,zb,8.753738802624866e-05,poi,8.53427336551249e-05, thereby,8.287873060908169e-05, ön,8.127570617944002e-05,OrNil,7.502108201151714e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995879443595186
5,1, the,16.576592825429092,addir,0.00032229674980044365, thereby,0.00030041360878385603, elsewhere,0.00022632161562796682,单职业,0.0002012946060858667,preced,0.00019434079877100885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987553326209309
5,2, city,16.738786645580863,及,0.00024068373022601008, ebenfalls,0.0001900249917525798, sowie,0.0001696732360869646,gü,0.00016736926045268774,fn,0.000141214593895711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999091034187586
5,3, name,16.56481528577779, ebenfalls,0.0006304131238721311, ön,0.0003536297008395195,wen,0.00034678992233239114, Emin,0.0002841494861058891,less,0.0002685023646336049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9981165154022165
5,4, only,16.69051166499587, лишь,0.00024951345403678715, ön,0.00021134612325113267, lun,0.00018614836153574288, ebenfalls,0.000173848558915779,间隙,0.00016915930609684438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990099841961637
5,5,",",16.74052212060451,单职业,0.00018609828839544207,stderr,0.0001626351586310193,三大职业,0.00014692862168885767, elsewhere,0.00014550074411090463,pcodes,0.00013829651288688183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992205406742869
5,6, plain,16.797209540335395,aug,0.0001604128337930888,另有,0.00014239574375096709,legg,0.000140188101795502,ideon,0.00013429197133518755,_restart,0.00012965279165655375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992930585576687
5,7, text,16.671991946585496,ebb,0.00032813946017995477,stp,0.0002741708012763411, ebenfalls,0.00023773893190082163, Emin,0.00020534444774966687,却,0.0001869682309916243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987676381279016
5,8,.,16.753882475971913,pcodes,0.0001853667781688273,单职业,0.00016648655582685024,addir,0.00016136431077029556,三大职业,0.0001521810336271301,另有,0.0001311882515437901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992034130700631
