prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
pos,orig,0,14,is,14.350920677185059,amo,0.00115441984962672,isha,0.001051205676048994,inv,0.0008298386237584054,loyal,0.0007206292939372361,litt,0.0006355250952765346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9956083814613521
pos,orig,0,15,called,14.524853706359863,models,0.0006286510033532977,suits,0.0005383029929362237,ogan,0.0004965693224221468,auge,0.00047594006173312664,amo,0.00045813724864274263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9974023993709125
pos,orig,0,16,simply,14.467323303222656,amo,0.0011683972552418709,auge,0.0008649306837469339,er,0.0006634460878558457,ever,0.0005367053090594709,models,0.0004999886732548475,BT,0.0004974721232429147,litt,0.0004491338331717998,ann,0.0004269532801117748,kv,0.00042532625957392156,tri,0.00041631373460404575,ér,0.0004069526621606201,erta,0.00039420914254151285,deb,0.0003935812565032393,inv,0.00039174160338006914,eff,0.00038318775477819145,loyal,0.00038066026172600687,attr,0.0003709838492795825,ä,0.0003647304547484964,maps,0.00036120432196184993,Hair,0.0003598819312173873,0.9902441995218396
pos,orig,1,0,<s>,14.683009147644043,iteral,0.0008463714038953185,Cha,0.0005622897297143936,cha,0.000523150956723839,loc,0.0003186270478181541,amily,0.00030838826205581427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9974411725997925
pos,orig,1,1,Give,13.275472640991211,iser,0.008834955282509327,TI,0.005329369567334652,Jonathan,0.004262062255293131,mg,0.0037687376607209444,giornata,0.0037415747065097094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9740633005276322
pos,orig,1,2,the,13.681729316711426,iser,0.006071976851671934,alle,0.002852203557267785,ist,0.0027806018479168415,blink,0.0021725399419665337,onne,0.0018803543644025922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9842423234367743
pos,orig,1,3,city,13.43459415435791,вня,0.006632272619754076,carriage,0.0064055584371089935,alle,0.00481687905266881,anj,0.003628495382145047,jem,0.0035412234719842672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9749755710363388
pos,orig,1,4,name,13.286091804504395,https,0.005052447784692049,kow,0.0033701444044709206,ANK,0.003086722455918789,oks,0.0028180249501019716,ти,0.002763889729976654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9829087706748396
pos,orig,1,5,only,12.999896049499512,nor,0.005503103602677584,anj,0.0054493434727191925,ember,0.004663717932999134,embar,0.0042441533878445625,eler,0.0035273071844130754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9766123744193465
pos,orig,1,6,",",14.019835472106934,вня,0.0020504682324826717,asha,0.0019503956427797675,riere,0.0018719048239290714,anza,0.0014896290376782417,cord,0.0013455669395625591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9912920353235677
pos,orig,1,7,plain,13.321148872375488,AY,0.0072390250861644745,mond,0.005337538663297892,,0.004076956771314144,ти,0.0038865599781274796,rag,0.003839256940409541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9756206625606865
pos,orig,1,8,text,13.37679672241211,oks,0.006388546898961067,edia,0.004276340827345848,rek,0.004219262860715389,og,0.0038195753004401922,ANK,0.0035059084184467793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9777903656940907
pos,orig,1,9,.,14.159303665161133,ist,0.0015105425845831633,agger,0.0008733458234928548,déc,0.0008699467871338129,oks,0.0008363386732526124,https,0.000780184636823833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9951296414947137
pos,orig,1,10,The,13.553970336914062,achuset,0.020459959283471107,onne,0.014535545371472836,alle,0.0024602694902569056,LIC,0.002215778222307563,elij,0.001840256154537201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9584881914779544
pos,orig,1,11,capital,13.612339973449707,ǒ,0.0025800084695219994,anna,0.0024937663692981005,TY,0.0023143969010561705,таль,0.0020703121554106474,ital,0.0018216619500890374,TIES,0.0017921580001711845,alle,0.0016903391806408763,ierz,0.0016741739818826318,éc,0.0016424456844106317,ż,0.001630099373869598,erna,0.0013022084021940827,déc,0.0012814505025744438,ponent,0.0012678764760494232,geb,0.0012624175287783146,iy,0.0012563570635393262,�,0.0012544713681563735,edia,0.0012542727636173368,empl,0.001173095777630806,https,0.0011540701379999518,зд,0.0011154648382216692,0.9679689530748874
pos,orig,1,12,of,13.433669090270996,blink,0.015064544975757599,iser,0.00760227395221591,вня,0.004314515274018049,alle,0.003902632277458906,multicol,0.003709489479660988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9654065440408885
pos,orig,1,13,Germany,13.741843223571777,jar,0.002390668960288167,ти,0.0018758662045001984,bu,0.0018045036122202873,anza,0.0018030123319476843,ince,0.0015795789659023285,Tar,0.0012812918284907937,https,0.001170535571873188,anj,0.0011474722996354103,ú,0.0010603797854855657,http,0.0010602144757285714,meal,0.001019527087919414,ár,0.001008040620945394,Lab,0.0009982327464967966,ger,0.000990030006505549,nic,0.0009807766182348132,lab,0.0009627233957871795,cost,0.000944348459597677,alle,0.0009359981049783528,Translation,0.0009194090380333364,rok,0.0009164755465462804,0.975150914338883
pos,orig,1,14,is,13.779915809631348,jem,0.003275922266766429,biologie,0.0030587241053581238,SHALL,0.0015832188073545694,memory,0.001459820894524455,faint,0.0013838293962180614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9892384845297784
pos,orig,1,15,called,12.895868301391602,вня,0.009459283202886581,анг,0.006849619094282389,AIN,0.005620414391160011,https,0.00538186589255929,стан,0.0050662062130868435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9676226112060249
pos,orig,1,16,simply,13.112287521362305,iser,0.005403511691838503,iy,0.004389750771224499,Über,0.003613120410591364,Gle,0.003258040174841881,ania,0.003172459779307246,tty,0.0030093404930084944,AtA,0.0029882092494517565,ordering,0.00255773076787591,Iron,0.002526910277083516,https,0.0024998513981699944,achuset,0.0023775405716151,déc,0.0022431209217756987,iti,0.0021201299969106913,elij,0.002050827257335186,RET,0.0020011067390441895,ль,0.001949657336808741,AY,0.0019369145156815648,ICES,0.0018565637292340398,augh,0.0018163224449381232,ɵ,0.0017646794440224767,0.946464212029241
pos,orig,2,0,<s>,14.90548324584961,compat,0.00012114360288251191,Adm,0.00010362767352489755,som,0.00010099064093083143,acent,9.924764890456572e-05,warrant,9.262961248168722e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994823608212755
pos,orig,2,1,Give,8.19950008392334,threshold,0.07679172605276108,TV,0.05376040190458298,ours,0.0478954054415226,egen,0.037878990173339844,cou,0.03717164695262909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7465018294751644
pos,orig,2,2,the,4.138458251953125,рат,0.5193137526512146,steller,0.12956522405147552,lev,0.05739555507898331,forg,0.014110124669969082,warn,0.011966077610850334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26764926593750715
pos,orig,2,3,city,5.186004161834717,̇,0.18768127262592316,onte,0.1417611539363861,rade,0.09405562281608582,carriage,0.07887082546949387,onde,0.07243669778108597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4251944273710251
pos,orig,2,4,name,4.670079708099365,kie,0.2677024006843567,atform,0.2229679375886917,aland,0.11186742037534714,iy,0.047056615352630615,raid,0.02464284375309944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3257627822458744
pos,orig,2,5,only,6.449613571166992,eler,0.13992173969745636,ord,0.050020694732666016,öt,0.0462791845202446,rass,0.04457532614469528,urn,0.04035460948944092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6788484454154968
pos,orig,2,6,",",7.008243560791016,DC,0.21631470322608948,icode,0.0834529921412468,democratic,0.03644769266247749,Democr,0.03514399006962776,abase,0.030324889346957207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5983157325536013
pos,orig,2,7,plain,5.824354648590088,град,0.2764100730419159,mond,0.0644875168800354,zon,0.060820773243904114,astr,0.0412965789437294,oux,0.027374541386961937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5296105165034533
pos,orig,2,8,text,5.902712821960449,uart,0.2514287233352661,zin,0.05847138911485672,ört,0.041323471814394,ʒ,0.03562485799193382,zet,0.03504399582743645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5781075619161129
pos,orig,2,9,.,8.857087135314941,usa,0.038850899785757065,isse,0.03368163853883743,nero,0.03276144713163376,olin,0.03214939311146736,ility,0.026111433282494545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8364451881498098
pos,orig,2,10,The,8.953995704650879,achuset,0.1114949882030487,ellt,0.02722984552383423,orus,0.026648754253983498,ремен,0.026206621900200844,ingle,0.02369820885360241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7847215812653303
pos,orig,2,11,capital,3.455622673034668,erna,0.6289045810699463,appe,0.08608465641736984,alis,0.024771839380264282,anna,0.022102823480963707,geb,0.012728681787848473,ika,0.00798118393868208,hora,0.00788609404116869,separately,0.007625866681337357,isce,0.007602252531796694,�,0.007138693239539862,inst,0.006029548589140177,Dum,0.005487898364663124,кар,0.003828460816293955,Health,0.0037313776556402445,essa,0.003468417562544346,fib,0.0033461858984082937,genuinely,0.0033297534100711346,IE,0.003027793485671282,MX,0.002843423979356885,СР,0.0026060370728373528,0.14947443059645593
pos,orig,2,12,of,5.8705830574035645,pieces,0.2953106462955475,Regional,0.09525606036186218,ask,0.09205032885074615,wonder,0.028120845556259155,Coal,0.022778037935495377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46648408100008965
pos,orig,2,13,Germany,6.582723140716553,scr,0.3082956373691559,istics,0.07121899724006653,ú,0.036384642124176025,beyond,0.026666225865483284,inject,0.01621801033616066,trade,0.015697238966822624,scr,0.014677610248327255,diplom,0.011793139390647411,absorb,0.01041654497385025,SU,0.010047928430140018,Sin,0.008392716757953167,grad,0.007800359278917313,Tw,0.00718197226524353,Bot,0.006925646215677261,WER,0.006693554576486349,Rein,0.006255021784454584,condem,0.006179172080010176,ace,0.005443793721497059,cont,0.005240835249423981,absor,0.004951056092977524,0.4135198970325291
pos,orig,2,14,is,7.454920768737793,СР,0.13494352996349335,anqu,0.08303328603506088,kennis,0.04951103776693344,osten,0.04624218866229057,unächst,0.03528554365038872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.650984413921833
pos,orig,2,15,called,0.1289556920528412,/******/,0.9918781518936157,rena,0.0011058199452236295,іс,0.0005579710705205798,numer,0.00039805646520107985,buch,0.00032955349888652563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005730447126552463
pos,orig,2,16,simply,4.150670051574707,mmc,0.43620479106903076,dern,0.10418099910020828,₱,0.08043838292360306,exclus,0.07364733517169952,igation,0.03232237324118614,istrzost,0.02406208962202072,ęp,0.017000174149870872,мов,0.01222368236631155,ouver,0.010583387687802315,itted,0.009490136057138443,mma,0.007010505069047213,ær,0.00693528912961483,mero,0.006933067925274372,LLC,0.006490091793239117,achuset,0.00514449505135417,�,0.004885331727564335,Exec,0.003959375899285078,AtA,0.003754998557269573,Bod,0.003673885017633438,察,0.003579796524718404,0.1474798119161278
pos,orig,3,0,<s>,14.90965747833252,compat,0.00011492599151097238,som,9.864444291451946e-05,Adm,9.27450746530667e-05,acent,9.16427670745179e-05,Lit,8.999973215395585e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999512041991693
pos,orig,3,1,Give,10.639323234558105,threshold,0.02777361124753952,Inv,0.02551974728703499,deadline,0.021307362243533134,gs,0.017373768612742424,erst,0.015518282540142536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8925072280690074
pos,orig,3,2,the,8.022188186645508,gz,0.2998421788215637,stan,0.0253712460398674,ellt,0.015738332644104958,рат,0.01507576648145914,eves,0.013115678913891315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6308567970991135
pos,orig,3,3,city,10.200130462646484,usz,0.0368807278573513,̃,0.02653869241476059,fence,0.026251530274748802,repl,0.018696393817663193,ionale,0.01323289517313242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8783997604623437
pos,orig,3,4,name,9.525769233703613,ady,0.07332725077867508,raid,0.04624294489622116,akh,0.028556369245052338,ouble,0.024524852633476257,ør,0.022517655044794083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8048309274017811
pos,orig,3,5,only,8.362128257751465,oku,0.10472069680690765,eler,0.06391626596450806,anked,0.061871238052845,jug,0.044891566038131714,atique,0.04157869517803192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6830215379595757
pos,orig,3,6,",",11.154619216918945,atel,0.04486846551299095,DC,0.023198824375867844,split,0.0231271181255579,REC,0.020740745589137077,Buch,0.012723695486783981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8753411509096622
pos,orig,3,7,plain,9.994847297668457,aut,0.03439338877797127,Autow,0.020849088206887245,shelf,0.01834942027926445,usqu,0.017976947128772736,akh,0.015451349318027496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8929798062890768
pos,orig,3,8,text,7.726030349731445,oks,0.21825094521045685,uart,0.13410142064094543,iner,0.02936169132590294,ól,0.02617669105529785,iw,0.017877990379929543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5742312613874674
pos,orig,3,9,.,11.611348152160645,arz,0.02802491933107376,ugno,0.0229854304343462,ether,0.015684884041547775,Hide,0.010215239599347115,anton,0.0097860898822546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9133034367114305
pos,orig,3,10,The,10.321535110473633,lov,0.06009998545050621,ionato,0.0433664470911026,gz,0.03165612369775772,achuset,0.01592078059911728,ules,0.012239035218954086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8367176279425621
pos,orig,3,11,capital,10.118734359741211,appe,0.032253675162792206,mao,0.029821012169122696,isce,0.02529727853834629,YP,0.018727317452430725,Roc,0.018394965678453445,õ,0.017217108979821205,anna,0.014897934161126614,ucht,0.01283759344369173,bt,0.011186635121703148,uve,0.010583053342998028,MX,0.010392730124294758,BN,0.009406553581357002,proposals,0.008316904306411743,ப,0.007579866796731949,compatible,0.0066185323521494865,native,0.006060159299522638,ơ,0.00600370392203331,iative,0.005949505604803562,ouver,0.005839653313159943,ят,0.0054071927443146706,0.7372086239047348
pos,orig,3,12,of,9.404277801513672,Mär,0.11893106997013092,MX,0.05040048062801361,arp,0.02328924648463726,glas,0.018801555037498474,isce,0.01707010343670845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7715075444430113
pos,orig,3,13,Germany,10.514921188354492,adapted,0.021258339285850525,tagon,0.02034159004688263,urst,0.018511710688471794,ona,0.01822824217379093,EAR,0.016147555783391,scr,0.01578434929251671,others,0.01170380599796772,Sin,0.011548020876944065,rin,0.010844368487596512,casting,0.010431861504912376,ouri,0.00999695248901844,absor,0.009594997391104698,WER,0.009275281801819801,esc,0.009220803156495094,susp,0.007223349064588547,lad,0.007042084354907274,Ob,0.006595079321414232,NS,0.005551522132009268,merc,0.005048653110861778,onces,0.005004126112908125,0.7706473069265485
pos,orig,3,14,is,10.094282150268555,aja,0.04589419066905975,kennis,0.0372813381254673,avi,0.03372996672987938,kö,0.02635142207145691,aal,0.019062284380197525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8376807980239391
pos,orig,3,15,called,10.228546142578125,Swedish,0.043643828481435776,іс,0.028778061270713806,Hö,0.0160708948969841,Crown,0.01600894145667553,nf,0.01599908247590065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8794991914182901
pos,orig,3,16,simply,9.117010116577148,anked,0.052668631076812744,局,0.03859085962176323,ī,0.03532539680600166,ICES,0.032438889145851135,äre,0.027619071304798126,rass,0.01947076804935932,même,0.01761869713664055,ALSE,0.017090965062379837,nier,0.016842126846313477,duck,0.013865059241652489,Exec,0.013634216040372849,ospher,0.011644658632576466,Bod,0.010819682851433754,Mut,0.010769980028271675,₱,0.01052064448595047,innings,0.01023018267005682,�,0.009683064185082912,本,0.009539317339658737,dern,0.008793815039098263,Jefferson,0.007770031690597534,0.625063942745328
pos,orig,4,0,<s>,14.892433166503906,ahn,0.00011479918612167239,lit,0.00011359088239260018,ajo,0.00010938546620309353,Paris,0.00010515197209315374,compat,0.00010276247485307977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994543100183364
pos,orig,4,1,Give,7.240776538848877,threshold,0.30404528975486755,ml,0.056272391229867935,Inv,0.028443852439522743,sta,0.016395216807723045,BG,0.01579267904162407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5790505707263947
pos,orig,4,2,the,7.647449493408203,gz,0.1770014464855194,stom,0.08077313750982285,rom,0.049996066838502884,ienst,0.03453657403588295,Madison,0.01681814342737198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6408746317028999
pos,orig,4,3,city,7.420913219451904,usz,0.1426798552274704,Heavy,0.10333423316478729,udo,0.06158687174320221,度,0.04042094573378563,rias,0.034081634134054184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6178964599967003
pos,orig,4,4,name,7.704343318939209,ral,0.07553119212388992,кар,0.07071618735790253,inal,0.04417463019490242,Chand,0.0409395657479763,raid,0.036990828812122345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7316475957632065
pos,orig,4,5,only,6.663991451263428,ève,0.11456974595785141,nod,0.10802565515041351,rass,0.07429707795381546,atique,0.06582513451576233,bbing,0.06577122956514359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5715111568570137
pos,orig,4,6,",",8.216675758361816,atel,0.07457281649112701,iejsc,0.03794930875301361,jär,0.03496351093053818,QL,0.028144652023911476,inar,0.027268847450613976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7971008643507957
pos,orig,4,7,plain,5.633603572845459,aves,0.2300046682357788,ogg,0.14327970147132874,ņ,0.08697748929262161,aut,0.05006461963057518,akh,0.036775413900613785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4528981074690819
pos,orig,4,8,text,6.270822525024414,iner,0.15181420743465424,oks,0.1170363500714302,NG,0.09079863131046295,ugno,0.06283244490623474,INE,0.05495043471455574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225679315626621
pos,orig,4,9,.,8.949593544006348,arbitr,0.04045655578374863,onto,0.03606553375720978,дон,0.033606164157390594,arz,0.02784545160830021,anton,0.024760212749242783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.837266081944108
pos,orig,4,10,The,7.9068121910095215,licht,0.12871381640434265,inher,0.05900832265615463,gz,0.05055303871631622,igne,0.02973058819770813,ules,0.026963677257299423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7050305567681789
pos,orig,4,11,capital,6.3236260414123535,isce,0.3665325343608856,Ь,0.042578063905239105,õ,0.03348834067583084,MX,0.025393046438694,nat,0.023082297295331955,UA,0.017570672556757927,ipher,0.012789960019290447,Roc,0.010824945755302906,iw,0.010685973800718784,bt,0.010615745559334755,�,0.00916885957121849,Deb,0.008937887847423553,alis,0.007616155780851841,disagree,0.006772780325263739,ucht,0.006501031573861837,ộ,0.006349175702780485,oor,0.005511479452252388,alg,0.0051887123845517635,ifs,0.0048495009541511536,occ,0.0047133686020970345,0.3808294674381614
pos,orig,4,12,of,7.433753490447998,isce,0.14709225296974182,MX,0.09057191759347916,multicol,0.05145559832453728,UNUSED,0.04240759462118149,mis,0.03685363382101059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6316190026700497
pos,orig,4,13,Germany,8.887945175170898,works,0.06255466490983963,adelph,0.04631586745381355,scr,0.04145033657550812,EAR,0.03368349373340607,Works,0.025238191708922386,tagon,0.0236704982817173,merc,0.015267002396285534,inho,0.01148137729614973,covered,0.009555176831781864,Bot,0.008789545856416225,rin,0.008442568592727184,uela,0.008433917537331581,onel,0.007619911339133978,collar,0.007041327189654112,works,0.006991643458604813,Bere,0.006980150938034058,bone,0.006830372381955385,pup,0.006669278256595135,Kle,0.006618519779294729,ти,0.006357021629810333,0.6500091338530183
pos,orig,4,14,is,6.442129611968994,wahl,0.19281454384326935,riter,0.1610240936279297,rier,0.06526748836040497,Lite,0.055653639137744904,aal,0.04831630364060402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4769239313900471
pos,orig,4,15,called,6.644859790802002,numer,0.16201449930667877,Jac,0.11812078952789307,�,0.06455212831497192,buch,0.0625077411532402,éal,0.033935122191905975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5588697195053101
pos,orig,4,16,simply,6.928714752197266,ого,0.12744811177253723,itet,0.11004184186458588,ī,0.09090854227542877,Bod,0.04245773330330849,aque,0.04030120000243187,Jefferson,0.03870007395744324,opp,0.028895288705825806,äre,0.023915227502584457,rass,0.018134329468011856,�,0.015601849183440208,charg,0.0102689228951931,bez,0.009751086123287678,nf,0.007952922023832798,random,0.0075462451204657555,💰,0.0074104503728449345,ának,0.006613885052502155,longitud,0.0058268834836781025,nier,0.005677142180502415,Exec,0.005546625703573227,UA,0.005217802710831165,0.39178383629769087
pos,orig,5,0,<s>,14.862515449523926,lit,0.00014287936210166663,ajo,0.00013847157242707908,Adm,0.00013163211406208575,Lit,0.00013069997658021748,ahn,0.000127681196318008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993286357785109
pos,orig,5,1,Give,4.58953332901001,Inv,0.49978169798851013,/******/,0.06532523781061172,sta,0.03369717672467232,deadline,0.030270176008343697,BT,0.026890134438872337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3440355770289898
pos,orig,5,2,the,4.099550247192383,hardly,0.4210854470729828,barely,0.15487322211265564,zas,0.08863190561532974,stan,0.044675689190626144,spont,0.03451555594801903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25621818006038666
pos,orig,5,3,city,4.055513381958008,rade,0.4695698022842407,udo,0.0904582291841507,enders,0.07373204827308655,度,0.06009552627801895,kee,0.0325951911509037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2735492028295994
pos,orig,5,4,name,3.487607002258301,rag,0.3978821039199829,кар,0.21205730736255646,ipage,0.1550435721874237,raid,0.02928106114268303,Lor,0.021603558212518692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1841323971748352
pos,orig,5,5,only,3.1778244972229004,�,0.3893754482269287,aval,0.277584433555603,rom,0.07359731197357178,atique,0.07111736387014389,jed,0.03522244095802307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15310300141572952
pos,orig,5,6,",",6.513077735900879,eks,0.16095280647277832,oton,0.059410952031612396,ERCHANT,0.05577566847205162,iejsc,0.05072275549173355,iron,0.05016323924064636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6229745782911777
