prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,kl_to_final_bits,answer_rank,cos_to_final,control_margin
pos,orig,14,15,⟨NEXT⟩,16.359472274780273,かもしれ,0.0008552625076845288,有期徒,0.0008004185510799289,のではない,0.0007687400211580098,.myapplication,0.000657088472507894,iéndo,0.0006568017997778952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9962616886477917,False,False,False,False,False,False,False,0.0008552625076845288,0.003738311119377613,2.079848172797938e-06,12.149014056848802,106784,-0.7242388725280762,
pos,orig,15,15,⟨NEXT⟩,16.51704978942871,のではない,0.0005694901919923723,.myapplication,0.0005648558144457638,-Semit,0.0005001797107979655,かもしれ,0.0004937039338983595,iéndo,0.00047747784992679954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9973942924989387,False,False,False,False,False,False,False,0.0005694901919923723,0.002605707384645939,2.7810838219011202e-06,11.782696513955848,95136,-0.716105580329895,
pos,orig,16,15,⟨NEXT⟩,16.490760803222656,iéndo,0.000522151414770633,のではない,0.0005011814646422863,かもしれ,0.00047924654791131616,.myapplication,0.00047309271758422256,-Semit,0.00043743723654188216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9975868906185497,False,False,False,False,False,False,False,0.000522151414770633,0.0024131094105541706,2.5010222088894807e-06,11.862554250126882,101396,-0.7202786207199097,
pos,orig,17,15,⟨NEXT⟩,16.212705612182617,iéndo,0.0009709842852316797,有期徒,0.0009005651227198541,のではない,0.0008911850163713098,かもしれ,0.0008896365761756897,.myapplication,0.0006791510386392474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9956684779608622,False,False,False,False,False,False,False,0.0009709842852316797,0.0043315221555531025,1.6913243143790169e-06,12.461827109127734,110839,-0.7261883020401001,
pos,orig,18,15,⟨NEXT⟩,16.10927963256836,有期徒,0.001255583018064499,iéndo,0.0011518900282680988,.myapplication,0.0010212321067228913,かもしれ,0.0008633623947389424,のではない,0.000847244169563055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9948606882826425,False,False,False,False,False,False,False,0.001255583018064499,0.005139311775565147,2.0379491161293117e-06,12.603895785630069,91931,-0.7183704376220703,
pos,orig,19,15,⟨NEXT⟩,15.757389068603516,有期徒,0.002300980966538191,iéndo,0.0020269516389817,.myapplication,0.0017547344323247671,hế,0.0016580236842855811,のではない,0.0016449812101200223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9906143280677497,False,False,False,False,False,False,False,0.002300980966538191,0.009385671466588974,1.4542250710292137e-06,13.204574774784378,95389,-0.7166863679885864,
pos,orig,20,15,⟨NEXT⟩,16.12903594970703,有期徒,0.0012361053377389908,iéndo,0.0011330749839544296,のではない,0.0011145836906507611," )







",0.0009680595831014216,かもしれ,0.0008853960316628218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9946627803728916,False,False,False,False,False,False,False,0.0012361053377389908,0.005337219685316086,1.3936627283328562e-06,12.621475164270663,118984,-0.7257999181747437,
pos,orig,21,15,⟨NEXT⟩,16.15577507019043,有期徒,0.001134552643634379," )







",0.0010625694412738085,iéndo,0.0010297582484781742,のではない,0.000945172505453229,かもしれ,0.0008535485831089318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9949743985780515,False,False,False,False,False,False,False,0.001134552643634379,0.005025601014494896,1.3282877944220672e-06,12.587315282225688,124475,-0.7281368374824524,
pos,orig,22,15,⟨NEXT⟩,15.979854583740234,有期徒,0.0014442334650084376," )







",0.0013580417726188898,のではない,0.0013071070425212383,iéndo,0.0012657170882448554,hế,0.0012204585364088416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9934044420951977,False,False,False,False,False,False,False,0.0014442334650084376,0.006595558021217585,1.2186014828330372e-06,12.814317246891319,117268,-0.71463942527771,
pos,orig,23,15,⟨NEXT⟩,16.40146827697754,.myapplication,0.0006480494630523026," )







",0.0006004625465720892,有期徒,0.0005675095017068088,iéndo,0.0005383820971474051,のではない,0.0005054706707596779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9971401257207617,False,False,False,False,False,False,False,0.0006480494630523026,0.002859874162822962,1.6436221130788908e-06,12.009177027224064,125079,-0.7120041847229004,
pos,orig,24,15,⟨NEXT⟩,15.998862266540527,iéndo,0.0013764440082013607," )







",0.001218450372107327,有期徒,0.00114434992428869,龇,0.0011188761563971639,.myapplication,0.0011169215431436896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9940249579958618,False,False,False,False,False,False,False,0.0013764440082013607,0.005975042004138231,8.771277748564899e-07,12.829495747725868,135610,-0.7215659618377686,
pos,orig,25,15,⟨NEXT⟩,15.350591659545898,hế,0.0035341528709977865,.myapplication,0.0033572111278772354,-Semit,0.0032770060934126377,iéndo,0.003246713662520051,有期徒,0.0030695823952555656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9835153338499367,False,False,False,False,False,False,False,0.0035341528709977865,0.016484666615724564,4.6647923568343685e-07,13.856028545918214,134238,-0.7187654972076416,
pos,orig,26,15,⟨NEXT⟩,15.943513870239258,iéndo,0.0017321502091363072,.myapplication,0.00169015908613801,-Semit,0.001625554170459509,⚗,0.0014125430025160313," )







",0.0012934532715007663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9922461402602494,False,False,False,False,False,False,False,0.0017321502091363072,0.007753859739750624,8.110182534437627e-07,12.911948358133118,136306,-0.7196189165115356,
pos,orig,27,15,⟨NEXT⟩,15.755867004394531,iéndo,0.002184494398534298,.myapplication,0.0020264226477593184,-Semit,0.0019115634495392442,有期徒,0.0018252987647429109," )







",0.0017783745424821973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.990273846196942,False,False,False,False,False,False,False,0.002184494398534298,0.009726154617965221,6.97426003171131e-07,13.256212221740634,134412,-0.7224471569061279,
pos,orig,28,15,⟨NEXT⟩,15.74998950958252,.myapplication,0.002048582537099719,iéndo,0.0019488444086164236,-Semit,0.0019146074773743749,有期徒,0.0018802686827257276,のではない,0.0014827200211584568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9907249768730253,False,False,False,False,False,False,False,0.002048582537099719,0.009275022894144058,7.883645594120026e-07,13.261594590782037,128694,-0.7219048142433167,
pos,orig,29,15,⟨NEXT⟩,15.884910583496094,.myapplication,0.0022486683446913958,-Semit,0.0017498956294730306,iéndo,0.0015956764109432697,有期徒,0.001416797167621553,hế,0.0012624308001250029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9917265316471457,False,False,False,False,False,False,False,0.0022486683446913958,0.008273468352854252,1.0016455007644254e-06,13.00101060577833,123441,-0.7171241641044617,
pos,orig,30,15,⟨NEXT⟩,16.12250328063965,.myapplication,0.0013690998312085867,iéndo,0.0011217114515602589,-Semit,0.0010865008225664496,hế,0.0007887977990321815,⚗,0.0007881082710810006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9948457818245515,False,False,False,False,False,False,False,0.0013690998312085867,0.0051542180590331554,1.2132923075114377e-06,12.537599913375475,125240,-0.7103272676467896,
pos,orig,31,15,⟨NEXT⟩,16.169998168945312,.myapplication,0.0011658139992505312,iéndo,0.0009652014705352485,-Semit,0.0008670471142977476,hế,0.0008132288348861039,⚗,0.0008070407202467322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9953816678607836,False,False,False,False,False,False,False,0.0011658139992505312,0.004618332255631685,1.3043621720498777e-06,12.439100633712119,122958,-0.7082962393760681,
pos,orig,32,15,⟨NEXT⟩,16.17076873779297,.myapplication,0.0010336964624002576,hế,0.0009076594142243266,⚗,0.0008557912660762668,iéndo,0.000853673554956913,-Semit,0.0007733472739346325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9955758320284076,False,False,False,False,False,False,False,0.0010336964624002576,0.004424168262630701,1.5753646493976703e-06,12.414361273350806,111471,-0.7052958011627197,
pos,orig,33,15,⟨NEXT⟩,16.4190616607666,hế,0.0006606507813557982,.myapplication,0.0005912972264923155,iéndo,0.0005465896683745086,⚗,0.0005376792978495359,かもしれ,0.0004130954039283097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9972506876219995,False,False,False,False,False,False,False,0.0006606507813557982,0.002749312436208129,2.532891812734306e-06,11.900367043676182,95606,-0.6986035108566284,
pos,orig,34,15,⟨NEXT⟩,16.200061798095703,iéndo,0.0009956025751307607,⚗,0.0008864032570272684,.myapplication,0.0006719590746797621,龇,0.0005944002768956125,-Semit,0.0005903032724745572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996261331543792,False,False,False,False,False,False,False,0.0009956025751307607,0.0037386685144156218,2.112613856297685e-06,12.335871143219434,94409,-0.7017631530761719,
pos,orig,35,15,⟨NEXT⟩,16.455047607421875,hế,0.0006165144732221961,⚗,0.0005494666402228177,iéndo,0.0005018483498133719,揶,0.0003823880688287318,.myapplication,0.00036759613431058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9975821863336023,False,False,False,False,False,False,False,0.0006165144732221961,0.0024178135208785534,3.0842586511425907e-06,11.753525504647103,84603,-0.6856385469436646,
pos,orig,36,15,⟨NEXT⟩,16.407827377319336,iéndo,0.0006341603002510965,hế,0.0005894982605241239,⚗,0.0005726413219235837,揶,0.0004024962254334241,トイ,0.00038349779788404703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9974177060939837,False,False,False,False,False,False,False,0.0006341603002510965,0.0025822939351201057,3.084534228037228e-06,11.88489273268215,81517,-0.6922345757484436,
pos,orig,37,15,⟨NEXT⟩,16.210033416748047,iéndo,0.0010623239213600755,⚗,0.0007941125659272075,hế,0.0007012287387624383,/Dk,0.0006385862943716347,.myapplication,0.000598059210460633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996205689269118,False,False,False,False,False,False,False,0.0010623239213600755,0.0037943103816360235,2.2456529222836252e-06,12.329177578447855,90712,-0.7037996053695679,
pos,orig,38,15,⟨NEXT⟩,16.49044418334961,hế,0.0006023324094712734,iéndo,0.000426816928666085,.myapplication,0.0004030756535939872,⚗,0.0003739212697837502,トイ,0.0003423271991778165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978515265393071,False,False,False,False,False,False,False,0.0006023324094712734,0.002148473635315895,2.9009224817855284e-06,11.722208151855588,90527,-0.6927196979522705,
pos,orig,39,15,⟨NEXT⟩,16.417739868164062,iéndo,0.0006438633427023888,hế,0.0005071474588476121,/Dk,0.00044579230598174036,.myapplication,0.0004308285133447498,⚗,0.0004241952847223729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9975481730944011,False,False,False,False,False,False,False,0.0006438633427023888,0.0024518268182873726,2.2298606836557155e-06,11.908977183108977,104263,-0.7003680467605591,
pos,orig,40,15,⟨NEXT⟩,16.19162940979004,iéndo,0.0009982649935409427,かもしれ,0.0006807423196732998,hế,0.0006684802356176078,.myapplication,0.0006482012686319649,のではない,0.0006196698523126543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9963846413302235,False,False,False,False,False,False,False,0.0009982649935409427,0.0036153586115688086,1.7390426592100994e-06,12.404397286490418,106367,-0.7098564505577087,
pos,orig,41,15,⟨NEXT⟩,16.465206146240234,hế,0.0005974505329504609,iéndo,0.0005496253725141287,続きを読む,0.00041550007881596684,.myapplication,0.00039097981061786413,⚗,0.0003601723874453455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9976862718176562,False,False,False,False,False,False,False,0.0005974505329504609,0.002313727978616953,2.4458422558382154e-06,11.789280009830877,101364,-0.6950479745864868,
pos,orig,42,15,⟨NEXT⟩,16.594846725463867,hế,0.0005041162366978824,iéndo,0.00036586468922905624,⚗,0.000341116392519325,続きを読む,0.00030957101262174547,/Dk,0.0002492606872692704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982300709816627,False,False,False,False,False,False,False,0.0005041162366978824,0.0017699290765449405,2.9517743769247318e-06,11.444213331209134,96949,-0.6780654191970825,
pos,orig,43,15,⟨NEXT⟩,16.49738121032715,hế,0.0005910465843044221,iéndo,0.0004572780162561685,続きを読む,0.0004503646632656455,⚗,0.00041435682214796543, fkk,0.0003880779549945146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9976988759590313,False,False,False,False,False,False,False,0.0005910465843044221,0.0023011239245533943,2.521852366044186e-06,11.672824365556238,101576,-0.6847627758979797,
pos,orig,44,15,⟨NEXT⟩,16.65533447265625,続きを読む,0.000424702069722116,国际在线,0.0003069292870350182,hế,0.0002960830752272159, fkk,0.00027853529900312424,.IsNullOr,0.00026768463430926204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9984260656347033,False,False,False,False,False,False,False,0.000424702069722116,0.001573934336192906,3.40305609825009e-06,11.258785764632474,90781,-0.6664167046546936,
pos,orig,45,15,⟨NEXT⟩,16.876976013183594,国际在线,0.0003119815664831549,hế,0.0002483254938852042,続きを読む,0.0002286913659190759,erguson,0.00021975056733936071,並將,0.00017479370580986142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9988164573005633,False,False,False,False,False,False,False,0.0003119815664831549,0.0011835426557809114,5.138604137755465e-06,10.460021973728608,75225,-0.5542047023773193,
pos,orig,46,15,⟨NEXT⟩,17.002256393432617,国际在线,0.000143016513902694,hế,0.000139163457788527,恋情,0.00013722195581067353,続きを読む,0.00013510299322661012,主义思想,0.00011785724927904084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993276378299925,False,False,False,False,False,False,False,0.000143016513902694,0.0006723621627315879,7.642437594768126e-06,9.75562024783894,44741,-0.15657570958137512,
pos,orig,47,15,⟨NEXT⟩,17.013275146484375,主义思想,0.00012896873522549868,続きを読む,0.00012483171303756535,----------------------------------------------------------------------,0.0001069475183612667,国际在线,0.00010208559251623228,.mvp,9.781609696801752e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994393503438914,False,False,False,False,False,False,False,0.00012896873522549868,0.0005606496706604958,8.424563930020668e-06,9.574029958168332,32127,0.02907169610261917,
pos,orig,48,15,⟨NEXT⟩,17.021657943725586,主义思想,0.0001362488983431831,作者本人,0.00010408622620161623,続きを読む,8.843945397529751e-05,----------------------------------------------------------------------,7.436486339429393e-05,国际在线,6.965027569094673e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995272102823947,False,False,False,False,False,False,False,0.0001362488983431831,0.0004727897176053375,7.048636234685546e-06,9.489703424797279,49798,0.134489506483078,
pos,orig,49,15,⟨NEXT⟩,17.021747589111328, reuseIdentifier,8.699086174601689e-05,作者本人,8.663826884003356e-05,続きを読む,8.427918510278687e-05,主义思想,8.167341002263129e-05, ',7.309086504392326e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995873274092446,False,False,False,False,False,False,False,8.699086174601689e-05,0.00041267258347943425,6.510579623864032e-06,9.272062819783413,60115,0.3958090543746948,
pos,orig,50,15,⟨NEXT⟩,16.967775344848633,uckets,0.00019030658586416394,作者本人,0.00016046139353420585, ',0.00015556612925138324, reuseIdentifier,0.00013866100925952196,"""",0.00013242823479231447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992225766472984,False,False,False,False,False,False,False,0.00019030658586416394,0.0007774233818054199,6.6778811742551625e-06,9.223615994965963,55861,0.4654708504676819,
pos,orig,51,15,⟨NEXT⟩,16.97225570678711," """,0.00017767651297617704, ',0.00015437098045367748,"""",0.00013717375986743718,作者本人,0.00011529749463079497, reuseIdentifier,0.00010138876677956432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993140924852923,False,False,False,False,False,False,False,0.00017767651297617704,0.0006859074928797781,7.668200851185247e-06,9.042340777511734,44346,0.5698736906051636,
pos,orig,52,15,⟨NEXT⟩,17.008560180664062,"""",0.00011800834909081459," """,0.00011018436634913087, ',8.411476301262155e-05,...,8.112964133033529e-05, -,7.845787331461906e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995281050069025,False,False,False,False,False,False,False,0.00011800834909081459,0.00047189497854560614,5.714168764825445e-06,9.081306542752419,75553,0.5544099807739258,
pos,orig,53,15,⟨NEXT⟩,16.926597595214844,"""",0.0002601768064778298," """,0.00024253867741208524, ',0.00018200352496933192, -,0.00014283745258580893,...,0.00014021870447322726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990322248340817,False,False,False,False,False,False,False,0.0002601768064778298,0.0009677751804701984,5.898456493014237e-06,8.930503899308668,68897,0.6153761744499207,
pos,orig,54,15,⟨NEXT⟩,16.90808868408203,"""",0.0003529165405780077," """,0.00029476609779521823, ',0.00026834727032110095,...,0.00017298346210736781, -,0.00017248473886866122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987385018903296,False,False,False,False,False,False,False,0.0003529165405780077,0.0012614981969818473,9.879860954242758e-06,8.885092912244248,26518,0.6277047395706177,
pos,orig,55,15,⟨NEXT⟩,16.94232940673828,"""",0.0003010055224876851, ',0.00018516372074373066,____,0.000159859933773987," """,0.00014899219968356192,...,0.00012338027590885758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990815983474022,False,False,False,False,False,False,False,0.0003010055224876851,0.000918401638045907,9.986151781049557e-06,8.99785987262318,24567,0.5873047709465027,
pos,orig,56,15,⟨NEXT⟩,16.93817710876465,"""",0.00026048714062198997, ',0.0001889091363409534," """,0.00016123687964864075,____,0.00015482405433431268, reuseIdentifier,0.00014918221859261394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990853605704615,False,False,False,False,False,False,False,0.00026048714062198997,0.0009146393858827651,9.389123079017736e-06,8.967892239675638,28759,0.5980235934257507,
pos,orig,57,15,⟨NEXT⟩,16.840784072875977," """,0.0006915380363352597,"""",0.0006181491771712899, ',0.0005642918986268342,:,0.00033869760227389634,-,0.00025386633933521807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9975334569462575,False,False,False,False,False,False,False,0.0006915380363352597,0.002466543111950159,1.0645758266036864e-05,8.7839038239214,22964,0.6484051942825317,
pos,orig,58,15,⟨NEXT⟩,16.91475486755371," """,0.0003174407465849072, ',0.00031180784571915865,"""",0.00025053456192836165,____,0.00021348136942833662,:,0.00018321970128454268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987235157750547,False,False,False,False,False,False,False,0.0003174407465849072,0.0012764842249453068,6.21678373136092e-06,9.028631008515555,61748,0.568551778793335,
pos,orig,59,15,⟨NEXT⟩,16.920085906982422," """,0.0005563864833675325, ',0.0005214457050897181,"""",0.00023237209825310856,作者本人,0.0001951168815139681,____,0.00016688705363776535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9983277917781379,False,False,False,False,False,False,False,0.0005563864833675325,0.0016722081927582622,6.395986019924749e-06,9.115629464350413,58387,0.4981430172920227,
pos,orig,60,15,⟨NEXT⟩,16.88605499267578, ',0.0005960666458122432," """,0.0005289799883030355,"""",0.00023920665262266994,🚩,0.00020627683261409402,作者本人,0.0002026258734986186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982268440071493,False,False,False,False,False,False,False,0.0005960666458122432,0.0017731559928506613,7.441036814270774e-06,9.111054037906857,44533,0.4940826892852783,
pos,orig,61,15,⟨NEXT⟩,16.903026580810547, ',0.000434128160122782," """,0.000409314117860049,作者本人,0.0002781335497274995,{/*,0.000215035819564946,"""",0.00019055687880609185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9984728314739186,False,False,False,False,False,False,False,0.000434128160122782,0.0015271685551851988,1.136318769567879e-05,9.11507705607584,17047,0.49629729986190796,
pos,orig,62,15,⟨NEXT⟩,16.8336181640625," """,0.0018433959921821952, ',0.0010883101494982839,"""",0.0005686054355464876,作者本人,0.0003742391418199986,:,0.0003662710660137236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9957591782149393,False,False,False,False,False,False,False,0.0018433959921821952,0.004240821581333876,1.6082678484963253e-05,8.839212068577671,7064,0.6113114356994629,
pos,orig,63,15,⟨NEXT⟩,16.890836715698242," """,0.001109966542571783, ',0.0008260398753918707,作者本人,0.00043725394061766565,"""",0.0003608022234402597,:,0.00022452148550655693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9970414159324719,False,False,False,False,False,False,False,0.001109966542571783,0.0029585841111838818,2.277808016515337e-05,8.96863795644978,1897,0.5604692101478577,
pos,orig,64,15,⟨NEXT⟩,16.89471435546875," """,0.0007811434916220605, ',0.0007254093652591109,作者本人,0.00039255520096048713,"""",0.00033119088038802147, reuseIdentifier,0.0002107602485921234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9975589408131782,False,False,False,False,False,False,False,0.0007811434916220605,0.002441059099510312,2.1990370441926643e-05,9.056317463582053,2274,0.5109407305717468,
