prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,kl_to_final_bits,answer_rank,cos_to_final,control_margin
pos,orig,10,16,⟨NEXT⟩,15.89708423614502,xit,8.415503543801606e-05,逻,6.147310341475531e-05,crecy,5.737663377658464e-05,footnotes,5.4911713959882036e-05,nCommon,5.253305789665319e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996895504555141,False,False,False,False,False,False,False,8.415503543801606e-05,0.00031044954084791243,9.974114618671592e-06,12.166051346173877,57846,-0.10313683748245239,
pos,orig,11,16,⟨NEXT⟩,15.884895324707031,xit,8.819317736197263e-05,footnotes,6.578573083970696e-05, Version,5.690190300811082e-05,逻,5.621293530566618e-05,仿,5.6131793826352805e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996767744596582,False,False,False,False,False,False,False,8.819317736197263e-05,0.0003232255403418094,1.0239506082143635e-05,12.18659708157655,55340,-0.10444369912147522,
pos,orig,12,16,⟨NEXT⟩,15.88527774810791,xit,8.25619645183906e-05,footnotes,6.63960090605542e-05,crecy,5.943885844317265e-05,POSE,5.7776189350988716e-05,逻,5.711988706025295e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996767070915666,False,False,False,False,False,False,False,8.25619645183906e-05,0.00032329291570931673,9.461849003855605e-06,12.1933443049352,58212,-0.12050691992044449,
pos,orig,13,16,⟨NEXT⟩,15.890828132629395,xit,8.682475163368508e-05,footnotes,6.250434671528637e-05,crecy,5.87816430197563e-05,仿,5.514252916327678e-05,nspin,5.3121300879865885e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996836254285881,False,False,False,False,False,False,False,8.682475163368508e-05,0.00031637458596378565,1.0135485354112461e-05,12.174785313115294,56476,-0.10333345085382462,
pos,orig,14,16,⟨NEXT⟩,15.883552551269531,xit,9.210710413753986e-05,footnotes,6.044102701707743e-05,cents,5.946840610704385e-05,仿,5.813432653667405e-05, tore,5.75775520701427e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996722715841315,False,False,False,False,False,False,False,9.210710413753986e-05,0.00032772839767858386,1.0318910426576622e-05,12.191639612899849,54878,-0.11664488911628723,
pos,orig,15,16,⟨NEXT⟩,15.889739990234375,xit,8.143818558892235e-05,nspin,6.265607225941494e-05,宗,6.233845488168299e-05,upl,5.6247950851684436e-05,cents,5.2858504204778e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996844608322135,False,False,False,False,False,False,False,8.143818558892235e-05,0.0003155391605105251,1.0963728527713101e-05,12.180859740343768,52892,-0.10456565022468567,
pos,orig,16,16,⟨NEXT⟩,15.881451606750488,xit,7.513056334573776e-05,nspin,6.360817496897653e-05,verely,6.227524863788858e-05,crecy,6.214158202055842e-05,宗,5.850328670931049e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996783411443175,False,False,False,False,False,False,False,7.513056334573776e-05,0.00032165885204449296,1.1307828572171275e-05,12.19785300211022,50270,-0.12041722238063812,
pos,orig,17,16,⟨NEXT⟩,15.883131980895996,xit,7.061914948280901e-05,verely,6.454495451180264e-05,crecy,6.413087248802185e-05,ncon,6.263598334044218e-05, tore,5.831067755934782e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996797583626176,False,False,False,False,False,False,False,7.061914948280901e-05,0.0003202416410204023,1.0474852388142608e-05,12.200952817409371,54185,-0.13665717840194702,
pos,orig,18,16,⟨NEXT⟩,15.882707595825195,crecy,6.70283698127605e-05,xit,6.491426756838337e-05,宗,6.227918493095785e-05,verely,6.109723472036421e-05,KR,5.966130629531108e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996850196366722,False,False,False,False,False,False,False,6.70283698127605e-05,0.0003149803669657558,1.0507221304578707e-05,12.210369211509411,53984,-0.1652451455593109,
pos,orig,19,16,⟨NEXT⟩,15.88402271270752,crecy,7.056018512230366e-05,xit,6.965835200389847e-05,宗,6.648546695942059e-05, Rig,6.403888983186334e-05,verely,6.352947821142152e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996657276278711,False,False,False,False,False,False,False,7.056018512230366e-05,0.00033427239395678043,1.0138955076399725e-05,12.211436879805968,55676,-0.1652359664440155,
pos,orig,20,16,⟨NEXT⟩,15.875014305114746,宗,6.806113378843293e-05,xit,6.712283357046545e-05,verely,6.47329943603836e-05,荟,6.451155786635354e-05, lit,6.308436422841623e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999672487116186,False,False,False,False,False,False,False,6.806113378843293e-05,0.00032751288381405175,9.544750355416909e-06,12.220584980970662,56848,-0.14817073941230774,
pos,orig,21,16,⟨NEXT⟩,15.883623123168945,宗,6.754554487997666e-05,xit,6.506084173452109e-05,crecy,6.104508065618575e-05, tore,5.5814489314798266e-05,verely,5.567764674196951e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996948563966725,False,False,False,False,False,False,False,6.754554487997666e-05,0.00030514359241351485,9.926089660439175e-06,12.202283275196447,56430,-0.1434813290834427,
pos,orig,22,16,⟨NEXT⟩,15.885177612304688,xit,6.88254222040996e-05,宗,6.74932889523916e-05, tore,5.908744424232282e-05,endo,5.8179404732072726e-05, lit,5.7220589951612055e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996891938499175,False,False,False,False,False,False,False,6.88254222040996e-05,0.0003108061500824988,9.077590220840648e-06,12.184289762332575,59316,-0.11241474002599716,
pos,orig,23,16,⟨NEXT⟩,15.889348030090332,宗,6.798854883527383e-05,xit,6.611286516999826e-05,endo,5.942869756836444e-05,昏,5.510839764610864e-05, Rig,5.445983333629556e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999696901657444,False,False,False,False,False,False,False,6.798854883527383e-05,0.00030309834983199835,9.581795893609524e-06,12.18201408789636,58258,-0.11615686118602753,
pos,orig,24,16,⟨NEXT⟩,15.87473201751709,xit,6.979510362725705e-05, tore,6.626827962463722e-05,ETS,6.404059968190268e-05,昏,6.33481758995913e-05,endo,6.246586417546496e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996740819769911,False,False,False,False,False,False,False,6.979510362725705e-05,0.0003259180230088532,1.0109451977768913e-05,12.20439522214904,54646,-0.12113210558891296,
pos,orig,25,16,⟨NEXT⟩,15.878530502319336,xit,7.986905256984755e-05, tore,6.773219502065331e-05, taxpay,6.452675006585196e-05,模特,5.907960076001473e-05,ETS,5.890754619031213e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996698848553933,False,False,False,False,False,False,False,7.986905256984755e-05,0.0003301151446066797,8.510830411978532e-06,12.17628362596961,60169,-0.07382568717002869,
pos,orig,26,16,⟨NEXT⟩,15.877150535583496,xit,7.808977534295991e-05, tore,7.079807255649939e-05,其特征是,6.487555947387591e-05, taxpay,6.0524056607391685e-05,rue,6.0423622926464304e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996652889130928,False,False,False,False,False,False,False,7.808977534295991e-05,0.0003347110759932548,7.339628609770443e-06,12.196351937533489,62337,-0.10143602639436722,
pos,orig,27,16,⟨NEXT⟩,15.870427131652832, taxpay,8.235048881033435e-05,xit,7.301761797862127e-05, tore,6.73321119393222e-05,不如,6.13323281868361e-05,nspin,6.022224988555536e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996557452031993,False,False,False,False,False,False,False,8.235048881033435e-05,0.0003442548040766269,6.7236501308798324e-06,12.17367636898253,62848,-0.06283324211835861,
pos,orig,28,16,⟨NEXT⟩,15.866406440734863, taxpay,8.45471877255477e-05, tore,6.741256220266223e-05,rices,6.582246714970097e-05,xit,6.464659963967279e-05, grading,6.18785634287633e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996556926198537,False,False,False,False,False,False,False,8.45471877255477e-05,0.00034430736559443176,6.417497388611082e-06,12.176547791321335,63025,-0.052079565823078156,
pos,orig,29,16,⟨NEXT⟩,15.859970092773438, taxpay,8.932036871556193e-05,xit,7.336439739447087e-05,ight,7.132692553568631e-05, Mathemat,6.585350638488308e-05,ncon,6.493635737570003e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996351984445937,False,False,False,False,False,False,False,8.932036871556193e-05,0.0003648015554063022,6.384159860317595e-06,12.169343782041993,62921,-0.022420644760131836,
pos,orig,30,16,⟨NEXT⟩,15.86888599395752, taxpay,0.0001044537202687934,xit,9.48467495618388e-05, Mathemat,7.405575888697058e-05, foot,6.386628228938207e-05,ight,6.337988452287391e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995993976044701,False,False,False,False,False,False,False,0.0001044537202687934,0.00040060238097794354,8.207065548049286e-06,12.174775682086844,60332,-0.043105415999889374,
pos,orig,31,16,⟨NEXT⟩,15.859513282775879,xit,0.00010810780804604292, taxpay,0.00010576929344097152, Mathemat,7.220691622933373e-05, foot,7.128164725145325e-05, lit,6.98717703926377e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995727625646396,False,False,False,False,False,False,False,0.00010810780804604292,0.00042723744991235435,7.88502802606672e-06,12.213548826758563,60482,-0.0845617949962616,
pos,orig,32,16,⟨NEXT⟩,15.848929405212402, foot,9.761578985489905e-05, taxpay,9.195686288876459e-05,宗,8.63372115418315e-05,xit,8.345704554812983e-05,Desktop,8.264746429631487e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995579856258701,False,False,False,False,False,False,False,9.761578985489905e-05,0.0004420143668539822,7.990048288775142e-06,12.218676661476689,59444,-0.07421278953552246,
pos,orig,33,16,⟨NEXT⟩,15.851428985595703, taxpay,0.00010126124834641814,Desktop,9.037245035870001e-05, foot,8.451468602288514e-05,宗,7.839815953047946e-05, Desktop,7.751754310447723e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999567935912637,False,False,False,False,False,False,False,0.00010126124834641814,0.0004320640582591295,7.581690624647308e-06,12.173143910695458,60570,-0.0038399433251470327,
pos,orig,34,16,⟨NEXT⟩,15.843221664428711, taxpay,0.0001173427517642267, atten,9.406963363289833e-05,rices,9.262499952455983e-05,Desktop,9.097743168240413e-05, tok,7.651980558875948e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995284653778072,False,False,False,False,False,False,False,0.0001173427517642267,0.0004715346440207213,7.558699962828541e-06,12.204045753402488,60210,-0.0497233122587204,
pos,orig,35,16,⟨NEXT⟩,15.84414005279541, taxpay,0.0001012587163131684, Lit,8.201175660360605e-05,bcb,8.027001604204997e-05, districts,8.021989924600348e-05,Desktop,7.939164061099291e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995768479711842,False,False,False,False,False,False,False,0.0001012587163131684,0.00042315205791965127,7.286682375706732e-06,12.158195178682464,60845,0.027044275775551796,
pos,orig,36,16,⟨NEXT⟩,15.830188751220703,发达国家,0.00010686863970477134, Lit,0.00010177005606237799,rices,9.654726454755291e-05,bcb,9.12050818442367e-05,footnotes,8.987813635030761e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995137308214908,False,False,False,False,False,False,False,0.00010686863970477134,0.00048626918578520417,8.839597285259515e-06,12.164913508955769,55583,0.03317638859152794,
pos,orig,37,16,⟨NEXT⟩,15.838081359863281,ria,9.50680478126742e-05,footnotes,8.939570398069918e-05,发达国家,8.03510338300839e-05,bcb,8.024353883229196e-05, Lit,7.873851427575573e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995762031612685,False,False,False,False,False,False,False,9.50680478126742e-05,0.0004237968532834202,1.3362698155106045e-05,12.160948276957475,36039,0.0100399786606431,
pos,orig,38,16,⟨NEXT⟩,15.829036712646484, Lit,9.380721894558519e-05,footnotes,9.131278784479946e-05,Fair,9.026828047353774e-05, atten,8.942774729803205e-05, lit,8.742314093979076e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995477608244983,False,False,False,False,False,False,False,9.380721894558519e-05,0.0004522391827777028,1.3314234820427373e-05,12.245119338012147,36054,-0.08008379489183426,
pos,orig,39,16,⟨NEXT⟩,15.835268020629883,footnotes,0.00010141413076780736,抱,9.608313121134415e-05,nmade,8.90426235855557e-05,upl,8.37097832118161e-05,verely,8.304494258482009e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995467053886387,False,False,False,False,False,False,False,0.00010141413076780736,0.0004532946040853858,1.2726357454084791e-05,12.235371361361244,39120,-0.05794749781489372,
pos,orig,40,16,⟨NEXT⟩,15.840461730957031,footnotes,0.00011501565313665196,upl,0.00010247738828184083,曲,9.89520049188286e-05, Lit,9.17524448595941e-05,verely,7.726269541308284e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99951453981339,False,False,False,False,False,False,False,0.00011501565313665196,0.00048546018660999835,1.0894900697167031e-05,12.261062817677733,47917,-0.10614229738712311,
pos,orig,41,16,⟨NEXT⟩,15.82929801940918,曲,0.0001317112910328433,footnotes,0.0001234735973412171,}$~,9.733701153891161e-05,upl,8.900796092348173e-05,bracket,8.428745059063658e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994741826885729,False,False,False,False,False,False,False,0.0001317112910328433,0.0005258172750473022,9.447135198570322e-06,12.283434320901968,53076,-0.11665700376033783,
pos,orig,42,16,⟨NEXT⟩,15.834550857543945,曲,0.00011760332563426346,footnotes,0.0001063413146766834,upl,8.591899677412584e-05,}$~,8.137428085319698e-05,nmade,7.972714229254052e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995290349397692,False,False,False,False,False,False,False,0.00011760332563426346,0.0004709650529548526,9.095930181501899e-06,12.258890332832035,54942,-0.10189823806285858,
pos,orig,43,16,⟨NEXT⟩,15.836580276489258,曲,0.00010491639113752171,footnotes,9.239165956387296e-05,�,8.984925807453692e-05,upl,8.863423863658682e-05,кло,7.807105430401862e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995461373982835,False,False,False,False,False,False,False,0.00010491639113752171,0.0004538625944405794,1.0508266313991044e-05,12.217179724483579,49376,-0.03865747153759003,
pos,orig,44,16,⟨NEXT⟩,15.837610244750977,upl,9.68994791037403e-05,footnotes,8.967004396254197e-05,曲,8.965452434495091e-05,后天,8.180976146832108e-05,eref,7.686411117902026e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995651020799414,False,False,False,False,False,False,False,9.68994791037403e-05,0.00043489792733453214,1.0956076039292384e-05,12.172732528194596,47547,0.03193679451942444,
pos,orig,45,16,⟨NEXT⟩,15.848828315734863,POSE,8.091210474958643e-05,upl,8.016041829250753e-05,ker,7.938895578263327e-05,footnotes,7.819521124474704e-05,京城,7.238638499984518e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996089569249307,False,False,False,False,False,False,False,8.091210474958643e-05,0.00039104308234527707,9.953687367669772e-06,12.172150538904075,52832,-0.002841525711119175,
pos,orig,46,16,⟨NEXT⟩,15.847067832946777,POSE,8.124369196593761e-05,footnotes,7.969987200340256e-05,后天,7.782637112541124e-05,ker,7.575195195386186e-05,bfa,7.477370672859251e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996107044062228,False,False,False,False,False,False,False,8.124369196593761e-05,0.0003892956010531634,9.540450264466926e-06,12.17526136109288,54311,0.00098138686735183,
pos,orig,47,16,⟨NEXT⟩,15.84689712524414,bfa,9.669033897807822e-05,ker,8.308354881592095e-05,footnotes,8.149175118887797e-05,后天,7.947000267449766e-05,POSE,7.729184289928526e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995819725154433,False,False,False,False,False,False,False,9.669033897807822e-05,0.0004180274554528296,9.069477528100833e-06,12.190515534293809,56092,-0.0189400352537632,
pos,orig,48,16,⟨NEXT⟩,15.839547157287598,footnotes,0.00010109128925250843,ker,9.972611587727442e-05,bfa,9.609900007490069e-05,后天,8.057511877268553e-05,ribut,7.923705561552197e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995432714204071,False,False,False,False,False,False,False,0.00010109128925250843,0.0004567285650409758,9.079172741621733e-06,12.206247131333532,55453,-0.035803452134132385,
pos,orig,49,16,⟨NEXT⟩,15.8340425491333,footnotes,0.0001255604438483715,neffective,9.861357830232009e-05,后天,8.647553477203473e-05, ||\\,8.629786316305399e-05,ker,8.563676237827167e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999517415817536,False,False,False,False,False,False,False,0.0001255604438483715,0.00048258420429192483,9.733402293932158e-06,12.210766835398207,52457,-0.029374191537499428,
pos,orig,50,16,⟨NEXT⟩,15.842071533203125,footnotes,0.00012205421808175743,neffective,9.372563363285735e-05, ||\\,8.579153654864058e-05,后天,8.503325079800561e-05,不如,8.088944741757587e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995325059135212,False,False,False,False,False,False,False,0.00012205421808175743,0.0004674940719269216,8.53346773510566e-06,12.202700161142138,57390,-0.033257707953453064,
pos,orig,51,16,⟨NEXT⟩,15.823038101196289,footnotes,0.00012978848826605827, ||\\,0.0001195683580590412,neffective,0.0001149633972090669,不如,0.00010168027074541897,ker,8.954676013672724e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994444527255837,False,False,False,False,False,False,False,0.00012978848826605827,0.000555547303520143,7.741789886495098e-06,12.240599633947472,58577,-0.050686679780483246,
pos,orig,52,16,⟨NEXT⟩,15.839832305908203,footnotes,0.00012212511501275003, ||\\,0.00011113516666227952,neffective,9.791261982172728e-05,不如,8.390063158003613e-05,后天,7.949175051180646e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995054347164114,False,False,False,False,False,False,False,0.00012212511501275003,0.000494565290864557,8.958732905739453e-06,12.249000642476819,55872,-0.09397408366203308,
pos,orig,53,16,⟨NEXT⟩,15.82870101928711,footnotes,0.0001438845065422356, ||\\,0.00012429208436515182,不如,0.00010878804459935054,neffective,0.00010690050112316385,ker,8.972932846518233e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994264055349049,False,False,False,False,False,False,False,0.0001438845065422356,0.0005735944723710418,8.192537279683165e-06,12.269633057135529,57582,-0.0989060327410698,
pos,orig,54,16,⟨NEXT⟩,15.832212448120117,footnotes,0.00013475910236593336, ||\\,0.00013352865062188357,不如,0.00011777385225286707,neffective,0.00011052086483687162,EEE,8.565875032218173e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994177587796003,False,False,False,False,False,False,False,0.00013475910236593336,0.0005822412203997374,8.676875950186513e-06,12.268643812927765,56318,-0.10761746019124985,
pos,orig,55,16,⟨NEXT⟩,15.831177711486816,footnotes,0.00012900690489914268, ||\\,0.00011834238102892414,不如,0.00011587281187530607,neffective,0.00010553955507930368,EEE,9.727151336846873e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994339668337489,False,False,False,False,False,False,False,0.00012900690489914268,0.0005660331808030605,9.174328624794725e-06,12.268562637116558,54502,-0.09937752783298492,
pos,orig,56,16,⟨NEXT⟩,15.822080612182617,footnotes,0.00014412269229069352, ||\\,0.00012592929124366492,不如,0.00012214733578730375, earthqu,0.000102522513770964,AAAAAAAA,9.548370144329965e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994097944654641,False,False,False,False,False,False,False,0.00014412269229069352,0.0005902054836042225,9.419494745088741e-06,12.273149758380372,52778,-0.09119230508804321,
pos,orig,57,16,⟨NEXT⟩,15.857009887695312, ||\\,0.00010315681720385328,footnotes,9.99494586721994e-05,不如,9.617592149879783e-05,nspin,8.685053035151213e-05,EEE,8.001479000085965e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995338524822728,False,False,False,False,False,False,False,0.00010315681720385328,0.00046614755410701036,9.583773135091178e-06,12.21966177810083,55179,-0.08192466199398041,
pos,orig,58,16,⟨NEXT⟩,15.862521171569824,不如,9.212232544086874e-05,nspin,9.184991358779371e-05, ||\\,8.889937453204766e-05,footnotes,8.679482562001795e-05,ribut,7.69489852245897e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995633845755947,False,False,False,False,False,False,False,9.212232544086874e-05,0.00043661543168127537,8.039506610657554e-06,12.227766976470694,60359,-0.10531584918498993,
pos,orig,59,16,⟨NEXT⟩,15.871382713317871,nspin,8.604540198575705e-05,不如,7.67536839703098e-05,ribut,7.607000588905066e-05, earthqu,7.449107215506956e-05,xit,7.38738090149127e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996127660269849,False,False,False,False,False,False,False,8.604540198575705e-05,0.00038723397301509976,9.027590749610681e-06,12.20586601777922,58402,-0.08827230334281921,
pos,orig,60,16,⟨NEXT⟩,14.881182670593262,爬,0.001717823906801641,ign,0.0010884111979976296,fdf,0.001001441734842956, 书,0.0009821273852139711,wartz,0.0009806767338886857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9942295190412551,False,False,False,False,False,False,False,0.001717823906801641,0.005770481191575527,9.21461651159916e-06,13.248705522995774,27969,-0.012182219885289669,
pos,no_filler,0,15,⟨NEXT⟩,15.908888816833496,xit,6.246389239095151e-05,eeee,5.101431816001423e-05,nspin,5.0501399528002366e-05,逻,5.037897790316492e-05,飯,4.832825652556494e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997373131554923,False,False,False,False,False,False,False,6.246389239095151e-05,0.0002626868663355708,1.2027743650833145e-05,10.44059756520956,50608,-0.0920674204826355,
pos,no_filler,1,15,⟨NEXT⟩,15.910157203674316,xit,6.439183925976977e-05,逻,5.271123518468812e-05,nspin,5.2409526688279584e-05,eeee,4.907568290946074e-05,ika,4.8162488383241e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997332492275746,False,False,False,False,False,False,False,6.439183925976977e-05,0.0002667507797013968,1.2409669579938054e-05,10.435463539116002,48664,-0.08419384062290192,
pos,no_filler,2,15,⟨NEXT⟩,15.910058975219727,xit,6.404934538295493e-05,逻,5.316017632139847e-05,nspin,5.2381328714545816e-05,eeee,4.9402620788896456e-05,ika,4.8151872761081904e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997328546560311,False,False,False,False,False,False,False,6.404934538295493e-05,0.00026714534033089876,1.258923475688789e-05,10.436298686868591,47613,-0.08653689920902252,
