prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_strict@0.7,copy_strict@0.8,copy_strict@0.9,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,teacher_entropy_bits,kl_to_final_bits,kl_to_final_bits_norm_temp,answer_rank,topk_jaccard_raw_norm@50,topk_jaccard_consecutive@50,cos_to_final,cos_to_answer,cos_to_prompt_max,geom_crossover,echo_mass_prompt,answer_mass,answer_minus_echo_mass,mass_ratio_ans_over_prompt,topk_prompt_mass@50,control_margin,resid_norm_ratio,delta_resid_cos,answer_logit_gap,answer_vs_top1_gap
pos,orig,10,16,⟨NEXT⟩,16.9523868560791,16.9523868560791,inds,1.610312392585911e-05,NodeId,1.5708859791629948e-05,lia,1.5303487089113332e-05, backs,1.5048181921883952e-05, rim,1.4886884855513927e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999922949462416,False,False,False,False,False,False,False,False,False,False,1.610312392585911e-05,7.705053576501086e-05,8.436813004664145e-06,2.5969505827619233,10.497737769062821,10.507989310915452,34376,0.4084507042253521,0.26582278481012656,-0.017582938075065613,0.004955475218594074,0.016398422420024872,False,0.00010798495168273803,8.436813004664145e-06,-9.954813867807388e-05,0.07812880169312618,0.0,,5.788016319274902,0.9403346180915833,,-0.6464086025953293
pos,orig,11,16,⟨NEXT⟩,16.956022262573242,16.956022262573242,inds,1.4594209460483398e-05, Reyn,1.3869568647351116e-05,rop,1.379708010063041e-05, Perkins,1.3737996596319135e-05,yal,1.3735389984503854e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999302657552107,False,False,False,False,False,False,False,False,False,False,1.4594209460483398e-05,6.973424751777202e-05,8.381873158214148e-06,2.5969505827619233,10.478214298536876,10.594235858600737,34013,0.5384615384615384,0.42857142857142855,-0.019582103937864304,0.004171993117779493,0.027070302516222,False,0.00011484573678899324,8.381873158214148e-06,-0.00010646386363077909,0.0729831198740464,0.0,,4.603724479675293,0.9583085179328918,,-0.5545534566044807
pos,orig,12,16,⟨NEXT⟩,16.956363677978516,16.956363677978516,lia,1.4445015949604567e-05,lik,1.3927849977335427e-05,inds,1.3783382200927008e-05,rop,1.3679057701665442e-05,w,1.3474372281052638e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999306903218894,False,False,False,False,False,False,False,False,False,False,1.4445015949604567e-05,6.930967356311157e-05,8.561233698856086e-06,2.5969505827619233,10.485369464743371,10.546276776581134,27354,0.42857142857142855,0.35135135135135137,-0.006398594938218594,0.0064900945872068405,0.03281974047422409,False,0.0001153348002844723,8.561233698856086e-06,-0.00010677356658561621,0.07422876225543204,0.0,,3.8534703254699707,0.9360536336898804,,-0.5231051743030548
pos,orig,13,16,⟨NEXT⟩,16.9552059173584,16.9552059173584,eds,1.4285424185800366e-05,roup,1.4265745448938105e-05,lik,1.4243837540561799e-05,cepts,1.4221065612218808e-05,xes,1.4040100722922944e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999289438264896,False,False,False,False,False,False,False,False,False,False,1.4285424185800366e-05,7.105617260094732e-05,8.17611362435855e-06,2.5969505827619233,10.488300049114073,10.50111413246456,43145,0.5873015873015873,0.2987012987012987,-0.006548600271344185,0.0028753383085131645,0.032136861234903336,False,0.00011495027138153091,8.17611362435855e-06,-0.00010677415775717236,0.0711267785566415,0.0,,3.387352705001831,0.9620064496994019,,-0.5580227598547935
pos,orig,14,16,⟨NEXT⟩,16.950441360473633,16.950441360473633,idders,1.6737112673581578e-05,ouns,1.6252026398433372e-05,roup,1.5120401258172933e-05,eds,1.5105816601135302e-05, Kok,1.4816738257650286e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999921967904811,False,False,False,False,False,False,False,False,False,False,1.6737112673581578e-05,7.803209882695228e-05,8.161266123352107e-06,2.5969505827619233,10.474403850924359,10.526997521419412,45619,0.3333333333333333,0.3157894736842105,-0.027446404099464417,0.0013733506202697754,0.03018517792224884,False,0.00011975436382272164,8.161266123352107e-06,-0.00011159309769936954,0.06814948293617591,0.0,,3.3775320053100586,0.9488862752914429,,-0.7182292975485325
pos,orig,15,16,⟨NEXT⟩,16.953262329101562,16.953262329101562, Kok,1.5133846318349242e-05,idders,1.4833763088972773e-05, spotlight,1.4620703041146044e-05,/plain,1.4536623893945944e-05, kok,1.4245286365621723e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999926629777292,False,False,False,False,False,False,False,False,False,False,1.5133846318349242e-05,7.337021816056222e-05,9.184886039292905e-06,2.5969505827619233,10.465377513476476,10.636388118396608,14437,0.4084507042253521,0.2987012987012987,-0.030532514676451683,0.009540077298879623,0.02946866862475872,False,0.00012554880277093616,9.184886039292905e-06,-0.00011636391673164326,0.07315731157340487,0.0,,2.7924718856811523,0.9338482022285461,,-0.4993744045495987
pos,orig,16,16,⟨NEXT⟩,16.95220184326172,16.95220184326172,/plain,1.5635583622497506e-05, Kok,1.5114129382709507e-05,idders,1.4842584278085269e-05,ibility,1.4790181921853218e-05, nut,1.4635251318395603e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999249822694765,False,False,False,False,False,False,False,False,False,False,1.5635583622497506e-05,7.5017727795057e-05,9.674986358731985e-06,2.5969505827619233,10.47055281540624,10.688366778932176,8205,0.3888888888888889,0.28205128205128205,-0.03250500187277794,0.012957092374563217,0.026118528097867966,False,0.00012458199898901512,9.674986358731985e-06,-0.00011490701263028313,0.07765896179449862,0.0,,2.5901126861572266,0.9420684576034546,,-0.4800054430961609
pos,orig,17,16,⟨NEXT⟩,16.948030471801758,16.948030471801758, nut,1.6829126252559945e-05, Kok,1.6488909750478342e-05,ettes,1.5948826330713928e-05,icas,1.5888752386672422e-05,idders,1.568332481838297e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999191610604612,False,False,False,False,False,False,False,False,False,False,1.6829126252559945e-05,8.083894499577582e-05,1.1240885214647278e-05,2.5969505827619233,10.470570701601929,10.780669867650246,1608,0.42857142857142855,0.3157894736842105,-0.04176195710897446,0.020619254559278488,0.025894993916153908,False,0.00012499693366407882,1.1240885214647278e-05,-0.00011375604844943155,0.08992856829822635,0.0,,2.764819860458374,0.9390625357627869,,-0.4035535454750061
pos,orig,18,16,⟨NEXT⟩,16.944303512573242,16.944303512573242, nut,1.9893999706255272e-05,idders,1.8362687114859e-05, Kane,1.7645021216594614e-05, Irving,1.750690171320457e-05, Rim,1.683302252786234e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999097583677212,False,False,False,False,False,False,False,False,False,False,1.9893999706255272e-05,9.024162864079699e-05,1.0588081750029232e-05,2.5969505827619233,10.463875073038539,10.82287234638017,4919,0.4492753623188406,0.35135135135135137,-0.037515897303819656,0.015305833891034126,0.03353717178106308,False,0.00013221024983067764,1.0588081750029232e-05,-0.00012162216808064841,0.08008457497822116,0.0,,2.6384377479553223,0.9453353881835938,,-0.6306891739368439
pos,orig,19,16,⟨NEXT⟩,16.94753646850586,16.94753646850586, nut,1.701207111182157e-05, Kane,1.6254778529400937e-05,ys,1.61049665621249e-05, Irving,1.6100146240205504e-05, Sah,1.605820216354914e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999184698353929,False,False,False,False,False,False,False,False,False,False,1.701207111182157e-05,8.153016824508086e-05,1.093692935683066e-05,2.5969505827619233,10.45553735412471,10.706266045303373,2389,0.5873015873015873,0.3333333333333333,-0.057054489850997925,0.017907477915287018,0.0374307706952095,False,0.00014032253602636047,1.093692935683066e-05,-0.0001293856066695298,0.07794080498923649,1.4701268810313195e-05,,2.221639394760132,0.950330376625061,,-0.4417780339717865
pos,orig,20,16,⟨NEXT⟩,16.946392059326172,16.946392059326172, nut,1.865505510068033e-05, Irving,1.746220914355945e-05,ToSend,1.7405744074494578e-05, Kane,1.6950187273323536e-05, simply,1.6852140106493607e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999126746643014,False,False,False,False,False,False,False,False,False,False,1.865505510068033e-05,8.73253375175409e-05,1.0137263416254427e-05,2.5969505827619233,10.449678249175115,10.685926001151131,6991,0.47058823529411764,0.2987012987012987,-0.02581135928630829,0.013202132657170296,0.04496735334396362,False,0.00014966819526307518,1.0137263416254427e-05,-0.00013953093184682075,0.06773112796147564,1.6852140106493607e-05,,2.183281183242798,0.9633533358573914,,-0.6098990738391876
pos,orig,21,16,⟨NEXT⟩,16.937976837158203,16.937976837158203, burge,2.1775655113742687e-05, simply,2.1248368284432217e-05, Kirby,2.061031227640342e-05, nut,2.0226463675498962e-05,ToSend,1.955026527866721e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998965889353713,False,False,False,False,False,False,False,False,False,False,2.1775655113742687e-05,0.00010341106099076569,1.0511585060157813e-05,2.5969505827619233,10.45346049163289,10.885092917739918,7500,0.6129032258064516,0.4084507042253521,-0.011575611308217049,0.013373086228966713,0.05053971707820892,False,0.00016919068912102375,1.0511585060157813e-05,-0.00015867910406086594,0.06212825886878415,3.8374404539354146e-05,,2.467555046081543,0.9703489542007446,,-0.7283146381378174
pos,orig,22,16,⟨NEXT⟩,16.937849044799805,16.937849044799805, simply,2.144409518223256e-05, Kane,2.0630670405807905e-05, nut,2.0325596779002808e-05, bur,1.9988083295174874e-05, Kirby,1.9869839888997376e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998977417144488,False,False,False,False,False,False,False,False,False,False,2.144409518223256e-05,0.00010225828737020493,1.0117674719367642e-05,2.5969505827619233,10.458355805807049,10.920793764336624,10765,0.5625,0.4492753623188406,0.001575481379404664,0.011853515170514584,0.051427535712718964,False,0.00016635462270642165,1.0117674719367642e-05,-0.000156236947987054,0.06081955364516261,2.144409518223256e-05,,2.331699848175049,0.9807747602462769,,-0.7511655390262604
pos,orig,23,16,⟨NEXT⟩,16.93575096130371,16.93575096130371, bur,2.2430009266827255e-05, simply,2.1247236873023212e-05, Kane,2.016397593251895e-05, burge,2.0099534594919533e-05, gor,1.9894661818398163e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998961645815143,False,False,False,False,False,False,False,False,False,False,2.2430009266827255e-05,0.00010383541666669771,8.80960033100564e-06,2.5969505827619233,10.452980316071681,10.935559506809101,31268,0.6666666666666666,0.3698630136986301,-0.0007137912325561047,0.004508982878178358,0.04889373481273651,False,0.00016969520038401242,8.80960033100564e-06,-0.00016088560005300678,0.05191395158565742,2.1247236873023212e-05,,2.3232216835021973,0.9759868383407593,,-0.9345576539635658
pos,orig,24,16,⟨NEXT⟩,16.949748992919922,16.949748992919922, bur,1.7653146642260253e-05,�,1.6759913705755025e-05, �,1.6092291843960993e-05, Mills,1.5989699022611603e-05,zed,1.580398020450957e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999177009685809,False,False,False,False,False,False,False,False,False,False,1.7653146642260253e-05,8.229902596212924e-05,9.363684512209147e-06,2.5969505827619233,10.452548295652713,10.637732334795752,13999,0.3888888888888889,0.3888888888888889,-0.01459026150405407,0.009535775519907475,0.03863789513707161,False,0.00014795068227613228,9.363684512209147e-06,-0.00013858699776392314,0.0632888005608011,1.441877793695312e-05,,1.6813716888427734,0.9402725696563721,,-0.6340752393007278
pos,orig,25,16,⟨NEXT⟩,16.93745231628418,16.93745231628418,�,2.4044928068178706e-05,za,2.1459271010826342e-05,zed,2.1082954845041968e-05, Mills,1.997628169192467e-05, bur,1.9243032511440106e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998941935318726,False,False,False,False,False,False,False,False,False,False,2.4044928068178706e-05,0.00010580646630842239,1.0591597856546286e-05,2.5969505827619233,10.455516716206606,10.930577513378907,7267,0.6666666666666666,0.4084507042253521,-0.009144706651568413,0.013740532100200653,0.04137972742319107,False,0.00015920031273708446,1.0591597856546286e-05,-0.00014860871488053817,0.06652958869778888,3.383321200089995e-05,,2.0264732837677,0.9761995673179626,,-0.8198630511760712
pos,orig,26,16,⟨NEXT⟩,16.93828582763672,16.93828582763672,�,2.342132938792929e-05,za,2.1522195311263204e-05,zed,2.0089599274797365e-05,[url,1.848240935942158e-05, lif,1.8462820662534796e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999898021646004,False,False,False,False,False,False,False,False,False,False,2.342132938792929e-05,0.00010197835945291445,1.2017943845421541e-05,2.5969505827619233,10.462798461644137,10.936269451191864,1837,0.6129032258064516,0.3888888888888889,0.001527428044937551,0.020575150847434998,0.039098843932151794,False,0.00015475403370146523,1.2017943845421541e-05,-0.0001427360898560437,0.07765785420980303,1.6924193914746866e-05,,2.031097650527954,0.9806131720542908,,-0.6672462522983551
pos,orig,27,16,⟨NEXT⟩,16.93724822998047,16.93724822998047,za,2.0945615688106045e-05,zed,2.020055580942426e-05,GM,1.9478768081171438e-05, bur,1.9269149561296217e-05, plain,1.8875070963986218e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999901230839896,False,False,False,False,False,False,False,False,False,False,2.0945615688106045e-05,9.876916010398418e-05,1.198865174956154e-05,2.5969505827619233,10.448245977658729,10.86166406517818,1984,0.42857142857142855,0.3888888888888889,-0.00842197984457016,0.01947198063135147,0.0428747683763504,False,0.00016202284950850299,1.198865174956154e-05,-0.00015003419775894145,0.07399312993691326,3.757540798687842e-05,,2.000197172164917,0.9534268975257874,,-0.5579688847064972
pos,orig,28,16,⟨NEXT⟩,16.932849884033203,16.932849884033203,/plain,2.5289600671385415e-05, plain,2.413613947283011e-05,za,2.180112642236054e-05,zed,2.1552103135036305e-05, ninete,2.0552131900331005e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998866688983981,False,False,False,False,False,False,False,False,False,False,2.5289600671385415e-05,0.00011333110160194337,1.2283783689781558e-05,2.5969505827619233,10.463947993682504,11.03761951527592,2135,0.639344262295082,0.35135135135135137,0.011708877049386501,0.020115824416279793,0.04561182111501694,False,0.00016291782003463595,1.2283783689781558e-05,-0.0001506340363448544,0.07539818719022191,4.2466475861147046e-05,,2.015333890914917,0.9740455746650696,,-0.722113311290741
pos,orig,29,16,⟨NEXT⟩,16.932849884033203,16.932849884033203, plain,2.9327780794119462e-05,/plain,2.7861655325978063e-05,zed,2.6340030672145076e-05, simply,2.1926512999925762e-05,za,2.1315659978426993e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998732283602294,False,False,False,False,False,False,False,False,False,False,2.9327780794119462e-05,0.00012677162885665894,1.0713223673519678e-05,2.5969505827619233,10.465859064898892,11.02490655772414,7754,0.5384615384615384,0.3333333333333333,0.018269702792167664,0.013908976688981056,0.05329379439353943,False,0.00016937026521191,1.0713223673519678e-05,-0.00015865704153839033,0.06325289983584734,5.1254293794045225e-05,,1.958848476409912,0.9759272933006287,,-1.0070565044879913
pos,orig,30,16,⟨NEXT⟩,16.938556671142578,16.938556671142578,zed,2.2532247385242954e-05, plain,2.1811481929034926e-05,/plain,2.1023144654463977e-05, Barton,1.9535735191311687e-05, simply,1.944923678820487e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998956481540517,False,False,False,False,False,False,False,False,False,False,2.2532247385242954e-05,0.00010435184231027961,9.844790838542394e-06,2.5969505827619233,10.457208337560493,10.870550752713562,13326,0.42857142857142855,0.42857142857142855,0.013913905248045921,0.010535655543208122,0.045856356620788574,False,0.00016104619226098293,9.844790838542394e-06,-0.00015120140142244054,0.0611298508240277,4.12607187172398e-05,,1.7957133054733276,0.9554476141929626,,-0.8280050307512283
pos,orig,31,16,⟨NEXT⟩,16.925107955932617,16.925107955932617, simply,2.679362296476029e-05,zed,2.523918738006614e-05,/plain,2.4325267077074386e-05, plain,2.3628470444236882e-05, Barton,2.2854457711218856e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998771589944226,False,False,False,False,False,False,False,False,False,False,2.679362296476029e-05,0.00012284101103432477,1.31791266539949e-05,2.5969505827619233,10.441487747410426,11.05871628309196,1605,0.4492753623188406,0.3333333333333333,0.004335434176027775,0.020352769643068314,0.05149279534816742,False,0.00017575540459802141,1.31791266539949e-05,-0.00016257627794402651,0.07498518579813543,5.042209340899717e-05,,2.0859875679016113,0.9505171775817871,,-0.7095296680927277
pos,orig,32,16,⟨NEXT⟩,16.94055938720703,16.94055938720703, simply,2.0380402929731645e-05, plain,2.0370107449707575e-05,zed,2.0239396690158173e-05, ',1.909707862068899e-05,……。,1.8643278963281773e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999012697353464,False,False,False,False,False,False,False,False,False,False,2.0380402929731645e-05,9.873026283457875e-05,1.1433722647780087e-05,2.5969505827619233,10.452395575058748,10.802987024356806,2758,0.4492753623188406,0.3333333333333333,0.018061727285385132,0.018492549657821655,0.049865975975990295,False,0.00015994081968528917,1.1433722647780087e-05,-0.00014850709703750908,0.07148676106272735,4.075051037943922e-05,,1.648584008216858,0.9627772569656372,,-0.5780066549777985
pos,orig,33,16,⟨NEXT⟩,16.92709732055664,16.92709732055664, plain,2.589681389508769e-05, ',2.264945396746043e-05,……。,2.1738145733252168e-05,ifications,2.1564563212450594e-05," """,2.07452194445068e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998874058037472,False,False,False,False,False,False,False,False,False,False,2.589681389508769e-05,0.00011259419261477888,1.1457893378974404e-05,2.5969505827619233,10.43928843327119,10.983992573014483,5342,0.5151515151515151,0.42857142857142855,0.016633305698633194,0.014964471571147442,0.04382883012294769,False,0.0001762128081281844,1.1457893378974404e-05,-0.00016475491474921,0.0650226761494168,4.6463945182040334e-05,,1.9705119132995605,0.9642695188522339,,-0.8154410421848297
pos,orig,34,16,⟨NEXT⟩,16.93230628967285,16.93230628967285, simply,2.606377711344976e-05, plain,2.3832108126953244e-05,ise,2.3607675757375546e-05,……。,2.2196178179001436e-05, ',2.1257086700643413e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998830431741226,False,False,False,False,False,False,False,False,False,False,2.606377711344976e-05,0.0001169568276964128,1.3859407772542909e-05,2.5969505827619233,10.426263843156049,10.83352907935823,623,0.4925373134328358,0.4084507042253521,0.023392677307128906,0.02437581866979599,0.05476783215999603,False,0.000175124983798014,1.3859407772542909e-05,-0.0001612655760254711,0.07913964262737852,4.9895885240403004e-05,,1.7851959466934204,0.9581712484359741,,-0.6315822005271912
pos,orig,35,16,⟨NEXT⟩,16.92918586730957,16.92918586730957, simply,3.328318416606635e-05," """,2.4738392312428914e-05,ise,2.4308323190780357e-05, plain,2.3171742213889956e-05,(cf,2.2377505956683308e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998721208521602,False,False,False,False,False,False,False,False,False,False,3.328318416606635e-05,0.00012787914602085948,1.4726138033438474e-05,2.5969505827619233,10.443401570349225,10.962997618927753,440,0.5873015873015873,0.3157894736842105,0.05259810388088226,0.026862114667892456,0.06412816047668457,False,0.0001802356955522555,1.4726138033438474e-05,-0.00016550955751881702,0.08170443864561959,5.6454926379956305e-05,,1.9174333810806274,0.9745861291885376,,-0.8154282569885254
