prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
pos,orig,0,10, The,16.998878479003906,16.998878479003906,chter,9.386330930283293e-06, cas,9.257226338377222e-06, ,9.207775292452425e-06, knock,9.140477231994737e-06, Ann,9.12878749659285e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999538794027103
pos,orig,0,11, capital,16.998310089111328,16.998310089111328, greg,9.524547749606427e-06, bro,9.514500561635941e-06, nat,9.513005352346227e-06,ien,9.505345587967895e-06, mong,9.455256076762453e-06,holm,9.42888709687395e-06, A,9.419337402505334e-06, eas,9.413372936251108e-06, minus,9.384902114106808e-06, step,9.371454325446393e-06, Jul,9.35726347961463e-06, Liv,9.347154446004424e-06, AT,9.307586879003793e-06,jai,9.298424629378133e-06, Jun,9.283350664190948e-06,ected,9.28012468648376e-06, ace,9.261068953492213e-06, Brook,9.248516107618343e-06, Nat,9.22778417589143e-06,P,9.225211215380114e-06,0.9998126329055594
pos,orig,0,12, of,16.9973087310791,16.9973087310791, Vere,1.094153049052693e-05,術,1.0392144758952782e-05, sectional,1.0250814739265479e-05, Gree,1.0055534403363708e-05,abeth,1.0050572200270835e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999483094034076
pos,orig,0,13, Germany,16.998554229736328,16.998554229736328,herren,9.44112707657041e-06, dig,9.372650310979225e-06, invis,9.336720722785685e-06, spring,9.301287718699314e-06, v,9.298558325099293e-06,ebb,9.261191735276952e-06,spring,9.251841220248025e-06, disc,9.241615771315992e-06, sir,9.237614904122893e-06, anf,9.235435754817445e-06,VEL,9.221946129400749e-06,пер,9.218834748025984e-06, ac,9.213401426677592e-06, unused,9.192335710395128e-06, earliest,9.190916898660362e-06,Després,9.172907994070556e-06, major,9.166731615550816e-06,ovac,9.16142926143948e-06, squad,9.159591172647197e-06, sob,9.156093256024178e-06,0.9998151677682472
pos,orig,0,14, is,16.998455047607422,16.998455047607422, Commiss,9.592025890015066e-06,术,9.525474524707533e-06,aly,9.52061964198947e-06,術,9.461706213187426e-06,rim,9.41208145377459e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999524880922763
pos,orig,0,15, called,16.998641967773438,16.998641967773438,terbury,9.6537560239085e-06, study,9.344201316707768e-06, Dor,9.340844371763524e-06,âtre,9.312137990491465e-06, series,9.30631813389482e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999530427421632
pos,orig,0,16, simply,16.998506546020508,16.998506546020508, Forbes,9.551221410220023e-06, institutes,9.321828656538855e-06, shades,9.25367021409329e-06,ulle,9.246104127669241e-06,ej,9.245974069926888e-06,cco,9.207985385728534e-06,way,9.204127309203614e-06,aking,9.19829290069174e-06,acent,9.178153959510382e-06,"

",9.138818313658703e-06, patronage,9.138311725109816e-06, anatom,9.133716048381757e-06,entes,9.129801583185326e-06, regime,9.110690371016972e-06,eks,9.107860023505054e-06,aries,9.096886060433462e-06, patron,9.091348147194367e-06, facility,9.081226380658336e-06, hyperbol,9.080948075279593e-06,ext,9.078638868231792e-06,0.9998164043963698
pos,orig,1,0,<s>,16.842334747314453,16.842334747314453, damal,9.917794523062184e-05, nuov,9.57108786678873e-05, difficol,8.013971819309518e-05,Egy,7.62201743782498e-05,podob,7.516855839639902e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995735827251337
pos,orig,1,1,Give,16.958526611328125,16.958526611328125,随着时间的,3.7656311178579926e-05,说实,3.192806616425514e-05,随着时间的推移,2.6906900529866107e-05,事实证明,2.5372710297233425e-05,此之前,2.5196384740411304e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998529396270897
pos,orig,1,2, the,16.886747360229492,16.886747360229492,随着时间的,8.438649820163846e-05, Identité,6.8907298555132e-05,说实,6.316475628409535e-05,podob,6.261374073801562e-05,从那以后,6.08676127740182e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996600600934471
pos,orig,1,3, city,16.96831703186035,16.96831703186035,随着时间的,4.498719863477163e-05,随着时间的推移,3.542737249517813e-05,новь,3.2367242965847254e-05,说实,3.1507661333307624e-05,šlo,2.6931806132779457e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998287787184381
pos,orig,1,4, name,16.9637508392334,16.9637508392334,随着时间的,4.887946124654263e-05,不管怎样,3.4714757930487394e-05,说实,3.335334258736111e-05,随着时间的推移,3.3142925531137735e-05,据我所知,3.040494084416423e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998195045718603
pos,orig,1,5, only,16.962894439697266,16.962894439697266,随着时间的,3.6131441447651014e-05,随着时间的推移,3.038792056031525e-05,说实,2.9158321922295727e-05,不管怎样,2.730293999775313e-05,новь,2.6440935471327975e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998505784406007
pos,orig,1,6,",",16.869726181030273,16.869726181030273,随着时间的,7.448270480381325e-05,podob,7.331816595979035e-05,说实,6.4421197748743e-05, damal,6.112620030762628e-05, ursprüng,5.648728983942419e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996701644413406
pos,orig,1,7, plain,16.974472045898438,16.974472045898438,随着时间的,3.5478307836456224e-05,随着时间的推移,3.0982067983131856e-05,说实,2.9080567401251756e-05,*Zie,2.7249421691522002e-05,此之前,2.249645331175998e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998547131817759
pos,orig,1,8, text,16.967519760131836,16.967519760131836,随着时间的,4.8481360863661394e-05,новь,3.703169568325393e-05,随着时间的推移,3.610890416894108e-05,说实,2.8686006771749817e-05,事实证明,2.4874061637092382e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998248179708753
pos,orig,1,9,.,16.87275505065918,16.87275505065918,随着时间的,8.412908209720626e-05,podob,7.439171167789027e-05,说实,6.3207364291884e-05,šlo,5.911085827392526e-05,på,5.892558328923769e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996602354003699
pos,orig,1,10, The,16.893299102783203,16.893299102783203,随着时间的,9.097601287066936e-05, Identité,7.594622002216056e-05, něm,6.469037907663733e-05,说实,6.174352165544406e-05,随着时间的推移,5.247928493190557e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996541645814432
pos,orig,1,11, capital,16.971975326538086,16.971975326538086,随着时间的,3.6076311516808346e-05,随着时间的推移,2.8609047149075195e-05,不管怎样,2.509313890186604e-05,事实证明,2.360603684792295e-05,*Zie,2.345742359466385e-05,ərə,2.2793385141994804e-05,说实,2.1753960027126595e-05, regroupant,2.1750405721832067e-05,遗憾的是,2.0832994778174907e-05,！……,1.9827168216579594e-05,即便如此,1.952783713932149e-05,šlo,1.9229679310228676e-05,在他看来,1.9001712644239888e-05,不幸的是,1.8967930373037234e-05,不管怎么说,1.8519029254093766e-05,渐渐地,1.8419632397126406e-05,vět,1.8115582861355506e-05,ovič,1.7890932213049382e-05,Após,1.7860913430922665e-05, Identité,1.7753794963937253e-05,0.9995709130835166
pos,orig,1,12, of,16.946264266967773,16.946264266967773,随着时间的,7.192851626314223e-05,随着时间的推移,4.579669621307403e-05,说实,4.283295129425824e-05,不管怎样,4.040015846840106e-05,从此以后,3.704608388943598e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997619955938717
pos,orig,1,13, Germany,16.953285217285156,16.953285217285156,随着时间的,5.2380328270373866e-05,说实,3.918995207641274e-05,不管怎样,3.463709799689241e-05,随着时间的推移,3.444409594521858e-05,новь,3.298138108220883e-05,*Zie,2.9612891012220643e-05,Vuonna,2.9448405257426202e-05, laug,2.9004422685829923e-05,！……,2.832380596373696e-05, Identité,2.8158139684819616e-05, Podle,2.7359501473256387e-05,Após,2.7099264116259292e-05,“道,2.695076727832202e-05,时至,2.6824209271580912e-05,šlo,2.6739433451439254e-05,即便如此,2.64046284428332e-05,事实证明,2.5882654881570488e-05,遗憾的是,2.5818328140303493e-05,ismer,2.5636059945099987e-05,kring,2.5433149858145043e-05,0.999397671483166
pos,orig,1,14, is,16.915483474731445,16.915483474731445,随着时间的,0.00012387966853566468,说实,7.820786413503811e-05,随着时间的推移,6.611951539525762e-05,不管怎样,5.707397940568626e-05,šlo,5.150853030500002e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996232104422234
pos,orig,1,15, called,16.967798233032227,16.967798233032227,随着时间的,4.125637860852294e-05,说实,3.36879093083553e-05,不管怎样,3.1263985874829814e-05,随着时间的推移,2.9709210139117204e-05,事实证明,2.6939167582895607e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998371433484863
pos,orig,1,16, simply,16.974504470825195,16.974504470825195,随着时间的,3.591292261262424e-05,此之前,2.847908399417065e-05,随着时间的推移,2.7695579774444923e-05,说实,2.5233073756680824e-05,我敢,2.1537927750614472e-05,我说道,2.10687612707261e-05,著有,2.0596475224010646e-05, bost,2.0253321054042317e-05,″N,2.022624721575994e-05,*Zie,2.0199677237542346e-05,事实证明,2.0157227481831796e-05,据我所知,1.970746961887926e-05,遗憾的是,1.9688226529979147e-05,новь,1.9433235138421878e-05,不管怎样,1.9395631170482375e-05, Daarnaast,1.9223045455873944e-05, estimés,1.903422707982827e-05, Identité,1.8742375686997548e-05,人受,1.843372592702508e-05, exprimés,1.8287049897480756e-05,0.9995666947161226
pos,orig,2,0,<s>,16.764997482299805,16.764997482299805, damal,0.0001689230412011966, nuov,0.00016038095054682344, difficol,0.00012988378875888884,podob,0.00011829491995740682,Egy,0.00011486245057312772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993076548489626
pos,orig,2,1,Give,16.886213302612305,16.886213302612305,Després,9.84747166512534e-05,podob,6.176783062983304e-05,oł,5.56367049284745e-05,Efter,5.3018928156234324e-05,šlo,5.192929893382825e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996791725207004
pos,orig,2,2, the,16.87192153930664,16.87192153930664,podob,7.616986840730533e-05, Identité,7.489123527193442e-05,随着时间的,7.371366518782452e-05,说实,6.781733827665448e-05,šlo,6.26341497991234e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996447737430572
pos,orig,2,3, city,16.932994842529297,16.932994842529297,随着时间的,6.379975093295798e-05,说实,5.371790030039847e-05,šlo,5.0883161748060957e-05,随着时间的推移,4.558325599646196e-05,новь,4.333749529905617e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997426784357231
pos,orig,2,4, name,16.95048713684082,16.95048713684082,随着时间的,3.5074190236628056e-05,说实,3.270217348472215e-05,oł,2.841647801687941e-05,virk,2.7809444873128086e-05,šlo,2.7524698452907614e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998484730149357
pos,orig,2,5, only,16.933570861816406,16.933570861816406,šlo,4.041400825371966e-05,说实,3.9426424336852506e-05,随着时间的,3.9136004488682374e-05, trol,3.7747355236206204e-05, Ehemal,3.4299882827326655e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998089763248572
pos,orig,2,6,",",16.836013793945312,16.836013793945312,šla,8.760816854191944e-05, ursprüng,8.477121446048841e-05,podob,8.095176599454135e-05,说实,7.914820889709517e-05,šlo,7.761818415019661e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995899024579558
pos,orig,2,7, plain,16.939617156982422,16.939617156982422,随着时间的,6.337201193673536e-05,说实,5.156174302101135e-05,随着时间的推移,4.7801069740671664e-05,*Zie,4.068764974363148e-05, cerem,3.809194822679274e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997584855773312
pos,orig,2,8, text,16.948345184326172,16.948345184326172,随着时间的,3.99870696128346e-05,随着时间的推移,3.4960321499966085e-05,новь,3.3858166716527194e-05,oł,3.178809492965229e-05,šla,2.908535498136189e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998303209922597
pos,orig,2,9,.,16.815507888793945,16.815507888793945,podob,9.731472528073937e-05, ursprüng,9.521964966552332e-05, offizi,9.374644287163392e-05,Després,9.297762881033123e-05, cerem,8.524801523890346e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995354935381329
pos,orig,2,10, The,16.83131980895996,16.83131980895996, Identité,0.00010451811976963654,随着时间的,8.710323163541034e-05,Després,8.127038017846644e-05,说实,7.628277671756223e-05,podob,7.429720426443964e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995765282874345
pos,orig,2,11, capital,16.93960189819336,16.93960189819336,随着时间的,5.1884195272577927e-05,новь,4.4297783460933715e-05,随着时间的推移,3.8725418562535197e-05,*Zie,3.803007348324172e-05,šlo,3.757764716283418e-05,šla,3.465178087935783e-05, regroupant,3.413419472053647e-05,说实,3.340966941323131e-05,På,3.29815193254035e-05,vět,3.269017179263756e-05,Vuonna,3.2208590710069984e-05,即便如此,3.154535806970671e-05,podob,3.1220915843732655e-05, cerem,3.064605698455125e-05,Efter,3.051179737667553e-05, horretan,3.028275750693865e-05,事实证明,3.0271417926996946e-05,遗憾的是,3.006382212333847e-05, Volgens,2.9945649657747708e-05,渐渐地,2.9661097869393416e-05,0.9993152600818576
pos,orig,2,12, of,16.927194595336914,16.927194595336914,随着时间的,5.750585114583373e-05,oł,4.442069257493131e-05,说实,4.360889215604402e-05,此之前,4.29697975050658e-05,šla,4.195864676148631e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997695361198566
pos,orig,2,13, Germany,16.91743278503418,16.91743278503418,随着时间的,5.960865382803604e-05,说实,5.1563554734457284e-05,På,4.9416157708037645e-05,šlo,4.925117900711484e-05,Vuonna,4.3705520511139184e-05,šla,4.114377225050703e-05,peł,4.091886876267381e-05,новь,4.0644550608703867e-05,kring,4.0395399992121384e-05, Ehemal,3.974650098825805e-05, laug,3.971587648265995e-05,不管怎样,3.9553993701701984e-05,Efter,3.9154278056230396e-05,på,3.9127746276790276e-05,vět,3.886784179485403e-05,podob,3.88084226869978e-05,随着时间的推移,3.876757182297297e-05,Després,3.7623252865159884e-05, Podle,3.69922308891546e-05,即便如此,3.652334999060258e-05,0.9991584712770418
pos,orig,2,14, is,16.873184204101562,16.873184204101562,随着时间的,0.00011760163761209697,说实,9.356462396681309e-05,Després,7.486047979909927e-05,šlo,7.339224976021796e-05, ursprüng,6.850233330624178e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995720786755555
pos,orig,2,15, called,16.935943603515625,16.935943603515625,随着时间的,5.556187534239143e-05,说实,5.049845276516862e-05,不管怎样,4.061741492478177e-05,Després,3.860131255351007e-05,著有,3.638078487711027e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999778340159537
pos,orig,2,16, simply,16.9440975189209,16.9440975189209,随着时间的,6.23476444161497e-05,说实,4.697012627730146e-05,此之前,4.437913230503909e-05,随着时间的推移,4.168763916823082e-05, quelcon,3.977644519181922e-05,Após,3.6080302379559726e-05,著有,3.501924220472574e-05,oł,3.399138950044289e-05,šlo,3.353309148224071e-05, Identité,3.168717012158595e-05,šla,3.16240475513041e-05,Vuonna,3.1322262657340616e-05,новь,3.1173120078165084e-05, cerem,3.0547391361324117e-05,渐渐地,3.0495797545881942e-05, estimés,2.948107066913508e-05,*Zie,2.8795991966035217e-05,遗憾的是,2.878868872357998e-05,即便如此,2.8338656193227507e-05, bost,2.8133319574408233e-05,0.9992958274706325
pos,orig,3,0,<s>,16.978059768676758,16.978059768676758,"

",2.147728082491085e-05,"
",1.9735585738089867e-05, ,1.9375320334802382e-05,</s>,1.849449472501874e-05,millan,1.800006430130452e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999029172540759
pos,orig,3,1,Give,16.624879837036133,16.624879837036133,Després,0.0004983095568604767,podob,0.00031564661185257137,oł,0.00023464055266231298, komple,0.0002172391687054187,Efter,0.0001753309479681775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998558833161951
pos,orig,3,2, the,16.763261795043945,16.763261795043945,podob,0.0001491637813160196,šla,0.00014006491983309388, asas,0.00013568780559580773, hétérogènes,0.00013387609214987606,说实,0.0001166509828181006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993245564182871
pos,orig,3,3, city,16.73042869567871,16.73042869567871,随着时间的,0.0002320391940884292,podob,0.00022234980133362114,šlo,0.00020439097716007382,说实,0.00016980878717731684,новь,0.00016098305059131235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990104281896492
pos,orig,3,4, name,16.848478317260742,16.848478317260742,virk,6.787360325688496e-05,说实,6.279397348407656e-05,šla,6.233811291167513e-05, offizi,6.233467865968123e-05,oł,5.784116729046218e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996868184643972
pos,orig,3,5, only,16.829313278198242,16.829313278198242, trol,8.158686250681058e-05,说实,7.669632032047957e-05, serien,7.138966611819342e-05, exhaustif,6.724271224811673e-05, quelcon,6.42779705231078e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996388064682833
pos,orig,3,6,",",16.434106826782227,16.434106826782227,šla,0.000593809294514358, ursprüng,0.0004032420984003693,说实,0.00035818113246932626, offizi,0.0003466241469141096, něm,0.0003422494628466666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9979558938648552
pos,orig,3,7, plain,16.80112075805664,16.80112075805664,随着时间的,0.00021383209968917072,说实,0.0001572896435391158,随着时间的推移,0.00013273496006149799,oł,0.00011685546633088961, cerem,0.00010074997408082709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992785378562985
pos,orig,3,8, text,16.857378005981445,16.857378005981445,随着时间的,0.00010747709166025743,随着时间的推移,8.514761429978535e-05,новь,7.141101377783343e-05,说实,6.763028795830905e-05,oł,6.12775984336622e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996070563938702
pos,orig,3,9,.,16.30307960510254,16.30307960510254,podob,0.0007913881563581526, cerem,0.0005805021501146257, offizi,0.0005288212560117245, ursprüng,0.0004972444148734212,Després,0.0004768350045196712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9971252090181224
pos,orig,3,10, The,16.129039764404297,16.129039764404297,podob,0.0008133247611112893,Després,0.0007743580499663949, Identité,0.0007596895447932184, cerem,0.0005953581421636045, offizi,0.0005477116792462766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9965095578227192
pos,orig,3,11, capital,16.72336769104004,16.72336769104004,随着时间的,0.00019235830404795706,новь,0.00016425084322690964,podob,0.00015533024270553142,说实,0.00013331267109606415, regroupant,0.0001285557373194024,zię,0.00012758365483023226,šla,0.0001225262094521895, ursprüng,0.00012166787928435951,šlo,0.00011860750964842737,不管怎样,0.00011616585106821731,即便如此,0.00011426878336351365,随着时间的推移,0.00011389671271899715,vět,0.00011075582733610645,*Zie,0.00010855691652977839, cerem,0.00010752353409770876,Vuonna,0.00010542959353188053, Volgens,0.00010485975508345291,På,9.71183180809021e-05,不幸的是,9.335191862192005e-05, Daarnaast,8.943286957219243e-05,0.9975744468683843
pos,orig,3,12, of,16.713489532470703,16.713489532470703,随着时间的,0.0001769478985806927,podob,0.0001658869587117806,oł,0.00015003119187895209,说实,0.0001466132525820285,此之前,0.00013287944602780044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992276412522187
pos,orig,3,13, Germany,16.59939193725586,16.59939193725586,随着时间的,0.0002842891844920814,podob,0.00025975939934141934,På,0.00025912217097356915,说实,0.0002377838536631316,peł,0.00021609067334793508,šlo,0.00021585987997241318, rattachée,0.0002131816145265475,på,0.00020538481476251036,šla,0.00020152922661509365,Efter,0.00018555670976638794, hipó,0.00018088123761117458,不管怎样,0.00017716982983984053, ursprüng,0.00017585807654540986,Vuonna,0.00017279521853197366, quelcon,0.0001644465810386464,važ,0.00016382780449930578,vět,0.0001615493674762547, damal,0.00015676770999561995, vikt,0.00015598667960148305, laug,0.0001558302901685238,0.9960563296772307
pos,orig,3,14, is,16.600008010864258,16.600008010864258,随着时间的,0.0005349065759219229,说实,0.0003974290448240936,从那以后,0.00027361721731722355,šla,0.00024361643590964377,Després,0.000215636333450675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9983347943925764
pos,orig,3,15, called,16.77956771850586,16.77956771850586,说实,0.00020214794494677335,随着时间的,0.00017067696899175644,不管怎样,0.00014172281953506172,Després,0.00011482599074952304,从那以后,0.00010913795267697424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992614883230999
pos,orig,3,16, simply,16.81198501586914,16.81198501586914,随着时间的,0.0001704813475953415,说实,0.00016466063971165568, quelcon,0.00012959475861862302,šlo,9.995258005801588e-05,随着时间的推移,9.660090290708467e-05,oł,9.601619240129367e-05,此之前,9.581413178239018e-05,著有,9.278465586248785e-05,Após,8.424305269727483e-05, hétérogènes,8.149466157192364e-05, huid,8.028308366192505e-05, cerem,7.931162690510973e-05,渐渐地,7.617340452270582e-05,从此以后,7.419101166306064e-05,šla,7.342391472775489e-05,不管怎样,7.192221528384835e-05, Identité,7.060145435389131e-05,从那以后,7.038500189082697e-05, Angli,6.887891504447907e-05,？……,6.790452607674524e-05,0.9981552819226636
pos,orig,4,0,<s>,16.979442596435547,16.979442596435547,"

",2.3276485080714338e-05,"
",2.158497773052659e-05,</s>,1.9911374693037942e-05,millan,1.8971348254126497e-05, ,1.7524436771054752e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998987313774705
pos,orig,4,1,Give,16.76548957824707,16.76548957824707,Després,0.0002803030365612358,podob,0.00014727067900821567,oł,0.00014500247198157012, komple,0.00012821513519156724,此之前,0.00010177737567573786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991974313015817
pos,orig,4,2, the,16.858190536499023,16.858190536499023,šla,7.115340849850327e-05, hétérogènes,6.61461308482103e-05,podob,6.267817661864683e-05, asas,5.9922447690041736e-05, Identité,5.7642806496005505e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996824570298486
pos,orig,4,3, city,16.793428421020508,16.793428421020508,podob,0.00013514727470465004,oł,0.00012515560956671834,随着时间的,0.00011578835255932063,новь,0.00011112976062577218,šlo,9.855579992290586e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994142232026206
pos,orig,4,4, name,16.86385726928711,16.86385726928711,oł,9.685930126579478e-05, offizi,5.857878932147287e-05, climats,5.432506077340804e-05,virk,5.3628416935680434e-05, serien,5.0664792070165277e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996859436396335
pos,orig,4,5, only,16.884532928466797,16.884532928466797, marges,5.036964648752473e-05, rask,4.9854646931635216e-05,说实,4.740755321108736e-05,Após,4.729737338493578e-05,oł,4.576436913339421e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997593064108514
pos,orig,4,6,",",16.704978942871094,16.704978942871094,šla,0.00023272648104466498, ursprüng,0.0002105918974848464,说实,0.00016239649266935885,Després,0.00016019585018511862, estimés,0.00015676479961257428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990773244790034
pos,orig,4,7, plain,16.890308380126953,16.890308380126953,oł,7.731524965493008e-05,vět,5.78519502596464e-05,说实,5.346520265447907e-05,随着时间的,5.004359991289675e-05, enk,4.76420609629713e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997136819365551
pos,orig,4,8, text,16.884614944458008,16.884614944458008,новь,9.436549589736387e-05,随着时间的,5.338901246432215e-05,oł,5.089685510029085e-05,Després,4.61829622508958e-05,随着时间的推移,4.357874786364846e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997115869264235
pos,orig,4,9,.,16.57903480529785,16.57903480529785, offizi,0.0002755073655862361, ursprüng,0.00027218947070650756,podob,0.00024159479653462768, cerem,0.00022914126748219132,Després,0.00022436493600253016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987572021636879
pos,orig,4,10, The,16.444538116455078,16.444538116455078,Després,0.0004237415560055524,podob,0.00036625185748562217,vět,0.0003527250373736024, hétérogènes,0.0002857015351764858, cerem,0.0002797557390294969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982918242749292
