prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
pos,orig,0,10, capital,17.03238296508789,17.03238296508789,音响,5.577007323154248e-05,窟,5.071816485724412e-05,翥,4.977719800081104e-05,隍,4.954999894835055e-05, exchanged,4.669705595006235e-05,悟,4.6140321501297876e-05,ijken,4.609583629644476e-05,对立,4.511555016506463e-05,粽子,4.425135557539761e-05, infinity,4.385645661386661e-05,龛,4.3745323637267575e-05,无限,4.348266156739555e-05,骊,4.3328684114385396e-05,对方,4.313479075790383e-05,恒,4.30434629379306e-05,环球,4.2961957660736516e-05, interchange,4.2225954530294985e-05,hud,4.180406540399417e-05,CSV,4.168270970694721e-05, Century,4.078542042407207e-05,0.999095832958119
pos,orig,0,11, of,17.03244972229004,17.03244972229004,音响,5.544045052374713e-05,窟,5.0880513299489394e-05,翥,4.962871389579959e-05,隍,4.92533617943991e-05, exchanged,4.6893914259271696e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997479030462273
pos,orig,0,12, Germany,17.032493591308594,17.032493591308594,音响,5.659859016304836e-05,窟,5.143940506968647e-05,翥,4.971909584128298e-05,隍,4.917208934784867e-05, exchanged,4.702007208834402e-05,ijken,4.6325967559823766e-05,悟,4.5865061110816896e-05,对立,4.5416276407195255e-05,粽子,4.5150984078645706e-05,恒,4.4491349399322644e-05,无限,4.4416206947062165e-05, infinity,4.416610681801103e-05,龛,4.3395095417508855e-05,骊,4.3302305130055174e-05,对方,4.2574891267577186e-05,环球,4.238758629071526e-05,CSV,4.187942613498308e-05, interchange,4.126943167648278e-05,hud,4.1170194890582934e-05, Century,4.0679326048120856e-05,0.9990935605383129
pos,orig,0,13, is,17.03269386291504,17.03269386291504,音响,5.53226018382702e-05,窟,5.07426229887642e-05,翥,4.976751733920537e-05,隍,4.939617065247148e-05, exchanged,4.6435798140009865e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997483352890413
pos,orig,0,14, called,17.032480239868164,17.032480239868164,音响,5.692363265552558e-05,隍,5.062878335593268e-05,窟,5.0415324949426576e-05,翥,4.9077789299190044e-05, exchanged,4.6750188630539924e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997462042811094
pos,orig,0,15, simply,17.032318115234375,17.032318115234375,音响,5.549784327740781e-05,窟,5.109359699417837e-05,翥,5.0109370931750163e-05,隍,4.881637869402766e-05, exchanged,4.756235284730792e-05,悟,4.652040297514759e-05,ijken,4.5408160076476634e-05,粽子,4.482330768951215e-05,对立,4.465797246666625e-05,无限,4.44706529378891e-05, infinity,4.419939796207473e-05,恒,4.400084799272008e-05,对方,4.370297028799541e-05,龛,4.362946128821932e-05,环球,4.313140016165562e-05,骊,4.227057070238516e-05, interchange,4.210100451018661e-05,hud,4.1722840251168236e-05,CSV,4.160671232966706e-05, Century,4.0643026295583695e-05,0.999094031729328
pos,orig,1,0,Give,17.0323486328125,17.0323486328125,音响,5.5188891565194353e-05,翥,5.2230057917768136e-05,窟,5.093179424875416e-05,隍,4.839638131670654e-05, exchanged,4.659557089325972e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997466573040583
pos,orig,1,1, the,17.03234100341797,17.03234100341797,音响,5.6008717365330085e-05,翥,5.114187297294848e-05,窟,5.084800795884803e-05,隍,4.8336078180000186e-05, exchanged,4.762528988067061e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997460400336422
pos,orig,1,2, city,17.032732009887695,17.032732009887695,音响,5.6122222304111347e-05,窟,5.17651169502642e-05,隍,4.9898553697858006e-05,翥,4.929507849738002e-05, exchanged,4.760755837196484e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997453114701784
pos,orig,1,3, name,17.032438278198242,17.032438278198242,音响,5.630563828162849e-05,窟,5.05903190060053e-05,隍,4.959330544807017e-05,翥,4.858850297750905e-05, exchanged,4.685804378823377e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997480641904986
pos,orig,1,4, only,17.032142639160156,17.032142639160156,音响,5.656315988744609e-05,窟,5.1999744755448774e-05,隍,5.139338827575557e-05,翥,4.940548024023883e-05,粽子,4.716080002253875e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997434774268186
pos,orig,1,5,",",17.03241539001465,17.03241539001465,音响,5.5786218581488356e-05,窟,5.069056715001352e-05,翥,5.0445472879800946e-05,隍,4.9286951252724975e-05, exchanged,4.735179754788987e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997464389925881
pos,orig,1,6, plain,17.032438278198242,17.032438278198242,音响,5.5663706007180735e-05,翥,5.0446611567167565e-05,窟,5.027617226005532e-05,隍,4.904214074485935e-05, exchanged,4.6668315917486325e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997479030535033
pos,orig,1,7, text,17.032245635986328,17.032245635986328,音响,5.648719525197521e-05,窟,5.0935112085426226e-05,隍,4.9925172788789496e-05,翥,4.913580778520554e-05, exchanged,4.5954890083521605e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997475618220051
pos,orig,1,8,.,17.032583236694336,17.032583236694336,音响,5.578182390308939e-05,窟,5.053757195128128e-05,翥,5.014956695958972e-05,隍,4.869947588304058e-05, exchanged,4.690001151175238e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997479315497912
pos,orig,1,9, The,17.03241539001465,17.03241539001465,音响,5.561840225709602e-05,窟,5.081546260043979e-05,翥,5.03504452353809e-05,隍,4.925722532789223e-05, exchanged,4.731976514449343e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997466386994347
pos,orig,1,10, capital,17.033039093017578,17.033039093017578,音响,5.637972935801372e-05,窟,5.037197479396127e-05,翥,5.017914736527018e-05,隍,4.929822898702696e-05,ijken,4.748376886709593e-05, exchanged,4.6750599722145125e-05,对立,4.5944496378069744e-05,悟,4.56233428849373e-05,无限,4.404239371069707e-05,粽子,4.3525265937205404e-05,骊,4.334641926106997e-05,环球,4.328531213104725e-05,恒,4.3084797653136775e-05, infinity,4.259439810994081e-05, interchange,4.242373688612133e-05,龛,4.219068796373904e-05,对方,4.2014766222564504e-05,hud,4.1865205275826156e-05,CSV,4.1252529626945034e-05,带上,4.105366679141298e-05,0.9990972895320738
pos,orig,1,11, of,17.032686233520508,17.032686233520508,音响,5.58744759473484e-05,窟,5.0727314373943955e-05,翥,5.0551498134154826e-05, exchanged,4.707238986156881e-05,隍,4.7043609811225906e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997487307118718
pos,orig,1,12, Germany,17.032394409179688,17.032394409179688,音响,5.543012957787141e-05,窟,5.061065166955814e-05,隍,4.907790571451187e-05,翥,4.9063353799283504e-05, exchanged,4.757930219057016e-05,悟,4.554488623398356e-05,ijken,4.529076613835059e-05,粽子,4.4605229049921036e-05,对立,4.432836067280732e-05,骊,4.396098302095197e-05,无限,4.388411980471574e-05,恒,4.379100209916942e-05,龛,4.375834760139696e-05, infinity,4.3248939618933946e-05,环球,4.259512934368104e-05,对方,4.2262428905814886e-05,hud,4.209536928101443e-05, interchange,4.16851689806208e-05,交换,4.099569559912197e-05,CSV,4.098538192920387e-05,0.9990992068487685
pos,orig,1,13, is,17.033199310302734,17.033199310302734,音响,5.517562021850608e-05,翥,4.946018088958226e-05,窟,4.918308695778251e-05,隍,4.886026363237761e-05, exchanged,4.716395051218569e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997501568977896
pos,orig,1,14, called,17.03262710571289,17.03262710571289,音响,5.70477859582752e-05,隍,5.000596138415858e-05,窟,4.960543446941301e-05,翥,4.825564246857539e-05, exchanged,4.724971222458407e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999747835463495
pos,orig,1,15, simply,17.032306671142578,17.032306671142578,音响,5.5969201639527455e-05,窟,5.1727085519814864e-05,隍,4.908542541670613e-05,翥,4.83995936519932e-05, exchanged,4.697726762969978e-05,悟,4.677227116189897e-05,对立,4.559924127534032e-05,粽子,4.531169179244898e-05,恒,4.525853000814095e-05,ijken,4.5121665607439354e-05,无限,4.411213376442902e-05, infinity,4.3961030314676464e-05,龛,4.3717529479181394e-05,骊,4.321287269704044e-05,对方,4.3066182115580887e-05,环球,4.282345253159292e-05,带上,4.1854749724734575e-05, interchange,4.1696108382893726e-05, Century,4.11576620535925e-05,CSV,4.0914885175880045e-05,0.9990932614200574
pos,orig,2,0,Give,17.032066345214844,17.032066345214844,音响,5.3244100854499266e-05,翥,5.1484508730936795e-05,窟,5.078782851342112e-05,隍,4.764465120388195e-05,ijken,4.7511286538792774e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997493276241585
pos,orig,2,1, the,17.032262802124023,17.032262802124023,音响,5.55248225282412e-05,窟,5.10825302626472e-05,翥,5.02605180372484e-05,隍,4.806247670785524e-05, exchanged,4.756992348120548e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997474997289828
pos,orig,2,2, city,17.032901763916016,17.032901763916016,音响,5.4453346820082515e-05,窟,5.097927714814432e-05,隍,4.9528563977219164e-05, exchanged,4.798404188477434e-05,翥,4.793869084096514e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997491160793288
pos,orig,2,3, name,17.032379150390625,17.032379150390625,音响,5.5724991398165e-05,窟,5.0164831918664277e-05,ijken,4.894821177003905e-05,隍,4.8509504267713055e-05,翥,4.767765858559869e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997489748020598
pos,orig,2,4, only,17.032163619995117,17.032163619995117,音响,5.430636156233959e-05,窟,5.313918154570274e-05,隍,5.039509051130153e-05,翥,5.029238309361972e-05,粽子,4.81459210277535e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997437210622593
pos,orig,2,5,",",17.032346725463867,17.032346725463867,音响,5.577595584327355e-05,窟,5.096237873658538e-05,翥,5.053923086961731e-05,隍,4.927864938508719e-05, exchanged,4.708404230768792e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997463597428577
pos,orig,2,6, plain,17.03265953063965,17.03265953063965,音响,5.571315705310553e-05,翥,5.0022317736875266e-05,窟,4.972728856955655e-05,隍,4.857273961533792e-05, exchanged,4.6765424485784024e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997491990725393
pos,orig,2,7, text,17.032148361206055,17.032148361206055,音响,5.658288864651695e-05,窟,5.048722596256994e-05,隍,4.897843609796837e-05,翥,4.8927857278613374e-05,悟,4.559019726002589e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997494333947543
pos,orig,2,8,.,17.03269386291504,17.03269386291504,音响,5.574298484134488e-05,窟,5.062748459749855e-05,翥,5.002159014111385e-05,隍,4.8623212933307514e-05, exchanged,4.6574961743317544e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997484097657434
pos,orig,2,9, The,17.032730102539062,17.032730102539062,音响,5.5087792134145275e-05,窟,5.011775647290051e-05,翥,4.9788239266490564e-05,隍,4.929265196551569e-05, exchanged,4.757352144224569e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997481400387187
pos,orig,2,10, capital,17.03329849243164,17.03329849243164,音响,5.5836993851698935e-05,窟,5.172583769308403e-05,翥,5.0557940994622186e-05,隍,4.758729483000934e-05,ijken,4.688934495788999e-05,悟,4.5789856812916696e-05,龛,4.568144868244417e-05, exchanged,4.510278449743055e-05,粽子,4.507511403062381e-05,无限,4.431539855431765e-05, infinity,4.4261305447435006e-05,对立,4.4241354771656916e-05,骊,4.320386506151408e-05,恒,4.27406448579859e-05,环球,4.249506673659198e-05,带上,4.2317307816119865e-05, interchange,4.226114469929598e-05,CSV,4.1831543057924137e-05,hud,4.1484618122922257e-05, Century,4.138049916946329e-05,0.999095220635354
pos,orig,2,11, of,17.033239364624023,17.033239364624023,音响,5.6040338677121326e-05,窟,5.166586197447032e-05,翥,5.0422018830431625e-05,ijken,4.738600546261296e-05,隍,4.643448846763931e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997480512865877
pos,orig,2,12, Germany,17.03226661682129,17.03226661682129,音响,5.5055206757970154e-05,窟,5.063936623628251e-05,翥,4.868164978688583e-05, exchanged,4.7682708100182936e-05,隍,4.7675639507360756e-05,ijken,4.583087138598785e-05,无限,4.4812677515437827e-05,龛,4.4806885853176937e-05,悟,4.4749096559826285e-05,对立,4.428251850185916e-05,粽子,4.426318992045708e-05, infinity,4.393887138576247e-05,恒,4.298448038753122e-05,对方,4.288211857783608e-05,骊,4.284383976482786e-05,交换,4.24945137638133e-05,环球,4.2316169128753245e-05,hud,4.20244614360854e-05,CSV,4.180192991043441e-05, interchange,4.169645035290159e-05,0.9990985373551666
pos,orig,2,13, is,17.033363342285156,17.033363342285156,音响,5.4009440646041185e-05,窟,4.995710332877934e-05,翥,4.960365185979754e-05,隍,4.897451071883552e-05, exchanged,4.5829863665858284e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997516254297807
pos,orig,2,14, called,17.032470703125,17.032470703125,音响,5.515369412023574e-05,隍,5.1319279009476304e-05,翥,5.061724368715659e-05,窟,4.923016604152508e-05, exchanged,4.639532562578097e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997472842915158
pos,orig,2,15, simply,17.03241539001465,17.03241539001465,音响,5.5734180932631716e-05,窟,5.2658178901765496e-05,翥,5.095579399494454e-05,隍,5.017948569729924e-05,悟,4.785012424690649e-05, exchanged,4.724487735074945e-05,粽子,4.543197792372666e-05,对立,4.5103912270860747e-05,恒,4.4980199163546786e-05,ijken,4.487823389354162e-05,龛,4.396116128191352e-05,带上,4.3923675548285246e-05,无限,4.375865319161676e-05, infinity,4.327160058892332e-05,环球,4.281951623852365e-05,骊,4.26304541178979e-05,对方,4.2509931517997757e-05,CSV,4.177273149252869e-05, interchange,4.175393041805364e-05,hud,4.0289396565640345e-05,0.9990882919846626
pos,orig,3,0,Give,17.032047271728516,17.032047271728516,音响,5.38168715138454e-05,翥,5.146172043168917e-05,窟,5.08355260535609e-05, exchanged,4.7275589167838916e-05,隍,4.7029348934302106e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997495809438988
pos,orig,3,1, the,17.03221893310547,17.03221893310547,音响,5.546422835323028e-05,窟,5.118604894960299e-05,翥,5.006582796340808e-05,隍,4.7729779907967895e-05, exchanged,4.769218503497541e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997478619297908
pos,orig,3,2, city,17.032913208007812,17.032913208007812,音响,5.441255052573979e-05,窟,5.1205694035161287e-05,隍,4.946046828990802e-05,翥,4.8868438170757145e-05, exchanged,4.82019386254251e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999747850910353
pos,orig,3,3, name,17.03229331970215,17.03229331970215,音响,5.689503814210184e-05,窟,5.044357749284245e-05,翥,4.862919377046637e-05,ijken,4.8245026846416295e-05,隍,4.811018152395263e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997476769822242
pos,orig,3,4, only,17.03166961669922,17.03166961669922,音响,5.446838622447103e-05,窟,5.3987223509466276e-05,翥,5.098494511912577e-05,隍,5.006297942600213e-05,无限,4.919728235108778e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997412991833698
pos,orig,3,5,",",17.03226661682129,17.03226661682129,音响,5.584432074101642e-05,窟,5.111834252602421e-05,翥,5.047965532867238e-05,隍,4.910478673991747e-05, exchanged,4.712651571026072e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997463263789541
pos,orig,3,6, plain,17.032310485839844,17.032310485839844,音响,5.657328438246623e-05,翥,5.048995808465406e-05,窟,4.88206060254015e-05,隍,4.840078327106312e-05, exchanged,4.706297113443725e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999748652397102
pos,orig,3,7, text,17.03221893310547,17.03221893310547,音响,5.7207817008020356e-05,窟,5.0758899305947125e-05,隍,4.900326894130558e-05,翥,4.8707734094932675e-05,悟,4.57898058812134e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997485324747686
pos,orig,3,8,.,17.032573699951172,17.032573699951172,音响,5.647124635288492e-05,窟,5.0695165555225685e-05,翥,4.951257142238319e-05,隍,4.829542740480974e-05, exchanged,4.693966548074968e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999748085923784
pos,orig,3,9, The,17.03256607055664,17.03256607055664,音响,5.575937757384963e-05,窟,5.0629081670194864e-05,翥,4.9650952860247344e-05,隍,4.935577089781873e-05, exchanged,4.81440220028162e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997464607949951
pos,orig,3,10, capital,17.033254623413086,17.033254623413086,音响,5.708880053134635e-05,窟,5.1903149142162874e-05,翥,5.057710222899914e-05,龛,4.734409958473407e-05,隍,4.697961048805155e-05,悟,4.68177895527333e-05,ijken,4.668927795137279e-05,粽子,4.5350352593231946e-05, exchanged,4.465804522624239e-05,无限,4.463646837393753e-05,对立,4.367411747807637e-05,骊,4.36089831055142e-05, infinity,4.317674392950721e-05, interchange,4.246051685186103e-05,恒,4.236720997141674e-05,带上,4.21547083533369e-05,环球,4.175560752628371e-05,CSV,4.160040771239437e-05,hud,4.138074291404337e-05, Century,4.0766553865978494e-05,0.9990950097126188
pos,orig,3,11, of,17.033252716064453,17.033252716064453,音响,5.5763252021279186e-05,窟,5.18291890330147e-05,翥,5.094875086797401e-05,ijken,4.6514291170751676e-05,悟,4.6492124965880066e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997484523919411
pos,orig,3,12, Germany,17.03193473815918,17.03193473815918,音响,5.5620686907786876e-05,窟,5.1853636250598356e-05, exchanged,4.829924728255719e-05,翥,4.818800516659394e-05,隍,4.711180372396484e-05,龛,4.560157685773447e-05,ijken,4.521420851233415e-05,无限,4.5112421503290534e-05,悟,4.438051473698579e-05,粽子,4.407347660162486e-05, infinity,4.357745638117194e-05,对立,4.348000948084518e-05,骊,4.3009982618968934e-05,交换,4.296818224247545e-05,恒,4.2733056034194306e-05,对方,4.26891929237172e-05,hud,4.2306837713113055e-05,环球,4.191874177195132e-05, interchange,4.1912739106919616e-05,CSV,4.188845196040347e-05,0.9990980597722228
pos,orig,3,13, is,17.03352928161621,17.03352928161621,音响,5.532461000257172e-05,窟,5.003991464036517e-05,翥,4.962186358170584e-05,隍,4.942031955579296e-05,ijken,4.609009192790836e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997495032002917
pos,orig,3,14, called,17.032119750976562,17.032119750976562,音响,5.568855340243317e-05,隍,5.142220470588654e-05,翥,5.133917147759348e-05,窟,4.7649733460275456e-05,悟,4.733125024358742e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997465690867102
pos,orig,3,15, simply,17.032209396362305,17.032209396362305,音响,5.5256812629522756e-05,窟,5.1729086408158764e-05,翥,5.008179505239241e-05,隍,5.001655881642364e-05,悟,4.8775884351925924e-05, exchanged,4.803072442882694e-05,对立,4.60261944681406e-05,粽子,4.5462809794116765e-05,恒,4.5087213948136196e-05,ijken,4.420600816956721e-05,带上,4.3356641981517896e-05,无限,4.3306783481966704e-05,对方,4.323141183704138e-05,龛,4.318342689657584e-05,环球,4.294668906368315e-05,骊,4.281588189769536e-05, infinity,4.277514381101355e-05, interchange,4.187140075373463e-05,CSV,4.1177147068083286e-05,交换,4.037170219817199e-05,0.9990902906829433
pos,orig,4,0,Give,17.031957626342773,17.031957626342773,音响,5.3560055675916374e-05,翥,5.20088906341698e-05,窟,5.068471728009172e-05, exchanged,4.7133187763392925e-05,ijken,4.680322308558971e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997498099255608
pos,orig,4,1, the,17.032367706298828,17.032367706298828,音响,5.541352948057465e-05,窟,5.0888953410321847e-05,翥,5.012550172978081e-05,隍,4.7242127038771287e-05, exchanged,4.71173225378152e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997492125658027
pos,orig,4,2, city,17.032909393310547,17.032909393310547,音响,5.313147630658932e-05,隍,5.0483649829402566e-05,窟,5.047209560871124e-05,翥,4.804605123354122e-05, exchanged,4.6582579670939595e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997512841473508
pos,orig,4,3, name,17.0322322845459,17.0322322845459,音响,5.649542799801566e-05,隍,4.9563401262275875e-05,翥,4.794280539499596e-05,无限,4.78345355077181e-05,ijken,4.779309529112652e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997503707345459
pos,orig,4,4, only,17.031536102294922,17.031536102294922,音响,5.6524087995057926e-05,窟,5.3968786232871935e-05,无限,5.097742905491032e-05,翥,5.0817903684219345e-05,隍,5.017186776967719e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997375399252633
pos,orig,4,5,",",17.03233528137207,17.03233528137207,音响,5.5576168961124495e-05,翥,5.0946109695360065e-05,窟,5.086672172183171e-05,隍,4.898797124042176e-05, exchanged,4.7035380703164265e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997465876476781
pos,orig,4,6, plain,17.03166961669922,17.03166961669922,音响,5.51602388441097e-05,翥,5.216240606387146e-05,窟,5.1102459110552445e-05,隍,4.774284388986416e-05,龛,4.593205085257068e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999747900001239
pos,orig,4,7, text,17.032045364379883,17.032045364379883,音响,5.70861084270291e-05,窟,5.012238398194313e-05,隍,4.8273923312081024e-05,翥,4.7866527893347666e-05,悟,4.5322907681111246e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997513281487045
pos,orig,4,8,.,17.032499313354492,17.032499313354492,音响,5.660674287355505e-05,窟,5.090246850159019e-05,翥,4.899269697489217e-05,隍,4.895012898487039e-05, exchanged,4.618486491381191e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997483630977513
pos,orig,4,9, The,17.03262710571289,17.03262710571289,音响,5.652458276017569e-05,窟,5.0313516112510115e-05,隍,5.000608507543802e-05,翥,4.9515067075844854e-05, exchanged,4.790834282175638e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997457324061543
pos,orig,4,10, capital,17.033357620239258,17.033357620239258,音响,5.6893029977800325e-05,窟,5.206933929002844e-05,翥,5.016019713366404e-05,悟,4.821136099053547e-05,ijken,4.7302884922828525e-05,隍,4.6759094402659684e-05,龛,4.644742512027733e-05,粽子,4.55441877420526e-05,骊,4.440433986019343e-05, exchanged,4.422961865202524e-05,无限,4.391356560518034e-05,对立,4.325202826294117e-05, infinity,4.2914150981232524e-05,带上,4.2661566112656146e-05,恒,4.2523468437138945e-05,CSV,4.234560765326023e-05, interchange,4.219813126837835e-05,环球,4.2025898437714204e-05,hud,4.106979031348601e-05, Century,4.093607276445255e-05,0.9990941382420715
pos,orig,4,11, of,17.033432006835938,17.033432006835938,音响,5.578886703005992e-05,窟,5.1710747356992215e-05,翥,5.145615796209313e-05,ijken,4.776203422807157e-05,悟,4.7270099457819015e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999746012093965
pos,orig,4,12, Germany,17.032012939453125,17.032012939453125,音响,5.4281023039948195e-05,窟,5.2912600949639454e-05,翥,4.8069825425045565e-05, exchanged,4.729662032332271e-05,隍,4.687638647737913e-05,龛,4.623018321581185e-05,粽子,4.571876343106851e-05,ijken,4.562369213090278e-05,骊,4.416714727994986e-05,悟,4.4076237827539444e-05,对立,4.400183752295561e-05,无限,4.38470124208834e-05,交换,4.314446778153069e-05,对方,4.2771283915499225e-05,恒,4.267987242201343e-05, infinity,4.26147562393453e-05,hud,4.207442907500081e-05,CSV,4.205794903100468e-05, interchange,4.180306859780103e-05,环球,4.1583880374673754e-05,0.9990981689625187
pos,orig,4,13, is,17.03400993347168,17.03400993347168,音响,5.512057032319717e-05,窟,5.070501356385648e-05,翥,5.063840580987744e-05,隍,4.833508501178585e-05,ijken,4.622002597898245e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997489808993123
