prompt_id,prompt_variant,layer,lens,p_top1,top1_token_id,top1_token_str,p_answer,answer_rank,kl_norm_vs_raw_bits
pos,no_filler,60,raw,1.0,98,.,0.0,7,84.20842944505182
ctl,orig,33,norm,0.0014089422766119242,25627,XFF,8.826955308904871e-06,39948,1.6293603666038827
ctl,orig,33,raw,0.14066874980926514,48035,ODM,2.855725369954598e-06,32888,1.6293603666038827
ctl,orig,34,norm,0.0010273694060742855,25627,XFF,1.3194722669140901e-05,26414,2.5337086064386987
ctl,orig,34,raw,0.26190927624702454,98,.,2.5063552584470017e-06,22103,2.5337086064386987
ctl,orig,35,norm,0.0010268966434523463,56069,Mpc,1.0261255738441832e-05,34688,3.318323384656082
ctl,orig,35,raw,0.31581753492355347,98,.,9.546835144647048e-07,28346,3.318323384656082
ctl,orig,36,norm,0.0012384314322844148,49088,MDM,9.9410817711032e-06,35170,3.6102539595019496
ctl,orig,36,raw,0.30454221367836,98,.,6.340197842291673e-07,30103,3.6102539595019496
ctl,orig,37,norm,0.0014815637841820717,49088,MDM,1.2532291293609887e-05,27881,6.459043037488556
ctl,orig,37,raw,0.5653675198554993,98,.,1.402995764010484e-07,22505,6.459043037488556
ctl,orig,38,norm,0.001360192196443677,49088,MDM,4.0200495277531445e-05,3292,9.36018741801612
ctl,orig,38,raw,0.8441750407218933,98,.,2.4700065637262014e-07,3589,9.36018741801612
ctl,orig,39,norm,0.0006748681189492345,50374,MTM,0.00033991140662692487,15,14.565611077182472
ctl,orig,39,raw,0.9205041527748108,98,.,3.194362989233923e-06,60,14.565611077182472
ctl,orig,40,norm,0.0005627103964798152,49088,MDM,0.0003226767003070563,14,20.099356496151962
ctl,orig,40,raw,0.944644570350647,98,.,1.7201119817400468e-07,71,20.099356496151962
ctl,orig,41,norm,0.0008816916379146278,11080, Paris,0.0008816916379146278,1,24.493001405327753
ctl,orig,41,raw,0.9743875861167908,98,.,3.566699433577014e-07,25,24.493001405327753
ctl,orig,42,norm,0.0013388271909207106,11080, Paris,0.0013388271909207106,1,34.666691527426686
ctl,orig,42,raw,0.982218325138092,98,.,1.681570438449853e-08,21,34.666691527426686
ctl,orig,43,norm,0.004313166253268719,11080, Paris,0.004313166253268719,1,47.215786761185825
ctl,orig,43,raw,0.994333028793335,98,.,1.3962336842254786e-09,15,47.215786761185825
ctl,orig,44,norm,0.10274097323417664,11080, Paris,0.10274097323417664,1,51.23453425698242
ctl,orig,44,raw,0.9980192184448242,98,.,6.434815441025421e-05,4,51.23453425698242
ctl,orig,45,norm,0.08955129235982895,11080, Paris,0.08955129235982895,1,68.89345968911354
ctl,orig,45,raw,0.9991639852523804,98,.,1.913248226514952e-08,6,68.89345968911354
ctl,orig,46,norm,0.2141478955745697,11080, Paris,0.2141478955745697,1,67.9895739106269
ctl,orig,46,raw,0.9998420476913452,98,.,5.153222293330373e-11,6,67.9895739106269
ctl,orig,47,norm,0.27408528327941895,11080, Paris,0.27408528327941895,1,69.72210236991711
ctl,orig,47,raw,0.999962568283081,98,.,1.472537471461626e-14,6,69.72210236991711
ctl,orig,48,norm,0.33034640550613403,11080, Paris,0.33034640550613403,1,71.14068131557148
ctl,orig,48,raw,0.9999872446060181,98,.,6.124817155746021e-17,7,71.14068131557148
ctl,orig,49,norm,0.3719530403614044,11080, Paris,0.3719530403614044,1,72.37965533927681
ctl,orig,49,raw,0.9999873638153076,98,.,2.2898373540259373e-18,7,72.37965533927681
ctl,orig,52,norm,0.18379712104797363,11080, Paris,0.18379712104797363,1,86.58428859091032
ctl,orig,52,raw,0.9999998807907104,98,.,1.6702735147368197e-33,11,86.58428859091032
ctl,orig,53,norm,0.18357010185718536,11080, Paris,0.18357010185718536,1,86.61227911130354
ctl,orig,53,raw,1.0,98,.,4.624004672579031e-41,21,86.61227911130354
ctl,orig,54,norm,0.1713578999042511,11080, Paris,0.1713578999042511,1,86.51622748872727
ctl,orig,54,raw,1.0,98,.,0.0,21,86.51622748872727
ctl,orig,55,norm,0.12799131870269775,11080, Paris,0.12799131870269775,1,85.85757521175891
ctl,orig,55,raw,1.0,98,.,0.0,15,85.85757521175891
ctl,orig,56,norm,0.04797587916254997,11080, Paris,0.04797587916254997,1,84.72658978246095
ctl,orig,56,raw,0.9999953508377075,98,.,0.0,13,84.72658978246095
ctl,orig,57,norm,0.019038936123251915,59568, ,0.015282094478607178,2,82.19601229216386
ctl,orig,57,raw,0.9999954700469971,98,.,0.0,11,82.19601229216386
ctl,orig,58,norm,0.08099516481161118,59568, ,0.00882160197943449,8,74.46340814402026
ctl,orig,58,raw,0.9999994039535522,98,.,0.0,7,74.46340814402026
ctl,orig,59,norm,0.25622016191482544,59568, ,0.0020662760362029076,13,47.49196062952495
ctl,orig,59,raw,1.0,98,.,0.0,4,47.49196062952495
ctl,orig,60,norm,0.58359295129776,11080, Paris,0.58359295129776,1,91.73770882403937
ctl,orig,60,raw,1.0,98,.,0.0,7,91.73770882403937
