fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_strict@0.7,copy_strict@0.8,copy_strict@0.9,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,answer_minus_uniform,semantic_margin_ok,teacher_entropy_bits,kl_to_final_bits,kl_to_final_bits_norm_temp,answer_rank,topk_jaccard_raw_norm@50,topk_jaccard_consecutive@50,cos_to_final,cos_to_answer,cos_to_prompt_max,geom_crossover,echo_mass_prompt,answer_mass,answer_minus_echo_mass,mass_ratio_ans_over_prompt,topk_prompt_mass@50,control_margin,resid_norm_ratio,delta_resid_cos,answer_logit_gap,answer_vs_top1_gap
Germany→Berlin,0,pos,orig,20,16,⟨NEXT⟩,16.742416381835938,16.742416381835938,luš,0.0001694130914984271, simply,0.00011385582183720544, oly,0.00011116041423520073,-на,0.00010477463365532458, rather,0.00010377790022175759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993970181385521,False,False,False,False,False,False,False,False,False,False,0.0001694130914984271,0.0006029818905517459,4.816880391445011e-06,-2.812514139804989e-06,False,3.180720065700749,10.843555667903534,10.691666094106328,90800,0.639344262295082,0.3157894736842105,-0.02197984978556633,-0.00024626217782497406,0.06683909893035889,False,0.0003209806222912448,4.816880391445011e-06,-0.0003161637418997998,0.01500671707327338,0.00017545320588396862,,10.515316009521484,0.9845036864280701,,-3.560213510878384
Germany→Berlin,0,pos,orig,21,16,⟨NEXT⟩,16.774658203125,16.774658203125, simply,0.0002302979992236942,ว่า,0.00013728397607337683, saja,0.00012892561790067703,ỳ,0.00011648303916445002,lerle,9.791828779270872e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992890910798451,False,False,False,False,False,False,False,False,False,False,0.0002302979992236942,0.0007109089056029916,6.334975751087768e-06,-1.294418780162232e-06,False,3.180720065700749,10.672984650639007,11.258276008055317,69133,0.6949152542372882,0.42857142857142855,0.05541723221540451,0.003671569749712944,0.08237572014331818,False,0.0005006066494388506,6.334975751087768e-06,-0.0004942716736877628,0.01265457241452238,0.0003157283426844515,,9.177221298217773,0.9846800565719604,,-3.593288078904152
Germany→Berlin,0,pos,orig,22,16,⟨NEXT⟩,16.764379501342773,16.764379501342773, simply,0.00022351148072630167,ว่า,0.0001880201161839068,-на,0.00012674072058871388,asteel,0.00012235144095029682,ĵ,0.0001198679456138052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999219508295937,False,False,False,False,False,False,False,False,False,False,0.00022351148072630167,0.0007804916822351515,7.049512078083353e-06,-5.798824531666469e-07,False,3.180720065700749,10.753435382990215,11.183072810347236,57905,0.5873015873015873,0.47058823529411764,0.00992647372186184,0.00790136307477951,0.08014638721942902,False,0.00042608186731740716,7.049512078083353e-06,-0.0004190323552393238,0.01654493202805048,0.00022351148072630167,,9.003499031066895,0.9828611016273499,,-3.456504225730896
Germany→Berlin,0,pos,orig,23,16,⟨NEXT⟩,16.76902198791504,16.76902198791504,-на,0.0001997815998038277,ว่า,0.00019081187201663852, simply,0.00017140357522293925,mehr,0.00014495724462904036, ',0.00013575211050920188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991572935978184,False,False,False,False,False,False,False,False,False,False,0.0001997815998038277,0.000842706416733563,1.1363964404154103e-05,3.7345698729041032e-06,False,3.180720065700749,10.627824758244847,11.758588673888504,20025,0.5625,0.4084507042253521,0.07211561501026154,0.01721785217523575,0.07079646736383438,False,0.0004740541789942654,1.1363964404154103e-05,-0.0004626902145901113,0.02397181785517751,0.0003221109800506383,,8.629127502441406,0.9781193137168884,,-2.8667773008346558
Germany→Berlin,0,pos,orig,24,16,⟨NEXT⟩,16.75802993774414,16.75802993774414,-на,0.0002450617612339556, simply,0.00021623870998155326,ว่า,0.00016150936426129192, «**,0.00015820546832401305,ĵ,0.00012576355948112905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990932211367181,False,False,False,False,False,False,False,False,False,False,0.0002450617612339556,0.0009067788487300277,1.42103399412008e-05,6.5809454099508e-06,False,3.180720065700749,10.563196429773017,11.745405171803963,10294,0.6129032258064516,0.5625,0.11057080328464508,0.02024073153734207,0.07263027876615524,False,0.0005748129469793639,1.42103399412008e-05,-0.0005606026070381631,0.024721633871056643,0.00039198333979584277,,7.633046627044678,0.9786449074745178,,-2.847540259361267
Germany→Berlin,0,pos,orig,25,16,⟨NEXT⟩,16.747480392456055,16.747480392456055, «**,0.0003175684541929513, simply,0.0002477214438840747,-на,0.00021758383081760257,ว่า,0.0001417458988726139, saja,0.00013469744590111077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989406829263316,False,False,False,False,False,False,False,False,False,False,0.0003175684541929513,0.0010593170300126076,2.367117122048512e-05,1.604177668923512e-05,False,3.180720065700749,10.637406255689715,12.08452469035887,1830,0.5873015873015873,0.5384615384615384,0.06891033798456192,0.033657193183898926,0.07563638687133789,False,0.000571917792512977,2.367117122048512e-05,-0.0005482466212924919,0.04138904251856353,0.0004089359863428399,,7.1245951652526855,0.9729812741279602,,-2.596435546875
Germany→Berlin,0,pos,orig,26,16,⟨NEXT⟩,16.76917266845703,16.76917266845703, «**,0.00029765197541564703, simply,0.00020299837342463434,-на,0.00014652525715064257,keits,0.0001315424160566181,ว่า,0.00011191397061338648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991093680073391,False,False,False,False,False,False,False,False,False,False,0.00029765197541564703,0.0008906320435926318,3.7424957554321736e-05,2.9795563023071736e-05,False,3.180720065700749,10.623624941910776,12.544732377872057,275,0.4084507042253521,0.4925373134328358,0.0672677755355835,0.046862825751304626,0.07558771967887878,False,0.0005249429559626151,3.7424957554321736e-05,-0.00048751799840829335,0.07129324402962937,0.0003827225446002558,,6.090041160583496,0.9712184071540833,,-2.07358717918396
Germany→Berlin,0,pos,orig,27,16,⟨NEXT⟩,16.77630043029785,16.77630043029785, «**,0.0003501731844153255,-на,0.00016345416952390224,keits,0.00013930407294537872, simply,0.00010509975982131436,mehr,9.77105155470781e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999144258297747,False,False,False,False,False,False,False,False,False,False,0.0003501731844153255,0.0008557417313568294,3.56472228304483e-05,2.80178282991983e-05,False,3.180720065700749,10.718351610144804,12.14153074774446,295,0.5873015873015873,0.5625,0.015553337521851063,0.04975230619311333,0.06967096030712128,False,0.00038746362224628683,3.56472228304483e-05,-0.00035181639941583853,0.09200123258682855,0.00025202044344041497,,5.263442516326904,0.9601754546165466,,-2.284756660461426
Germany→Berlin,0,pos,orig,28,16,⟨NEXT⟩,16.740650177001953,16.740650177001953, «**,0.0003835812967736274,-на,0.00035381660563871264, «,0.00018789547902997583,keits,0.00018259901844430715," """,0.0001651505590416491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987269570410717,False,False,False,False,False,False,False,False,False,False,0.0003835812967736274,0.0012730429880321026,6.606463284697384e-05,5.8435238315723836e-05,False,3.180720065700749,10.575652101279106,13.547530194384128,45,0.3157894736842105,0.47058823529411764,0.09490087628364563,0.05681091547012329,0.066378653049469,False,0.0005340496422832075,6.606463284697384e-05,-0.00046798500943623367,0.12370480927525915,0.0003643104500952177,,5.426527500152588,0.9407936930656433,,-1.758918046951294
Germany→Berlin,0,pos,orig,29,16,⟨NEXT⟩,16.76040267944336,16.76040267944336, «**,0.00043983873911201954,-на,0.00021042523439973593,keits,0.00015641127538401634, «,0.00010521600779611617, saja,9.763398702489212e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989904747562832,False,False,False,False,False,False,False,False,False,False,0.00043983873911201954,0.001009525265544653,6.683069659629837e-05,5.920130206504837e-05,False,3.180720065700749,10.688322751373555,12.462490274229461,29,0.3888888888888889,0.5384615384615384,0.0371248722076416,0.06110481545329094,0.06312234699726105,False,0.00034958824198838556,6.683069659629837e-05,-0.0002827575453920872,0.19116920250800706,0.00015801469271536916,,5.055075645446777,0.9475879073143005,,-1.8842456340789795
Germany→Berlin,0,pos,orig,30,16,⟨NEXT⟩,16.742570877075195,16.742570877075195,-на,0.0003858819545712322, «**,0.00031337683321908116, Berlin,0.00016948569100350142, «,0.00013955406029708683,keits,0.00013854684948455542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9988531546114245,False,False,False,False,False,False,False,False,False,False,0.0003858819545712322,0.0011468452867120504,0.00016948569100350142,0.00016185629647225142,False,3.180720065700749,10.565010502774317,16.714219227496887,3,0.35135135135135137,0.4492753623188406,0.09912388771772385,0.0763181671500206,0.06237957999110222,False,0.000462889699065272,0.00016948569100350142,-0.0002934040080617706,0.3661462443418037,0.00028990250575589016,,4.890005588531494,0.9282723069190979,,-0.8227629661560059
Germany→Berlin,0,pos,orig,31,16,⟨NEXT⟩,16.79311180114746,16.79311180114746,-на,0.00040937724406830966, Berlin,0.00026363643701188266, «**,0.0001629145845072344,-minded,0.00013246403250377625,etta,0.00011789074778789654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989137169541209,False,False,False,False,False,False,False,False,False,False,0.00040937724406830966,0.0010862830094993114,0.00026363643701188266,0.00025600704248063266,False,3.180720065700749,10.526914969746999,16.551849718886704,2,0.4492753623188406,0.639344262295082,0.1064121425151825,0.09460057318210602,0.07399612665176392,True,0.00041774097530833387,0.00026363643701188266,-0.0001541045382964512,0.6310987465822498,0.0003181748907081783,,4.162858963012695,0.9475352168083191,,-0.4400660991668701
Germany→Berlin,0,pos,orig,32,16,⟨NEXT⟩,16.788816452026367,16.788816452026367,-на,0.0003277306677773595, Berlin,0.000275501050055027, «**,0.00017153298540506512,-minded,0.00014108000323176384,Berlin,0.00011071170592913404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989734435876017,False,False,False,False,False,False,False,False,False,False,0.0003277306677773595,0.0010265563614666462,0.000275501050055027,0.000267871655523777,False,3.180720065700749,10.522810775766809,13.21825496276461,2,0.42857142857142855,0.7543859649122807,0.10988953709602356,0.09427027404308319,0.07318270951509476,True,0.0003866660379117093,0.000275501050055027,-0.00011116498785668227,0.7125020315746032,0.0002912241543526761,,3.986328125,0.9218909740447998,,-0.1736006736755371
Germany→Berlin,0,pos,orig,33,16,⟨NEXT⟩,16.773996353149414,16.773996353149414, Berlin,0.0004247833858244121,-на,0.0003077344154007733, «**,0.0002098433906212449,Berlin,0.00016546918777748942, «,0.00013354365364648402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987586259667296,False,False,False,False,False,False,False,False,False,True,0.0004247833858244121,0.0012413740623742342,0.0004247833858244121,0.0004171539912931621,False,3.180720065700749,10.520177377416797,10.087047326386056,1,0.6949152542372882,0.5384615384615384,0.10738277435302734,0.1006917804479599,0.06726076453924179,True,0.000499408612768093,0.0004247833858244121,-7.46252269436809e-05,0.850571104288426,0.00040374261152464896,,3.8836147785186768,0.9292563199996948,0.3223421573638916,
