fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
Germany→Berlin,0,pos,orig,1,10, The,12.231281280517578,12.231281280517578, the,0.02486930415034294, is,0.01867597922682762, of,0.018537484109401703,",",0.018009088933467865, a,0.01304745115339756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9068606924265623
Germany→Berlin,0,pos,orig,1,11, capital,10.767070770263672,10.767070770263672,",",0.04863123968243599, the,0.04294504597783089, of,0.037903349846601486, and,0.03538662940263748,.,0.02707887813448906, to,0.023526782169938087, is,0.015602229163050652, in,0.0142670888453722, a,0.009522591717541218, that,0.008870505727827549,".
",0.008709261193871498, ,0.007154603488743305,:,0.006877533160150051, for,0.006487566977739334, can,0.006304655224084854,"
",0.006100154016166925, with,0.005466344300657511, as,0.0051275501027703285, this,0.004788575228303671, on,0.004593026824295521,0.6746563888154924
Germany→Berlin,0,pos,orig,1,12, of,11.632734298706055,11.632734298706055, the,0.04361354932188988,",",0.04011046141386032,.,0.031445521861314774, and,0.020566148683428764, of,0.01848442479968071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8457798939198256
Germany→Berlin,0,pos,orig,1,13, Germany,11.70695686340332,11.70695686340332, the,0.03624406084418297, and,0.03306056931614876,",",0.029610076919198036,.,0.017664551734924316, to,0.015403680503368378, of,0.014222130179405212, is,0.011562389321625233, a,0.010757667012512684, in,0.010052918456494808, ,0.009449005126953125, or,0.0073806485161185265,".
",0.0073794773779809475, that,0.0069801383651793, for,0.0064077056013047695, this,0.005347209982573986, as,0.005053541157394648, can,0.004578618798404932, with,0.004294617101550102, it,0.004258742090314627, on,0.003960851114243269,0.7563314004801214
Germany→Berlin,0,pos,orig,1,14, is,11.402530670166016,11.402530670166016, to,0.03958117589354515, the,0.036210570484399796,",",0.0352337509393692,.,0.021504197269678116, a,0.020325444638729095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8471448607742786
Germany→Berlin,0,pos,orig,1,15, called,11.480792999267578,11.480792999267578, the,0.04082725569605827, and,0.033573463559150696, to,0.030987339094281197,.,0.024260135367512703,",",0.023330386728048325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8470214195549488
Germany→Berlin,0,pos,orig,1,16, simply,11.464098930358887,11.464098930358887, the,0.03766050562262535,",",0.037280790507793427,.,0.028698183596134186, of,0.026213282719254494, and,0.023297706618905067, to,0.015092207118868828, a,0.015009013935923576, in,0.011214494705200195, is,0.010563937947154045,".
",0.009523347951471806, or,0.007405941374599934, as,0.006439334712922573, that,0.006430911365896463, on,0.00610692473128438, for,0.00549293402582407, ,0.005346313118934631, by,0.004936571232974529, one,0.004582428373396397, with,0.00447146175429225,:,0.004351181443780661,0.7298825271427631
Germany→Berlin,0,pos,orig,2,0,<|begin_of_text|>,11.3829927444458,11.3829927444458,",",0.04151218757033348, and,0.02968505583703518, the,0.027400121092796326, of,0.02358654886484146,.,0.021289678290486336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8565264083445072
Germany→Berlin,0,pos,orig,2,1,Give,10.591257095336914,10.591257095336914,",",0.057322483509778976,.,0.04852001368999481, and,0.03605787083506584, the,0.028719015419483185, to,0.028414083644747734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8009665329009295
Germany→Berlin,0,pos,orig,2,2, the,11.122017860412598,11.122017860412598, the,0.04439942538738251, to,0.04434707760810852,",",0.03274364396929741,.,0.03214384242892265, of,0.02373012714087963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8226358834654093
Germany→Berlin,0,pos,orig,2,3, city,9.704415321350098,9.704415321350098, of,0.09528429806232452, and,0.07255597412586212, to,0.044331684708595276, the,0.03684272617101669,",",0.03131131827831268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7196739986538887
Germany→Berlin,0,pos,orig,2,4, name,10.38053035736084,10.38053035736084, and,0.09401141852140427, the,0.044582549482584,",",0.03859545662999153, to,0.03399365395307541, of,0.03121352382004261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7576033975929022
Germany→Berlin,0,pos,orig,2,5, only,10.361907005310059,10.361907005310059, of,0.06579440087080002, the,0.05452779307961464,",",0.04646122455596924,.,0.03378582373261452, and,0.02401549741625786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7754152603447437
Germany→Berlin,0,pos,orig,2,6,",",9.672786712646484,9.672786712646484, the,0.0854262113571167,",",0.07243476808071136, to,0.05561080202460289, and,0.038386404514312744, ,0.03773847967386246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7104033343493938
Germany→Berlin,0,pos,orig,2,7, plain,10.97150707244873,10.97150707244873, and,0.04600026458501816,.,0.03343378007411957,",",0.03043396584689617, of,0.024482615292072296, to,0.023688098415732384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8419612757861614
Germany→Berlin,0,pos,orig,2,8, text,10.75613021850586,10.75613021850586,",",0.046576544642448425, and,0.04054095596075058,.,0.03724311664700508, the,0.024826519191265106, to,0.023115715011954308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8276971485465765
Germany→Berlin,0,pos,orig,2,9,.,10.376485824584961,10.376485824584961, the,0.06262042373418808, and,0.05876302719116211,",",0.05288594588637352, of,0.029527820646762848,.,0.026291506364941597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7699112761765718
Germany→Berlin,0,pos,orig,2,10, The,12.187535285949707,12.187535285949707, is,0.026185188442468643, the,0.022967230528593063, of,0.015741461887955666,",",0.012679525651037693, a,0.012647750787436962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.909778842702508
Germany→Berlin,0,pos,orig,2,11, capital,10.360759735107422,10.360759735107422,",",0.057455651462078094, of,0.05411204695701599, the,0.043832551687955856, and,0.035669244825839996,.,0.03530344367027283, to,0.02430550381541252, is,0.017643870785832405, in,0.015284138731658459, that,0.011571596376597881, this,0.010364445857703686,".
",0.008386709727346897,:,0.008114867843687534,"
",0.00667355814948678, can,0.006395880598574877, you,0.005816818680614233, it,0.005761677864938974, a,0.00540087791159749, ,0.004990229383111, as,0.004989168141037226, for,0.004981503821909428,0.6329462137073278
Germany→Berlin,0,pos,orig,2,12, of,10.135747909545898,10.135747909545898, the,0.08200665563344955,",",0.05382191389799118,.,0.042345259338617325, and,0.027891995385289192, of,0.025535887107253075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7683982886373997
Germany→Berlin,0,pos,orig,2,13, Germany,11.42620849609375,11.42620849609375,",",0.04155106842517853, the,0.033554162830114365, and,0.03250320628285408, ,0.016652293503284454, to,0.012015159241855145,.,0.011537203565239906, a,0.010249488987028599, is,0.009332435205578804, in,0.008614209480583668, this,0.008535768836736679, of,0.007793248165398836, for,0.007665279787033796, it,0.007285845931619406, that,0.006759243085980415,".
",0.005993490573018789, or,0.005932217929512262, you,0.00576813705265522, an,0.005303652491420507, not,0.005195072386413813, can,0.005178084596991539,0.7525807316415012
Germany→Berlin,0,pos,orig,2,14, is,11.308773040771484,11.308773040771484, to,0.05358217656612396, the,0.03485628217458725,",",0.034432388842105865, and,0.020348984748125076,.,0.016615059226751328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8401651084423065
Germany→Berlin,0,pos,orig,2,15, called,10.878473281860352,10.878473281860352, to,0.04805905371904373, and,0.04198206216096878, the,0.036564502865076065,.,0.03143201768398285,",",0.02232116274535656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819641200825572
Germany→Berlin,0,pos,orig,2,16, simply,11.201549530029297,11.201549530029297,",",0.040537621825933456, the,0.03763406723737717, of,0.03214643895626068,.,0.031686317175626755, and,0.019473828375339508, to,0.018845418468117714, is,0.010775350034236908,".
",0.010726464912295341, a,0.010407527908682823, in,0.009599418379366398, as,0.008928556926548481, or,0.008264647796750069, for,0.00782595295459032,:,0.007717010099440813, that,0.00659282598644495, by,0.006107953377068043, ,0.005281362216919661, on,0.005007934290915728,"
",0.0048505752347409725, one,0.004591227974742651,0.7129994998686016
Germany→Berlin,0,pos,orig,3,0,<|begin_of_text|>,11.530394554138184,11.530394554138184,",",0.04092136770486832, and,0.02598688006401062,.,0.02490808442234993, of,0.021431991830468178, the,0.020562902092933655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8661887738853693
Germany→Berlin,0,pos,orig,3,1,Give,11.584912300109863,11.584912300109863,.,0.03533336520195007,",",0.034322746098041534, to,0.02405526489019394, and,0.02356213703751564, the,0.02242276445031166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8603037223219872
Germany→Berlin,0,pos,orig,3,2, the,11.564431190490723,11.564431190490723, to,0.0389767549932003, the,0.037921879440546036, of,0.02933613583445549,.,0.024994606152176857,",",0.02082977257668972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8479408510029316
Germany→Berlin,0,pos,orig,3,3, city,10.610129356384277,10.610129356384277, of,0.06196506321430206, and,0.05346253141760826,",",0.044402677565813065, to,0.034240368753671646,.,0.03229294344782829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7736364156007767
Germany→Berlin,0,pos,orig,3,4, name,10.436104774475098,10.436104774475098,",",0.05941801145672798, and,0.0586513876914978, to,0.04172215238213539,.,0.04114827513694763, the,0.034097667783498764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7649625055491924
Germany→Berlin,0,pos,orig,3,5, only,11.42916488647461,11.42916488647461,",",0.03675438091158867,.,0.03660424426198006, of,0.03362327814102173, the,0.0322665274143219, to,0.027108993381261826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8336425758898258
Germany→Berlin,0,pos,orig,3,6,",",10.469076156616211,10.469076156616211, the,0.06292702257633209, and,0.05698851868510246,",",0.04362304136157036, to,0.0401119589805603,.,0.019421419128775597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7769280392676592
Germany→Berlin,0,pos,orig,3,7, plain,11.357246398925781,11.357246398925781,.,0.04911687970161438,",",0.03979218751192093, and,0.03781692683696747, to,0.018520144745707512, of,0.018148012459278107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8366058487445116
Germany→Berlin,0,pos,orig,3,8, text,11.320430755615234,11.320430755615234,",",0.05642550811171532, and,0.03760753571987152, the,0.031129848212003708,.,0.024560464546084404, of,0.023963486775755882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8263131566345692
Germany→Berlin,0,pos,orig,3,9,.,10.468282699584961,10.468282699584961, the,0.07735837250947952,",",0.05266098305583, and,0.04793977737426758,.,0.027388038113713264,".
",0.020199602469801903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7744532264769077
Germany→Berlin,0,pos,orig,3,10, The,11.541141510009766,11.541141510009766, the,0.04020668938755989, is,0.02738400734961033, of,0.022404059767723083, to,0.017866861075162888,",",0.015318670310080051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8768197121098638
Germany→Berlin,0,pos,orig,3,11, capital,10.334514617919922,10.334514617919922,",",0.06247369572520256, of,0.05443733558058739, the,0.05036883056163788,.,0.037619784474372864, and,0.025822605937719345, to,0.01867290399968624, is,0.016559867188334465,".
",0.010663208551704884, a,0.010170180350542068, that,0.009565196000039577, in,0.009433502331376076,:,0.00826607458293438, this,0.008251385763287544, for,0.007630163338035345,"
",0.006645379588007927, as,0.006057595368474722, ,0.00571793969720602, are,0.0047019170597195625, on,0.004617904778569937, with,0.004483615048229694,0.6378409140743315
Germany→Berlin,0,pos,orig,3,12, of,10.769253730773926,10.769253730773926, the,0.07321459800004959, of,0.037657611072063446,",",0.02953919768333435,.,0.02873009443283081, to,0.018816158175468445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8120423406362534
Germany→Berlin,0,pos,orig,3,13, Germany,10.875349998474121,10.875349998474121,",",0.06988504528999329, and,0.04571517929434776, the,0.03396071493625641, ,0.018905753269791603,.,0.016131192445755005, to,0.015424172393977642, of,0.011002406477928162, in,0.009587313048541546, is,0.009442473761737347,".
",0.008881498128175735, a,0.008522546850144863, that,0.007965097203850746, for,0.007734148763120174,:,0.0072202240116894245, can,0.006544722709804773, this,0.006188532337546349, or,0.006166468840092421, with,0.005821332801133394, it,0.0056839496828615665, (,0.005652348976582289,0.6935648787766695
Germany→Berlin,0,pos,orig,3,14, is,11.630977630615234,11.630977630615234, to,0.04327378794550896, the,0.039381060749292374,",",0.028111541643738747,.,0.02050608955323696, a,0.014930169098079205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8537973510101438
Germany→Berlin,0,pos,orig,3,15, called,10.086334228515625,10.086334228515625, to,0.0665750503540039,.,0.05767439678311348, and,0.04770894721150398, the,0.039545316249132156,",",0.02587318792939186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7626231014728546
Germany→Berlin,0,pos,orig,3,16, simply,10.707703590393066,10.707703590393066,.,0.047881416976451874,",",0.04172004386782646, the,0.03420944884419441, of,0.032057374715805054, and,0.02264518477022648, to,0.021803034469485283, a,0.01597357541322708,".
",0.014371399767696857, by,0.01152278296649456, is,0.010018549859523773, ,0.009363124147057533, as,0.008635821752250195, in,0.008505049161612988, that,0.008105087094008923,:,0.007953120395541191, for,0.0073888786137104034, at,0.006739762146025896, one,0.0056493766605854034, or,0.0056305378675460815, on,0.005335819907486439,0.6744906106032431
Germany→Berlin,0,pos,orig,4,0,<|begin_of_text|>,11.405815124511719,11.405815124511719,",",0.040650419890880585,.,0.029009075835347176, and,0.02591884322464466, of,0.023777233436703682, to,0.0209394171833992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8597050104290247
Germany→Berlin,0,pos,orig,4,1,Give,12.031740188598633,12.031740188598633,",",0.029894297942519188,.,0.02371828444302082, the,0.02257024310529232, to,0.01897737756371498, of,0.015742765739560127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8890970312058926
Germany→Berlin,0,pos,orig,4,2, the,11.153474807739258,11.153474807739258, the,0.047891974449157715, to,0.04502034932374954, of,0.03817116096615791,.,0.02983025275170803,",",0.02259240485727787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8164938576519489
Germany→Berlin,0,pos,orig,4,3, city,11.005871772766113,11.005871772766113, of,0.056623950600624084, and,0.04667693004012108,",",0.03546759486198425, the,0.027827952057123184, to,0.025303930044174194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8080996423959732
Germany→Berlin,0,pos,orig,4,4, name,10.679289817810059,10.679289817810059, and,0.07040192931890488,",",0.05630124360322952, to,0.04679771885275841, the,0.030464868992567062, of,0.02925732173025608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.766776917502284
Germany→Berlin,0,pos,orig,4,5, only,11.010581016540527,11.010581016540527,",",0.05769364535808563,.,0.051753152161836624, of,0.042006898671388626, to,0.037147827446460724, the,0.02442585863173008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7869726177304983
Germany→Berlin,0,pos,orig,4,6,",",11.0919189453125,11.0919189453125,",",0.04741803556680679, to,0.04614310711622238, and,0.03859550505876541, the,0.032698340713977814,.,0.02117501012980938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8139700014144182
Germany→Berlin,0,pos,orig,4,7, plain,11.548200607299805,11.548200607299805, and,0.05237273499369621,.,0.04647287726402283,",",0.03717656061053276, of,0.01766195520758629, to,0.01624029316008091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.830075578764081
Germany→Berlin,0,pos,orig,4,8, text,12.02928638458252,12.02928638458252,",",0.04438795894384384, and,0.029732590541243553,.,0.02972318045794964, the,0.024429811164736748, of,0.01596985198557377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8557566069066525
Germany→Berlin,0,pos,orig,4,9,.,10.911972999572754,10.911972999572754,",",0.057769279927015305, the,0.05190988630056381, and,0.032121721655130386,.,0.028345728293061256, of,0.02552637830376625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.804327005520463
Germany→Berlin,0,pos,orig,4,10, The,11.085110664367676,11.085110664367676, is,0.03613048046827316, the,0.02734326757490635, of,0.025517567992210388,",",0.02534094639122486,.,0.019344693049788475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8663230445235968
Germany→Berlin,0,pos,orig,4,11, capital,10.434775352478027,10.434775352478027, of,0.08136000484228134,",",0.07220467180013657, and,0.03285467252135277,.,0.03223153203725815, the,0.03069564700126648, to,0.020025957375764847, is,0.013738302513957024,".
",0.010871250182390213, in,0.010004707612097263,:,0.008919033221900463, that,0.008495056070387363, for,0.007955260574817657, this,0.00572379631921649, a,0.0056394971907138824, work,0.004638432990759611,1,0.004538827110081911,"
",0.004525846801698208, with,0.004176340065896511, as,0.003864551894366741, ,0.0037961765192449093,0.6337404353544116
Germany→Berlin,0,pos,orig,4,12, of,11.106980323791504,11.106980323791504, the,0.06816744804382324, of,0.042650043964385986,.,0.031127944588661194,",",0.024956420063972473, and,0.017478587105870247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8156195562332869
Germany→Berlin,0,pos,orig,4,13, Germany,12.117535591125488,12.117535591125488, and,0.04129756614565849,",",0.03183489665389061, the,0.02487334795296192, to,0.014340423978865147, in,0.00868074968457222,.,0.008615076541900635, for,0.007598928641527891, of,0.0075146509334445, is,0.006266878452152014,".
",0.006253015715628862, a,0.0061393799260258675, that,0.006121715065091848, ,0.0055452510714530945,:,0.0054158554412424564, as,0.005083878990262747, can,0.005035061854869127, or,0.00439075892791152, this,0.004341159015893936, it,0.004321437329053879,1,0.003948119468986988,0.7923818482086062
Germany→Berlin,0,pos,orig,4,14, is,11.713991165161133,11.713991165161133, the,0.04278075695037842,",",0.0323006808757782, to,0.032018888741731644, a,0.021125763654708862, and,0.018042031675577164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8537318781018257
Germany→Berlin,0,pos,orig,4,15, called,10.391936302185059,10.391936302185059, to,0.06719605624675751, the,0.048288531601428986, and,0.043320704251527786,.,0.03561418503522873,",",0.025363650172948837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7802168726921082
Germany→Berlin,0,pos,orig,4,16, simply,11.091835021972656,11.091835021972656,.,0.039255790412425995,",",0.03572852537035942, the,0.03382989391684532, to,0.03153448924422264, and,0.02645190805196762, of,0.0261855311691761, a,0.01578040048480034,".
",0.011681981384754181, is,0.011501559987664223, in,0.011025513522326946, for,0.009437531232833862, that,0.008641266264021397,:,0.008572008460760117, as,0.006317914929240942, ,0.005692305974662304, by,0.0055994498543441296, with,0.0051566543988883495, on,0.004779221955686808, can,0.004587858449667692, at,0.004556096624583006,0.6936840983107686
Germany→Berlin,0,pos,orig,5,0,<|begin_of_text|>,11.24102783203125,11.24102783203125,",",0.04610901698470116,.,0.03081607073545456, and,0.025230934843420982, the,0.023833487182855606, of,0.023766305297613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8502441849559546
Germany→Berlin,0,pos,orig,5,1,Give,12.085603713989258,12.085603713989258,",",0.026138920336961746,.,0.020969029515981674, the,0.02090483531355858, to,0.014401896856725216, and,0.013692660257220268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9038926577195525
Germany→Berlin,0,pos,orig,5,2, the,11.767070770263672,11.767070770263672, the,0.044170524924993515, of,0.03242809697985649, to,0.031131507828831673,.,0.01817137375473976, that,0.015318723395466805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8587797731161118
Germany→Berlin,0,pos,orig,5,3, city,11.3707275390625,11.3707275390625, of,0.05432631075382233,",",0.0332270972430706, and,0.029285361990332603, the,0.026439664885401726, to,0.02623828686773777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.830483278259635
Germany→Berlin,0,pos,orig,5,4, name,11.763618469238281,11.763618469238281, and,0.03778994455933571,",",0.030918322503566742, to,0.029273102059960365, of,0.024721475318074226,.,0.022913219407200813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8543839361518621
Germany→Berlin,0,pos,orig,5,5, only,11.583965301513672,11.583965301513672, of,0.042068105190992355,",",0.04032253473997116, to,0.03133665770292282,.,0.027899296954274178, the,0.022928288206458092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8354451172053814
Germany→Berlin,0,pos,orig,5,6,",",11.121577262878418,11.121577262878418, to,0.03838174417614937,",",0.032988861203193665, and,0.02814408950507641, the,0.02483498677611351, of,0.024801496416330338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8508488219231367
Germany→Berlin,0,pos,orig,5,7, plain,11.241061210632324,11.241061210632324,.,0.05206819251179695, and,0.03865956515073776,",",0.03479624539613724, of,0.02386988140642643, that,0.01815447025001049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8324516452848911
Germany→Berlin,0,pos,orig,5,8, text,11.854598999023438,11.854598999023438,.,0.038561224937438965,",",0.038412537425756454, and,0.027706116437911987, the,0.025405583903193474, of,0.0167954433709383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8531190939247608
Germany→Berlin,0,pos,orig,5,9,.,10.642021179199219,10.642021179199219,",",0.06607341021299362, the,0.04689696058630943, and,0.04382840171456337,.,0.027234705165028572, of,0.02084798365831375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7951185386627913
Germany→Berlin,0,pos,orig,5,10, The,10.920770645141602,10.920770645141602,",",0.0363428071141243, is,0.02774299681186676, the,0.025438673794269562, of,0.02486446313560009,.,0.01985442452132702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8657566346228123
Germany→Berlin,0,pos,orig,5,11, capital,10.938758850097656,10.938758850097656, of,0.06252485513687134,",",0.054176121950149536, and,0.038919541984796524,.,0.030474942177534103, the,0.030293548479676247, to,0.017904942855238914, is,0.011288780719041824,".
",0.01121054869145155, for,0.00783068872988224, that,0.007703251205384731,:,0.007646709214895964,"
",0.00734627153724432, in,0.0070259543135762215, a,0.005483075510710478, this,0.005448882933706045, ,0.004402992315590382, you,0.004265378229320049, work,0.004170878324657679, by,0.003666035132482648, as,0.0036276879254728556,0.6745889126323164
Germany→Berlin,0,pos,orig,5,12, of,10.66757583618164,10.66757583618164, the,0.06499571353197098,",",0.037239741533994675, of,0.03648645803332329,.,0.032490868121385574, and,0.02290753833949566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8058796804398298
Germany→Berlin,0,pos,orig,5,13, Germany,12.18628978729248,12.18628978729248, and,0.04668843001127243,",",0.035302117466926575, the,0.023802855983376503, to,0.011320646852254868, ,0.008924675174057484,.,0.0074440413154661655, a,0.006748185493052006, for,0.006713507231324911, that,0.005795081611722708, it,0.005008449777960777, is,0.004965414293110371, in,0.004957372788339853, this,0.004907672759145498,".
",0.004850124474614859, of,0.0047681815922260284,:,0.004422992467880249, as,0.004213421139866114,1,0.004141364246606827, can,0.004020359367132187, or,0.00369174568913877,0.7973133602645248
Germany→Berlin,0,pos,orig,5,14, is,12.000531196594238,12.000531196594238, the,0.03832998871803284,",",0.02968328259885311, a,0.022424008697271347, to,0.020899062976241112, and,0.02065262757241726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8680110294371843
Germany→Berlin,0,pos,orig,5,15, called,11.053099632263184,11.053099632263184, to,0.05039289593696594, the,0.04023073986172676, and,0.038104306906461716,.,0.028762556612491608, a,0.01532051246613264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8271889882162213
Germany→Berlin,0,pos,orig,5,16, simply,10.630122184753418,10.630122184753418,.,0.05769021064043045, the,0.04669472575187683,",",0.04278501123189926, to,0.030346032232046127, of,0.02826029248535633, and,0.020034942775964737,".
",0.013969608582556248, a,0.011023449711501598, for,0.010945981368422508, in,0.010923144407570362, is,0.009385435841977596,:,0.009091593325138092, that,0.008667485788464546, at,0.007159003987908363, ,0.006862649228423834, by,0.006814408116042614, on,0.006592488847672939, with,0.005102597642689943, this,0.00505009526386857, as,0.0048028710298240185,0.657797971740365
Germany→Berlin,0,pos,orig,6,0,<|begin_of_text|>,11.11991024017334,11.11991024017334,",",0.053055066615343094,.,0.034552477300167084, to,0.025834767147898674, and,0.02500593103468418, of,0.02469686232507229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8368548955768347
