prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_strict@0.7,copy_strict@0.8,copy_strict@0.9,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,teacher_entropy_bits,kl_to_final_bits,kl_to_final_bits_norm_temp,answer_rank,topk_jaccard_raw_norm@50,topk_jaccard_consecutive@50,cos_to_final,cos_to_answer,cos_to_prompt_max,geom_crossover,echo_mass_prompt,answer_mass,answer_minus_echo_mass,mass_ratio_ans_over_prompt,topk_prompt_mass@50,control_margin,resid_norm_ratio,delta_resid_cos,answer_logit_gap,answer_vs_top1_gap
pos,orig,11,16,⟨NEXT⟩,9.766156196594238,9.766156196594238, the,0.06639229506254196,",",0.050891973078250885,.,0.03942705690860748, to,0.03854518383741379, and,0.03272956982254982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7720139212906361,False,False,False,False,False,False,False,False,False,False,0.06639229506254196,0.22798606753349304,9.105741810344625e-06,2.961002254229761,7.097819623461993,,6337,,,0.4456619620323181,0.040917087346315384,0.21747802197933197,False,0.10629600387892424,9.105741810344625e-06,-0.1062868981371139,8.566400798145199e-05,0.10286897467449307,,,,,-8.894430875778198
pos,orig,12,16,⟨NEXT⟩,9.479440689086914,9.479440689086914, the,0.0906093567609787,",",0.050861719995737076, to,0.03776594251394272, and,0.03632147237658501,.,0.03576279804110527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7486787103116512,False,False,False,False,False,False,False,False,False,False,0.0906093567609787,0.25132128596305847,5.462095487018814e-06,2.961002254229761,6.652035088980765,,8713,,,0.4466831684112549,0.0315590426325798,0.24463576078414917,False,0.1327893888262679,5.462095487018814e-06,-0.13278392673078088,4.113352350037174e-05,0.13103003543801606,,,,,-9.716479897499084
pos,orig,13,16,⟨NEXT⟩,9.786733627319336,9.786733627319336, the,0.093081034719944, and,0.049227114766836166, to,0.03731764107942581, of,0.03187171369791031,",",0.030926406383514404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7575760893523693,False,False,False,False,False,False,False,False,False,False,0.093081034719944,0.2424238920211792,7.848620043660048e-06,2.961002254229761,6.97084276853817,,7046,,,0.44843778014183044,0.03648420423269272,0.21612727642059326,False,0.1441487590759607,7.848620043660048e-06,-0.14414091045591704,5.444805796126263e-05,0.14026085776276886,,,,,-9.380887508392334
pos,orig,14,16,⟨NEXT⟩,10.307718276977539,10.307718276977539, the,0.0519324466586113, to,0.0343700610101223,",",0.03340400382876396, of,0.03128069266676903, and,0.03112957440316677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8178832214325666,False,False,False,False,False,False,False,False,False,False,0.0519324466586113,0.1821167916059494,3.8023292745492654e-06,2.961002254229761,7.156921805396299,,12918,,,0.44468849897384644,0.017796920612454414,0.19618822634220123,False,0.10180883054999867,3.8023292745492654e-06,-0.10180502822072413,3.734773512926458e-05,0.09636543621309102,,,,,-9.522084832191467
pos,orig,15,16,⟨NEXT⟩,10.316434860229492,10.316434860229492, and,0.0546487420797348,.,0.04169205576181412, the,0.04027947038412094,",",0.03869514912366867, in,0.0216389000415802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8030456826090813,False,False,False,False,False,False,False,False,False,False,0.0546487420797348,0.19695430994033813,4.1910152503987774e-06,2.961002254229761,6.898505489724066,,12073,,,0.45269373059272766,0.020041795447468758,0.1965305358171463,False,0.07878765219766137,4.1910152503987774e-06,-0.07878346118241097,5.319380740894029e-05,0.07494176831096411,,,,,-9.475738763809204
pos,orig,16,16,⟨NEXT⟩,11.402862548828125,11.402862548828125,.,0.03518460690975189, of,0.03136087954044342, and,0.025473805144429207, the,0.025359034538269043,",",0.024140505120158195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8584811687469482,False,False,False,False,False,False,False,False,False,False,0.03518460690975189,0.14151883125305176,5.956596851319773e-06,2.961002254229761,7.4196459425073416,,12335,,,0.4607733488082886,0.019681919366121292,0.18038518726825714,False,0.076299106319766,5.956596851319773e-06,-0.07629314972291468,7.80690241414746e-05,0.07151243858970702,,,,,-8.68386423587799
pos,orig,17,16,⟨NEXT⟩,11.110234260559082,11.110234260559082, the,0.04954645037651062, and,0.02813299372792244, of,0.023961611092090607,",",0.02375059761106968,.,0.020661894232034683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.853946452960372,False,False,False,False,False,False,False,False,False,False,0.04954645037651062,0.14605353772640228,1.1292027011222672e-05,2.961002254229761,7.251315515218256,,6771,,,0.46066907048225403,0.036730121821165085,0.19329607486724854,False,0.09319434901317436,1.1292027011222672e-05,-0.09318305698616314,0.00012116643347613221,0.08725422294810414,,,,,-8.386568665504456
pos,orig,18,16,⟨NEXT⟩,11.767680168151855,11.767680168151855, the,0.03424810618162155, of,0.01984008215367794, and,0.0194252859801054, to,0.018892580643296242, in,0.016418980434536934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8911749646067619,False,False,False,False,False,False,False,False,False,False,0.03424810618162155,0.10882503539323807,1.4858605027257e-05,2.961002254229761,7.438810313258286,,6184,,,0.4652160108089447,0.03692886233329773,0.17807164788246155,False,0.07981264742079475,1.4858605027257e-05,-0.07979778881576749,0.00018616854998869666,0.07535133534111083,,,,,-7.742807626724243
pos,orig,19,16,⟨NEXT⟩,11.370514869689941,11.370514869689941, the,0.038980741053819656, of,0.02775604836642742,:,0.021607136353850365, to,0.02115023136138916, and,0.019874166697263718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8706316761672497,False,False,False,False,False,False,False,False,False,False,0.038980741053819656,0.12936833500862122,1.3203321941546164e-05,2.961002254229761,7.069360622327818,,6477,,,0.4673526883125305,0.03585465997457504,0.18183156847953796,False,0.08924354474731899,1.3203321941546164e-05,-0.08923034142537745,0.00014794707932077892,0.08445102185942233,,,,,-7.990354537963867
pos,orig,20,16,⟨NEXT⟩,11.544589042663574,11.544589042663574, the,0.04720994085073471,:,0.027846693992614746, in,0.01992141641676426, of,0.019511690363287926, to,0.014337476342916489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8711727820336819,False,False,False,False,False,False,False,False,False,False,0.04720994085073471,0.12882721424102783,2.4922721422626637e-05,2.961002254229761,7.016914168981903,,4051,,,0.4736774265766144,0.04764191433787346,0.1786421835422516,False,0.08643154854121349,2.4922721422626637e-05,-0.08640662581979086,0.00028835213015292107,0.08266408031340688,,,,,-7.546579837799072
pos,orig,21,16,⟨NEXT⟩,11.576604843139648,11.576604843139648, the,0.05222117900848389,:,0.02620782144367695,",",0.016393696889281273, and,0.015920516103506088, in,0.01586725190281868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8733895346522331,False,False,False,False,False,False,False,False,False,False,0.05222117900848389,0.12661045789718628,2.8937072784174234e-05,2.961002254229761,6.943702530370812,,3676,,,0.4724166989326477,0.05074242502450943,0.18439336121082306,False,0.08634548084864946,2.8937072784174234e-05,-0.08631654377586528,0.00033513129077091187,0.08131054975092411,,,,,-7.498119831085205
pos,orig,22,16,⟨NEXT⟩,12.262807846069336,12.262807846069336, the,0.042319830507040024,:,0.01962151564657688, ,0.013513336889445782, in,0.012583700008690357, of,0.009454279206693172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9025073377415538,False,False,False,False,False,False,False,False,False,False,0.042319830507040024,0.09749266505241394,7.65465447329916e-05,2.961002254229761,7.317162168788798,,1704,,,0.48381567001342773,0.06659165769815445,0.170125350356102,False,0.07508262431042567,7.65465447329916e-05,-0.07500607776569268,0.0010194974458673151,0.07288292224984616,,,,,-6.315112113952637
pos,orig,23,16,⟨NEXT⟩,12.702381134033203,12.702381134033203, the,0.0313216857612133,:,0.012964135967195034, ',0.010884072631597519, in,0.009996330365538597, ,0.00965764932334423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9251761259511113,False,False,False,False,False,False,False,False,False,False,0.0313216857612133,0.07482387870550156,0.00010516112524783239,2.961002254229761,7.49626971691155,,1281,,,0.4847530424594879,0.07171007990837097,0.1654927283525467,False,0.06270947748407707,0.00010516112524783239,-0.06260431635882924,0.0016769574199940838,0.060450209653936327,,,,,-5.696572542190552
pos,orig,24,16,⟨NEXT⟩,12.708209037780762,12.708209037780762, the,0.026624707505106926,:,0.022870542481541634, ,0.010865345597267151,",",0.010072976350784302, and,0.009291128255426884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9202752998098731,False,False,False,False,False,False,False,False,False,False,0.026624707505106926,0.07972469925880432,0.00018427074246574193,2.961002254229761,7.374016193511025,,676,,,0.4907245635986328,0.08537714928388596,0.16632080078125,False,0.05420474946754439,0.00018427074246574193,-0.05402047872507865,0.0033995312380614277,0.05197477899491787,,,,,-4.973188877105713
pos,orig,25,16,⟨NEXT⟩,12.6661958694458,12.6661958694458,:,0.031206686049699783, the,0.018755223602056503,",",0.01264278870075941, ,0.012277276255190372,.,0.012189607135951519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9129284182563424,False,False,False,False,False,False,False,False,False,False,0.031206686049699783,0.08707158267498016,0.0008465666323900223,2.961002254229761,7.290649323331787,,86,,,0.48770973086357117,0.1162266731262207,0.1564730405807495,False,0.04851756785660655,0.0008465666323900223,-0.047671001224216525,0.017448661430090325,0.04477356234565377,,,,,-3.607198715209961
pos,orig,26,16,⟨NEXT⟩,12.707151412963867,12.707151412963867,:,0.030105875805020332, the,0.018154235556721687,.,0.01559275109320879,",",0.012484484352171421, ,0.010417904704809189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9132447484880686,False,False,False,False,False,False,False,False,False,False,0.030105875805020332,0.08675525337457657,0.0015891051152721047,2.961002254229761,7.432939513488433,,40,,,0.49753880500793457,0.13040436804294586,0.1558201014995575,False,0.043526302362124625,0.0015891051152721047,-0.04193719724685252,0.03650907595003576,0.03937183634843677,,,,,-2.941549301147461
pos,orig,27,16,⟨NEXT⟩,13.146583557128906,13.146583557128906,:,0.031606584787368774, the,0.012309271842241287,.,0.01178891770541668,",",0.00845152698457241, ,0.006928688380867243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9289150102995336,False,False,False,False,False,False,False,False,False,False,0.031606584787368774,0.07108499109745026,0.0018398870015516877,2.961002254229761,7.646054223062195,,31,,,0.4991735517978668,0.13045991957187653,0.14606916904449463,False,0.03499121201548405,0.0018398870015516877,-0.033151325013932365,0.052581400957363626,0.03212245041504502,,,,,-2.843661308288574
pos,orig,28,16,⟨NEXT⟩,13.148992538452148,13.148992538452148,:,0.0325903557240963, the,0.012313966639339924,.,0.009760737419128418, ,0.00678062392398715,",",0.006365465000271797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9321888512931764,False,False,False,False,False,False,False,False,False,False,0.0325903557240963,0.06781114637851715,0.0013453788124024868,2.961002254229761,7.709597684972382,,42,,,0.5002137422561646,0.12392961978912354,0.14628417789936066,False,0.030872180321921405,0.0013453788124024868,-0.02952680150951892,0.0435790007312238,0.02838847937528044,,,,,-3.18734073638916
pos,orig,29,16,⟨NEXT⟩,12.7381010055542,12.7381010055542,:,0.048677023500204086,.,0.012341063469648361, the,0.011347792111337185,",",0.00965866632759571, that,0.00769336661323905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9102820879779756,False,False,False,False,False,False,False,False,False,False,0.048677023500204086,0.08971790969371796,0.0010027703829109669,2.961002254229761,7.290594288883511,,72,,,0.4967091679573059,0.11887433379888535,0.14644409716129303,False,0.027681352628405875,0.0010027703829109669,-0.02667858224549491,0.036225482191808364,0.024501816602423787,,,,,-3.8824405670166016
pos,orig,30,16,⟨NEXT⟩,11.97482967376709,11.97482967376709,:,0.07453988492488861,",",0.0184333473443985,.,0.016886604949831963, the,0.016174402087926865, as,0.010593784041702747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8633719766512513,False,False,False,False,False,False,False,False,False,False,0.07453988492488861,0.13662803173065186,0.0009232301963493228,2.961002254229761,6.667753615339022,,83,,,0.5129318237304688,0.12351281195878983,0.15895289182662964,False,0.03496721154124316,0.0009232301963493228,-0.03404398134489384,0.026402739287851168,0.03187552618328482,,,,,-4.391211032867432
pos,orig,31,16,⟨NEXT⟩,10.615063667297363,10.615063667297363,:,0.1315476894378662,",",0.04764827713370323,.,0.02639893628656864, ,0.0211841631680727, the,0.01905154250562191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7541693914681673,False,False,False,False,False,False,False,False,False,False,0.1315476894378662,0.24583061039447784,0.00042152623063884676,2.961002254229761,5.638526192972957,,185,,,0.5413774251937866,0.12718749046325684,0.18922317028045654,False,0.034695720838954,0.00042152623063884676,-0.034274194608315156,0.012149227867211735,0.031212354078888893,,,,,-5.7432427406311035
pos,orig,32,16,⟨NEXT⟩,2.9610018730163574,2.9610018730163574, Berlin,0.5201817154884338," """,0.18647965788841248, “,0.05880223214626312, ',0.04182837903499603,:,0.03018997609615326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16251803934574127,False,False,False,False,False,False,False,False,False,True,0.5201817154884338,0.8374819755554199,0.5201817154884338,2.961002254229761,0.0,,1,,,1.000001072883606,0.17005640268325806,0.15595035254955292,False,0.024011771983385666,0.5201817154884338,0.49616994350504817,21.663611256376626,0.022990514407865703,,,,1.0258560180664062,
pos,no_filler,1,15,⟨NEXT⟩,11.480792999267578,11.480792999267578, the,0.04082725569605827, and,0.033573463559150696, to,0.030987339094281197,.,0.024260135367512703,",",0.023330386728048325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8470214195549488,False,False,False,False,False,False,False,False,False,False,0.04082725569605827,0.1529785841703415,8.731436537345871e-06,1.4934297509108412,7.588622336633069,,9074,,,0.5754988193511963,0.03892581909894943,0.3049103319644928,False,0.07303295775773222,8.731436537345871e-06,-0.07302422632119487,0.00011955474193932267,0.06999985070433468,,,,,-8.450175166130066
pos,no_filler,2,15,⟨NEXT⟩,10.878473281860352,10.878473281860352, to,0.04805905371904373, and,0.04198206216096878, the,0.036564502865076065,.,0.03143201768398285,",",0.02232116274535656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819641200825572,False,False,False,False,False,False,False,False,False,False,0.04805905371904373,0.18035879731178284,1.1700505638145842e-05,1.4934297509108412,7.573488551287745,,6480,,,0.5671349763870239,0.04293579235672951,0.22728219628334045,False,0.0761903134412023,1.1700505638145842e-05,-0.07617861293556416,0.0001535694625223705,0.07283359486609697,,,,,-8.32055389881134
pos,no_filler,3,15,⟨NEXT⟩,10.086334228515625,10.086334228515625, to,0.0665750503540039,.,0.05767439678311348, and,0.04770894721150398, the,0.039545316249132156,",",0.02587318792939186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7626231014728546,False,False,False,False,False,False,False,False,False,False,0.0665750503540039,0.2373768836259842,7.163531336118467e-06,1.4934297509108412,7.292745447880503,,8258,,,0.5703997015953064,0.03707302361726761,0.2393796741962433,False,0.08269063161696977,7.163531336118467e-06,-0.08268346808563365,8.663050589176854e-05,0.07937430357560515,,,,,-9.13708245754242
pos,no_filler,4,15,⟨NEXT⟩,10.391936302185059,10.391936302185059, to,0.06719605624675751, the,0.048288531601428986, and,0.043320704251527786,.,0.03561418503522873,",",0.025363650172948837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7802168726921082,False,False,False,False,False,False,False,False,False,False,0.06719605624675751,0.21978312730789185,7.290285793715157e-06,1.4934297509108412,7.265445609813145,,8712,,,0.5698068141937256,0.033816445618867874,0.24712824821472168,False,0.08790853970890566,7.290285793715157e-06,-0.08790124942311195,8.293034709625895e-05,0.08619510324206203,,,,,-9.12882673740387
pos,no_filler,5,15,⟨NEXT⟩,11.053099632263184,11.053099632263184, to,0.05039289593696594, the,0.04023073986172676, and,0.038104306906461716,.,0.028762556612491608, a,0.01532051246613264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8271889882162213,False,False,False,False,False,False,False,False,False,False,0.05039289593696594,0.17281100153923035,6.65011702949414e-06,1.4934297509108412,7.433341952891452,,10451,,,0.5641857385635376,0.024644095450639725,0.2191566526889801,False,0.0690875120567398,6.65011702949414e-06,-0.0690808619397103,9.625642515214826e-05,0.06677598610986024,,,,,-8.932970762252808
pos,no_filler,6,15,⟨NEXT⟩,11.217795372009277,11.217795372009277, to,0.04658984765410423, the,0.04175327345728874, and,0.025396399199962616,.,0.02271331287920475, a,0.021424759179353714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.842122407630086,False,False,False,False,False,False,False,False,False,False,0.04658984765410423,0.1578776091337204,1.1475356586743146e-05,1.4934297509108412,7.486275461104611,,7036,,,0.5684963464736938,0.03992057591676712,0.220298632979393,False,0.0723711752852978,1.1475356586743146e-05,-0.07235969992871105,0.0001585625269030533,0.069612996885553,,,,,-8.30893623828888
pos,no_filler,7,15,⟨NEXT⟩,10.88197135925293,10.88197135925293, the,0.058397263288497925, to,0.03500467538833618, a,0.03197965770959854, in,0.025887519121170044, and,0.024487335234880447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8242435492575169,False,False,False,False,False,False,False,False,False,False,0.058397263288497925,0.17575645446777344,6.659000973741058e-06,1.4934297509108412,7.135135043184998,,9909,,,0.5688635110855103,0.027926119044423103,0.23213374614715576,False,0.08949600208575248,6.659000973741058e-06,-0.08948934308477874,7.440556833985755e-05,0.08653702959418297,,,,,-9.079054951667786
pos,no_filler,8,15,⟨NEXT⟩,12.22898006439209,12.22898006439209, the,0.040521569550037384, to,0.021207772195339203, in,0.015599320642650127, and,0.015286796726286411,",",0.014073498547077179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8933110423386097,False,False,False,False,False,False,False,False,False,False,0.040521569550037384,0.1066889539361,9.886405678116716e-06,1.4934297509108412,7.823650387649166,,9392,,,0.564264178276062,0.029440835118293762,0.20510300993919373,False,0.0667780884127751,9.886405678116716e-06,-0.06676820200709699,0.00014804864537237538,0.06351588945835829,,,,,-8.318428993225098
pos,no_filler,9,15,⟨NEXT⟩,12.260506629943848,12.260506629943848, the,0.037572335451841354, to,0.019824055954813957, in,0.019068844616413116,",",0.012625246308743954, of,0.011204544454813004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8997049732133746,False,False,False,False,False,False,False,False,False,False,0.037572335451841354,0.10029502958059311,1.0127748282684479e-05,1.4934297509108412,7.985159983005032,,9113,,,0.5644696950912476,0.03171253204345703,0.20383678376674652,False,0.06402134831250805,1.0127748282684479e-05,-0.06401122056422537,0.00015819329632132243,0.061366759007796645,,,,,-8.218744397163391
pos,no_filler,10,15,⟨NEXT⟩,10.781203269958496,10.781203269958496, the,0.06758903712034225, to,0.04080292582511902, in,0.03052508272230625,",",0.02206827513873577, a,0.02004852704703808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8189661521464586,False,False,False,False,False,False,False,False,False,False,0.06758903712034225,0.18103386461734772,7.935745998111088e-06,1.4934297509108412,7.185918080331768,,8459,,,0.5611317157745361,0.030737662687897682,0.21475251019001007,False,0.10281638474680221,7.935745998111088e-06,-0.1028084490008041,7.71836700976226e-05,0.10042021749541163,,,,,-9.049824118614197
pos,no_filler,11,15,⟨NEXT⟩,10.801469802856445,10.801469802856445, the,0.0624241940677166, to,0.03348998725414276,",",0.02861778810620308, a,0.02672393061220646, in,0.022565722465515137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.826178377494216,False,False,False,False,False,False,False,False,False,False,0.0624241940677166,0.17382162809371948,7.6115447882330045e-06,1.4934297509108412,7.201230039703385,,8687,,,0.5648834705352783,0.031509630382061005,0.21235530078411102,False,0.10444999608034777,7.6115447882330045e-06,-0.10444238453555954,7.28726184872734e-05,0.10004639951512218,,,,,-9.01204228401184
pos,no_filler,12,15,⟨NEXT⟩,10.603208541870117,10.603208541870117, the,0.06839305907487869,",",0.0393294021487236, to,0.035984113812446594, in,0.027416812255978584, a,0.026141203939914703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8027354087680578,False,False,False,False,False,False,False,False,False,False,0.06839305907487869,0.19726458191871643,6.294248578342376e-06,1.4934297509108412,7.059479875070448,,9780,,,0.5671855211257935,0.028221454471349716,0.22908809781074524,False,0.10572983345718967,6.294248578342376e-06,-0.10572353920861133,5.9531433210471324e-05,0.10352905676700175,,,,,-9.293390393257141
