prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,teacher_entropy_bits,kl_to_final_bits,kl_to_final_bits_norm_temp,answer_rank,cos_to_final,cos_to_answer,cos_to_prompt_max,geom_crossover,echo_mass_prompt,answer_mass,answer_minus_echo_mass,mass_ratio_ans_over_prompt,topk_prompt_mass@50,control_margin
pos,orig,10,16,⟨NEXT⟩,16.835922241210938, hétérogènes,8.650385279906914e-05,说实,7.956894842209294e-05,从那以后,7.152462058002129e-05,ugliel,6.355332880048081e-05, Daarnaast,6.260840746108443e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996362408419373,False,False,False,False,False,False,False,8.650385279906914e-05,0.0003637591435108334,4.9732334446161985e-06,3.180720065700749,10.913160486360729,10.595206528682207,98780,-0.1066240519285202,0.002620459534227848,0.06689250469207764,False,0.0001311045491547702,4.9732334446161985e-06,-0.000126131315710154,0.03793305071126542,4.984433689969592e-05,
pos,orig,11,16,⟨NEXT⟩,16.842334747314453,从那以后,8.95772100193426e-05,luš,8.258901652880013e-05, simply,7.98932378529571e-05,说实,7.467989780707285e-05, hétérogènes,7.068303966661915e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996025775981252,False,False,False,False,False,False,False,8.95772100193426e-05,0.00039742240915074944,7.086192454153206e-06,3.180720065700749,10.894704684131339,10.785766745491216,61341,-0.10447682440280914,0.01272842101752758,0.0807514488697052,False,0.00016458617187709024,7.086192454153206e-06,-0.00015749997942293703,0.0430543424091703,7.98932378529571e-05,
pos,orig,12,16,⟨NEXT⟩,16.840116500854492, simply,0.0001520995720056817, просто,6.824724550824612e-05, semplicemente,6.560097972396761e-05,-на,6.40106009086594e-05,ugliel,6.370370829245076e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999586337893561,False,False,False,False,False,False,False,0.0001520995720056817,0.0004136621137149632,4.800898295798106e-06,3.180720065700749,10.77091157204029,10.902584929193873,102877,-0.042931463569402695,-0.004623875487595797,0.08630253374576569,False,0.00026671637260733405,4.800898295798106e-06,-0.00026191547431153595,0.017999945968521787,0.0001520995720056817,
pos,orig,13,16,⟨NEXT⟩,16.870943069458008, simply,8.851553866406903e-05,meer,5.3872616263106465e-05, просто,5.137359403306618e-05,стен,5.041146869189106e-05,ôt,4.986880594515242e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997059579764027,False,False,False,False,False,False,False,8.851553866406903e-05,0.00029404202359728515,5.730298198614037e-06,3.180720065700749,10.663813847764398,10.89976578958093,90290,0.006331863347440958,-0.0021054428070783615,0.07419490814208984,False,0.00022821467155154096,5.730298198614037e-06,-0.00022248437335292692,0.025109135405365395,8.851553866406903e-05,
pos,orig,14,16,⟨NEXT⟩,16.814945220947266,стен,8.969272312242538e-05,-т,7.31451582396403e-05,luš,7.269804336829111e-05," """,6.900283187860623e-05,mén,6.747488805558532e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996279863553355,False,False,False,False,False,False,False,8.969272312242538e-05,0.0003720136301126331,5.562862497754395e-06,3.180720065700749,10.633319259974611,11.069120545538555,85799,0.058362118899822235,-0.0026134669315069914,0.053043805062770844,False,0.00022877978699398227,5.562862497754395e-06,-0.00022321692449622788,0.024315252040376614,6.0549449699465185e-05,
pos,orig,15,16,⟨NEXT⟩,16.816368103027344,luš,9.532264084555209e-05,əh,7.296932744793594e-05, «**,7.261814607772976e-05,zza,7.154335617087781e-05, Generic,6.438501441152766e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996231615150464,False,False,False,False,False,False,False,9.532264084555209e-05,0.0003768384631257504,4.223160885885591e-06,3.180720065700749,10.736732427938419,10.86524405603854,108792,-0.007821422070264816,-0.007514161057770252,0.03972228616476059,False,0.00015895881756478047,4.223160885885591e-06,-0.00015473565667889488,0.026567474413239922,0.0,
pos,orig,16,16,⟨NEXT⟩,16.83000373840332,luš,0.00011140952119603753, Generic,6.212604057509452e-05, olaraq,5.9872600104426965e-05,té,5.915149085922167e-05,ementara,5.7249897508881986e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996501904497563,False,False,False,False,False,False,False,0.00011140952119603753,0.0003498095611575991,4.81085226056166e-06,3.180720065700749,10.761233764310937,10.819273093462911,101198,-0.026318011805415154,-0.003671645186841488,0.04440385848283768,False,0.0001526914638816379,4.81085226056166e-06,-0.00014788061162107624,0.03150680877276872,0.0,
pos,orig,17,16,⟨NEXT⟩,16.775239944458008,luš,0.00014023327094037086, straightforward,8.100128616206348e-05,oč,7.963799725985155e-05,-minded,7.539986836491153e-05, oly,7.26148282410577e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995511127490317,False,False,False,False,False,False,False,0.00014023327094037086,0.00044888726552017033,4.197592261334648e-06,3.180720065700749,10.726893644447859,10.869177643229074,104467,0.016774099320173264,-0.00755461398512125,0.05531195178627968,False,0.00022108643793217198,4.197592261334648e-06,-0.00021688884567083733,0.018986118345730885,5.836066702613607e-05,
pos,orig,18,16,⟨NEXT⟩,16.760780334472656,luš,0.00015344007988460362,té,0.00012445691390894353, saja,0.00010251929779769853, straightforward,0.0001001167474896647,ว่า,9.752385085448623e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994219431100646,False,False,False,False,False,False,False,0.00015344007988460362,0.0005780569044873118,7.644356628588866e-06,3.180720065700749,10.740484401449642,11.01014425490468,49603,0.016439273953437805,0.007721152156591415,0.05366052687168121,False,0.00023462584522349061,7.644356628588866e-06,-0.00022698148859490175,0.032580912134361005,0.0001146107169915922,
pos,orig,19,16,⟨NEXT⟩,16.774606704711914,luš,0.00022749359777662903, simply,0.00016578129725530744, oly,0.00011485143477329984, saja,0.00010011527047026902, straightforward,9.863750892691314e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992931208907976,False,False,False,False,False,False,False,0.00022749359777662903,0.0007068791310302913,5.55441101823817e-06,3.180720065700749,10.681631250393785,10.914580375126253,81910,0.04570668190717697,-0.0009064385667443275,0.07293242961168289,False,0.00043646826043186593,5.55441101823817e-06,-0.00043091384941362776,0.012725778243220015,0.0003152178142045159,
pos,orig,20,16,⟨NEXT⟩,16.742416381835938,luš,0.0001694130914984271, simply,0.00011385582183720544, oly,0.00011116041423520073,-на,0.00010477463365532458, rather,0.00010377790022175759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993970181385521,False,False,False,False,False,False,False,0.0001694130914984271,0.0006029818905517459,4.816880391445011e-06,3.180720065700749,10.843555667903534,10.691666094106328,90800,-0.02197985164821148,-0.00024626217782497406,0.06683909893035889,False,0.0003209806222912448,4.816880391445011e-06,-0.0003161637418997998,0.01500671707327338,0.00017545320588396862,
pos,orig,21,16,⟨NEXT⟩,16.774658203125, simply,0.0002302979992236942,ว่า,0.00013728397607337683, saja,0.00012892561790067703,ỳ,0.00011648303916445002,lerle,9.791828779270872e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992890910798451,False,False,False,False,False,False,False,0.0002302979992236942,0.0007109089056029916,6.334975751087768e-06,3.180720065700749,10.672984650639007,11.258276008055317,69133,0.055417224764823914,0.003671569749712944,0.08237572014331818,False,0.0005006066494388506,6.334975751087768e-06,-0.0004942716736877628,0.01265457241452238,0.0003157283426844515,
pos,orig,22,16,⟨NEXT⟩,16.764379501342773, simply,0.00022351148072630167,ว่า,0.0001880201161839068,-на,0.00012674072058871388,asteel,0.00012235144095029682,ĵ,0.0001198679456138052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999219508295937,False,False,False,False,False,False,False,0.00022351148072630167,0.0007804916822351515,7.049512078083353e-06,3.180720065700749,10.753435382990215,11.183072810347236,57905,0.009926481172442436,0.00790136307477951,0.08014638721942902,False,0.00042608186731740716,7.049512078083353e-06,-0.0004190323552393238,0.01654493202805048,0.00022351148072630167,
pos,orig,23,16,⟨NEXT⟩,16.76902198791504,-на,0.0001997815998038277,ว่า,0.00019081187201663852, simply,0.00017140357522293925,mehr,0.00014495724462904036, ',0.00013575211050920188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991572935978184,False,False,False,False,False,False,False,0.0001997815998038277,0.000842706416733563,1.1363964404154103e-05,3.180720065700749,10.627824758244847,11.758588673888504,20025,0.07211562991142273,0.01721785217523575,0.07079646736383438,False,0.0004740541789942654,1.1363964404154103e-05,-0.0004626902145901113,0.02397181785517751,0.0003221109800506383,
pos,orig,24,16,⟨NEXT⟩,16.75802993774414,-на,0.0002450617612339556, simply,0.00021623870998155326,ว่า,0.00016150936426129192, «**,0.00015820546832401305,ĵ,0.00012576355948112905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990932211367181,False,False,False,False,False,False,False,0.0002450617612339556,0.0009067788487300277,1.42103399412008e-05,3.180720065700749,10.563196429773017,11.745405171803963,10294,0.11057081818580627,0.02024073153734207,0.07263027876615524,False,0.0005748129469793639,1.42103399412008e-05,-0.0005606026070381631,0.024721633871056643,0.00039198333979584277,
pos,orig,25,16,⟨NEXT⟩,16.747480392456055, «**,0.0003175684541929513, simply,0.0002477214438840747,-на,0.00021758383081760257,ว่า,0.0001417458988726139, saja,0.00013469744590111077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989406829263316,False,False,False,False,False,False,False,0.0003175684541929513,0.0010593170300126076,2.367117122048512e-05,3.180720065700749,10.637406255689715,12.08452469035887,1830,0.06891033053398132,0.033657193183898926,0.07563638687133789,False,0.000571917792512977,2.367117122048512e-05,-0.0005482466212924919,0.04138904251856353,0.0004089359863428399,
pos,orig,26,16,⟨NEXT⟩,16.76917266845703, «**,0.00029765197541564703, simply,0.00020299837342463434,-на,0.00014652525715064257,keits,0.0001315424160566181,ว่า,0.00011191397061338648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991093680073391,False,False,False,False,False,False,False,0.00029765197541564703,0.0008906320435926318,3.7424957554321736e-05,3.180720065700749,10.623624941910776,12.544732377872057,275,0.0672677680850029,0.046862825751304626,0.07558771967887878,False,0.0005249429559626151,3.7424957554321736e-05,-0.00048751799840829335,0.07129324402962937,0.0003827225446002558,
pos,orig,27,16,⟨NEXT⟩,16.77630043029785, «**,0.0003501731844153255,-на,0.00016345416952390224,keits,0.00013930407294537872, simply,0.00010509975982131436,mehr,9.77105155470781e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999144258297747,False,False,False,False,False,False,False,0.0003501731844153255,0.0008557417313568294,3.56472228304483e-05,3.180720065700749,10.718351610144804,12.14153074774446,295,0.01555333286523819,0.04975230619311333,0.06967096030712128,False,0.00038746362224628683,3.56472228304483e-05,-0.00035181639941583853,0.09200123258682855,0.00025202044344041497,
pos,orig,28,16,⟨NEXT⟩,16.740650177001953, «**,0.0003835812967736274,-на,0.00035381660563871264, «,0.00018789547902997583,keits,0.00018259901844430715," """,0.0001651505590416491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987269570410717,False,False,False,False,False,False,False,0.0003835812967736274,0.0012730429880321026,6.606463284697384e-05,3.180720065700749,10.575652101279106,13.547530194384128,45,0.09490085393190384,0.05681091547012329,0.066378653049469,False,0.0005340496422832075,6.606463284697384e-05,-0.00046798500943623367,0.12370480927525915,0.0003643104500952177,
pos,orig,29,16,⟨NEXT⟩,16.76040267944336, «**,0.00043983873911201954,-на,0.00021042523439973593,keits,0.00015641127538401634, «,0.00010521600779611617, saja,9.763398702489212e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989904747562832,False,False,False,False,False,False,False,0.00043983873911201954,0.001009525265544653,6.683069659629837e-05,3.180720065700749,10.688322751373555,12.462490274229461,29,0.0371248722076416,0.06110481545329094,0.06312234699726105,False,0.00034958824198838556,6.683069659629837e-05,-0.0002827575453920872,0.19116920250800706,0.00015801469271536916,
pos,orig,30,16,⟨NEXT⟩,16.742570877075195,-на,0.0003858819545712322, «**,0.00031337683321908116, Berlin,0.00016948569100350142, «,0.00013955406029708683,keits,0.00013854684948455542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9988531546114245,False,False,False,False,False,False,False,0.0003858819545712322,0.0011468452867120504,0.00016948569100350142,3.180720065700749,10.565010502774317,16.714219227496887,3,0.09912388771772385,0.0763181671500206,0.06237957999110222,False,0.000462889699065272,0.00016948569100350142,-0.0002934040080617706,0.3661462443418037,0.00028990250575589016,
pos,orig,31,16,⟨NEXT⟩,16.79311180114746,-на,0.00040937724406830966, Berlin,0.00026363643701188266, «**,0.0001629145845072344,-minded,0.00013246403250377625,etta,0.00011789074778789654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989137169541209,False,False,False,False,False,False,False,0.00040937724406830966,0.0010862830094993114,0.00026363643701188266,3.180720065700749,10.526914969746999,16.551849718886704,2,0.10641214996576309,0.09460057318210602,0.07399612665176392,True,0.00041774097530833387,0.00026363643701188266,-0.0001541045382964512,0.6310987465822498,0.0003181748907081783,
pos,orig,32,16,⟨NEXT⟩,16.788816452026367,-на,0.0003277306677773595, Berlin,0.000275501050055027, «**,0.00017153298540506512,-minded,0.00014108000323176384,Berlin,0.00011071170592913404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989734435876017,False,False,False,False,False,False,False,0.0003277306677773595,0.0010265563614666462,0.000275501050055027,3.180720065700749,10.522810775766809,13.21825496276461,2,0.10988954454660416,0.09427027404308319,0.07318270951509476,True,0.0003866660379117093,0.000275501050055027,-0.00011116498785668227,0.7125020315746032,0.0002912241543526761,
pos,orig,33,16,⟨NEXT⟩,16.773996353149414, Berlin,0.0004247833858244121,-на,0.0003077344154007733, «**,0.0002098433906212449,Berlin,0.00016546918777748942, «,0.00013354365364648402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987586259667296,False,False,False,False,False,False,True,0.0004247833858244121,0.0012413740623742342,0.0004247833858244121,3.180720065700749,10.520177377416797,10.087047326386056,1,0.10738277435302734,0.1006917804479599,0.06726076453924179,True,0.000499408612768093,0.0004247833858244121,-7.46252269436809e-05,0.850571104288426,0.00040374261152464896,
pos,orig,34,16,⟨NEXT⟩,16.761341094970703, Berlin,0.0006069177761673927,-на,0.00028676961665041745,Berlin,0.00019085606618318707,-minded,0.0001897445326903835, «,0.0001849452091846615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998540766799124,False,False,False,False,False,False,True,0.0006069177761673927,0.0014592331135645509,0.0006069177761673927,3.180720065700749,10.381604076310598,8.205065255565462,1,0.1788938343524933,0.10399361699819565,0.06963391602039337,True,0.0005461908529014181,0.0006069177761673927,6.072692326597462e-05,1.111180573169287,0.00043065328645752743,
pos,orig,35,16,⟨NEXT⟩,16.73389434814453, Berlin,0.0023510227911174297,Berlin,0.0006282363901846111, ber,0.0005926997400820255,-Ber,0.0004677661054302007, Бер,0.0003687508578877896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9955915241152979,False,False,False,False,False,False,True,0.0023510227911174297,0.0044084759429097176,0.0023510227911174297,3.180720065700749,10.136345121359975,6.304293736172804,1,0.22495174407958984,0.131926029920578,0.06778769195079803,True,0.0006199551844474627,0.0023510227911174297,0.001731067606669967,3.7922402422887096,0.00045811638119630516,
pos,orig,36,16,⟨NEXT⟩,16.699424743652344, Berlin,0.0026349781546741724,Berlin,0.0006825318560004234," """,0.000628882844466716, `,0.0004955240874551237,:,0.0004900266649201512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9950680563924834,False,False,False,False,False,False,True,0.0026349781546741724,0.004931943956762552,0.0026349781546741724,3.180720065700749,9.918805642144815,2.5476655145041684,1,0.23624083399772644,0.1299215406179428,0.07151773571968079,True,0.0008217225768021308,0.0026349781546741724,0.0018132555778720416,3.2066478668272036,0.0006027559502399527,
pos,orig,37,16,⟨NEXT⟩,16.5133113861084," """,0.0040452489629387856, Berlin,0.003233937546610832, “,0.0018408575560897589, ',0.0018050241051241755, `,0.0016710922354832292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9874038395937532,False,False,False,False,False,False,False,0.0040452489629387856,0.012596160173416138,0.003233937546610832,3.180720065700749,9.363947646694584,1.985150507472223,2,0.27554020285606384,0.12355122715234756,0.06885528564453125,True,0.0011864885591421626,0.003233937546610832,0.0020474489874686697,2.7256350649633903,0.0007990952290128917,
pos,orig,38,16,⟨NEXT⟩,15.869352340698242," """,0.02536039426922798, “,0.009357024915516376, ',0.008242703042924404, Berlin,0.005213631317019463,:,0.004547121934592724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.947279124520719,False,False,False,False,False,False,False,0.02536039426922798,0.052720874547958374,0.005213631317019463,3.180720065700749,8.104692052938306,1.2653134246589441,4,0.31277620792388916,0.13182777166366577,0.07388071715831757,True,0.002214359077697736,0.005213631317019463,0.0029992722393217264,2.3544641043384686,0.0011201599554624408,
pos,orig,39,16,⟨NEXT⟩,16.004976272583008, Berlin,0.027102168649435043, ber,0.015129737555980682,Berlin,0.004054014105349779," """,0.003024264005944133, Бер,0.0024049554485827684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9482848602347076,False,False,False,False,False,False,True,0.027102168649435043,0.05171513929963112,0.027102168649435043,3.180720065700749,8.336060313144042,2.8346902842341746,1,0.37256523966789246,0.19330056011676788,0.10468953102827072,True,0.001930706776875013,0.027102168649435043,0.02517146187256003,14.037426571773498,0.0014094932412263006,
pos,orig,40,16,⟨NEXT⟩,3.180720090866089, Berlin,0.45546209812164307," """,0.21269574761390686, “,0.07918655127286911, ',0.036301713436841965,:,0.03526588901877403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18108800053596497,False,False,False,False,False,False,True,0.45546209812164307,0.8189120292663574,0.45546209812164307,3.180720065700749,0.0,0.0,1,1.0000014305114746,0.15585264563560486,0.12275431305170059,True,0.004237974450470361,0.45546209812164307,0.4512241236711727,107.4716225812711,0.0035559326643124223,
pos,no_filler,0,15,⟨NEXT⟩,16.998641967773438,terbury,9.6537560239085e-06, study,9.344201316707768e-06, Dor,9.340844371763524e-06,âtre,9.312137990491465e-06, series,9.30631813389482e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999530427421632,False,False,False,False,False,False,False,9.6537560239085e-06,4.695725874626078e-05,7.869423825468402e-06,3.776283946853095,9.802753125203798,9.801944806744743,29120,0.21639300882816315,0.0068889195099473,0.04092977195978165,False,0.0001014254357869504,7.869423825468402e-06,-9.3556011961482e-05,0.07758750235489284,0.0,
pos,no_filler,1,15,⟨NEXT⟩,16.967798233032227,随着时间的,4.125637860852294e-05,说实,3.36879093083553e-05,不管怎样,3.1263985874829814e-05,随着时间的推移,2.9709210139117204e-05,事实证明,2.6939167582895607e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998371433484863,False,False,False,False,False,False,False,4.125637860852294e-05,0.00016285663878079504,5.239709025772754e-06,3.776283946853095,9.947237126054851,9.831119943637109,125819,-0.5574986934661865,-0.014000734314322472,0.015401839278638363,False,7.839645559215569e-05,5.239709025772754e-06,-7.315674656638294e-05,0.06683519236939406,0.0,
pos,no_filler,2,15,⟨NEXT⟩,16.935943603515625,随着时间的,5.556187534239143e-05,说实,5.049845276516862e-05,不管怎样,4.061741492478177e-05,Després,3.860131255351007e-05,著有,3.638078487711027e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999778340159537,False,False,False,False,False,False,False,5.556187534239143e-05,0.00022165983682498336,4.8012771003413945e-06,3.776283946853095,10.08519679306277,9.854173186089364,123420,-0.6819368600845337,-0.00806078128516674,0.0223521888256073,False,6.131394775366061e-05,4.8012771003413945e-06,-5.651267065331922e-05,0.07830516499224692,0.0,
pos,no_filler,3,15,⟨NEXT⟩,16.77956771850586,说实,0.00020214794494677335,随着时间的,0.00017067696899175644,不管怎样,0.00014172281953506172,Després,0.00011482599074952304,从那以后,0.00010913795267697424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992614883230999,False,False,False,False,False,False,False,0.00020214794494677335,0.0007385116769000888,3.525408374116523e-06,3.776283946853095,10.403992089869314,9.894809246835228,117753,-0.6824856996536255,-0.0037842076271772385,0.029375512152910233,False,4.317220759730844e-05,3.525408374116523e-06,-3.964679922319192e-05,0.08165731874729429,0.0,
