fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
Germany→Berlin,0,pos,orig,3,1,Give,0.028978612273931503,0.028978612273931503,Give,0.9970583915710449, Give,0.002941298298537731,give,3.0617985657954705e-07, give,9.226936575901235e-11,GIVE,1.6743719041464877e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.858123931443913e-09
Germany→Berlin,0,pos,orig,3,2, the,0.5428709983825684,0.5428709983825684, the,0.8837130069732666, The,0.11288076639175415,The,0.0031756253447383642,the,0.0001229715853696689,ethe,3.7323385186027735e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.030631968518719e-05
Germany→Berlin,0,pos,orig,3,3, city,3.4236591339720235e-09,3.4236591339720235e-09, city,1.0,city,8.319077371421457e-11, City,1.523570852812739e-11,City,2.0861706459540663e-12, CITY,2.2595540347634946e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Germany→Berlin,0,pos,orig,3,4, name,2.025017238338478e-06,2.025017238338478e-06, name,0.9999998807907104, Name,7.179222194508839e-08, names,5.084540344313382e-09,name,2.0265901456983926e-10, NAME,7.869766643908704e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2051170545676086e-08
Germany→Berlin,0,pos,orig,3,5, only,1.7099283695642953e-06,1.7099283695642953e-06, only,0.9999998807907104,only,6.431903898374003e-08,Only,2.98273350463063e-11, Only,8.392095178499925e-12, ONLY,7.760105051764481e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.485202336785733e-08
Germany→Berlin,0,pos,orig,3,6,",",1.514274001121521,1.514274001121521,",",0.9021676182746887,，,0.010769857093691826,"*,",0.0036459104157984257," {,",0.00248215370811522,"%,",0.002343712840229273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07859074766747653
Germany→Berlin,0,pos,orig,3,7, plain,3.4762162925972007e-08,3.4762162925972007e-08, plain,1.0, Plain,1.150807671379539e-09,plain,1.4815027676862158e-11,Plain,1.4312016198905764e-12,PLAIN,1.0408648902876956e-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Germany→Berlin,0,pos,orig,3,8, text,1.604719273018418e-07,1.604719273018418e-07, text,1.0, Text,5.7513060980340924e-09, texts,5.161926441843434e-11,text,1.8177181981826607e-11,Text,1.751834094454452e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Germany→Berlin,0,pos,orig,3,9,.,5.3824944496154785,5.3824944496154785,.,0.5908762216567993,。,0.03454094007611275,$.,0.03429891914129257,%.,0.02054692432284355,_,0.010370100848376751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30936689395457506
Germany→Berlin,0,pos,orig,3,10, The,0.005804183892905712,0.005804183892905712, The,0.9995362758636475,The,0.000463703996501863, This,1.9896352360798675e-12, THE,1.854929404521144e-12,the,1.6078173948469443e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0134398259763486e-08
Germany→Berlin,0,pos,orig,3,11, capital,3.2249625192548592e-09,3.2249625192548592e-09, capital,1.0,capital,8.984368110587226e-11, Capital,4.3293502463570555e-12,Capital,1.6056236201711371e-12, CAPITAL,4.214865591690552e-15, capitale,6.843342755833625e-20,CAPITAL,3.6126043734570847e-20, capitals,1.0222555898026564e-21, capitol,1.171890345598811e-24, capitalize,1.6253941232438475e-26, capitales,5.256870849965659e-27, capitalized,9.325235308996388e-28,资本,1.4919991500998338e-28, kapital,1.8330694265592824e-29, Hauptstadt,7.948072139243074e-30, Capitals,9.245807558200592e-31,資本,7.273968446843122e-31, capitalization,3.694686419916985e-31, Kapital,1.0900661217223233e-31, Capitol,1.0443661927465351e-32,0.0
Germany→Berlin,0,pos,orig,3,12, of,1.0645911061146762e-05,1.0645911061146762e-05, of,0.9999997615814209,of,7.538554314123758e-08, của,6.216713899220849e-08, של,4.5235879042593297e-08,ของ,3.978301776896842e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5847000156554714e-08
Germany→Berlin,0,pos,orig,3,13, Germany,0.0009563828934915364,0.0009563828934915364, Germany,0.9999380111694336,Germany,6.196960021043196e-05, germany,2.9394289668971396e-08, Alemania,1.7584415867855085e-10, GERMANY,7.609555346954622e-11, German,1.3328661958855736e-11, Germans,8.280561024191779e-13,germany,3.241663122828531e-13, Allemagne,6.201117364827008e-14,German,1.8162373528426458e-14,GERMANY,1.118507515069072e-14, Tyskland,8.89448545604533e-15, Deutschland,5.056589336431463e-15,德国,3.525062499995621e-15, Alemanha,1.810515772338885e-15, Германии,2.3861582515621643e-16,Allemagne,1.8383739712900298e-16, Германия,1.0468466960226097e-16, Duitsland,8.899838704271978e-17, german,6.279424491421572e-17,0.0
Germany→Berlin,0,pos,orig,3,14, is,8.017554620209921e-08,8.017554620209921e-08, is,1.0, are,1.4538029668997865e-09, adalah,3.677851356798101e-10, was,1.3458095748930532e-10, είναι,1.316945441587336e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Germany→Berlin,0,pos,orig,3,15, called,0.00015907995111774653,0.00015907995111774653, called,0.999991774559021,called,4.88470732307178e-06, Called,3.247195763833588e-06, CALLED,5.081108156446135e-08,Called,2.3505821289404594e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9220989244672637e-08
Germany→Berlin,0,pos,orig,3,16, simply,0.00042995743569917977,0.00042995743569917977, simply,0.999974250793457,simply,2.576304723334033e-05,Simply,1.369097724079893e-09, Simply,9.931155897646704e-10, simplemente,2.39958352260582e-14, simplesmente,3.2923990665273363e-16, simplement,1.774436615708825e-16, просто,1.0458947103992347e-16, semplicemente,5.314873663669618e-17, einfach,3.222042969304503e-20, Simplemente,3.7861208752126934e-22, merely,1.627446426979618e-22, Просто,1.3540316548510845e-22,Просто,8.79143669240841e-25, פשוט,2.653154003965661e-26, jednod,1.187202305250986e-26, gewoon,5.717961300921804e-28,Einfach,6.856278101950748e-29, simpel,6.549897555278981e-29, Einfach,3.8163261803739734e-29,0.0
Germany→Berlin,0,pos,orig,4,0,<bos>,7.833707059035078e-05,7.833707059035078e-05,<bos>,0.9999978542327881,ⓧ,8.767139547671832e-08,The,6.57718857155487e-08,<h1>,5.8551862025524315e-08,<strong>,1.3455462521960726e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9203166061743104e-06
Germany→Berlin,0,pos,orig,4,1,Give,0.04175452142953873,0.04175452142953873,Give,0.9954763054847717, Give,0.004523012787103653,give,7.612146077917714e-07, give,5.829862148587495e-10, GIVE,3.9321310422134326e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Germany→Berlin,0,pos,orig,4,2, the,0.09142791479825974,0.09142791479825974, the,0.9913785457611084, The,0.005833707749843597, Give,0.0010182440746575594,Give,0.00036795204505324364, giving,0.00026704545598477125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011345049133524299
Germany→Berlin,0,pos,orig,4,3, city,1.4032086426141177e-07,1.4032086426141177e-07, city,1.0,city,4.606695469533406e-09, City,2.4668295184326894e-10,City,1.4299807171713752e-10, CITY,4.705923584841232e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Germany→Berlin,0,pos,orig,4,4, name,0.00010582521645119414,0.00010582521645119414, name,0.9999945163726807, Name,4.468335646379273e-06, names,8.082653835117526e-07,name,6.800045326826876e-08, NAME,1.97615737107526e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1926426246589017e-07
Germany→Berlin,0,pos,orig,4,5, only,2.7776832212111913e-05,2.7776832212111913e-05, only,0.9999986886978149,only,1.3139380143911694e-06,Only,4.947670273480753e-09, Only,2.6963404842206273e-09, ONLY,6.3006492384554136e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Germany→Berlin,0,pos,orig,4,6,",",8.325051307678223,8.325051307678223, enfans,0.21094746887683868, Bélgica,0.03402120992541313, dieux,0.03341826796531677, Turquía,0.03266441076993942, Dinamarca,0.026948614045977592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6620000284165144
