prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,kl_raw_to_norm_bits,js_divergence,entropy_bits_norm,entropy_bits_raw,entropy_gap_bits,l1_prob_diff,topk_jaccard_raw_norm@50,topk_jaccard_consecutive@50,norm_only_semantics
pos,orig,28,1.3961794138594996e-05,38071,/plain,9.8611071734922e-06,2103,2.5289600671385415e-05,38071,/plain,1.2283783689781558e-05,2135,0.009798366223992336,0.009809717078949282,0.0024463752788847805,16.93285045257972,16.95972377367294,14.335899869817798,0.09184063971042633,0.639344262295082,0.35135135135135137,False
pos,orig,29,1.566197352076415e-05,14733, plain,9.10652943275636e-06,9763,2.9327780794119462e-05,14733, plain,1.0713223673519678e-05,7754,0.009257542593293958,0.009261697721011092,0.002311128223017353,16.93285045257972,16.959206449859145,14.335899869817798,0.08926732838153839,0.5384615384615384,0.3333333333333333,False
pos,orig,30,1.4272913176682778e-05,14733, plain,8.680576684128027e-06,19895,2.2532247385242954e-05,16284,zed,9.844790838542394e-06,13326,0.007186633657146346,0.007200860518854633,0.0017959368093457347,16.93856302831078,16.95919131538587,14.341612445548858,0.07868370413780212,0.42857142857142855,0.42857142857142855,False
pos,orig,31,1.522541424492374e-05,5042, simply,1.0015033694799058e-05,2069,2.679362296476029e-05,5042, simply,1.31791266539949e-05,1605,0.01347450210425717,0.013493969734166165,0.0033618636183432114,16.925107105707276,16.9584593572238,14.328156522945353,0.10774954408407211,0.4492753623188406,0.3333333333333333,False
pos,orig,32,1.4772057511436287e-05,5042, simply,9.697007953946013e-06,4028,2.0380402929731645e-05,5042, simply,1.1433722647780087e-05,2758,0.005473540672383876,0.005478518763957678,0.0013680628685774085,16.940556651199582,16.958215829790177,14.343606068437659,0.06861642748117447,0.4492753623188406,0.3333333333333333,False
pos,orig,33,1.4541051314154174e-05,14733, plain,9.424641575606074e-06,6844,2.589681389508769e-05,14733, plain,1.1457893378974404e-05,5342,0.011280395814670014,0.011280657819489687,0.0028149665143826236,16.927100728596077,16.957763171453106,14.330150145834153,0.09859532862901688,0.5151515151515151,0.42857142857142855,False
pos,orig,34,1.6474859876325354e-05,5042, simply,1.0777632269309834e-05,746,2.606377711344976e-05,5042, simply,1.3859407772542909e-05,623,0.008452344678821794,0.00846199720510147,0.0021108412418707244,16.93230561154179,16.95708212015569,14.335355028779865,0.08536958694458008,0.4925373134328358,0.4084507042253521,False
pos,orig,35,1.7369957276969217e-05,5042, simply,1.1010315574822016e-05,416,3.328318416606635e-05,5042, simply,1.4726138033438474e-05,440,0.009848548880453861,0.0098417448168291,0.0024569313019128115,16.929183782463326,16.957797567983278,14.332233199701403,0.09199266880750656,0.5873015873015873,0.3157894736842105,False
pos,orig,36,1.6472049537696876e-05,5042, simply,1.06261286418885e-05,1037,2.3489570594392717e-05,5042, simply,1.3009122994844802e-05,661,0.005090626002888442,0.005096824096391802,0.0012723196733722029,16.939702241390098,16.956863358223792,14.342751658628174,0.06614448875188828,0.5384615384615384,0.3157894736842105,False
pos,orig,37,1.7771879356587306e-05,5042, simply,1.0571954589977395e-05,1721,2.6667039492167532e-05,5042, simply,1.3028643479628954e-05,1002,0.005610412326085089,0.005615933573804292,0.0014020898207976035,16.93462806525904,16.95468812165568,14.337677482497117,0.06945010274648666,0.639344262295082,0.3888888888888889,False
pos,orig,38,2.03387771762209e-05,5042, simply,1.7865113477455452e-05,3,2.897492959164083e-05,5042, simply,2.501689778000582e-05,3,0.004690521129993486,0.004700607307840083,0.0011720098685215285,16.934185037950417,16.951890995822044,14.337234455188494,0.06351009756326675,0.5625,0.28205128205128205,False
pos,orig,39,1.951657213794533e-05,5042, simply,1.8250673747388646e-05,2,2.6211884687654674e-05,5042, simply,2.4237846446339972e-05,2,0.003885650721545916,0.003894154457462406,0.0009714288877359012,16.93486746510904,16.950238586512555,14.337916882347116,0.05773495137691498,0.6666666666666666,0.4492753623188406,False
pos,orig,40,1.9851895558531396e-05,20437, Berlin,1.9851895558531396e-05,1,2.3916558347991668e-05,20437, Berlin,2.3916558347991668e-05,1,0.0021652125324349756,0.0021692603389471287,0.0005413999993137098,16.937429318676294,16.94795878449272,14.34047873591437,0.043072015047073364,0.5625,0.5151515151515151,False
pos,orig,41,2.0270443201297894e-05,20437, Berlin,2.0270443201297894e-05,1,2.487628262315411e-05,330," """,2.333082738914527e-05,2,0.002732788198836511,0.0027407321513786592,0.0006844891869399999,16.936244702177152,16.945508375683225,14.339294119415229,0.04832480102777481,0.5151515151515151,0.5151515151515151,False
pos,orig,42,2.3252978280652314e-05,20437, Berlin,2.3252978280652314e-05,1,2.3176675313152373e-05,330," """,2.1247366021270864e-05,2,0.002517058300919513,0.0025206277806839534,0.0006278545358301529,16.94444345910908,16.942826822190973,14.347492876347157,0.04645569622516632,0.4492753623188406,0.5625,False
pos,orig,43,2.4089895305223763e-05,20437, Berlin,2.4089895305223763e-05,1,2.2633510525338352e-05,20437, Berlin,2.2633510525338352e-05,1,0.003073752201762403,0.0030793419738190594,0.0007686752403807189,16.941314750724587,16.940809809661655,14.344364167962663,0.05133522301912308,0.3888888888888889,0.639344262295082,False
pos,orig,44,2.5984403691836633e-05,20437, Berlin,2.5984403691836633e-05,1,3.121044937870465e-05,20437, Berlin,3.121044937870465e-05,1,0.0029806981669227147,0.0029825768758412223,0.0007451202513089098,16.925951884488313,16.938429569773714,14.32900130172639,0.05046234279870987,0.5151515151515151,0.4925373134328358,False
pos,orig,45,2.967672116938047e-05,20437, Berlin,2.967672116938047e-05,1,2.8157401175121777e-05,330," """,2.3939468519529328e-05,3,0.004758999784555001,0.0047600249623878784,0.001188946926559221,16.94018929625734,16.935247202802145,14.343238713495417,0.06399309635162354,0.3698630136986301,0.4492753623188406,False
pos,orig,46,3.45262378687039e-05,330," """,3.371557977516204e-05,2,1.8923496099887416e-05,330," """,1.5634808733011596e-05,4,0.014112012231487486,0.014129786907177049,0.003521227210150769,16.95516692135568,16.929416303007294,14.358216338593756,0.11033903062343597,0.2987012987012987,0.5625,False
pos,orig,47,3.7208577850833535e-05,20437, Berlin,3.7208577850833535e-05,1,2.814779509208165e-05,330," """,2.690348082978744e-05,2,0.004167036172092443,0.0041606610573839955,0.0010398011448273753,16.93929773819527,16.92841330018746,14.342347155433345,0.05993815138936043,0.5873015873015873,0.4492753623188406,False
pos,orig,48,3.729799573193304e-05,330," """,3.689606819534674e-05,2,2.9239208743092604e-05,330," """,2.57877582043875e-05,2,0.004851904678189644,0.004839678794315711,0.0012095441583373954,16.938831321246127,16.924556761224515,14.341880738484203,0.06467968970537186,0.5151515151515151,0.639344262295082,False
pos,orig,49,4.209910912322812e-05,20437, Berlin,4.209910912322812e-05,1,2.930930713773705e-05,330," """,2.7758944270317443e-05,2,0.005772074338378054,0.005762442638122507,0.0014400620449514828,16.93688860522198,16.92040991554691,14.339938022460057,0.07051532715559006,0.4084507042253521,0.639344262295082,False
pos,orig,50,4.658626494347118e-05,20437, Berlin,4.658626494347118e-05,1,2.5263097995775752e-05,330," """,2.3047470676829107e-05,2,0.011570093871976115,0.011559124603525772,0.0028840143576196993,16.943807811231494,16.914501967524473,14.34685722846957,0.09985832124948502,0.4084507042253521,0.639344262295082,False
pos,orig,51,5.33928869117517e-05,20437, Berlin,5.33928869117517e-05,1,2.7523425160325132e-05,330," """,2.7468695407151245e-05,2,0.009975835524502007,0.009972373030038933,0.002489337519190794,16.94009573769527,16.91091784908049,14.343145154933346,0.09260790795087814,0.4492753623188406,0.6129032258064516,False
pos,orig,52,5.7735211157705635e-05,20437, Berlin,5.7735211157705635e-05,1,4.018203617306426e-05,20437, Berlin,4.018203617306426e-05,1,0.006918750524210622,0.0068857627737992306,0.0017231099664643834,16.921985276628813,16.906114717607192,14.32503469386689,0.07690740376710892,0.4925373134328358,0.6129032258064516,False
pos,orig,53,6.774836219847202e-05,20437, Berlin,6.774836219847202e-05,1,3.354729415150359e-05,20437, Berlin,3.354729415150359e-05,1,0.011193753508032804,0.01117969392632477,0.0027893794763920753,16.93301968350817,16.90221139936321,14.336069100746247,0.09794880449771881,0.3698630136986301,0.639344262295082,False
pos,orig,54,0.00010565157572273165,20437, Berlin,0.00010565157572273165,1,2.9905697374488227e-05,20437, Berlin,2.9905697374488227e-05,1,0.019713530165751877,0.019798296114795885,0.004917626907686745,16.94241819141252,16.89566367587956,14.345467608650598,0.13000044226646423,0.42857142857142855,0.6666666666666666,False
pos,orig,55,0.00011915540380869061,20437, Berlin,0.00011915540380869061,1,3.2403218938270584e-05,20437, Berlin,3.2403218938270584e-05,1,0.017959833823819497,0.018089852707871782,0.004488523475711738,16.94188160554183,16.89209469190886,14.344931022779907,0.12413638085126877,0.42857142857142855,0.6666666666666666,False
pos,orig,56,0.00016214518109336495,20437, Berlin,0.00016214518109336495,1,7.164040289353579e-05,20437, Berlin,7.164040289353579e-05,1,0.014846384868743977,0.014823477585817727,0.0036956303824630253,16.92095200486243,16.884354096758823,14.324001422100505,0.11237210780382156,0.4492753623188406,0.4492753623188406,False
pos,orig,57,0.0002524021838326007,20437, Berlin,0.0002524021838326007,1,5.6387889344478026e-05,20437, Berlin,5.6387889344478026e-05,1,0.023587460874268,0.02380047482350619,0.005888145832529702,16.933508114236623,16.875080792224303,14.3365575314747,0.14159554243087769,0.5625,0.6666666666666666,False
pos,orig,58,0.000267062772763893,20437, Berlin,0.000267062772763893,1,4.371230897959322e-05,20437, Berlin,4.371230897959322e-05,1,0.030354572414152643,0.03076627200802901,0.0075811642095509335,16.941112499127172,16.870135947046695,14.344161916365248,0.16073496639728546,0.5384615384615384,0.7857142857142857,False
pos,orig,59,0.0003029298095498234,20437, Berlin,0.0003029298095498234,1,3.994104918092489e-05,20437, Berlin,3.994104918092489e-05,1,0.03411541646803971,0.03470388198025601,0.008526911586404576,16.94409399036253,16.86605927029064,14.347143407600605,0.17026256024837494,0.5151515151515151,0.8181818181818182,False
pos,orig,60,0.00037814618553966284,20437, Berlin,0.00037814618553966284,1,9.57492011366412e-05,20437, Berlin,9.57492011366412e-05,1,0.023545612658301025,0.023755802329944575,0.005876355279740765,16.922911231221057,16.860551697879412,14.325960648459134,0.14111414551734924,0.639344262295082,0.5873015873015873,False
pos,orig,61,0.00039114776882342994,20437, Berlin,0.00039114776882342994,1,4.7868630645098165e-05,20437, Berlin,4.7868630645098165e-05,1,0.04289584828470766,0.04368516266084252,0.01070273397042188,16.939603179383198,16.844483014844,14.342652596621274,0.1906767189502716,0.6666666666666666,0.7857142857142857,False
pos,orig,62,0.00044310864177532494,20437, Berlin,0.00044310864177532494,1,2.576192309788894e-05,20437, Berlin,2.576192309788894e-05,1,0.06620883828434321,0.06809324681538917,0.01649640321630251,16.950915510226352,16.83008187559135,14.353964927464428,0.23673827946186066,0.4084507042253521,0.4492753623188406,False
pos,orig,63,0.00040928894304670393,20437, Berlin,0.00040928894304670393,1,3.5925229894928634e-05,20437, Berlin,3.5925229894928634e-05,1,0.06148256155815101,0.06284723314383173,0.01530563363474053,16.945812441009952,16.82163271191976,14.348861858248029,0.22826966643333435,0.6129032258064516,0.4925373134328358,False
pos,orig,64,0.0003675241314340383,20437, Berlin,0.0003675241314340383,1,5.755136953666806e-05,20437, Berlin,5.755136953666806e-05,1,0.044307073424193794,0.04494194469262493,0.01103756739647102,16.926293098067624,16.824154665512015,14.3293425153057,0.19409063458442688,0.5873015873015873,0.7241379310344828,False
pos,orig,65,0.00038563169073313475,20437, Berlin,0.00038563169073313475,1,3.413252852624282e-05,330," """,3.228311470593326e-05,2,0.05347006183710362,0.054842048059903836,0.013355742037571332,16.933404924646105,16.81194527316196,14.336454341884181,0.21326994895935059,0.3157894736842105,0.25,False
pos,orig,66,0.0004061358340550214,20437, Berlin,0.0004061358340550214,1,3.412152727833018e-05,20437, Berlin,3.412152727833018e-05,1,0.06841433305009219,0.06998869448283739,0.017018771630587404,16.94071212351596,16.799298356948114,14.343761540754038,0.24093922972679138,0.47058823529411764,0.47058823529411764,False
pos,orig,67,0.0004039972845930606,20437, Berlin,0.0004039972845930606,1,5.1399449148448184e-05,20437, Berlin,5.1399449148448184e-05,1,0.07131599746316031,0.07272177290239722,0.01770061767595714,16.930428936855574,16.779300214305785,14.33347835409365,0.24546965956687927,0.5625,0.42857142857142855,False
pos,orig,68,0.00041085484554059803,20437, Berlin,0.00041085484554059803,1,5.6015447626123205e-05,20437, Berlin,5.6015447626123205e-05,1,0.07001868933203942,0.07160592259131013,0.017409850773348216,16.924038061549513,16.77140001925575,14.32708747878759,0.24334464967250824,0.5625,0.7857142857142857,False
pos,orig,69,0.00046777274110354483,20437, Berlin,0.00046777274110354483,1,4.7804071073187515e-05,20437, Berlin,4.7804071073187515e-05,1,0.08341094610797929,0.08587064198061918,0.02073654612296348,16.93151861893144,16.753085930730673,14.334568036169518,0.26547113060951233,0.7241379310344828,0.6949152542372882,False
pos,orig,70,0.0005586784100160003,20437, Berlin,0.0005586784100160003,1,5.308217805577442e-05,20437, Berlin,5.308217805577442e-05,1,0.07701484145443953,0.07950311331941184,0.01919928591629856,16.92569459844262,16.745986486903057,14.328744015680698,0.2555546164512634,0.8181818181818182,0.7543859649122807,False
pos,orig,71,0.0006341456319205463,20437, Berlin,0.0006341456319205463,1,6.291765021160245e-05,20437, Berlin,6.291765021160245e-05,1,0.08395952776856894,0.08720456629300033,0.02094080037773057,16.922645690008128,16.733903673784038,14.325695107246204,0.265892893075943,0.5625,0.6666666666666666,False
pos,orig,72,0.0006697429926134646,20437, Berlin,0.0006697429926134646,1,6.611133721889928e-05,20437, Berlin,6.611133721889928e-05,1,0.09087844893181596,0.09515101392720073,0.022703406227146318,16.922109104137434,16.716160567659823,14.32515852137551,0.27633363008499146,0.6666666666666666,0.7857142857142857,False
pos,orig,73,0.0009470211225561798,330," """,0.0008180678123608232,2,7.20495663699694e-05,330," """,6.790519546484575e-05,2,0.10621258331647916,0.11281785649467298,0.026577209964095988,16.918130113527074,16.683126140082095,14.32117953076515,0.2981199622154236,0.639344262295082,0.8181818181818182,False
pos,orig,74,0.0022851452231407166,20437, Berlin,0.0022851452231407166,1,9.320720710093156e-05,20437, Berlin,9.320720710093156e-05,1,0.1536145812831903,0.17360616708695356,0.03877705055895331,16.91429696420464,16.571447485917822,14.317346381442718,0.35609373450279236,0.639344262295082,0.7543859649122807,False
pos,orig,75,0.004278902895748615,20437, Berlin,0.004278902895748615,1,0.00010951710282824934,20437, Berlin,0.00010951710282824934,1,0.18333726794024163,0.22393901814725892,0.0469172285876639,16.912661065229635,16.472506554807055,14.315710482467711,0.3854410946369171,0.7543859649122807,0.7543859649122807,False
pos,orig,76,0.010928839445114136,20437, Berlin,0.010928839445114136,1,0.00011571095092222095,20437, Berlin,0.00011571095092222095,1,0.2954567136386764,0.40019012791966296,0.07559520528843464,16.91900653711587,16.22159487408787,14.322055954353946,0.4888989329338074,0.639344262295082,0.7543859649122807,False
pos,orig,77,0.02674698643386364,20437, Berlin,0.02674698643386364,1,0.00014827973791398108,20437, Berlin,0.00014827973791398108,1,0.46297635021810113,0.7947348393334288,0.12143046280361694,16.909898335926176,15.572420904973871,14.312947753164252,0.6084886789321899,0.6129032258064516,0.7241379310344828,False
pos,orig,78,0.048860643059015274,20437, Berlin,0.048860643059015274,1,0.00011933664791285992,20437, Berlin,0.00011933664791285992,1,0.7750258855185272,1.620725289686712,0.2029553557964514,16.918546999472763,14.446684386180237,14.32159641671084,0.7974511981010437,0.6666666666666666,0.7857142857142857,False
pos,orig,79,0.07248178124427795,330," """,0.049594487994909286,2,5.0012211431749165e-05,20437, Berlin,5.0012211431749165e-05,1,1.243740866839293,3.017437673179788,0.31081391519638657,16.94224620876166,13.0236682881336,14.345295625999736,1.0166656970977783,0.6129032258064516,0.47058823529411764,True
pos,orig,80,0.32918107509613037,330," """,0.2772580087184906,2,0.47833800315856934,20437, Berlin,0.47833800315856934,1,0.1763690038795705,0.19799919738509186,0.04523745791331333,2.5890488398680316,3.6814644079876007,-0.007901742893891672,0.4159734547138214,0.8181818181818182,0.35135135135135137,True
pos,no_filler,0,8.053648343775421e-06,57761,_DC,7.789491064613685e-06,71653,8.967925168690272e-06,54826, winding,7.623796136613237e-06,103992,0.0004786461920500196,0.0004812116139213738,0.00011930341177702289,16.968171561483324,16.96863522671005,14.580676757398056,0.020345279946923256,0.0,,False
pos,no_filler,1,8.141101716319099e-06,19350,ioni,7.832688424969092e-06,36218,1.4040525456948671e-05,19350,ioni,8.832030289340764e-06,15604,0.008499234136242187,0.008482786951638972,0.0021189945463409004,16.95922708777725,16.96861734051436,14.571732283691983,0.0854015126824379,0.0989010989010989,0.0,False
pos,no_filler,2,8.200428055715747e-06,19350,ioni,7.878177711972967e-06,18133,1.2555352441268042e-05,43148, iParam,8.684749445819762e-06,14411,0.0054812083442027145,0.005464109170682848,0.0013668895992382827,16.962271868628125,16.968588447429013,14.574777064542857,0.06859086453914642,0.16279069767441862,0.2345679012345679,False
pos,no_filler,3,8.256100045400672e-06,35896,_CS,7.8906605267548e-06,18601,1.3052781469014008e-05,84698,kop,8.367232112505008e-06,27858,0.005816395476758414,0.005810307559640762,0.0014520969676203074,16.961535782882432,16.968570561233324,14.574040978797164,0.07097814232110977,0.26582278481012656,0.17647058823529413,False
pos,no_filler,4,8.373221135116182e-06,19350,ioni,7.894909686001483e-06,22416,1.470796087232884e-05,75222,inka,7.907931831141468e-06,55327,0.009527741445751258,0.009524899029361412,0.0023774742255274458,16.957071113266032,16.968534788841946,14.569576309180764,0.0906197652220726,0.28205128205128205,0.25,False
pos,no_filler,5,8.376886398764327e-06,19350,ioni,7.915382411738392e-06,19427,1.5089303815329913e-05,82007,ruta,8.21699904918205e-06,41402,0.010900641998191414,0.010899692062768288,0.0027203018217091717,16.9552701109462,16.968510023340222,14.56777530686093,0.09696689993143082,0.3157894736842105,0.4492753623188406,False
pos,no_filler,6,8.455006536678411e-06,111484,emez,7.904406629677396e-06,24739,1.4857447240501642e-05,111484,emez,8.01702026365092e-06,50297,0.0110416382123808,0.011042199171417794,0.0027553956038104998,16.954763794022057,16.96848388197729,14.567268989936789,0.09754755347967148,0.3888888888888889,0.4084507042253521,False
pos,no_filler,7,8.511588021065108e-06,119958,mav,7.916449249023572e-06,25349,1.6038016838137992e-05,75222,inka,7.926890248199925e-06,54760,0.013663498945025259,0.013666347407680173,0.00340776635889464,16.95173002006084,16.968427471667805,14.564235215975572,0.10848420113325119,0.2345679012345679,0.35135135135135137,False
pos,no_filler,8,8.576098480261862e-06,85020,TestData,7.782266038702801e-06,68685,1.2980675819562748e-05,89821,etak,7.4180684350722e-06,83594,0.006666065014430441,0.006665155387441112,0.0016638019004709703,16.959050977542766,16.968355926885046,14.571556173457498,0.07565141469240189,0.35135135135135137,0.16279069767441862,False
