prompt_id,prompt_variant,layer,lens,p_top1,top1_token_id,top1_token_str,p_answer,answer_rank,kl_norm_vs_raw_bits
pos,no_filler,6,norm,0.013582148589193821,255245,,2.3090405030083627e-28,219437,10.149829249118222
pos,no_filler,6,raw,0.40468570590019226,255245,,0.0,511,10.149829249118222
pos,no_filler,7,norm,0.012410673312842846,255245,,5.028255256016664e-32,249390,15.479520004561403
pos,no_filler,7,raw,0.2673496603965759,251525,,0.0,467,15.479520004561403
pos,no_filler,8,norm,0.009672448970377445,251525,,6.569469115393194e-33,250476,15.85610972722509
pos,no_filler,8,raw,0.352465957403183,251525,,0.0,460,15.85610972722509
pos,no_filler,9,norm,0.010815620422363281,255245,,1.1478153671440403e-28,246573,15.418964225262005
pos,no_filler,9,raw,0.39017555117607117,255245,,0.0,467,15.418964225262005
pos,no_filler,10,norm,0.02882804349064827,255245,,0.0,245910,21.648609235793106
pos,no_filler,10,raw,0.5193300247192383,255245,,0.0,424,21.648609235793106
pos,no_filler,11,norm,0.013889566995203495,255245,,4.156065484076596e-32,245604,31.363603741845235
pos,no_filler,11,raw,0.5288717746734619,251525,,0.0,416,31.363603741845235
pos,no_filler,38,norm,0.05810600146651268,199696,ſicht,0.0,946,76.24387711120377
pos,no_filler,38,raw,0.999998927116394,199696,ſicht,0.0,31,76.24387711120377
pos,no_filler,39,norm,0.05925086885690689,199696,ſicht,0.0,813,72.90344570074458
pos,no_filler,39,raw,0.9976403713226318,199696,ſicht,0.0,30,72.90344570074458
pos,no_filler,40,norm,0.006190366577357054,255011,𓇠,1.79948634457445e-15,38729,88.09126386738576
pos,no_filler,40,raw,0.9999855756759644,199696,ſicht,0.0,23,88.09126386738576
pos,no_filler,41,norm,0.05029895156621933,199696,ſicht,0.0,813,72.48332923293933
pos,no_filler,41,raw,0.9999845027923584,199696,ſicht,0.0,29,72.48332923293933
pos,no_filler,42,norm,0.050955452024936676,199696,ſicht,0.0,796,72.26112214457974
pos,no_filler,42,raw,0.9836704730987549,199696,ſicht,0.0,22,72.26112214457974
pos,no_filler,43,norm,0.03913040831685066,199696,ſicht,0.0,799,76.44270556593567
pos,no_filler,43,raw,0.999998927116394,199696,ſicht,0.0,15,76.44270556593567
pos,no_filler,44,norm,0.026920758187770844,251525,,0.0,854,78.77432802226983
pos,no_filler,44,raw,0.9999933242797852,251525,,0.0,20,78.77432802226983
pos,no_filler,45,norm,0.022676661610603333,254455,,0.0,31608,86.25532017633994
pos,no_filler,45,raw,0.9967077970504761,251525,,0.0,13,86.25532017633994
pos,no_filler,46,norm,0.9998679161071777,12514, Berlin,0.9998679161071777,1,99.65592765588377
pos,no_filler,46,raw,0.9934991598129272,251525,,0.0,14,99.65592765588377
ctl,orig,0,norm,0.9999761581420898,6574, simply,8.127431561956444e-14,98621,0.0007064566955274777
ctl,orig,0,raw,1.0,6574, simply,1.545578942449862e-29,29861,0.0007064566955274777
ctl,orig,1,norm,0.003638648195192218,253613,󠁁,2.7128256662145274e-15,240510,11.127553370995702
ctl,orig,1,raw,0.2829151749610901,128625, dieſem,0.0,521,11.127553370995702
ctl,orig,2,norm,0.003795317839831114,253613,󠁁,5.909914044417968e-15,228829,13.305342849577913
ctl,orig,2,raw,0.5421199202537537,128625, dieſem,0.0,502,13.305342849577913
ctl,orig,3,norm,0.9159777760505676,6574, simply,1.809400407282169e-09,184891,96.96209047477564
ctl,orig,3,raw,0.6991952657699585,128625, dieſem,0.0,485,96.96209047477564
ctl,orig,4,norm,0.9446452856063843,6574, simply,2.3635447377046148e-08,94091,98.74873981050057
ctl,orig,4,raw,0.5947532653808594,128625, dieſem,0.0,501,98.74873981050057
ctl,orig,5,norm,0.007086543366312981,254591,๲,5.7271968090806215e-27,162312,8.174564476400244
ctl,orig,5,raw,0.5708701610565186,128625, dieſem,0.0,517,8.174564476400244
ctl,orig,6,norm,0.00725237000733614,255122,,6.504506741459737e-25,162241,6.871967878765331
ctl,orig,6,raw,0.4379695653915405,255807,𝆣,0.0,524,6.871967878765331
ctl,orig,7,norm,0.006838975474238396,251525,,2.5778406675647935e-27,186366,12.32056193557023
ctl,orig,7,raw,0.578579843044281,255807,𝆣,0.0,479,12.32056193557023
ctl,orig,8,norm,0.007509886287152767,255245,,3.48368490182574e-30,238844,14.255595150737173
ctl,orig,8,raw,0.6884532570838928,255807,𝆣,0.0,464,14.255595150737173
ctl,orig,38,norm,0.03188269957900047,214340, パンチラ,0.0,919,81.13773837592828
ctl,orig,38,raw,0.7379143238067627,128625, dieſem,0.0,29,81.13773837592828
ctl,orig,39,norm,0.04146695137023926,128625, dieſem,0.0,804,78.65804023306244
ctl,orig,39,raw,0.9991735816001892,128625, dieſem,0.0,21,78.65804023306244
ctl,orig,40,norm,0.005204586777836084,214340, パンチラ,5.130613663274384e-15,12912,88.5153208016876
ctl,orig,40,raw,0.6057990193367004,199696,ſicht,0.0,18,88.5153208016876
ctl,orig,41,norm,0.035005006939172745,128625, dieſem,0.0,810,75.42911962170027
ctl,orig,41,raw,0.664104700088501,199696,ſicht,0.0,20,75.42911962170027
ctl,orig,42,norm,0.03643839433789253,128625, dieſem,0.0,791,75.9434715752887
ctl,orig,42,raw,0.8781052827835083,128625, dieſem,0.0,16,75.9434715752887
ctl,orig,43,norm,0.036853957921266556,128625, dieſem,0.0,799,74.41720672469248
ctl,orig,43,raw,0.7819895148277283,128625, dieſem,0.0,16,74.41720672469248
ctl,orig,44,norm,0.028137261047959328,128625, dieſem,0.0,858,77.30374152299454
ctl,orig,44,raw,0.9982467889785767,251525,,0.0,22,77.30374152299454
ctl,orig,45,norm,0.044998642057180405,114402, Geſch,4.5194678071404e-41,49116,88.46359392375288
ctl,orig,45,raw,1.0,7,<unused0>,0.0,9,88.46359392375288
ctl,orig,46,norm,0.991089940071106,7127, Paris,0.991089940071106,1,99.58434985245589
ctl,orig,46,raw,0.9999855756759644,255379,,0.0,14,99.58434985245589
