fact_key,fact_index,prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,kl_raw_to_norm_bits,js_divergence,entropy_bits_norm,entropy_bits_raw,entropy_gap_bits,l1_prob_diff,topk_jaccard_raw_norm@50,topk_jaccard_consecutive@50,norm_only_semantics
Germany→Berlin,0,pos,orig,10,3.284050399088301e-05,15389,kennis,3.112681952188723e-05,20786,0.0009244317770935595,22819,[…],2.2901451302459463e-05,20768,0.17730405205448024,0.17288103448633757,0.04219227129087129,14.781633669417023,14.965701885121263,11.17058996558231,0.3832941949367523,0.4084507042253521,0.3333333333333333,False
Germany→Berlin,0,pos,orig,11,3.3084357710322365e-05,22819,[…],3.100034882663749e-05,24291,0.0025548499543219805,22819,[…],1.954672552528791e-05,23326,0.22106783228459842,0.20812394502837356,0.0506851252738508,14.736263270258206,14.965688126509193,11.125219566423494,0.4167064428329468,0.4084507042253521,0.3157894736842105,False
Germany→Berlin,0,pos,orig,12,3.3519409043947235e-05,22819,[…],3.075624044868164e-05,28797,0.005416355095803738,22819,[…],1.3035090887569822e-05,27763,0.3131648857869342,0.27532752021639156,0.06694854104016199,14.641843419073318,14.965672992035916,11.030799715238606,0.4750917851924896,0.3888888888888889,0.4084507042253521,False
Germany→Berlin,0,pos,orig,13,3.402511356398463e-05,22819,[…],3.0651306587969884e-05,29386,0.003751728218048811,22819,[…],1.3790290722681675e-05,28548,0.2292963852107922,0.2094420415624175,0.051198907319929925,14.726057131825403,14.96564547481178,11.115013427990691,0.4178275465965271,0.4492753623188406,0.42857142857142855,False
Germany→Berlin,0,pos,orig,14,3.4494110877858475e-05,22819,[…],3.0433229767368175e-05,30370,0.007233885582536459,22819,[…],1.0189016393269412e-05,30235,0.29881108475893603,0.25261084781187576,0.062052864090098844,14.653108970635435,14.965597319669538,11.042065266800723,0.45656710863113403,0.2987012987012987,0.4492753623188406,False
Germany→Berlin,0,pos,orig,15,3.568150714272633e-05,22819,[…],3.0871164199197665e-05,23784,0.020658811554312706,22819,[…],1.7039830709109083e-05,22576,0.49496473631761906,0.3474715980200828,0.0858814177685873,14.44965899810956,14.965531278331605,10.838615294274849,0.5302610397338867,0.3888888888888889,0.3698630136986301,False
Germany→Berlin,0,pos,orig,16,3.53539981006179e-05,22819,[…],3.1089821277419105e-05,18463,0.005789982154965401,22819,[…],2.4076312911347486e-05,16648,0.34343645507421416,0.30494138485110944,0.07408362289771221,14.599835624704172,14.965367550847985,10.98879192086946,0.5050226449966431,0.3888888888888889,0.35135135135135137,False
Germany→Berlin,0,pos,orig,17,3.664246833068319e-05,15389,kennis,3.176382597303018e-05,8840,0.003180468687787652,22819,[…],3.898003342328593e-05,7659,0.31104117952058613,0.2878522212589697,0.06994294978493679,14.627783493399981,14.965166675111776,11.01673978956527,0.49301889538764954,0.4492753623188406,0.3698630136986301,False
Germany→Berlin,0,pos,orig,18,3.7935402360744774e-05,3768,simply,3.237191776861437e-05,3892,0.008554670959711075,22819,[…],5.116351894685067e-05,4224,0.4126057274681,0.34917409727663645,0.08508948871871355,14.519686205957274,14.965079995855742,10.908642502122563,0.5374654531478882,0.4925373134328358,0.42857142857142855,False
Germany→Berlin,0,pos,orig,19,4.2285471863579005e-05,3768,simply,3.3859603718155995e-05,339,0.006174466107040644,22819,[…],0.00010504272358957678,566,0.4173303058656149,0.3380722946959718,0.08346358086083007,14.510418404867579,14.964979557987638,10.899374701032867,0.5263011455535889,0.6666666666666666,0.5151515151515151,False
Germany→Berlin,0,pos,orig,20,4.542135138763115e-05,3768,simply,3.678932262118906e-05,44,0.008367146365344524,3768,simply,0.00030997185967862606,51,0.48841460507685813,0.3742696767035493,0.09300354180828657,14.42424271403445,14.964431965227291,10.813199010199739,0.5513564348220825,0.5384615384615384,0.5384615384615384,False
Germany→Berlin,0,pos,orig,21,4.665353844757192e-05,3768,simply,3.9751583244651556e-05,23,0.005979341454803944,3768,simply,0.0006625190144404769,29,0.5482688671433871,0.3907982413473704,0.09900589218267594,14.347417375963431,14.963684872591942,10.73637367212872,0.5576916337013245,0.47058823529411764,0.5151515151515151,False
Germany→Berlin,0,pos,orig,22,4.7677403927082196e-05,15389,kennis,4.28975181421265e-05,15,0.00465115113183856,981,“,0.001114442478865385,12,0.5035891073147736,0.3837201233684607,0.09610735570407039,14.38743842674981,14.962906135148836,10.776394722915098,0.5548784732818604,0.3333333333333333,0.7543859649122807,False
Germany→Berlin,0,pos,orig,23,5.0973292673006654e-05,15389,kennis,4.400207762955688e-05,15,0.007117137778550386,3768,simply,0.001215876778587699,10,0.48840398514816735,0.3565857326112319,0.09045378345840188,14.39530009768605,14.96208337014711,10.784256393851338,0.5336551070213318,0.28205128205128205,0.7543859649122807,False
Germany→Berlin,0,pos,orig,24,5.27328229509294e-05,15389,kennis,4.9020185542758554e-05,5,0.008985909633338451,3768,simply,0.0038866803515702486,6,0.6503041531041438,0.42848879822757024,0.10970143412079778,14.212362839893885,14.961455977436762,10.601319136059173,0.5824570059776306,0.2345679012345679,0.7241379310344828,False
Germany→Berlin,0,pos,orig,25,6.561120244441554e-05,8430,Berlin,6.561120244441554e-05,1,0.03349851071834564,8430,Berlin,0.03349851071834564,1,1.1738671535074732,0.5484739994502037,0.14604248613533988,13.5985526313809,14.960234212685032,9.987508927546187,0.6496957540512085,0.47058823529411764,0.5625,False
Germany→Berlin,0,pos,orig,26,7.308544445550069e-05,8430,Berlin,7.308544445550069e-05,1,0.042243458330631256,8430,Berlin,0.042243458330631256,1,1.2118312057982077,0.5532214085446208,0.14812543788789123,13.540895791644445,14.959642592366064,9.929852087809733,0.6477774381637573,0.4925373134328358,0.8518518518518519,False
Germany→Berlin,0,pos,orig,27,7.999195076990873e-05,8430,Berlin,7.999195076990873e-05,1,0.06446804106235504,8430,Berlin,0.06446804106235504,1,1.4102088080108603,0.5879516710511817,0.15916774522027305,13.296383241398566,14.959012447933302,9.685339537563854,0.6678251624107361,0.47058823529411764,0.8181818181818182,False
Germany→Berlin,0,pos,orig,28,8.774894376983866e-05,8430,Berlin,8.774894376983866e-05,1,0.04078865423798561,8430,Berlin,0.04078865423798561,1,1.3908395199314127,0.6230963257549966,0.1668010393195415,13.296180989801151,14.958068607145368,9.685137285966439,0.6905831694602966,0.4925373134328358,0.639344262295082,False
Germany→Berlin,0,pos,orig,29,9.822088031796739e-05,8430,Berlin,9.822088031796739e-05,1,0.07059735059738159,345,"""",0.06917604058980942,2,2.9569321128144415,1.118105648574852,0.2933564077617614,11.42693457824225,14.955630581086735,7.815890874407538,0.9612666964530945,0.639344262295082,0.6666666666666666,False
Germany→Berlin,0,pos,orig,30,0.00013321725418791175,8430,Berlin,0.00013321725418791175,1,0.10250955820083618,981,“,0.05293168127536774,3,3.343816372993476,1.2861506706548311,0.3320661445798899,10.797035048775747,14.947021817515147,7.185991344941035,1.0448968410491943,0.6949152542372882,0.7241379310344828,False
Germany→Berlin,0,pos,orig,31,0.00015307018475141376,8430,Berlin,0.00015307018475141376,1,0.09347883611917496,345,"""",0.03668012097477913,3,3.0324723965182145,1.3319784576736167,0.33361667566657494,10.99431153206625,14.931653447834046,7.3832678282315385,1.0597423315048218,0.6949152542372882,0.6949152542372882,False
Germany→Berlin,0,pos,orig,32,0.0002640995953697711,345,"""",0.00024059772840701044,3,0.38216397166252136,8430,Berlin,0.38216397166252136,1,8.556931440271716,8.834247961343168,0.9213916775396578,3.611043703834712,14.859711041186323,0.0,1.9317104816436768,0.7241379310344828,0.639344262295082,True
Germany→Berlin,0,pos,no_filler,0,3.1337487598648295e-05,20845,nitt,3.1254214263753965e-05,12846,4.365286440588534e-05,28395,dabei,3.288855077698827e-05,7762,0.0045393883524152585,0.004541632524466849,0.0011343430647295575,14.961223456892794,14.96578718851609,12.142439848036922,0.06260763108730316,0.02040816326530612,,False
Germany→Berlin,0,pos,no_filler,1,3.143361027468927e-05,11169,ingår,3.124250360997394e-05,18874,0.00012526183854788542,17149,biologie,2.8668149752775207e-05,19552,0.03737540404695156,0.037176898446651,0.009247789631833408,14.928143625895238,14.96578306093247,12.109360017039364,0.1775059998035431,0.13636363636363635,0.010101010101010102,False
Germany→Berlin,0,pos,no_filler,2,3.1484054488828406e-05,12402,СР,3.1231524189934134e-05,20686,0.00019241130212321877,22819,[…],1.8635288142831996e-05,27349,0.12730569650118734,0.1255716706749474,0.030847212686705774,14.83763672398278,14.965785812654882,12.018853115126905,0.3264738917350769,0.21951219512195122,0.0989010989010989,False
Germany→Berlin,0,pos,no_filler,3,3.164138979627751e-05,12402,СР,3.1155119359027594e-05,28236,0.0001871378335636109,31939,▸,2.1033685698057525e-05,26911,0.08730671861315499,0.08684802475993036,0.021393785213115232,14.87737297149933,14.965780309210055,12.058589362643456,0.27052080631256104,0.2345679012345679,0.2987012987012987,False
Germany→Berlin,0,pos,no_filler,4,3.17883059324231e-05,31219,叫,3.118734821327962e-05,23259,0.00018825699225999415,981,“,2.1306617782101966e-05,25152,0.11401551142853454,0.11344317466429447,0.027811053809819568,14.850073133431971,14.965774805765228,12.0312895245761,0.3100486397743225,0.28205128205128205,0.3888888888888889,False
Germany→Berlin,0,pos,no_filler,5,3.199682760168798e-05,31219,叫,3.1233914342010394e-05,17310,0.00024265718820970505,345,"""",2.4460474378429353e-05,20494,0.13685605433733428,0.13561562946798628,0.03317395387769857,14.826236338022387,14.965766550597987,12.007452729166513,0.33870503306388855,0.2987012987012987,0.3157894736842105,False
Germany→Berlin,0,pos,no_filler,6,3.215450487914495e-05,981,“,3.150409247609787e-05,2637,0.0002725803933572024,981,“,3.808932888205163e-05,7747,0.12617642616887512,0.125376072656338,0.030664432750043488,14.836365428227602,14.965758295430746,12.017581819371728,0.32451769709587097,0.4492753623188406,0.26582278481012656,False
Germany→Berlin,0,pos,no_filler,7,3.228735295124352e-05,981,“,3.1400981242768466e-05,7520,0.000553678662981838,22819,[…],2.8511964046629146e-05,15750,0.1575982906675353,0.15480959198379485,0.03778748119649115,14.803979031278326,14.965750040263504,11.985195422422454,0.3590795397758484,0.42857142857142855,0.3157894736842105,False
Germany→Berlin,0,pos,no_filler,8,3.2485088013345376e-05,22819,[…],3.128620664938353e-05,14051,0.0005513657815754414,22819,[…],2.9595712476293556e-05,14891,0.14107558418275923,0.13976679620969326,0.03413888135096681,14.820097245317188,14.96574316095747,12.001313636461315,0.34360989928245544,0.3698630136986301,0.3333333333333333,False
Germany→Berlin,0,pos,no_filler,9,3.266601197537966e-05,21989,bekan,3.1144947570282966e-05,20747,0.0007443432114087045,22819,[…],2.4373739506700076e-05,19189,0.18445730495398568,0.18245224521890163,0.044255177659295944,14.775348735423892,14.965728026484193,11.95656512656802,0.39156782627105713,0.2987012987012987,0.3157894736842105,False
Germany→Berlin,0,pos,no_filler,10,3.277202631579712e-05,22819,[…],3.0892992072040215e-05,28162,0.0006898349383845925,22819,[…],1.8939106666948646e-05,24886,0.17992199346374527,0.17692334695896406,0.04306762670617256,14.779452929404082,14.965717019594537,11.96066932054821,0.3871791660785675,0.3698630136986301,0.42857142857142855,False
Germany→Berlin,0,pos,no_filler,11,3.327078229631297e-05,22819,[…],3.0989860533736646e-05,24853,0.001727801514789462,22819,[…],2.3312053599511273e-05,19601,0.21422541652869614,0.2039562464543524,0.04972303820155073,14.74364338977203,14.965695005815228,11.924859780916158,0.4138275682926178,0.28205128205128205,0.3333333333333333,False
Germany→Berlin,0,pos,no_filler,12,3.343491698615253e-05,12824,ennes,3.093560007982887e-05,25933,0.0039477101527154446,22819,[…],2.1084943000460044e-05,20103,0.3018137513581811,0.2748706268065432,0.06669246156025618,14.65382166674061,14.965682623064366,11.835038057884738,0.47699588537216187,0.4925373134328358,0.4492753623188406,False
Germany→Berlin,0,pos,no_filler,13,3.3885160519275814e-05,22819,[…],3.08981652779039e-05,26032,0.0030014857184141874,22819,[…],2.1095584088470787e-05,21482,0.2285871717542967,0.21268455946612216,0.051975578283997445,14.727544437790066,14.96566748859109,11.908760828934192,0.4226091504096985,0.35135135135135137,0.4084507042253521,False
Germany→Berlin,0,pos,no_filler,14,3.4416942071402445e-05,22819,[…],3.090769678237848e-05,24299,0.004792407155036926,22819,[…],1.995086859096773e-05,21782,0.2727843912602519,0.24613840973364212,0.06004348060368295,14.680048333066585,14.965608326559193,11.861264724210713,0.45320284366607666,0.3698630136986301,0.3698630136986301,False
Germany→Berlin,0,pos,no_filler,15,3.493048279779032e-05,22819,[…],3.1198225769912824e-05,16401,0.007496905513107777,22819,[…],2.6307952794013545e-05,14784,0.3575605947698164,0.30867588062543855,0.07527232935927107,14.589610224214471,14.965503761107469,11.770826615358597,0.5076919198036194,0.25,0.3157894736842105,False
Germany→Berlin,0,pos,no_filler,16,3.570214903447777e-05,21989,bekan,3.164723966619931e-05,9104,0.0035424374509602785,22819,[…],4.1967366996686906e-05,6704,0.30462766699810434,0.27927944505707397,0.0679450353915503,14.639925468550896,14.965349664652296,11.821141859695022,0.4846097230911255,0.2345679012345679,0.3698630136986301,False
Germany→Berlin,0,pos,no_filler,17,3.7681242247344926e-05,21989,bekan,3.190411371178925e-05,7138,0.0024011763744056225,22819,[…],4.568009535432793e-05,5396,0.29714921640364866,0.2757231448068701,0.06729780287008841,14.642208022293147,14.965126775136778,11.823424413437273,0.48418548703193665,0.26582278481012656,0.3698630136986301,False
Germany→Berlin,0,pos,no_filler,18,3.828407352557406e-05,21989,bekan,3.2110856409417465e-05,5962,0.004357478115707636,22819,[…],4.9815480451798066e-05,4449,0.38060491562205717,0.3374676466912009,0.08210644963949813,14.551757530690171,14.9649520407635,11.732973921834297,0.529423713684082,0.21951219512195122,0.4084507042253521,False
Germany→Berlin,0,pos,no_filler,19,3.820580604951829e-05,17149,biologie,3.4266369766555727e-05,520,0.00187971955165267,22819,[…],0.00016827158106025308,154,0.3496388588927618,0.3187599328739598,0.07760092876906186,14.579728789026499,14.96473052710919,11.760945180170626,0.5152179598808289,0.2345679012345679,0.4492753623188406,False
Germany→Berlin,0,pos,no_filler,20,4.09382555517368e-05,5565,capital,3.816889147856273e-05,22,0.0021978653967380524,5565,capital,0.0006353656644932926,12,0.3977237247236394,0.3447927102589183,0.08458976894157139,14.51787144502537,14.964082496480739,11.699087836169497,0.5353705883026123,0.3333333333333333,0.5384615384615384,False
Germany→Berlin,0,pos,no_filler,21,4.7457397158723325e-05,5565,capital,4.210097176837735e-05,16,0.007296221796423197,5565,capital,0.0013621591497212648,7,0.45621885089606234,0.352750261523015,0.08844126666306558,14.43903459786986,14.962878617924698,11.620250989013986,0.5372793674468994,0.3157894736842105,0.5873015873015873,False
Germany→Berlin,0,pos,no_filler,22,4.815265492652543e-05,17149,biologie,4.609145616996102e-05,3,0.0046872301027178764,5565,capital,0.0026539750397205353,3,0.4463319122632612,0.3530282714781347,0.08816419992529667,14.443006709174186,14.96220719765573,11.624223100318314,0.5349404215812683,0.3157894736842105,0.7241379310344828,False
Germany→Berlin,0,pos,no_filler,23,5.217266152612865e-05,17149,biologie,4.844207796850242e-05,3,0.006140147801488638,5565,capital,0.003568834625184536,2,0.44202026421046786,0.3377657356208088,0.08525097505341589,14.438332908654338,14.961252349978139,11.619549299798464,0.5224591493606567,0.3157894736842105,0.6129032258064516,False
Germany→Berlin,0,pos,no_filler,24,5.569983477471396e-05,17149,biologie,5.3368952649179846e-05,2,0.010806862264871597,8430,Berlin,0.010806862264871597,1,0.5777429528786162,0.3961417853053406,0.10078675103452897,14.284945022002818,14.960589184876412,11.466161413146946,0.5605533123016357,0.2987012987012987,0.639344262295082,True
Germany→Berlin,0,pos,no_filler,25,7.0464018790517e-05,8430,Berlin,7.0464018790517e-05,1,0.07045111805200577,8430,Berlin,0.07045111805200577,1,1.612352314329456,0.6272356041959627,0.17016887883114673,13.102174928599455,14.959752661262616,10.283391319743583,0.693814754486084,0.4492753623188406,0.6666666666666666,False
Germany→Berlin,0,pos,no_filler,26,7.7054814028088e-05,8430,Berlin,7.7054814028088e-05,1,0.07506823539733887,8430,Berlin,0.07506823539733887,1,1.4222338349591879,0.5756092501206869,0.15577303341947046,13.298243405750297,14.959132147858302,10.479459796894425,0.6604605913162231,0.4492753623188406,0.8867924528301887,False
Germany→Berlin,0,pos,no_filler,27,8.400303340749815e-05,8430,Berlin,8.400303340749815e-05,1,0.11359018832445145,8430,Berlin,0.11359018832445145,1,1.6819213603952725,0.6114733082530609,0.16696713693907006,12.983892140642048,14.958665730909162,10.165108531786174,0.6814011931419373,0.4925373134328358,0.8518518518518519,False
Germany→Berlin,0,pos,no_filler,28,9.701444651000202e-05,8430,Berlin,9.701444651000202e-05,1,0.08941493928432465,8430,Berlin,0.08941493928432465,1,1.4194429864923117,0.5891763165123131,0.15791382508729015,13.246648610491455,14.9577961866264,10.427865001635581,0.6672679781913757,0.5625,0.639344262295082,False
Germany→Berlin,0,pos,no_filler,29,0.00011219042062293738,8430,Berlin,0.00011219042062293738,1,0.18467795848846436,8430,Berlin,0.18467795848846436,1,2.6946735327392832,0.9646136264282327,0.2548344759983751,11.712833033591755,14.956285491021221,8.894049424735883,0.8805895447731018,0.7543859649122807,0.6129032258064516,False
Germany→Berlin,0,pos,no_filler,30,0.00014244206249713898,8430,Berlin,0.00014244206249713898,1,0.09594065696001053,8430,Berlin,0.09594065696001053,1,1.9177159380862652,0.8936174683255567,0.22916232473444464,12.502281556194287,14.94871687852205,9.683497947338413,0.847782552242279,0.6949152542372882,0.6949152542372882,False
Germany→Berlin,0,pos,no_filler,31,0.00015800462279003114,8430,Berlin,0.00015800462279003114,1,0.04802582040429115,8430,Berlin,0.04802582040429115,1,1.5786039867679962,0.9189120746751805,0.22746825262778325,12.791860440272258,14.933448946709055,9.973076831416385,0.8667132258415222,0.6949152542372882,0.6949152542372882,False
Germany→Berlin,0,pos,no_filler,32,0.00022805154731031507,8430,Berlin,0.00022805154731031507,1,0.6982864737510681,8430,Berlin,0.6982864737510681,1,9.519690319801718,8.10695121704004,0.8984034445294296,2.818783608855873,14.868150573829464,0.0,1.9039266109466553,0.7241379310344828,0.5873015873015873,False
France→Paris,1,pos,orig,0,3.135347651550546e-05,19250,/******/,3.12677220790647e-05,6187,4.45477562607266e-05,28395,dabei,3.1769071938470006e-05,12705,0.004316028571836106,0.004315927464848,0.0010782939775965008,14.96144772226952,14.96578718851609,12.721186233691997,0.060879308730363846,0.05263157894736842,,False
France→Paris,1,pos,orig,1,3.141567867714912e-05,30597,,3.1212446629069746e-05,26539,0.00012060513836331666,17149,biologie,2.710402441152837e-05,22572,0.03675792989854676,0.0363878501061792,0.009073043837833885,14.928735246214206,14.965781685071262,12.688473757636682,0.1757737249135971,0.14942528735632185,0.0,False
France→Paris,1,pos,orig,2,3.1474322895519435e-05,22960,azu,3.122802809230052e-05,21393,0.00030840394902043045,4604,",",1.8421889762976207e-05,27046,0.1400738712328088,0.1372128215976335,0.03374303103325901,14.824801314783587,14.96577893334885,12.584539826206063,0.3410925567150116,0.21951219512195122,0.12359550561797752,False
France→Paris,1,pos,orig,3,3.165358793921769e-05,27519,eston,3.121588088106364e-05,21375,0.0001773949625203386,22819,[…],2.2331603759084828e-05,25408,0.08770228945905513,0.08631705519768064,0.02137125212681605,14.876914809717432,14.96577893334885,12.636653321139908,0.26974955201148987,0.26582278481012656,0.16279069767441862,False
France→Paris,1,pos,orig,4,3.181658030371182e-05,15389,kennis,3.118098175036721e-05,23620,0.00031320779817178845,22819,[…],2.0595203750417568e-05,26133,0.11018266307574327,0.1084206470730754,0.02674224209735791,14.853750810438022,14.965774805765228,12.613489321860499,0.30321305990219116,0.25,0.35135135135135137,False
France→Paris,1,pos,orig,5,3.222460873075761e-05,22819,[…],3.116373045486398e-05,23399,0.0009976868750527501,22819,[…],1.757773497956805e-05,27998,0.1361109180046398,0.13225441128843923,0.03253577059962387,14.8268967514017,14.9657693023204,12.586635262824176,0.3338198661804199,0.42857142857142855,0.3698630136986301,False
France→Paris,1,pos,orig,6,3.249299697927199e-05,22819,[…],3.124826980638318e-05,16022,0.0009555380675010383,22819,[…],2.2266560335992835e-05,23699,0.1244977680072973,0.12161727358365884,0.029907484702632332,14.83804948234485,14.965761047153158,12.597787993767326,0.32043296098709106,0.3333333333333333,0.3888888888888889,False
France→Paris,1,pos,orig,7,3.2505453418707475e-05,22819,[…],3.139066029689275e-05,8063,0.0007086956757120788,22819,[…],2.9321621695999056e-05,14819,0.15607844773511362,0.15306943927561792,0.037426966595463365,14.805400295905056,14.965748664402296,12.565138807327532,0.35795775055885315,0.35135135135135137,0.3333333333333333,False
France→Paris,1,pos,orig,8,3.267127613071352e-05,22819,[…],3.1436651624972e-05,7447,0.0009744362905621529,22819,[…],2.4060978830675595e-05,20807,0.1392466346821587,0.13628242770321275,0.03341363723035064,14.821585927143056,14.96573352992902,12.581324438565533,0.3386259078979492,0.3888888888888889,0.26582278481012656,False
France→Paris,1,pos,orig,9,3.274190748925321e-05,15389,kennis,3.137238309136592e-05,10538,0.0007815368007868528,22819,[…],2.299732295796275e-05,20563,0.18328588812329638,0.18058685689414952,0.04387122504763026,14.776244421069585,14.965723898900572,12.535982932492061,0.3903847336769104,0.47058823529411764,0.3888888888888889,False
France→Paris,1,pos,orig,10,3.285892307758331e-05,15389,kennis,3.118988388450816e-05,18418,0.0008330537821166217,22819,[…],1.7229611330549233e-05,26687,0.17737155524494388,0.17279840757151366,0.042186939828694536,14.781537359132539,14.965704636843675,12.541275870555015,0.38315752148628235,0.4084507042253521,0.26582278481012656,False
France→Paris,1,pos,orig,11,3.311649561510421e-05,15389,kennis,3.11997537210118e-05,17875,0.002821580274030566,22819,[…],1.9877708837157115e-05,22959,0.2245804059458204,0.2093318651767085,0.0510655186508123,14.732688782842674,14.96568537478678,12.49242729426515,0.41797104477882385,0.3333333333333333,0.35135135135135137,False
France→Paris,1,pos,orig,12,3.3548916690051556e-05,22819,[…],3.104249117313884e-05,22665,0.005980829242616892,22819,[…],1.5854238881729543e-05,25267,0.32118202903955484,0.2772890898386387,0.06761902884069526,14.633591003554317,14.965670240313504,12.393329514976793,0.47662442922592163,0.4492753623188406,0.3698630136986301,False
France→Paris,1,pos,orig,13,3.416902109165676e-05,22819,[…],3.1428517104359344e-05,10980,0.004645420238375664,22819,[…],2.9762572012259625e-05,13583,0.2394596999635299,0.21352581260281758,0.05234573869323261,14.715471255699496,14.965638595505744,12.475209767121973,0.42109736800193787,0.47058823529411764,0.35135135135135137,False
France→Paris,1,pos,orig,14,3.462709719315171e-05,22819,[…],3.147024835925549e-05,10596,0.008570375852286816,22819,[…],3.094771091127768e-05,12157,0.31553020617991306,0.2588218937586293,0.06375920070954988,14.635661674670704,14.965586312779882,12.39540018609318,0.46129822731018066,0.26582278481012656,0.4084507042253521,False
France→Paris,1,pos,orig,15,3.588106847018935e-05,22819,[…],3.173506411258131e-05,6548,0.02823505364358425,22819,[…],3.506989014567807e-05,9027,0.571839863366064,0.36314910651610927,0.09068559188670469,14.370314458168702,14.96551201627471,12.130052969591178,0.540330171585083,0.3888888888888889,0.2987012987012987,False
France→Paris,1,pos,orig,16,3.567923704395071e-05,3768,simply,3.251168891438283e-05,1732,0.007222841028124094,22819,[…],5.957295434200205e-05,2754,0.35698486134822177,0.3069311166324354,0.07485522843526604,14.58520471662997,14.965346912929881,12.344943228052447,0.5047527551651001,0.3888888888888889,0.3333333333333333,False
France→Paris,1,pos,orig,17,3.684885450638831e-05,15389,kennis,3.349448161316104e-05,385,0.00398434791713953,22819,[…],9.806199523154646e-05,605,0.31580546441261903,0.2867148139974885,0.06992383283840183,14.622384614024096,14.965154292360914,12.382123125446572,0.4913187325000763,0.4084507042253521,0.3698630136986301,False
France→Paris,1,pos,orig,18,3.824351369985379e-05,3768,simply,3.406884570722468e-05,143,0.011877926997840405,22819,[…],0.0001270364155061543,361,0.4353230448075565,0.3484882089671642,0.08551428586634469,14.496059917312346,14.965078619994536,12.255798428734822,0.5358410477638245,0.5873015873015873,0.47058823529411764,False
