prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_strict@0.7,copy_strict@0.8,copy_strict@0.9,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,teacher_entropy_bits,kl_to_final_bits,kl_to_final_bits_norm_temp,answer_rank,cos_to_final,cos_to_answer,cos_to_prompt_max,geom_crossover,echo_mass_prompt,answer_mass,answer_minus_echo_mass,mass_ratio_ans_over_prompt,topk_prompt_mass@50,control_margin,resid_norm_ratio,delta_resid_cos,answer_logit_gap,answer_vs_top1_gap
pos,orig,10,15,⟨NEXT⟩,17.019901275634766, (?),0.00015839182015042752,est,8.919463289203122e-05,ly,7.235656812554225e-05,ifiable,7.099063805071637e-05,-sized,7.009739056229591e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999538968950219,False,False,False,False,False,False,False,False,False,False,0.00015839182015042752,0.0004610310716088861,7.854871000745334e-06,3.1225837383336885,12.652535231016486,13.027768354530169,39855,-0.2763333320617676,-0.005735774524509907,0.047901373356580734,False,0.00019533722297637723,7.854871000745334e-06,-0.0001874823519756319,0.040211643584447086,0.0,,0.2932422161102295,0.7583723664283752,,-3.0039378702640533
pos,orig,11,15,⟨NEXT⟩,17.12820816040039,ifiable,5.587438863585703e-05, (?),4.8121211875695735e-05,名字,4.06217404815834e-05,-sized,3.693614780786447e-05,est,3.5311601095600054e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997831349101034,False,False,False,False,False,False,False,False,False,False,5.587438863585703e-05,0.0002168650971725583,8.92675689101452e-06,3.1225837383336885,12.639313204818153,13.224860472418948,20991,-0.2932565212249756,0.0007339613512158394,0.061297107487916946,False,0.00016033681140470435,8.92675689101452e-06,-0.00015141005451368983,0.05567468342500157,2.6259371225023642e-05,,0.1876724511384964,0.79839688539505,,-1.8340529231354594
pos,orig,12,15,⟨NEXT⟩,17.11691665649414,ifiable,4.94218802487012e-05, (?),4.787843499798328e-05,ed,3.7248395528877154e-05,est,3.5492041206452996e-05,ifier,3.3808453736128286e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997961507942819,False,False,False,False,False,False,False,False,False,False,4.94218802487012e-05,0.0002038491948042065,9.381861673318781e-06,3.1225837383336885,12.62093857839997,13.613703614991309,18554,-0.3056190609931946,0.0009153983555734158,0.03905336186289787,False,0.0001563453342896537,9.381861673318781e-06,-0.0001469634726163349,0.06000691807674593,0.0,,0.19531971216201782,0.7927378416061401,,-1.6616149824112654
pos,orig,13,15,⟨NEXT⟩,17.125600814819336,ifiable,4.22528937633615e-05,-,3.530559115461074e-05,est,3.5131506592733786e-05, (?),3.429064236115664e-05,ed,3.3298172638751566e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998197211934894,False,False,False,False,False,False,False,False,False,False,4.22528937633615e-05,0.00018027881742455065,9.344938007416204e-06,3.1225837383336885,12.588257747152417,13.090110001676127,17829,-0.32193073630332947,-0.0011873499024659395,0.030418790876865387,False,0.0001559039546918939,9.344938007416204e-06,-0.00014655901668447768,0.059939968077884855,0.0,,0.1750473827123642,0.7601622343063354,,-1.5088380835950375
pos,orig,14,15,⟨NEXT⟩,17.053112030029297,"""",8.077592792687938e-05,-,7.143292896216735e-05,ed,7.052908040350303e-05,“,6.78773649269715e-05,ifiable,5.317094473866746e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996562137530418,False,False,False,False,False,False,False,False,False,False,8.077592792687938e-05,0.00034378626151010394,9.673807653598487e-06,3.1225837383336885,12.533876832949597,12.959637083425566,21482,-0.33008962869644165,-0.004692209884524345,0.03089982457458973,False,0.00020185896619295818,9.673807653598487e-06,-0.0001921851585393597,0.047923359128829356,0.0,,0.22013331949710846,0.766679584980011,,-2.1222570538520813
pos,orig,15,15,⟨NEXT⟩,17.036380767822266,"""",9.236573532689363e-05,-,8.312742284033448e-05,ed,7.485938840545714e-05,“,6.0791484429501e-05,_,5.732759018428624e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996315283788135,False,False,False,False,False,False,False,False,False,False,9.236573532689363e-05,0.00036847160663455725,1.2983377928321715e-05,3.1225837383336885,12.518434166763322,12.933411792960797,7894,-0.3294893801212311,0.0057675596326589584,0.03524652495980263,False,0.00021663267489202553,1.2983377928321715e-05,-0.00020364929696370382,0.05993240863772858,0.0,,0.22054433822631836,0.7255210876464844,,-1.9620862007141113
pos,orig,16,15,⟨NEXT⟩,16.912832260131836,-,0.00022165541304275393,"""",0.00017211769591085613,2,0.00011572541552595794,　,0.00011534035729710013,/,0.00011415357585065067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992610075423727,False,False,False,False,False,False,False,False,False,False,0.00022165541304275393,0.000738992472179234,1.6519725249963813e-05,3.1225837383336885,12.4619399297467,12.55906059648074,5986,-0.3343673646450043,0.007758785970509052,0.04280804842710495,False,0.000298805791317136,1.6519725249963813e-05,-0.0002822860660671722,0.05528564185956116,0.0,,0.27314144372940063,0.7295581698417664,,-2.5965687334537506
pos,orig,17,15,⟨NEXT⟩,16.97163200378418,-,0.00010619501699693501,"""",8.651190000819042e-05,_,7.859199831727892e-05, office,7.8045399277471e-05,ifiable,7.055354217300192e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995801021432271,False,False,False,False,False,False,False,False,False,False,0.00010619501699693501,0.00041989784222096205,1.5951056411722675e-05,3.1225837383336885,12.474319928886409,12.92685856603232,5302,-0.3209124803543091,0.009524410590529442,0.05298861861228943,False,0.00027482694531499874,1.5951056411722675e-05,-0.00025887588890327606,0.05804015451718383,5.462023545987904e-05,,0.232108935713768,0.7399957776069641,,-1.895752191543579
pos,orig,18,15,⟨NEXT⟩,16.91059112548828,-,0.00016449016402475536,_,0.00015343487029895186,"""",0.00014122349966783077,　,0.00010079018829856068, ,8.698215242475271e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993530791252851,False,False,False,False,False,False,False,False,False,False,0.00016449016402475536,0.0006469208747148514,1.5593946955050342e-05,3.1225837383336885,12.412426812493901,12.490363846420099,7274,-0.3179245591163635,0.006004751194268465,0.0425390750169754,False,0.00029536841702793026,1.5593946955050342e-05,-0.0002797744700728799,0.05279472435555429,0.0,,0.2503555119037628,0.737393319606781,,-2.3559680581092834
pos,orig,19,15,⟨NEXT⟩,16.628599166870117,ly,0.0004358853620942682,ed,0.00023768543906044215,itarian,0.00022683286806568503,"""",0.00021430259221233428,-ed,0.0002093969378620386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9986758968007052,False,False,False,False,False,False,False,False,False,False,0.0004358853620942682,0.0013241032138466835,1.9410268578212708e-05,3.1225837383336885,12.543761019859984,13.50744172639861,7442,-0.30881714820861816,0.007909758016467094,0.0314534567296505,False,0.0003323072355669865,1.9410268578212708e-05,-0.0003128969669887738,0.05841043495384573,0.0,,0.3195837438106537,0.7957177758216858,,-3.111577093601227
pos,orig,20,15,⟨NEXT⟩,16.695964813232422,_,0.00028326353640295565,ed,0.00024831798509694636,是什么,0.0002041261177510023,官方,0.0001950437726918608,-,0.00019418663578107953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9988750619522762,False,False,False,False,False,False,False,False,False,False,0.00028326353640295565,0.0011249380186200142,2.2981519578024745e-05,3.1225837383336885,12.38960540265501,12.916612527624519,4260,-0.3003237545490265,0.01129691768437624,0.03045159950852394,False,0.0003303551616227196,2.2981519578024745e-05,-0.00030737364204469486,0.06956588751103904,0.0,,0.2584051489830017,0.799785852432251,,-2.511687159538269
pos,orig,21,15,⟨NEXT⟩,16.408071517944336,_,0.0007536584162153304,"""",0.0005746866227127612,ed,0.0005487374146468937,____,0.0005436554783955216,ly,0.0005022490513511002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9970770130166784,False,False,False,False,False,False,False,False,False,False,0.0007536584162153304,0.002922987099736929,2.9028589779045433e-05,3.1225837383336885,12.302685370908947,12.318872378008153,3778,-0.30989620089530945,0.010623397305607796,0.03830545023083687,False,0.0005505120516318129,2.9028589779045433e-05,-0.0005214834618527675,0.052730066422584945,0.0,,0.293033629655838,0.8220702409744263,,-3.2566579580307007
pos,orig,22,15,⟨NEXT⟩,15.219477653503418, ______,0.00946597196161747,____,0.009295963682234287, ____,0.005208857357501984,_,0.004334622994065285, _____,0.004028435796499252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9676661482080817,False,False,False,False,False,False,False,False,False,False,0.00946597196161747,0.0323338508605957,3.757948798011057e-05,3.1225837383336885,11.78383297531275,10.789618468939938,3770,-0.31375473737716675,0.010073075070977211,0.047496333718299866,False,0.0015291706945390615,3.757948798011057e-05,-0.001491591206558951,0.024575061200984474,0.0005626306519843638,,0.3646913170814514,0.8433101177215576,,-5.529000163078308
pos,orig,23,15,⟨NEXT⟩,15.220285415649414,____,0.016041021794080734, ______,0.01076958142220974, ____,0.0070836166851222515, _____,0.006695833057165146,"""",0.0034262542612850666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9559836927801371,False,False,False,False,False,False,False,False,False,False,0.016041021794080734,0.04401630535721779,3.631236177170649e-05,3.1225837383336885,11.380665741715326,10.8199885412905,3642,-0.3029894232749939,0.009881427511572838,0.039996542036533356,False,0.0010457983025844442,3.631236177170649e-05,-0.0010094859408127377,0.03472211320276188,0.0,,0.29419708251953125,0.8645938634872437,,-6.090746521949768
pos,orig,24,15,⟨NEXT⟩,10.892860412597656,____,0.10315056145191193, ______,0.05816773697733879, “,0.05032879486680031, _____,0.03361302986741066,"""",0.030278151854872704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7244617249816656,False,False,False,False,False,False,False,False,False,False,0.10315056145191193,0.27553826570510864,1.6033813153626397e-05,3.1225837383336885,9.05053609479065,10.17424459416531,6199,-0.284293532371521,0.00625237263739109,0.05844201520085335,False,0.0028353220105259425,1.6033813153626397e-05,-0.002819288197372316,0.005655021700914487,0.001960460329428315,,0.31030023097991943,0.8734232187271118,,-8.769245266914368
pos,orig,25,15,⟨NEXT⟩,13.454483032226562,____,0.03401359170675278, simply,0.03338277339935303, ______,0.02403964474797249, _____,0.022219914942979813,-minded,0.01305493526160717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8732891399413347,False,False,False,False,False,False,False,False,False,False,0.03401359170675278,0.12671086192131042,0.00034732508356682956,3.1225837383336885,10.276216547514887,9.525853490078038,121,-0.27664637565612793,0.035564396530389786,0.07903847843408585,False,0.03657285080123529,0.00034732508356682956,-0.03622552571766846,0.009496800672106688,0.035573009809013456,,0.21344466507434845,0.8775906562805176,,-4.584254264831543
pos,orig,26,15,⟨NEXT⟩,5.557552814483643,____,0.29373395442962646, _____,0.15869773924350739, ______,0.12013076990842819, ____,0.0816785991191864, “,0.029839787632226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3159191496670246,False,False,False,False,False,False,False,False,False,False,0.29373395442962646,0.6840808391571045,0.00014561665011569858,3.1225837383336885,7.255541472915257,9.193250738129626,101,-0.25709253549575806,0.038267120718955994,0.06427779048681259,False,0.00581526581159153,0.00014561665011569858,-0.0056696491614758315,0.025040407402364056,0.005234435433521867,,0.22471173107624054,0.8624008297920227,,-7.609452247619629
pos,orig,27,15,⟨NEXT⟩,4.343688011169434,____,0.2721426784992218, ______,0.1447199583053589, _____,0.13543985784053802, “,0.0999990850687027, ____,0.07369400560855865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27400441467761993,False,False,False,False,False,False,False,False,False,False,0.2721426784992218,0.7259956002235413,0.0005468135932460427,3.1225837383336885,6.143255373280301,7.391069993170581,35,-0.2616997957229614,0.05144154280424118,0.06409008800983429,False,0.003965602165777682,0.0005468135932460427,-0.003418788572531639,0.13788913574735076,0.0034775910899043083,,0.23083363473415375,0.8421036005020142,,-6.2099738121032715
pos,orig,28,15,⟨NEXT⟩,4.78587532043457,____,0.2983478307723999, ______,0.10260217636823654, “,0.09952171891927719, _____,0.09187459200620651, ____,0.06763201206922531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34002166986465454,False,False,False,False,False,False,False,False,False,False,0.2983478307723999,0.6599783301353455,0.0035593491047620773,3.1225837383336885,6.827976092535832,7.124188691422882,20,-0.27560877799987793,0.057769838720560074,0.060854218900203705,False,0.005984149904282532,0.0035593491047620773,-0.0024248007995204546,0.5947960139532652,0.005489712115377188,,0.2213306576013565,0.8241176009178162,,-4.428682327270508
pos,orig,29,15,⟨NEXT⟩,1.7776504755020142,-minded,0.7581772208213806, ______,0.02949567139148712, _____,0.028441989794373512, Berlin,0.026486337184906006, “,0.02357080765068531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13382797315716743,False,False,False,False,False,False,False,False,False,False,0.7581772208213806,0.8661720156669617,0.026486337184906006,3.1225837383336885,18.231546483693066,10.938186025853078,4,-0.22259590029716492,0.08227512240409851,0.08655302971601486,False,0.02004114427636484,0.026486337184906006,0.006445192908541165,1.3215979835315192,0.02001619152724743,,0.2601003348827362,0.7973184585571289,,-3.354288101196289
pos,orig,30,15,⟨NEXT⟩,2.2029597759246826, Germany,0.4079546332359314, Berlin,0.2843639850616455, German,0.19966867566108704, “,0.04079069569706917,-minded,0.018246591091156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048975419253110886,False,False,False,False,False,False,False,False,False,False,0.4079546332359314,0.9510245323181152,0.2843639850616455,3.1225837383336885,2.832862108655503,5.531094134423788,2,-0.22232112288475037,0.09618914872407913,0.10495536774396896,False,0.4084530057709752,0.2843639850616455,-0.1240890207093297,0.6961975560167488,0.40845213149805204,,0.24515345692634583,0.8456192016601562,,-0.36090087890625
pos,orig,31,15,⟨NEXT⟩,0.4538646340370178, Berlin,0.9359333515167236, “,0.0428178608417511, Germany,0.011410730890929699," """,0.0034452772233635187, German,0.0014031281461939216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004989651381038129,False,False,False,False,False,False,False,False,True,True,0.9359333515167236,0.9950103759765625,0.9359333515167236,3.1225837383336885,1.060709706519756,2.7275039888930883,1,-0.2522624135017395,0.10741326212882996,0.09592899680137634,False,0.011411460456533767,0.9359333515167236,0.9245218910601899,82.01695769483092,0.011411203113141255,,0.25180190801620483,0.7561367154121399,3.0845890045166016,
pos,orig,32,15,⟨NEXT⟩,1.036511778831482, German,0.6797715425491333, Berlin,0.2962426543235779, Germany,0.022280070930719376,德国,0.001701397355645895,German,1.3140289638613467e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.020811959686398e-06,False,False,False,False,False,False,False,False,False,False,0.6797715425491333,0.9999970197677612,0.2962426543235779,3.1225837383336885,5.723473239748323,4.780360282391681,2,-0.22779490053653717,0.15666764974594116,0.15821167826652527,False,0.022280070930729923,0.2962426543235779,0.27396258339284796,13.29630601034925,0.022280070930719376,,0.23537494242191315,0.7929210066795349,,-0.8305778503417969
pos,orig,33,15,⟨NEXT⟩,0.98781818151474, Berlin,0.5856742858886719, German,0.41352519392967224, Germany,0.0006504190969280899,德国,0.00012302446702960879,____,7.935966095828917e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.914065160235623e-05,False,False,False,False,False,False,False,False,True,True,0.5856742858886719,0.9999808073043823,0.5856742858886719,3.1225837383336885,3.5453040234730064,4.0902341484195315,1,-0.2168528437614441,0.12121616303920746,0.11091126501560211,False,0.0006504190969440609,0.5856742858886719,0.5850238667917278,900.4553958901465,0.0006504190969280899,,0.28133970499038696,0.69036865234375,0.34804534912109375,
pos,orig,34,15,⟨NEXT⟩,0.6690734624862671, Berlin,0.836778998374939, “,0.16039013862609863, ______,0.0011235917918384075, ',0.0008616520208306611, German,0.00026646649348549545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005791526928078383,False,False,False,False,False,False,False,False,True,True,0.836778998374939,0.9994208812713623,0.836778998374939,3.1225837383336885,1.3507177733029536,1.9008365288346838,1,-0.22336706519126892,0.11116524040699005,0.08861403167247772,True,2.178652561067128e-05,0.836778998374939,0.8367572118493283,38406.3345846439,2.1786505385534838e-05,,0.23190228641033173,0.7819160223007202,1.6519508361816406,
pos,orig,35,15,⟨NEXT⟩,2.4943668842315674, Berlin,0.31985944509506226, ______,0.304618239402771," """,0.1433594673871994,____,0.07275643199682236, __,0.07119421660900116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08821219950914383,False,False,False,False,False,False,False,False,False,True,0.31985944509506226,0.9117878079414368,0.31985944509506226,3.1225837383336885,1.7580463851119792,1.743802266019569,1,-0.16344232857227325,0.1261981874704361,0.11423775553703308,False,0.0030518055828890763,0.31985944509506226,0.31680763951217317,104.8098679937503,0.003051575506106019,,0.10197007656097412,0.7053888440132141,0.04882240295410156,
pos,orig,36,15,⟨NEXT⟩,3.1225836277008057, Berlin,0.43340176343917847," """,0.21371299028396606, ',0.09827979654073715, Germany,0.05315983667969704, __,0.02600824646651745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17543736658990383,False,False,False,False,False,False,False,False,False,True,0.43340176343917847,0.8245626091957092,0.43340176343917847,3.1225837383336885,0.0,0.0,1,1.0000007152557373,0.10429637134075165,0.11681686341762543,False,0.06021918270833648,0.43340176343917847,0.373182580730842,7.197071377425201,0.059615231584757566,,0.07332927733659744,0.4328577518463135,0.70703125,
pos,no_filler,0,14,⟨NEXT⟩,17.2128849029541,Flo,7.201280823210254e-06,МИ,7.175955488492036e-06,协办,7.156373612815514e-06,TE,7.153584192565177e-06, bund,7.149311841203598e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999641634940417,False,False,False,False,False,False,False,False,False,False,7.201280823210254e-06,3.583650686778128e-05,6.619472515012603e-06,2.425700749974441,14.445726786780233,14.444598580590572,54875,0.014359897933900356,0.006159394979476929,0.045095086097717285,False,8.632864819446695e-05,6.619472515012603e-06,-7.970917567945435e-05,0.07667669976022048,0.0,,0.39103129506111145,0.992123007774353,,-0.0842431616038084
pos,no_filler,1,14,⟨NEXT⟩,17.211515426635742,殆,8.220870768127497e-06,而且,8.219262781494763e-06,iveau,8.213920409616549e-06,力争,8.149911991495173e-06,weit,8.081133273663e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999591149007756,False,False,False,False,False,False,False,False,False,False,8.220870768127497e-06,4.0885101043386385e-05,6.7974197008879855e-06,2.425700749974441,14.434181935393115,14.441751923753491,35278,-0.1316399723291397,0.0040642921812832355,0.016813065856695175,False,8.615572414782946e-05,6.7974197008879855e-06,-7.935830444694147e-05,0.07889598598508497,0.0,,0.15872986614704132,0.7485795021057129,,-0.19013310223817825
pos,no_filler,2,14,⟨NEXT⟩,17.21074676513672,而且,8.52000721351942e-06,-,8.518853974237572e-06,"""",8.432212780462578e-06,iveau,8.43038287712261e-06,至此,8.386165063711815e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999957712378091,False,False,False,False,False,False,False,False,False,False,8.52000721351942e-06,4.2287621909053996e-05,6.89325361236115e-06,2.425700749974441,14.422441711714615,14.384996273107557,29408,-0.1661144644021988,0.002807613927870989,0.02444271370768547,False,8.916555498217349e-05,6.89325361236115e-06,-8.227230136981234e-05,0.07730761397857386,0.0,,0.15051881968975067,0.7552365660667419,,-0.2118740053847432
