layer,js_divergence,kl_raw_to_norm_bits,l1_prob_diff,topk_jaccard_raw_norm@50,lens_artifact_score_v2,risk_tier
25,0.07398494785177967,0.3128769008380644,0.5063856840133667,0.35135135135135137,,
26,0.03493605990253526,0.1546621061117643,0.3252585828304291,0.4084507042253521,,
27,0.04859485082249315,0.22591600171458964,0.38374215364456177,0.3698630136986301,,
28,0.04847719319147163,0.2256501810298498,0.3828064501285553,0.42857142857142855,,
29,0.04510056644129884,0.21541510651603962,0.3614034354686737,0.3888888888888889,,
30,0.053815811458831936,0.304626506115211,0.38133713603019714,0.3698630136986301,,
31,0.049149379320682154,0.261833245481743,0.3726647198200226,0.3157894736842105,,
32,0.04988400993191494,0.2679595469772839,0.37781432271003723,0.3888888888888889,,
33,0.06263546606881229,0.36640615695381185,0.41267916560173035,0.3698630136986301,,
34,0.056870427567553325,0.29674798087918575,0.41341274976730347,0.35135135135135137,,
35,0.062014501210040755,0.3453795365614935,0.4142817258834839,0.3888888888888889,,
36,0.07540930279176762,0.44605029067247337,0.4573286473751068,0.35135135135135137,,
37,0.09253906503842668,0.602894813628024,0.5085415244102478,0.28205128205128205,,
38,0.10812468105431403,0.6874309078591526,0.5522705912590027,0.3698630136986301,,
39,0.11139712393926884,0.7400330914954242,0.5629769563674927,0.35135135135135137,,
40,0.10175487631021168,0.6154891891420329,0.5481453537940979,0.3333333333333333,,
41,0.09919279970295894,0.595436527999382,0.5390858054161072,0.3157894736842105,,
42,0.09871474167813873,0.5962838435245204,0.5339586734771729,0.3157894736842105,,
43,0.08430490655270634,0.46756596523035143,0.5006237030029297,0.2345679012345679,,
44,0.08982923921070929,0.48229830007289864,0.5239866971969604,0.19047619047619047,,
45,0.10149950625874068,0.5292292268099809,0.5681363940238953,0.16279069767441862,,
46,0.09993556589974623,0.5045396984217551,0.5686706304550171,0.16279069767441862,,
47,0.1029378992826053,0.49093157117223535,0.5894004106521606,0.17647058823529413,,
48,0.11246606598233311,0.5391418338534233,0.6187903881072998,0.19047619047619047,,
49,0.11562224322084683,0.5420646790048367,0.6340332627296448,0.17647058823529413,,
50,0.12870464100451032,0.6119938567415599,0.6721922755241394,0.26582278481012656,,
51,0.1665163381644116,0.8233800976784874,0.7693817615509033,0.16279069767441862,,
52,0.1931689463975374,0.9605833849879136,0.835281252861023,0.21951219512195122,,
53,0.19396639770284124,0.9774614183782879,0.8334072232246399,0.2987012987012987,,
54,0.22659145282693766,1.2838405996884419,0.8952322006225586,0.35135135135135137,,
55,0.26487173821694604,1.5847310406876347,0.9703017473220825,0.3698630136986301,,
56,0.33050912114813485,2.239200871569652,1.0836207866668701,0.35135135135135137,,
57,0.5697091703045246,5.010479604586851,1.4708610773086548,0.3888888888888889,,
58,0.7914656211231776,8.312625957137476,1.7844122648239136,0.3157894736842105,,
59,0.9784920244135833,9.76726484916356,1.986078143119812,0.17647058823529413,,
60,0.9875319914865479,9.79891240864473,1.9917875528335571,0.12359550561797752,,
61,0.9902978594733862,10.305560915335702,1.9934569597244263,0.0989010989010989,,
62,0.9850881610134501,8.915735405113777,1.9919018745422363,0.21951219512195122,,
63,0.9903621809848089,9.694781729061523,1.994990348815918,0.13636363636363635,,
64,0.9925886683828788,10.1840097690813,1.996150016784668,0.08695652173913043,,
65,0.9912242870179215,9.506614134891318,1.995256781578064,0.0989010989010989,,
66,0.9923693905030289,9.544358135380273,1.9970386028289795,0.0989010989010989,,
67,0.9934837520892944,10.084712489917942,1.9975368976593018,0.07526881720430108,,
68,0.9797753589543217,8.227226252025039,1.9910330772399902,0.1111111111111111,,
69,0.9925138559297535,11.74440767242896,1.9966658353805542,0.12359550561797752,,
70,0.9760356822026353,7.557584283666555,1.9893345832824707,0.14942528735632185,,
71,0.9421520902862719,6.032989040644913,1.9689172506332397,0.26582278481012656,,
72,0.9631900400357158,7.697377285732674,1.9810080528259277,0.17647058823529413,,
73,0.971175667467566,8.943373705038033,1.975904941558838,0.42857142857142855,,
74,0.9949095312606098,10.827905246675018,1.9980626106262207,0.3333333333333333,,
75,0.9814386461664786,8.659048546978621,1.9909448623657227,0.4492753623188406,,
76,0.9975142515035897,12.202297033808515,1.9989796876907349,0.26582278481012656,,
77,0.9682811134622193,7.107568975974103,1.9850047826766968,0.2987012987012987,,
78,0.9936326460692788,10.162860718539399,1.9974517822265625,0.14942528735632185,,
79,0.9959766406135508,10.539412605019898,1.9986580610275269,0.05263157894736842,,
80,0.8558742847541929,4.332810861947299,1.9007928371429443,0.2987012987012987,,
