prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
pos,orig,0,12, Germany,17.21432876586914,17.21432876586914,",",6.962729003134882e-06,eworthy,6.869252047181362e-06,quiries,6.8676772571052425e-06,-,6.8650538196379784e-06,那么容易,6.8626904976554215e-06,enheim,6.855296305730008e-06,ximo,6.8455315158644225e-06,entanyl,6.844033123343252e-06,atsby,6.8428080339799635e-06,uales,6.84279075358063e-06,getManager,6.839621619292302e-06,rypton,6.834844043623889e-06,ylie,6.8334957177285105e-06,re,6.82787822370301e-06,undos,6.826636308687739e-06,ch,6.826079697930254e-06,ANDOM,6.823837793490384e-06,rames,6.823061539762421e-06,y,6.82041945765377e-06,rieve,6.818690053478349e-06,0.9998630675731874
pos,orig,0,13, is,17.214040756225586,17.214040756225586,onestly,7.402760274999309e-06,ancock,7.365781129919924e-06,ecided,7.319335963984486e-06,ecome,7.276891665242147e-06,jeta,7.272642051248113e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999633625889146
pos,orig,0,14, called,17.21426010131836,17.21426010131836,quiries,6.9419679675775114e-06,-scalable,6.895748356328113e-06,i,6.893701083754422e-06,"[]{
",6.878366093587829e-06,"){}
",6.869677690701792e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999965520538808
pos,orig,0,15, simply,17.214244842529297,17.214244842529297,s,6.8847998591081705e-06,l,6.878453405079199e-06,i,6.875896815472515e-06,o,6.867708179925103e-06,y,6.856481832073769e-06,v,6.846553787909215e-06,h,6.846138148830505e-06,in,6.84481210555532e-06,p,6.84403221384855e-06,ácil,6.840335117885843e-06,z,6.840169135102769e-06, WON,6.8375093178474344e-06,(,6.835603016952518e-06,.spy,6.834619398432551e-06, tact,6.8331714828673285e-06, (,6.83197185935569e-06, ,6.82984318700619e-06, and,6.829042376921279e-06,b,6.827932793385116e-06,ish,6.824308456998551e-06,0.9998630906175094
pos,orig,1,0,Give,17.213781356811523,17.213781356811523,iéndo,7.735766303085256e-06,揶,7.67483561503468e-06,明ら,7.666634701308794e-06,프로그,7.598653610330075e-06,撺,7.569105491711525e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999617550042785
pos,orig,1,1, the,17.214183807373047,17.214183807373047,/Dk,7.196736987680197e-06,惬,7.156231731642038e-06,私服,7.1543458943779115e-06,嚆,7.138199180189986e-06,herits,7.136725798773114e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999642177604073
pos,orig,1,2, city,17.2141170501709,17.2141170501709,啻,7.2957454904098995e-06,rippling,7.250983344420092e-06,📐,7.245603228511754e-06,-Semit,7.1984204623731785e-06,有的玩家,7.193622877821326e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999638156245965
pos,orig,1,3, name,17.214200973510742,17.214200973510742,ometown,7.205925157904858e-06,下一篇,7.1231361289392225e-06, typealias,7.081878266035346e-06,rippling,7.07658091414487e-06,.timedelta,7.062652457534568e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999644498270754
pos,orig,1,4, only,17.214176177978516,17.214176177978516,ometown,7.182916306192055e-06,indsight,7.132020982680842e-06,avanaugh,7.0913661147642415e-06,店加盟,7.048138286336325e-06,.mvp,7.031244876998244e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999964514313433
pos,orig,1,5,",",17.214031219482422,17.214031219482422,"！



",7.407976681861328e-06,否則,7.386092875094619e-06,/Dk,7.371545507339761e-06,gnore,7.364972134382697e-06,並將,7.317075414903229e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999631523373864
pos,orig,1,6, plain,17.214109420776367,17.214109420776367,的带领,7.370522325800266e-06,的缘,7.301210189325502e-06,.myapplication,7.289219411177328e-06,屿,7.262068265845301e-06,的女孩,7.211078809632454e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999635659009982
pos,orig,1,7, text,17.214092254638672,17.214092254638672,rippling,7.324631496885559e-06,ornment,7.255473065015394e-06,ulfilled,7.209295290522277e-06,ONTAL,7.202486813184805e-06,unate,7.199776518973522e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999638083368154
pos,orig,1,8,.,17.21387481689453,17.21387481689453,-Semit,7.573457423859509e-06,hế,7.540016667917371e-06,店加盟,7.53406538933632e-06,が始ま,7.484923116862774e-06,"！



",7.482733053620905e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999623848043484
pos,orig,1,9, The,17.21364402770996,17.21364402770996,突如,7.689238373131957e-06," )







",7.647465281479526e-06,やっぱ,7.573632046842249e-06,hế,7.568306045868667e-06,かもしれ,7.566316071461188e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999619550421812
pos,orig,1,10, capital,17.214065551757812,17.214065551757812,-Semit,7.398131401714636e-06,总而言,7.368830210907618e-06,📐,7.368787464656634e-06,有的玩家,7.324501893890556e-06,⚗,7.311368790396955e-06,这个地图,7.2343077590630855e-06,很漂亮,7.2212505983770825e-06,.myapplication,7.218958216981264e-06,啻,7.193786586867645e-06,湃,7.1882827796798665e-06,下一篇,7.169960099417949e-06,توج,7.150427791202674e-06,:maj,7.148665190470638e-06,utherford,7.135843134165043e-06,urdy,7.132658083719434e-06,嗐,7.1280910560744815e-06," """";

",7.127541721274611e-06,返回搜狐,7.125173851818545e-06,ritch,7.124021067284048e-06,當您,7.1180734266818035e-06,0.9998558113388754
pos,orig,1,11, of,17.213903427124023,17.213903427124023,",",7.784207809891086e-06, the,7.574774826935027e-06,"
",7.497021215385757e-06,:,7.487167295039399e-06,.,7.4216768553014845e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999622351519974
pos,orig,1,12, Germany,17.214101791381836,17.214101791381836,وضوع,7.414745141431922e-06,rippling,7.308395197469508e-06,grily,7.179380190791562e-06,aised,7.1784179453970864e-06,ivre,7.172045570769114e-06,的目光,7.156406809372129e-06,总而言,7.150578767323168e-06,ilestone,7.1398426371160895e-06, springfox,7.138407454476692e-06,ylie,7.125636329874396e-06,arehouse,7.120165719243232e-06,无论是其,7.103872576408321e-06,﹢,7.100162747519789e-06,-awaited,7.097244633769151e-06,customerId,7.096286026353482e-06,férence,7.094565717125079e-06,arters,7.094104148563929e-06,骎,7.092966825439362e-06,Hôtel,7.087485300871776e-06,以至于,7.083923719619634e-06,0.9998570653665411
pos,orig,1,13, is,17.214101791381836,17.214101791381836,在传奇,7.208222086774185e-06,悻,7.159304914239328e-06,serir,7.122969236661447e-06,叹了,7.101398296072148e-06,razier,7.098985406628344e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999643091200596
pos,orig,1,14, called,17.214134216308594,17.214134216308594,的带领,7.204670055216411e-06,férence,7.192434168246109e-06,下一篇,7.191010809037834e-06,oteric,7.16957583790645e-06,余个,7.130247922759736e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999641120612068
pos,orig,1,15, simply,17.214153289794922,17.214153289794922,下一篇,7.176229701144621e-06,.myapplication,7.139428817026783e-06,有的玩家,7.119022484403104e-06,.mvp,7.073937467794167e-06,.timedelta,7.069329512887634e-06,ndern,7.0624755608150735e-06,وضوع,7.0591595431324095e-06,icerca,7.057671155052958e-06,新陈,7.053966783132637e-06,店加盟,7.051940428937087e-06, springfox,7.0463261181430425e-06,-awaited,7.042493962217122e-06, Granted,7.0403743848146405e-06, 다만,7.0311539275280666e-06,Intialized,7.02289662513067e-06,ounty,7.02195757185109e-06,-Semit,7.021390956651885e-06," ?>


",7.0211167439993005e-06,undles,7.018332780717174e-06,/Dk,7.017461030045524e-06,0.9998588533344446
pos,orig,2,0,Give,17.213714599609375,17.213714599609375, ,7.953495696710888e-06, =,7.865086445235647e-06,.,7.845542313589249e-06, now,7.782121429045219e-06,بقاء,7.781189196975902e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999607725649184
pos,orig,2,1, the,17.151840209960938,17.151840209960938,شدد,7.810744864400476e-05,ولوج,7.352122338488698e-05,ستحق,6.290929013630375e-05,نجح,6.219343049451709e-05,حضار,5.452203913591802e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996687465682044
pos,orig,2,2, city,17.149667739868164,17.149667739868164,ولوج,0.00010173196642426774,ستحق,7.048404222587124e-05,حضار,6.226107507245615e-05,نفذ,5.79196639591828e-05,نجح,5.784210952697322e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996497611427912
pos,orig,2,3, name,17.146343231201172,17.146343231201172,ولوج,0.00010377603030065075,並將,8.163382153725252e-05,نجح,7.780738815199584e-05,ستحق,7.168553565861657e-05,حضار,6.539002060890198e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995997072037426
pos,orig,2,4, only,17.137033462524414,17.137033462524414,ولوج,0.0001367557852063328,有意思的,0.00010612889309413731,ستحق,9.558491728967056e-05,شدد,8.851978782331571e-05,نجح,8.321902714669704e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994897915894398
pos,orig,2,5,",",17.146760940551758,17.146760940551758,並將,8.706221706233919e-05,ولوج,8.40408683870919e-05,حضار,8.184545004041865e-05,شدد,7.032170833554119e-05,وافق,6.390648195520043e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996128232742194
pos,orig,2,6, plain,17.14792823791504,17.14792823791504,ولوج,8.098307444015518e-05,ستحق,7.805956556694582e-05,اقتص,6.442541052820161e-05,نجح,5.840267112944275e-05,حضار,5.77825412619859e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996603467370733
pos,orig,2,7, text,17.14666175842285,17.14666175842285,ولوج,9.405738819623366e-05,ستحق,7.663363066967577e-05,نجح,6.59646830172278e-05,並將,6.149506225483492e-05,حضار,5.8766727306647226e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996430825085554
pos,orig,2,8,.,17.14267921447754,17.14267921447754,حضار,0.00011482748959679157,ولوج,8.980795973911881e-05,نجح,8.618878928245977e-05,شدد,8.381370571441948e-05,並將,7.640092371730134e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995489611319499
pos,orig,2,9, The,17.131515502929688,17.131515502929688,شدد,0.00011239926243433729,ولوج,0.00011037431977456436,ستحق,9.88264218904078e-05,حضار,8.691062248544767e-05,نجح,8.304052607854828e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995084488473367
pos,orig,2,10, capital,17.14891242980957,17.14891242980957,ولوج,9.451005462324247e-05,ستحق,8.216929563786834e-05,نفذ,7.151702448027208e-05,شدد,7.100604852894321e-05,並將,6.408111221389845e-05,حضار,5.622832031804137e-05,نجح,5.528620022232644e-05,有意思的,5.015634815208614e-05,مثال,4.998761505703442e-05,.myapplication,4.324498149799183e-05, pulumi,4.1842104110401124e-05,اقتص,3.99070922867395e-05,وافق,3.947212462662719e-05,ناقش,3.909893348463811e-05,تضمن,3.893113898811862e-05,نغ,3.796532837441191e-05,حط,3.688023571157828e-05,ران,3.6747645935975015e-05,راع,3.6607343645300716e-05,但是对于,3.6007149901706725e-05,0.9989783539022028
pos,orig,2,11, of,17.14389419555664,17.14389419555664,ولوج,0.00010363861656514928,نجح,9.431009675608948e-05,حضار,7.95911910245195e-05,نفذ,7.434310100506991e-05,ستحق,7.086501136654988e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995772519832826
pos,orig,2,12, Germany,17.15376091003418,17.15376091003418,ولوج,0.0001459877530578524,حضار,8.286409138236195e-05,ستحق,7.441532943630591e-05,شدد,6.32154697086662e-05,نجح,5.817806231789291e-05,اقتص,5.106383468955755e-05,ران,4.814003114006482e-05,نفذ,4.540556255960837e-05,並將,4.4874675950268283e-05,ليك,4.193653876427561e-05,راس,4.08313462685328e-05,توجيه,3.866917541017756e-05,.getStyle,3.8395221054088324e-05,شمل,3.704515620484017e-05,دان,3.667156852316111e-05,راع,3.661609298433177e-05,تصر,3.652395389508456e-05,وافق,3.6026500310981646e-05,有意思的,3.562084020813927e-05,verständlich,3.5141038097208366e-05,0.9989723777580366
pos,orig,2,13, is,17.142667770385742,17.142667770385742,حضار,0.00011559519043657929,شدد,8.875766798155382e-05,ولوج,8.724690269446e-05,نفذ,7.12894179741852e-05,ستحق,7.095139153534546e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995661594293779
pos,orig,2,14, called,17.1449031829834,17.1449031829834,ستحق,0.00010485758684808388,ولوج,6.878379645058885e-05,نجح,6.701293750666082e-05,حضار,6.585790106328204e-05,並將,5.937255991739221e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999634115218214
pos,orig,2,15, simply,17.14251708984375,17.14251708984375,ولوج,9.678963397163898e-05,ستحق,9.573882562108338e-05,شدد,9.290335583500564e-05,نجح,8.285212243208662e-05,有意思的,6.910668889759108e-05,ناقش,6.63097234792076e-05,نفذ,6.285077688517049e-05,حضار,6.21923609287478e-05,وافق,6.00647326791659e-05,无论是其,5.481370317284018e-05,並將,4.865605296799913e-05,توجيه,4.8056401283247396e-05,)throws,4.678643381339498e-05,.getStyle,4.631495903595351e-05,اقتص,4.5461823901860043e-05,ران,4.503571835812181e-05,نغ,4.462652941583656e-05,.myapplication,4.373272895463742e-05, pulumi,4.358330988907255e-05,ليك,4.258116314304061e-05,0.9988015429553343
pos,orig,3,0,Give,17.211339950561523,17.211339950561523, ,1.0444031431688927e-05,.,9.931259228324052e-06, (,9.472591955272947e-06,",",9.357959243061487e-06,"
",9.299826160713565e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999514943319809
pos,orig,3,1, the,16.98260498046875,16.98260498046875,有期徒,0.00014993399963714182,شدد,0.0001295183610636741,かもしれ,0.00010248154285363853,.myapplication,9.720143134472892e-05,نجح,9.691119339549914e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994239534717053
pos,orig,3,2, city,17.01247787475586,17.01247787475586,有期徒,0.00012033531675115228,.myapplication,0.00011003714462276548,ولوج,0.00010565666161710396,ستحق,0.0001012802094919607,شدد,9.269927249988541e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994699913950171
pos,orig,3,3, name,17.087671279907227,17.087671279907227,ولوج,0.0001035951790981926,نجح,9.465472248848528e-05,شدد,9.094348206417635e-05,ستحق,8.518039248883724e-05,.myapplication,8.073534263530746e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999544890881225
pos,orig,3,4, only,17.028709411621094,17.028709411621094,شدد,0.00015637587057426572,ولوج,0.00015461175644304603,ستحق,0.0001372231199638918,نجح,0.00013209704775363207,有意思的,0.00011152562365168706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993081665816135
pos,orig,3,5,",",16.97948455810547,16.97948455810547,有期徒,0.00015284532855730504,شدد,0.00011747034295694903,ولوج,0.00011572597577469423,のではない,0.00010597185610095039,ستحق,0.00010316188854631037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994048246080638
pos,orig,3,6, plain,16.96086883544922,16.96086883544922,.myapplication,0.00017629233479965478,有期徒,0.0001563795085530728,ولوج,0.00012767151929438114,ستحق,0.0001201782506541349,かもしれ,0.00011454870400484651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993049296826939
pos,orig,3,7, text,17.101482391357422,17.101482391357422,ولوج,0.00010987039422616363,شدد,8.612005331087857e-05,نجح,8.451110625173897e-05,ستحق,7.79059118940495e-05,حضار,7.372128311544657e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995678712512017
pos,orig,3,8,.,16.962400436401367,16.962400436401367,有期徒,0.0001668419863563031,شدد,0.00015468949277419597,ولوج,0.00013807851064484566,نجح,0.00013382725592236966,ستحق,0.0001282352750422433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99927832747926
pos,orig,3,9, The,16.915119171142578,16.915119171142578,شدد,0.00022382926545105875,有期徒,0.00021621747873723507,ستحق,0.0001586735452292487,かもしれ,0.0001526757114334032,ولوج,0.0001469287817599252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991016752173891
pos,orig,3,10, capital,17.004304885864258,17.004304885864258,有期徒,0.00012997488374821842,.myapplication,0.000113043119199574,ستحق,0.00011014263145625591,ولوج,0.000109025691926945,かもしれ,0.00010208230378339067,شدد,0.00010053325968328863,のではない,9.403500007465482e-05,نجح,7.954985630931333e-05,اقتص,7.875914889154956e-05,-Semit,7.609445310663432e-05,نفذ,7.428471144521609e-05,حضار,6.965285865589976e-05,⚗,6.867112824693322e-05,並將,6.573590508196503e-05,突如,6.478420982602984e-05,んじゃないか,6.331194890663028e-05,تصر,6.0761129134334624e-05,有意思的,6.0354323068168014e-05,نغ,5.7859186199493706e-05,iéndo,5.7411740272073075e-05,0.9983639325109834
pos,orig,3,11, of,17.02752685546875,17.02752685546875,ولوج,0.00012122779298806563,有期徒,0.00011031341273337603,شدد,0.00010636579099809751,نجح,0.00010447563545312732,ستحق,9.851608047029004e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999459101287357
pos,orig,3,12, Germany,17.069189071655273,17.069189071655273,ولوج,0.0001086143238353543,ستحق,0.0001013496148516424,有期徒,0.00010019085311796516,شدد,9.238925849786028e-05,نجح,7.981522503541782e-05,حضار,7.947462290758267e-05,اقتص,7.75577500462532e-05,.myapplication,7.344173354795203e-05,かもしれ,6.90953092998825e-05,のではない,6.386692984960973e-05,تصر,6.0954353102715686e-05,نفذ,5.8664842072175816e-05,وافق,5.3528343414654955e-05,有意思的,5.32010271854233e-05,並將,5.2177860197843984e-05,توجيه,5.05949356011115e-05,んじゃないか,4.891995558864437e-05,نغ,4.87136458104942e-05,ليك,4.7489946155110374e-05,راع,4.7361088945763186e-05,0.9986325983809365
pos,orig,3,13, is,17.0200252532959,17.0200252532959,شدد,0.00014766254753340036,ستحق,0.00011663619807222858,نجح,0.00011394113971618935,ولوج,0.00011354139860486612,有期徒,0.00011353063018759713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993946880858857
pos,orig,3,14, called,17.054645538330078,17.054645538330078,شدد,0.00011249303497606888,ستحق,0.00011189655197085813,ولوج,0.00010391673276899382,نجح,9.845046588452533e-05,.myapplication,9.806776506593451e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994751754493336
pos,orig,3,15, simply,17.063066482543945,17.063066482543945,شدد,0.00013430679973680526,ستحق,0.00011768368858611211,ولوج,0.00011755578452721238,نجح,0.00011242274194955826,.myapplication,9.630561544327065e-05,有意思的,8.65159381646663e-05,نفذ,8.512412023264915e-05,حضار,8.510470070177689e-05,有期徒,8.074443758232519e-05,اقتص,7.854575233068317e-05,かもしれ,7.35846915631555e-05,وافق,6.792099884478375e-05,のではない,6.757011578883976e-05,توجيه,6.400066195055842e-05,تصر,6.259453948587179e-05,ناقش,6.070452946005389e-05,並將,5.997140033286996e-05,نغ,5.9285026509314775e-05,راس,5.318266630638391e-05,راع,5.317843169905245e-05,0.9983836973588041
pos,orig,4,0,Give,17.212514877319336,17.212514877319336, ,9.398310794495046e-06,.,9.040952136274427e-06, =,8.66740447236225e-06,:,8.642816283099819e-06, (,8.587138836446684e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999556633774773
pos,orig,4,1, the,17.026470184326172,17.026470184326172,شدد,0.00012908143980894238,نجح,0.00010045354429166764,ولوج,9.121234324993566e-05,かもしれ,9.10214293980971e-05,ستحق,9.00866070878692e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994981446361635
pos,orig,4,2, city,17.067289352416992,17.067289352416992,.myapplication,0.00011297361925244331,ولوج,0.00010319238936062902,ستحق,9.347850573249161e-05,⚗,8.759791671764106e-05,有期徒,7.800323510309681e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995247543338337
pos,orig,4,3, name,17.11334991455078,17.11334991455078,.myapplication,9.811305062612519e-05,ولوج,7.763511530356482e-05,並將,7.31035543140024e-05,نجح,7.08356819814071e-05,ستحق,6.513511470984668e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999615177483065
pos,orig,4,4, only,17.049772262573242,17.049772262573242,ولوج,0.00016164607950486243,ستحق,0.00013981727533973753,有意思的,0.00013377374853007495,نجح,0.00011751589045161381,.myapplication,0.00011410562001401559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993331413861597
pos,orig,4,5,",",17.0389461517334,17.0389461517334,並將,0.00011132402141811326,.myapplication,0.00010469886183273047,ولوج,0.00010111405572388321,有期徒,9.841661085374653e-05,حضار,8.887593139661476e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994955705187749
pos,orig,4,6, plain,17.016170501708984,17.016170501708984,.myapplication,0.0002389566507190466,اقتص,0.0001438475592294708,ولوج,0.00013792412937618792,ستحق,0.00011773184087360278,有期徒,9.528650116408244e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992662533186376
pos,orig,4,7, text,17.125783920288086,17.125783920288086,.myapplication,7.456648017978296e-05,ولوج,6.926509377080947e-05,حضار,6.240770744625479e-05,ستحق,5.6851848057704046e-05,並將,5.166374467080459e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996852451258746
pos,orig,4,8,.,17.020742416381836,17.020742416381836,حضار,0.00012417796824593097,有期徒,0.00011856143828481436,ولوج,0.00011590253416216001,ستحق,0.00011504121357575059,شدد,0.00011383298260625452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994124838631251
pos,orig,4,9, The,16.987380981445312,16.987380981445312,شدد,0.00022105306561570615,ستحق,0.00014714205462951213,ولوج,0.00013633284834213555,نجح,0.00013231366756372154,かもしれ,0.00013200937246438116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992311489913845
pos,orig,4,10, capital,17.045940399169922,17.045940399169922,ولوج,0.0001429349067620933,ستحق,0.00013462701463140547,.myapplication,0.00013012088311370462,نفذ,9.612022404326126e-05,شدد,9.390142076881602e-05,並將,8.79473882378079e-05,有期徒,8.306833478854969e-05,かもしれ,8.292040001833811e-05,اقتص,8.168705244315788e-05,نجح,7.697035471210256e-05,のではない,7.453047146555036e-05,⚗,6.922788452357054e-05,حضار,6.770723848603666e-05,نغ,6.463304453063756e-05,-Semit,6.413701339624822e-05,有意思的,6.272888276726007e-05,مثال,5.9240093833068386e-05,تصر,5.328850238583982e-05,احتم,5.258267992758192e-05,ﻵ,5.218420847086236e-05,0.9983694420006941
pos,orig,4,11, of,17.07202911376953,17.07202911376953,ولوج,0.00011595657269936055,.myapplication,0.00010385476343799382,نجح,9.911254164762795e-05,ستحق,8.886144496500492e-05,حضار,8.160067955031991e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995106139976997
