fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
Germany→Berlin,0,pos,orig,2,4, only,16.967432022094727,16.967432022094727,iants,7.656603702344e-05,fur,7.572803588118404e-05,繁殖,7.486098184017465e-05,清洗,6.924628542037681e-05, round,6.831483915448189e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996352838206803
Germany→Berlin,0,pos,orig,2,5,",",16.968191146850586,16.968191146850586,iants,7.700581772951409e-05,繁殖,7.516529149143025e-05,fur,7.47617450542748e-05, luk,6.807059253333136e-05,strup,6.748075247742236e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999637515800714
Germany→Berlin,0,pos,orig,2,6, plain,16.968013763427734,16.968013763427734,繁殖,7.774875120958313e-05,iants,7.565053238067776e-05,fur,7.176715735113248e-05,strup,7.115853077266365e-05, round,6.598134496016428e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996376936833258
Germany→Berlin,0,pos,orig,2,7, text,16.96735382080078,16.96735382080078,iants,8.094490476651117e-05,繁殖,7.375232235062867e-05,fur,7.204266876215115e-05,清洗,6.794609362259507e-05,strup,6.696156924590468e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996383524412522
Germany→Berlin,0,pos,orig,2,8,.,16.96816062927246,16.96816062927246,iants,7.74063664721325e-05,繁殖,7.65963559388183e-05,fur,7.521427323808894e-05, luk,6.86629573465325e-05,strup,6.845281313871965e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996336672338657
Germany→Berlin,0,pos,orig,2,9, The,16.96826171875,16.96826171875,繁殖,7.507793634431437e-05,iants,7.45841462048702e-05,fur,7.358641596511006e-05, luk,7.091947918524966e-05,清洗,6.888886855449528e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999636943153746
Germany→Berlin,0,pos,orig,2,10, capital,16.96883773803711,16.96883773803711,iants,7.491662836400792e-05,繁殖,7.455651211785153e-05,fur,7.408862438751385e-05, round,7.13098852429539e-05,round,6.988005770836025e-05,清洗,6.979467434575781e-05, luk,6.702556856907904e-05,孩子的,6.515045242849737e-05,strup,6.453573587350547e-05, knockout,6.390451017068699e-05,截,6.007052070344798e-05,热带,5.9838326706085354e-05,GetValue,5.929585677222349e-05, Midwest,5.842905738973059e-05,操作,5.75272279093042e-05, cod,5.680183312506415e-05, Knock,5.450131720863283e-05,ощ,5.35295985173434e-05,濯,5.316874012351036e-05,文化传播,5.2993545978097245e-05,0.9987386813263583
Germany→Berlin,0,pos,orig,2,11, of,16.96786880493164,16.96786880493164,iants,7.946518599055707e-05,fur,7.538910722360015e-05,round,7.231446943478659e-05,清洗,7.201271364465356e-05,繁殖,7.152450416469947e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996292940195417
Germany→Berlin,0,pos,orig,2,12, Germany,16.967309951782227,16.967309951782227,iants,7.493663724744692e-05,fur,7.487518450943753e-05, luk,7.381058094324544e-05,繁殖,7.279688725247979e-05,清洗,6.898913852637634e-05,strup,6.75902483635582e-05, round,6.707756256219e-05,round,6.652617594227195e-05,孩子的,6.604936788789928e-05, knockout,6.317402585409582e-05,GetValue,6.269125151447952e-05,操作,6.096763536334038e-05, cod,5.9511741710593924e-05,截,5.9146390412934124e-05,asy,5.678633169736713e-05,热带,5.655017230310477e-05, Midwest,5.543779116123915e-05,文化传播,5.51353077753447e-05,Sy,5.368185884435661e-05,濯,5.343561133486219e-05,0.9987308300987934
Germany→Berlin,0,pos,orig,2,13, is,16.97008514404297,16.97008514404297,iants,7.430901314364746e-05,繁殖,7.423099305015057e-05,fur,7.098201604094356e-05, luk,7.059320341795683e-05,清洗,6.930478411959484e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996405799902277
Germany→Berlin,0,pos,orig,2,14, called,16.967803955078125,16.967803955078125,iants,7.895272574387491e-05,fur,7.69498510635458e-05,繁殖,7.509692659368739e-05, luk,6.991195550654083e-05,清洗,6.944302003830671e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999629645521054
Germany→Berlin,0,pos,orig,2,15, simply,16.967788696289062,16.967788696289062,iants,7.883484795456752e-05,fur,7.315415859920904e-05,繁殖,7.022119098110124e-05,清洗,7.000511686783284e-05,strup,6.908352224854752e-05, luk,6.903006578795612e-05,round,6.530999962706119e-05, round,6.482562457676977e-05, knockout,6.303472764557227e-05,孩子的,6.275933264987543e-05,GetValue,6.04037159064319e-05,操作,5.94046687183436e-05,asy,5.658682493958622e-05,文化传播,5.6457804021192715e-05,截,5.619348303298466e-05,濯,5.494181459653191e-05, Midwest,5.446455179480836e-05, cod,5.3536063205683604e-05,热带,5.291631168802269e-05,ForResult,5.290878107189201e-05,0.998755927394086
Germany→Berlin,0,pos,orig,3,0,Give,16.967559814453125,16.967559814453125,iants,7.59552713134326e-05,繁殖,7.475657184841111e-05,fur,7.4348587077111e-05,strup,7.278569682966918e-05, luk,7.129363802960142e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996308602349018
Germany→Berlin,0,pos,orig,3,1, the,16.968019485473633,16.968019485473633,iants,7.653111970284954e-05,繁殖,7.508999988203868e-05,fur,7.300423749256879e-05, luk,6.98644362273626e-05,strup,6.972282426431775e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996357873824309
Germany→Berlin,0,pos,orig,3,2, city,16.968116760253906,16.968116760253906,iants,7.779652514727786e-05,繁殖,7.49096943764016e-05, luk,7.300249126274139e-05,清洗,7.22958575352095e-05,fur,6.94394766469486e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996325559550314
Germany→Berlin,0,pos,orig,3,3, name,16.968368530273438,16.968368530273438,iants,7.783997716614977e-05,fur,7.400791946565732e-05,清洗,7.157512300182134e-05,繁殖,7.10524691385217e-05, luk,6.993488932494074e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996355896219029
Germany→Berlin,0,pos,orig,3,4, only,16.966596603393555,16.966596603393555,fur,7.690510392421857e-05,繁殖,7.583284605061635e-05,iants,7.538399222539738e-05, round,7.153295882744715e-05,清洗,7.100374205037951e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996293413569219
Germany→Berlin,0,pos,orig,3,5,",",16.968324661254883,16.968324661254883,iants,7.82822462497279e-05,繁殖,7.599967648275197e-05,fur,7.532734161941335e-05, round,7.045711390674114e-05, luk,6.97588620823808e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999630174759659
Germany→Berlin,0,pos,orig,3,6, plain,16.968177795410156,16.968177795410156,iants,7.859282777644694e-05,繁殖,7.637257658643648e-05,fur,7.064882083795965e-05,strup,6.946911162231117e-05, luk,6.731597386533394e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996376006893115
Germany→Berlin,0,pos,orig,3,7, text,16.966217041015625,16.966217041015625,iants,8.181024895748124e-05,fur,7.456455932697281e-05,繁殖,7.34744462533854e-05,清洗,7.024435035418719e-05, luk,6.775827932870016e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996321481157793
Germany→Berlin,0,pos,orig,3,8,.,16.96861457824707,16.96861457824707,繁殖,7.743563037365675e-05,fur,7.681691931793466e-05,iants,7.588537118863314e-05, luk,6.966269575059414e-05,清洗,6.934623525012285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996308531481191
Germany→Berlin,0,pos,orig,3,9, The,16.968530654907227,16.968530654907227,繁殖,7.483013177989051e-05, luk,7.30067549739033e-05,iants,7.27037840988487e-05,fur,7.226018351502717e-05,清洗,7.038031617412344e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996368188294582
Germany→Berlin,0,pos,orig,3,10, capital,16.969430923461914,16.969430923461914,繁殖,7.512833690270782e-05,iants,7.473680307157338e-05,清洗,7.242761785164475e-05, round,7.211367483250797e-05,fur,7.152758189477026e-05,round,7.064356032060459e-05, luk,6.865283648949116e-05, knockout,6.495072739198804e-05,孩子的,6.39718200545758e-05,strup,6.195512833073735e-05,GetValue,6.005521208862774e-05,热带,5.944400618318468e-05, Midwest,5.8980131143471226e-05,操作,5.878189404029399e-05,截,5.827121276524849e-05, cod,5.676706859958358e-05, Knock,5.584355312748812e-05,ощ,5.3476607718039304e-05,Round,5.2257928473409265e-05,文化传播,5.216866702539846e-05,0.9987378456316947
Germany→Berlin,0,pos,orig,3,11, of,16.967918395996094,16.967918395996094,iants,7.744505273876712e-05,清洗,7.560010271845385e-05,round,7.419276516884565e-05,fur,7.395577995339409e-05, round,7.14796333340928e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996273266660864
Germany→Berlin,0,pos,orig,3,12, Germany,16.967214584350586,16.967214584350586, luk,7.840820762794465e-05,fur,7.577120413770899e-05,iants,7.336484122788534e-05,清洗,7.262356666615233e-05,繁殖,7.119684596545994e-05,strup,6.966808723518625e-05, round,6.814624066464603e-05,孩子的,6.797566311433911e-05,round,6.74280381645076e-05, knockout,6.323713751044124e-05,GetValue,6.287160067586228e-05,操作,6.271312304306775e-05,截,5.8727564464788884e-05, cod,5.731988130719401e-05,热带,5.7022760302061215e-05, Midwest,5.7017743529286236e-05,asy,5.657753354171291e-05,濯,5.460806278279051e-05,Sy,5.382557355915196e-05,文化传播,5.3534411563305184e-05,0.9987179619129165
Germany→Berlin,0,pos,orig,3,13, is,16.97113037109375,16.97113037109375, luk,7.475565507775173e-05,繁殖,7.436549640260637e-05,iants,7.395913416985422e-05,fur,7.271530193975195e-05,清洗,7.129251025617123e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996329119021539
Germany→Berlin,0,pos,orig,3,14, called,16.968013763427734,16.968013763427734,iants,7.942910451674834e-05,fur,7.834428834030405e-05,繁殖,7.474196172552183e-05, luk,7.208712486317381e-05,清洗,6.907217903062701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996263253415236
Germany→Berlin,0,pos,orig,3,15, simply,16.966854095458984,16.966854095458984,iants,8.001699461601675e-05,fur,7.333714893320575e-05,清洗,7.330212974920869e-05,strup,7.149181328713894e-05, luk,7.038581679807976e-05,繁殖,6.89783992129378e-05,round,6.663729436695576e-05, round,6.570956611540169e-05, knockout,6.363648572005332e-05,孩子的,6.277165812207386e-05,GetValue,6.0141530411783606e-05,操作,5.967042670818046e-05,文化传播,5.8513232943369076e-05, Midwest,5.657575457007624e-05,濯,5.504915679921396e-05,asy,5.4376690968638286e-05,eous,5.382010931498371e-05, cod,5.3747553465655074e-05,aget,5.328236875357106e-05,手,5.2646744734374806e-05,0.9987459091244091
Germany→Berlin,0,pos,orig,4,0,Give,16.967496871948242,16.967496871948242,iants,7.54806533223018e-05,fur,7.535582699347287e-05,繁殖,7.427899254253134e-05,strup,7.28177183191292e-05,清洗,7.147176074795425e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996305950480746
Germany→Berlin,0,pos,orig,4,1, the,16.96824836730957,16.96824836730957,iants,7.534798351116478e-05,繁殖,7.407260272884741e-05,fur,7.310943328775465e-05,strup,6.918705912539735e-05,清洗,6.908382783876732e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996391990935081
Germany→Berlin,0,pos,orig,4,2, city,16.967670440673828,16.967670440673828,iants,7.70597907830961e-05,繁殖,7.106111297616735e-05,清洗,7.074614404700696e-05, luk,6.926353671588004e-05, knockout,6.755242793587968e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999644316987542
Germany→Berlin,0,pos,orig,4,3, name,16.96927261352539,16.96927261352539,iants,7.512959564337507e-05,fur,7.154979539336637e-05,清洗,6.891741941217333e-05, round,6.871727964607999e-05, knockout,6.786749145248905e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996478184184525
Germany→Berlin,0,pos,orig,4,4, only,16.96581268310547,16.96581268310547,fur,7.705557072767988e-05,iants,7.44341014069505e-05, round,7.426495722029358e-05,round,7.242075662361458e-05,繁殖,7.082115189405158e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996310034621274
Germany→Berlin,0,pos,orig,4,5,",",16.96831512451172,16.96831512451172,fur,7.790148083586246e-05,繁殖,7.363237091340125e-05, round,7.338182331295684e-05,round,7.293419184861705e-05,iants,7.234302756842226e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996298071055207
Germany→Berlin,0,pos,orig,4,6, plain,16.966636657714844,16.966636657714844,strup,7.647491293027997e-05, round,7.443775393767282e-05,繁殖,7.257528341142461e-05,round,7.062371878419071e-05,清洗,6.999103061389178e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996358973003225
Germany→Berlin,0,pos,orig,4,7, text,16.96676254272461,16.96676254272461,iants,7.758836727589369e-05,清洗,7.285996980499476e-05,fur,7.162666588556021e-05,孩子的,6.9522371632047e-05,繁殖,6.857090193079785e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996398317234707
Germany→Berlin,0,pos,orig,4,8,.,16.96867561340332,16.96867561340332,fur,7.914126763353124e-05,繁殖,7.445117080351338e-05,iants,7.339025614783168e-05, round,7.051843567751348e-05,strup,6.903843313921243e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996334604365984
Germany→Berlin,0,pos,orig,4,9, The,16.9688663482666,16.9688663482666,繁殖,7.128414290491492e-05,清洗,7.107718556653708e-05,iants,7.077336340444162e-05, luk,7.06621867720969e-05,fur,7.061804353725165e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996455850778148
