fact_key,fact_index,prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
Germany→Berlin,0,pos,orig,1,6, plain,17.212127685546875,17.212127685546875,etr,8.05012314231135e-06,OfWork,7.962927156768274e-06,flat,7.901998287707102e-06,iro,7.894530426710844e-06,oyer,7.868411557865329e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999603220094286
Germany→Berlin,0,pos,orig,1,7, text,17.212387084960938,17.212387084960938,edly,7.898145668150391e-06,不清,7.879068107286002e-06,../../../,7.727829142822884e-06,垢,7.719201676081866e-06, garg,7.709875717409886e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999610658796882
Germany→Berlin,0,pos,orig,1,8,.,17.21286964416504,17.21286964416504,等等,7.222277417895384e-06,此外,7.209272553154733e-06,	TokenName,7.204419034678722e-06,shr,7.167358035076177e-06,过去的,7.142406502680387e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999640542664565
Germany→Berlin,0,pos,orig,1,9, The,17.212675094604492,17.212675094604492,orem,7.564068710053107e-06,这也是,7.552870101790177e-06,oretical,7.518708571296884e-06,efore,7.511664534831652e-06,maal,7.418530458380701e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999624341576236
Germany→Berlin,0,pos,orig,1,10, capital,17.21216583251953,17.21216583251953,erno,7.866783562349156e-06,这才是,7.831416041881312e-06,rats,7.79536185291363e-06,cı,7.77472996560391e-06,мир,7.76330034568673e-06,resentation,7.757218554615974e-06,说到这里,7.750511940685101e-06,ruise,7.739467946521472e-06,茸,7.735882718407083e-06,这样说,7.73247484175954e-06,今天我们,7.72349721955834e-06,izedName,7.708055818511639e-06,INES,7.703017217863817e-06,看他,7.702299626544118e-06,我没有,7.690005077165551e-06,无情,7.687216566409916e-06,urger,7.680741873627994e-06,RON,7.67987785366131e-06,对我说,7.669533260923345e-06,/private,7.668377293157391e-06,0.9998453402304222
Germany→Berlin,0,pos,orig,1,11, of,17.21206283569336,17.21206283569336, sorts,8.356349098903593e-06,vido,8.28026622912148e-06,唿,8.109429472824559e-06,anter,7.976524102559779e-06,学问,7.965704753587488e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999959311726343
Germany→Berlin,0,pos,orig,1,12, Germany,17.212217330932617,17.212217330932617,weit,7.787761205690913e-06,踔,7.746514711470809e-06,懒得,7.74411455495283e-06,科学院,7.727385309408419e-06,_LVL,7.717219887126703e-06,式的,7.686629942327272e-06,riad,7.674492735532112e-06,这几个,7.667204954486806e-06, Kore,7.665885277674533e-06,uste,7.665132216061465e-06,垠,7.663529686396942e-06,走上,7.653817192476708e-06,azy,7.650749466847628e-06,borg,7.64716969570145e-06,trys,7.63476054999046e-06,ских,7.633509994775523e-06, Speakers,7.627628292539157e-06,佬,7.623066721862415e-06,wich,7.6216983870835975e-06,atif,7.615811227879021e-06,0.9998465459179897
Germany→Berlin,0,pos,orig,1,13, is,17.212541580200195,17.212541580200195,/is,8.533515938324854e-06,/w,8.43217821966391e-06, 물론,7.919718882476445e-06,otope,7.919038580439519e-06,olation,7.787675713188946e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999594078726659
Germany→Berlin,0,pos,orig,1,14, called,17.21215057373047,17.21215057373047,不上,8.100630111584906e-06,所以我们,7.887297215347644e-06,oused,7.879330951254815e-06,平均水平,7.848971108614933e-06,当之,7.834301868570037e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999604494687446
Germany→Berlin,0,pos,orig,1,15, simply,17.212020874023438,17.212020874023438,地处,8.030099706957117e-06,tics,8.01289024821017e-06,围着,7.989280675246846e-06,叼,7.945306606416125e-06,yy,7.93519848230062e-06,做人,7.921631549834274e-06,体现出,7.87204953667242e-06,高效的,7.853652277844958e-06,odata,7.754278158245143e-06,加大,7.751275006739888e-06,水资源,7.746292794763576e-06,当之,7.740425644442439e-06, Blanch,7.73135161580285e-06,掉了,7.719223503954709e-06,MARY,7.716619620623533e-06,加大对,7.711699254286941e-06,国际市场,7.70987753639929e-06,这样一,7.69766847952269e-06,auté,7.69545204093447e-06,yü,7.688820915063843e-06,0.9998437769063457
Germany→Berlin,0,pos,orig,2,0,Give,17.211545944213867,17.211545944213867,away,8.660580533614848e-06,aways,8.546191565983463e-06, Kushner,8.212841748900246e-06, entirely,8.150870598910842e-06,忖,8.147568223648705e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999582819473289
Germany→Berlin,0,pos,orig,2,1, the,17.21282386779785,17.21282386779785,мир,7.2903781074273866e-06,自习,7.253900548676029e-06, Angelo,7.227973128465237e-06,毕,7.204737357824342e-06,硕,7.204010671557626e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999963819000186
Germany→Berlin,0,pos,orig,2,2, city,17.211475372314453,17.211475372314453,wide,8.85596909938613e-06,зор,8.44736223371001e-06,对于我们,8.369914212380536e-06,serie,8.352365512109827e-06, IGN,8.277638698928058e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999576967502435
Germany→Berlin,0,pos,orig,2,3, name,17.211284637451172,17.211284637451172,ake,8.50571541377576e-06,和地区,8.499910109094344e-06,azu,8.317820174852386e-06, 输,8.271339538623579e-06,AndPassword,8.24197650217684e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999581632382615
Germany→Berlin,0,pos,orig,2,4, only,17.21086883544922,17.21086883544922,这样才能,9.781390872376505e-06,thing,8.884165254130494e-06,剩下,8.84691507962998e-06,限,8.650481504446361e-06, лишь,8.55491089168936e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999552821363977
Germany→Berlin,0,pos,orig,2,5,",",17.212947845458984,17.212947845458984,мир,7.090676717780298e-06,.btnAdd,7.006715350144077e-06,还有很多,6.991886948526371e-06,其它,6.991117516008671e-06,不断提高,6.99065503795282e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999649289484296
Germany→Berlin,0,pos,orig,2,6, plain,17.211585998535156,17.211585998535156,唿,8.41356632008683e-06,网讯,8.404177606280427e-06,Craig,8.245581739174668e-06,LBL,8.152719601639546e-06,拄,8.102849278657231e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999586811054542
Germany→Berlin,0,pos,orig,2,7, text,17.211883544921875,17.211883544921875,网小编,8.257586159743369e-06,唿,8.117049219436012e-06,聖,8.044625246839132e-06,اظ,8.031715879042167e-06,soup,8.001604328455869e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999595474191665
Germany→Berlin,0,pos,orig,2,8,.,17.212783813476562,17.212783813476562,	TokenName,7.265168278536294e-06,мир,7.2089023888111115e-06,也不想,7.184880814747885e-06,其它,7.177430234150961e-06,chos,7.176405233622063e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999639872130501
Germany→Berlin,0,pos,orig,2,9, The,17.21245002746582,17.21245002746582,对自己,7.625950729561737e-06,maal,7.566133717773482e-06,在深圳,7.551065664301859e-06,RI,7.548075700469781e-06,输,7.545097560068825e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999621636766278
Germany→Berlin,0,pos,orig,2,10, capital,17.211252212524414,17.211252212524414,漠,8.500470357830636e-06,cı,8.305843039124738e-06,nia,8.298806278617121e-06,无情,8.277806045953184e-06,换个,8.161595360434148e-06,洒,8.144886123773176e-06,括,8.137713848554995e-06,ți,8.091663403320126e-06,的投资,8.091500603768509e-06, wards,8.082434760581236e-06, lesbian,8.075964615272824e-06,rats,8.071968295553233e-06,风波,8.065593647188507e-06,_OM,8.060025720624253e-06,ainter,8.047555638768245e-06,的姿态,8.035699465835933e-06,剜,8.032814548641909e-06,_BS,8.028653610381298e-06,倏,8.026557225093711e-06,Anim,8.025842362258118e-06,0.9998374366050484
Germany→Berlin,0,pos,orig,2,11, of,17.21138572692871,17.21138572692871,唿,8.842145689413883e-06,风波,8.52175617183093e-06,ration,8.339776286447886e-06,辱,8.26913401397178e-06,itat,8.190942025976256e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999578362458124
Germany→Berlin,0,pos,orig,2,12, Germany,17.211475372314453,17.211475372314453,borg,8.412496754317544e-06,走向,8.24204835225828e-06,孝,8.121279279293958e-06,纵深,8.113933290587738e-06,hour,8.113208423310425e-06,��,8.092948519333731e-06,.logger,8.073877324932255e-06,，《,8.051880286075175e-06,化的,8.048678864724934e-06, observers,8.047926712606568e-06,撸,8.03846342023462e-06, IGN,8.02217527962057e-06,QRST,8.016085303097498e-06,-China,7.998909495654516e-06,observer,7.995076884981245e-06,之外,7.970981641847175e-06,се,7.957144589454401e-06,缪,7.93740946392063e-06,se,7.936363545013592e-06,raq,7.93099206930492e-06,0.9998388781204994
Germany→Berlin,0,pos,orig,2,13, is,17.21222496032715,17.21222496032715,/is,8.086101843218785e-06,/w,7.98266501078615e-06, 물론,7.9287246990134e-06,署,7.73617830418516e-06,�,7.729267053946387e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999605370630889
Germany→Berlin,0,pos,orig,2,14, called,17.21169090270996,17.21169090270996,魁,8.1952739492408e-06,那是,8.181400517059956e-06,不上,8.153335329552647e-06,平均水平,8.145286301441956e-06,所以我们,8.141470061673317e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999959183233841
Germany→Berlin,0,pos,orig,2,15, simply,17.211170196533203,17.211170196533203,是一部,8.453382179141045e-06, nic,8.348994015250355e-06,TRA,8.306677955260966e-06,hiro,8.259698006440885e-06,IFI,8.253679879999254e-06,围着,8.253366104327142e-06,也是非常,8.219005394494161e-06,tom,8.197704119083937e-06,这样一,8.19422712083906e-06,edList,8.167663509084377e-06,就是因为,8.149214409058914e-06,tics,8.131420145218726e-06,竣,8.119924132188316e-06,找到了,8.119457561406307e-06,شه,8.118594450934324e-06,处于,8.089946277323179e-06,就是要,8.08929507911671e-06,bob,8.074561264947988e-06,啸,8.073832759691868e-06,无比,8.07122796686599e-06,0.9998363081276693
Germany→Berlin,0,pos,orig,3,0,Give,17.211742401123047,17.211742401123047,忖,8.155616342264693e-06,away,8.110885573842097e-06,aways,8.08839286037255e-06,素,8.018429980438668e-06, numbered,7.963672942423727e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999596630023007
Germany→Berlin,0,pos,orig,3,1, the,17.212604522705078,17.212604522705078, Angelo,7.569562512799166e-06,等等,7.450065368175274e-06,喆,7.355333764280658e-06,_pas,7.347360678977566e-06, المصدر,7.338599971262738e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999629390777045
Germany→Berlin,0,pos,orig,3,2, city,17.209875106811523,17.209875106811523,wide,1.003877605398884e-05,年夜,9.085444617085159e-06,serie,9.001424587040674e-06,adia,8.908670679375064e-06,⺠,8.893228368833661e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999540724556937
Germany→Berlin,0,pos,orig,3,3, name,17.20985984802246,17.20985984802246,azu,9.63119509833632e-06,ake,9.574354407959618e-06,和地区,9.282529390475247e-06,akes,9.168569704343099e-06,典,9.049964319274295e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999532933870796
Germany→Berlin,0,pos,orig,3,4, only,17.209339141845703,17.209339141845703,这样才能,1.0594659215712454e-05,墅,9.573978786647785e-06,fans,9.53444487095112e-06,帛,9.357574526802637e-06,昙,9.195688107865863e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999951743654492
Germany→Berlin,0,pos,orig,3,5,",",17.21297264099121,17.21297264099121,мир,7.0858350227354094e-06,.btnAdd,7.0435708039440215e-06,orado,6.9847969825787e-06,与其他,6.9733050622744486e-06,※,6.970789399929345e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999649417027285
Germany→Berlin,0,pos,orig,3,6, plain,17.21037483215332,17.21037483215332,erts,8.994903510028962e-06,etr,8.97501377039589e-06,说到这里,8.748388609092217e-06,唿,8.72569034982007e-06,了好几,8.658110346004833e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999558978934147
Germany→Berlin,0,pos,orig,3,7, text,17.210641860961914,17.210641860961914,年夜,8.865022209647577e-06,孤儿,8.731532034289557e-06,scheduler,8.70838175615063e-06,垢,8.579379937145859e-06,soup,8.563975825381931e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999565517082374
Germany→Berlin,0,pos,orig,3,8,.,17.21239471435547,17.21239471435547,大洋,7.599582659167936e-06,或者说,7.596795512654353e-06,臧,7.583640581287909e-06,排骨,7.582883426948683e-06,尤其是,7.535769327660091e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999621013284923
Germany→Berlin,0,pos,orig,3,9, The,17.212045669555664,17.212045669555664,orem,8.15980092738755e-06,oret,7.98101336840773e-06,tics,7.95399409980746e-06,对自己,7.913677109172568e-06,maal,7.892480425653048e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999600990340696
Germany→Berlin,0,pos,orig,3,10, capital,17.209815979003906,17.209815979003906,cı,9.271540875488427e-06,erno,9.122167284658644e-06,漠,8.937615348258987e-06,мир,8.901975888875313e-06,rats,8.813351087155752e-06,括,8.80246989254374e-06,洒,8.787398655840661e-06,无情,8.754019290790893e-06,看一下,8.727525710128248e-06,淝,8.72424334374955e-06,营运,8.7143171185744e-06,nia,8.714011528354604e-06,оборот,8.665502718940843e-06,istic,8.665240784466732e-06,睁,8.65354832058074e-06,湯,8.652080396132078e-06,ání,8.645746675028931e-06,etr,8.644135959912091e-06,_PE,8.6335730884457e-06,RF,8.629649528302252e-06,0.9998245398865038
Germany→Berlin,0,pos,orig,3,11, of,17.20989990234375,17.20989990234375,唿,9.448854143556673e-06,ration,9.146021511696745e-06,ﬁ,9.073826731764711e-06, sorts,9.016584044729825e-06,就是因为,8.85853933141334e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999544561742368
Germany→Berlin,0,pos,orig,3,12, Germany,17.210248947143555,17.210248947143555,borg,9.602616955817211e-06,化的,8.839088877721224e-06,年夜,8.789727871771902e-06,-China,8.665921086503658e-06, brewing,8.653822987980675e-06,osh,8.631745913589839e-06,的一项,8.627343959233258e-06,走向,8.61921398609411e-06,stag,8.570766112825368e-06,在中国,8.539523150830064e-06,QRST,8.539052942069247e-06,ther,8.503193384967744e-06, LIN,8.494525900459848e-06,佬,8.494143912685104e-06, IGN,8.4919875007472e-06,纵深,8.485476428177208e-06, trom,8.48385661811335e-06,撸,8.469692147627939e-06,孝,8.45071735966485e-06, Bethlehem,8.447340405837167e-06,0.9998276002424973
Germany→Berlin,0,pos,orig,3,13, is,17.21158790588379,17.21158790588379,/is,9.455697181692813e-06,/w,8.626943781564478e-06,otope,8.421167876804247e-06, 물론,8.41742985357996e-06,起来了,8.404755135416053e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999566740061709
Germany→Berlin,0,pos,orig,3,14, called,17.210201263427734,17.210201263427734,不上,9.194498488795944e-06,魁,8.981448445410933e-06,所以我们,8.931944648793433e-06,但他们,8.839484507916495e-06,nts,8.827068086247891e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999552255558228
Germany→Berlin,0,pos,orig,3,15, simply,17.209875106811523,17.209875106811523,tics,9.193238838633988e-06,hiro,9.137542292592116e-06,也是非常,9.069838597497437e-06,tom,9.008133019960951e-06,แค,8.991016329673585e-06,TRA,8.913882084016223e-06,为您,8.846867785905488e-06,化的,8.81346841197228e-06,bob,8.799132956482936e-06,无比,8.785316822468303e-06,这样一,8.753778274694923e-06,裸,8.737578355066944e-06,ev,8.712380804354325e-06,شه,8.688029083714355e-06,히,8.67474045662675e-06,找到了,8.672322110214736e-06,甸,8.661291758471634e-06,为我们,8.659521881781984e-06,啸,8.65678521222435e-06,ts,8.64892626850633e-06,0.9998235762086551
Germany→Berlin,0,pos,orig,4,0,Give,17.211198806762695,17.211198806762695,away,8.5417477748706e-06,aways,8.474738024233375e-06, Kushner,8.444392733508721e-06,.bias,8.326353963639122e-06,座,8.290962796309032e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999579218047074
Germany→Berlin,0,pos,orig,4,1, the,17.212310791015625,17.212310791015625, Angelo,7.760103471809998e-06, pobli,7.731916412012652e-06, tjejer,7.706697942921892e-06, المصدر,7.619372354383813e-06, çerç,7.617133178428048e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999615647766404
Germany→Berlin,0,pos,orig,4,2, city,17.20836067199707,17.20836067199707,wide,1.2067011084582191e-05,ستان,1.0602349902910646e-05,serie,1.0235091394861229e-05,.Lib,1.0155538802791853e-05,tos,9.987701560021378e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999469523072548
Germany→Berlin,0,pos,orig,4,3, name,17.208681106567383,17.208681106567383,ake,1.0100456165673677e-05,akes,9.94248239294393e-06,azu,9.880639481707476e-06,和地区,9.822705578699242e-06,典,9.537585356156342e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999507161310248
Germany→Berlin,0,pos,orig,4,4, only,17.208162307739258,17.208162307739258,这样才能,1.1761506357288454e-05,arp,1.0080010724777821e-05,帛,9.888596650853287e-06, лишь,9.704134754429106e-06,剩下,9.699137081042863e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999488666144316
Germany→Berlin,0,pos,orig,4,5,",",17.21283531188965,17.21283531188965, Sor,7.210731382656377e-06,ennon,7.171978722908534e-06,.mj,7.158833341236459e-06,AGO,7.151108547986951e-06, Biał,7.150756573537365e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999641565914317
Germany→Berlin,0,pos,orig,4,6, plain,17.20804786682129,17.20804786682129,iros,9.71344798017526e-06,iro,9.697567293187603e-06,こそ,9.643165867601056e-06, minded,9.507940376352053e-06,etr,9.452052836422808e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999519858256463
Germany→Berlin,0,pos,orig,4,7, text,17.209430694580078,17.209430694580078,网小编,9.56855910771992e-06,soup,9.432753358851187e-06,打扰,9.22865183383692e-06,省钱,9.09009304450592e-06,了好几,9.031443369167391e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999536484992859
Germany→Berlin,0,pos,orig,4,8,.,17.211811065673828,17.211811065673828,或者说,8.163922757375985e-06,大洋,8.03574403107632e-06,这里是,8.010035344341304e-06,town,7.867489330237731e-06,抉,7.865393854444847e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999600574146825
Germany→Berlin,0,pos,orig,4,9, The,17.211477279663086,17.211477279663086,oret,9.037488780450076e-06,方面的,8.556960892747156e-06,orem,8.54045447340468e-06,tics,8.414948752033524e-06,tica,8.21651701699011e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999572336300844
