fact_key,fact_index,prompt_id,prompt_variant,layer,lens,p_top1,top1_token_id,top1_token_str,p_answer,answer_rank,kl_norm_vs_raw_bits
Germany→Berlin,0,pos,no_filler,36,norm,0.905955970287323,235248, ,1.3460151775720325e-13,354,1.995887900313541
Germany→Berlin,0,pos,no_filler,36,raw,0.9999992847442627,235248, ,0.0,225,1.995887900313541
Germany→Berlin,0,pos,no_filler,37,norm,0.8895883560180664,235248, ,5.927973633886377e-15,625,2.172005874016346
Germany→Berlin,0,pos,no_filler,37,raw,0.9999916553497314,235248, ,0.0,142,2.172005874016346
Germany→Berlin,0,pos,no_filler,38,norm,0.738543689250946,235248, ,2.397107339013882e-11,134,4.828502697917103
Germany→Berlin,0,pos,no_filler,38,raw,0.9999996423721313,235248, ,0.0,119,4.828502697917103
Germany→Berlin,0,pos,no_filler,39,norm,0.624131977558136,235248, ,1.1348022266885818e-13,422,1.2735394408410377
Germany→Berlin,0,pos,no_filler,39,raw,0.9763508439064026,235248, ,0.0,92,1.2735394408410377
Germany→Berlin,0,pos,no_filler,40,norm,0.6166625022888184,664," """,1.0981075396860815e-13,341,0.18921170084359396
Germany→Berlin,0,pos,no_filler,40,raw,0.545996904373169,235248, ,0.0,57,0.18921170084359396
Germany→Berlin,0,pos,no_filler,41,norm,0.5672522783279419,235248, ,1.1200764621355219e-10,337,1.0047239362104095
Germany→Berlin,0,pos,no_filler,41,raw,0.5716918110847473,664," """,0.0,60,1.0047239362104095
Germany→Berlin,0,pos,no_filler,42,norm,0.9998400211334229,12514, Berlin,0.9998400211334229,1,99.64057304481474
Germany→Berlin,0,pos,no_filler,42,raw,0.8793613910675049,235248, ,0.0,89,99.64057304481474
France→Paris,1,pos,orig,0,norm,0.9999992847442627,6574, simply,0.0,1468,1.0364568464488179e-05
France→Paris,1,pos,orig,0,raw,1.0,6574, simply,0.0,22,1.0364568464488179e-05
France→Paris,1,pos,orig,1,norm,1.0,6574, simply,0.0,17,8.393401419899717e-07
France→Paris,1,pos,orig,1,raw,0.9999994039535522,6574, simply,0.0,108,8.393401419899717e-07
France→Paris,1,pos,orig,2,norm,0.9999982118606567,6574, simply,0.0,21,0.0003727756708053837
France→Paris,1,pos,orig,2,raw,0.9997307658195496,6574, simply,0.0,2669,0.0003727756708053837
France→Paris,1,pos,orig,3,norm,0.9999700784683228,6574, simply,0.0,2260,0.00010722366696957632
France→Paris,1,pos,orig,3,raw,0.9998469352722168,6574, simply,2.802596928649634e-45,174446,0.00010722366696957632
France→Paris,1,pos,orig,4,norm,0.9998268485069275,6574, simply,2.1019476964872256e-44,106694,0.0005318995533957107
France→Paris,1,pos,orig,4,raw,0.9991915822029114,6574, simply,2.007624895555058e-39,169206,0.0005318995533957107
France→Paris,1,pos,orig,5,norm,0.9997994303703308,6574, simply,1.0229478789571165e-43,123637,0.0001737494828835561
France→Paris,1,pos,orig,5,raw,0.9994984865188599,6574, simply,1.321398546356273e-33,149782,0.0001737494828835561
France→Paris,1,pos,orig,6,norm,0.982635498046875,6574, simply,5.384439330721189e-31,142795,0.011339330775723102
France→Paris,1,pos,orig,6,raw,0.9943291544914246,6574, simply,3.305167220907781e-33,129165,0.011339330775723102
France→Paris,1,pos,orig,7,norm,0.9966529011726379,6574, simply,3.60157363159739e-33,110909,4.890097947916148e-05
France→Paris,1,pos,orig,7,raw,0.9970979690551758,6574, simply,5.593919947201566e-30,118758,4.890097947916148e-05
France→Paris,1,pos,orig,8,norm,0.9890110492706299,6574, simply,3.635679420788529e-22,149306,0.03414512378374734
France→Paris,1,pos,orig,8,raw,0.9968884587287903,6574, simply,1.1219622854236936e-28,124460,0.03414512378374734
France→Paris,1,pos,orig,34,norm,0.9935531616210938,664," """,1.1338740141036627e-13,161,0.1444925462390172
France→Paris,1,pos,orig,34,raw,0.9999997615814209,664," """,0.0,235,0.1444925462390172
France→Paris,1,pos,orig,35,norm,0.9989281296730042,664," """,4.6361220120078386e-14,147,0.031983428162161064
France→Paris,1,pos,orig,35,raw,1.0,664," """,0.0,135,0.031983428162161064
France→Paris,1,pos,orig,36,norm,0.9966499209403992,664," """,4.718390256416502e-14,155,0.06938168709107494
France→Paris,1,pos,orig,36,raw,0.9999978542327881,664," """,0.0,126,0.06938168709107494
France→Paris,1,pos,orig,37,norm,0.996095597743988,664," """,2.3468936687152768e-14,214,0.08970964408763664
France→Paris,1,pos,orig,37,raw,0.9999998807907104,664," """,0.0,71,0.08970964408763664
France→Paris,1,pos,orig,38,norm,0.9990236759185791,664," """,1.6195951524355934e-10,24,0.03643573383829989
France→Paris,1,pos,orig,38,raw,1.0,664," """,1.0333174875931201e-41,36,0.03643573383829989
France→Paris,1,pos,orig,39,norm,0.9981532692909241,664," """,6.664609185705328e-13,74,0.06773715136231988
France→Paris,1,pos,orig,39,raw,1.0,664," """,0.0,36,0.06773715136231988
France→Paris,1,pos,orig,40,norm,0.9991534948348999,664," """,7.430795074311186e-14,102,0.04188576192944334
France→Paris,1,pos,orig,40,raw,1.0,664," """,0.0,18,0.04188576192944334
France→Paris,1,pos,orig,41,norm,0.9926615953445435,664," """,2.8208515523431288e-09,50,0.37960565342488156
France→Paris,1,pos,orig,41,raw,1.0,664," """,0.0,17,0.37960565342488156
France→Paris,1,pos,orig,42,norm,0.8677237033843994,7127, Paris,0.8677237033843994,1,85.91892211125229
France→Paris,1,pos,orig,42,raw,1.0,664," """,2.0571061456288315e-42,20,85.91892211125229
France→Paris,1,pos,no_filler,0,norm,1.0,3151, called,1.3837401945668271e-40,6638,1.0183446992643455e-09
France→Paris,1,pos,no_filler,0,raw,1.0,3151, called,0.0,100,1.0183446992643455e-09
France→Paris,1,pos,no_filler,1,norm,1.0,3151, called,0.0,65,-6.88074364863774e-12
France→Paris,1,pos,no_filler,1,raw,1.0,3151, called,1.401298464324817e-44,152580,-6.88074364863774e-12
France→Paris,1,pos,no_filler,2,norm,1.0,3151, called,0.0,80,7.686915946879727e-05
France→Paris,1,pos,no_filler,2,raw,0.9999467134475708,3151, called,6.553582848865054e-39,226095,7.686915946879727e-05
France→Paris,1,pos,no_filler,3,norm,0.9999915361404419,3151, called,2.6029118974833477e-41,201079,0.0002548134381870179
France→Paris,1,pos,no_filler,3,raw,0.9997902512550354,3151, called,3.9592632808439805e-35,228076,0.0002548134381870179
France→Paris,1,pos,no_filler,4,norm,0.999992847442627,3151, called,3.9817195214557515e-39,168931,0.00020976492152242443
France→Paris,1,pos,no_filler,4,raw,0.9998270869255066,3151, called,1.7068393089405815e-31,174782,0.00020976492152242443
France→Paris,1,pos,no_filler,5,norm,0.9999657869338989,3151, called,2.7512351360367366e-39,165371,0.0006474241124862892
France→Paris,1,pos,no_filler,5,raw,0.9994211196899414,3151, called,1.4588844698947967e-28,188782,0.0006474241124862892
France→Paris,1,pos,no_filler,6,norm,0.9989331364631653,3151, called,1.250241738264522e-28,183654,0.00036217052187366373
France→Paris,1,pos,no_filler,6,raw,0.9987608194351196,3151, called,7.397269175175449e-28,184880,0.00036217052187366373
France→Paris,1,pos,no_filler,7,norm,0.9998812675476074,3151, called,5.574204203301269e-32,127761,0.0003801643746719926
France→Paris,1,pos,no_filler,7,raw,0.9994539618492126,3151, called,7.331871700945553e-26,122869,0.0003801643746719926
France→Paris,1,pos,no_filler,8,norm,0.9957257509231567,3151, called,3.831568855902031e-21,121988,0.012540665869590236
France→Paris,1,pos,no_filler,8,raw,0.9997819066047668,3151, called,1.0737671916496034e-24,88940,0.012540665869590236
France→Paris,1,pos,no_filler,34,norm,0.6945238709449768,664," """,1.9962614672408563e-08,36,7.7307432958612665
France→Paris,1,pos,no_filler,34,raw,0.9593403339385986,235248, ,3.5673234802731876e-28,62,7.7307432958612665
France→Paris,1,pos,no_filler,35,norm,0.684126079082489,664," """,2.4512565310885748e-09,48,5.614759910450226
France→Paris,1,pos,no_filler,35,raw,0.9972915053367615,235248, ,5.239188477886127e-29,54,5.614759910450226
France→Paris,1,pos,no_filler,36,norm,0.7115342617034912,235248, ,4.85555262663695e-10,75,4.828761359824001
France→Paris,1,pos,no_filler,36,raw,0.9999793767929077,235248, ,8.220535339423503e-36,87,4.828761359824001
France→Paris,1,pos,no_filler,37,norm,0.6667291522026062,235248, ,2.641173391104701e-11,115,5.112571257861428
France→Paris,1,pos,no_filler,37,raw,0.9999587535858154,235248, ,2.536350220427919e-43,126,5.112571257861428
France→Paris,1,pos,no_filler,38,norm,0.5136855244636536,664," """,1.4849931062599353e-07,24,6.863727845997192
France→Paris,1,pos,no_filler,38,raw,0.9999641180038452,235248, ,1.3465127921437592e-30,27,6.863727845997192
France→Paris,1,pos,no_filler,39,norm,0.5220181345939636,664," """,4.2269610034395555e-10,75,0.5858200320850626
France→Paris,1,pos,no_filler,39,raw,0.7823039889335632,235248, ,4.16243097141508e-40,58,0.5858200320850626
France→Paris,1,pos,no_filler,40,norm,0.8102502822875977,664," """,6.476670328520173e-12,127,0.3401179208388281
France→Paris,1,pos,no_filler,40,raw,0.9563407301902771,664," """,0.0,59,0.3401179208388281
France→Paris,1,pos,no_filler,41,norm,0.5523989796638489,664," """,1.9266645168158902e-08,86,2.501076962229291
France→Paris,1,pos,no_filler,41,raw,0.9704784750938416,664," """,0.0,64,2.501076962229291
France→Paris,1,pos,no_filler,42,norm,0.9998984336853027,7127, Paris,0.9998984336853027,1,99.64646173078029
France→Paris,1,pos,no_filler,42,raw,0.8366478681564331,664," """,3.509299770177926e-39,57,99.64646173078029
Italy→Rome,2,pos,orig,0,norm,0.9999992847442627,6574, simply,0.0,1468,1.0364568464488179e-05
Italy→Rome,2,pos,orig,0,raw,1.0,6574, simply,0.0,22,1.0364568464488179e-05
Italy→Rome,2,pos,orig,1,norm,1.0,6574, simply,0.0,17,6.676983972129579e-07
Italy→Rome,2,pos,orig,1,raw,0.9999995231628418,6574, simply,0.0,108,6.676983972129579e-07
Italy→Rome,2,pos,orig,2,norm,0.9999983310699463,6574, simply,0.0,21,0.0003697795365237388
Italy→Rome,2,pos,orig,2,raw,0.9997333884239197,6574, simply,0.0,2727,0.0003697795365237388
Italy→Rome,2,pos,orig,3,norm,0.9999697208404541,6574, simply,0.0,2436,0.00011347953589471097
Italy→Rome,2,pos,orig,3,raw,0.9998408555984497,6574, simply,1.0930128021733573e-43,59895,0.00011347953589471097
Italy→Rome,2,pos,orig,4,norm,0.9998277425765991,6574, simply,1.102821891423631e-42,20601,0.0005553147225877902
Italy→Rome,2,pos,orig,4,raw,0.9991728663444519,6574, simply,1.2688199317153032e-37,44712,0.0005553147225877902
Italy→Rome,2,pos,orig,5,norm,0.9998338222503662,6574, simply,1.796324501417983e-41,34561,0.0001781915562637758
Italy→Rome,2,pos,orig,5,raw,0.9995459914207458,6574, simply,2.8389355250501434e-32,66346,0.0001781915562637758
Italy→Rome,2,pos,orig,6,norm,0.9840574860572815,6574, simply,6.400899188837678e-29,29219,0.010612337940887423
Italy→Rome,2,pos,orig,6,raw,0.9948524832725525,6574, simply,2.4535717426521344e-31,32886,0.010612337940887423
Italy→Rome,2,pos,orig,7,norm,0.9968388080596924,6574, simply,9.772673530193948e-31,23058,2.04926909628804e-05
Italy→Rome,2,pos,orig,7,raw,0.9971235394477844,6574, simply,2.815064392162769e-28,40363,2.04926909628804e-05
Italy→Rome,2,pos,orig,8,norm,0.9896687865257263,6574, simply,2.957146132952639e-20,41872,0.03221853113311944
Italy→Rome,2,pos,orig,8,raw,0.9971246123313904,6574, simply,1.0128136628697972e-26,51194,0.03221853113311944
Italy→Rome,2,pos,orig,34,norm,0.9917911291122437,664," """,1.1479719743618305e-16,1052,0.17623114903598827
Italy→Rome,2,pos,orig,34,raw,0.9999998807907104,664," """,0.0,310,0.17623114903598827
Italy→Rome,2,pos,orig,35,norm,0.998519241809845,664," """,3.308060498926915e-18,1457,0.042520042007512145
Italy→Rome,2,pos,orig,35,raw,1.0,664," """,0.0,157,0.042520042007512145
Italy→Rome,2,pos,orig,36,norm,0.995426595211029,664," """,2.0640581990344352e-18,1578,0.09451466737009265
Italy→Rome,2,pos,orig,36,raw,0.9999986886978149,664," """,0.0,153,0.09451466737009265
Italy→Rome,2,pos,orig,37,norm,0.9921661615371704,664," """,6.6046326999163876e-18,1592,0.18185961450185975
Italy→Rome,2,pos,orig,37,raw,0.9999998807907104,664," """,0.0,86,0.18185961450185975
Italy→Rome,2,pos,orig,38,norm,0.9983019828796387,664," """,3.9427146998311337e-16,458,0.062057354449623715
Italy→Rome,2,pos,orig,38,raw,1.0,664," """,0.0,52,0.062057354449623715
Italy→Rome,2,pos,orig,39,norm,0.9980313181877136,664," """,1.2839183966595938e-17,799,0.08015205760569562
Italy→Rome,2,pos,orig,39,raw,1.0,664," """,0.0,37,0.08015205760569562
Italy→Rome,2,pos,orig,40,norm,0.9989380240440369,664," """,1.2847263660024203e-18,824,0.05375177479367474
Italy→Rome,2,pos,orig,40,raw,1.0,664," """,0.0,19,0.05375177479367474
Italy→Rome,2,pos,orig,41,norm,0.9858248233795166,664," """,2.0998823610941103e-13,640,0.7123083272934461
Italy→Rome,2,pos,orig,41,raw,1.0,664," """,0.0,19,0.7123083272934461
Italy→Rome,2,pos,orig,42,norm,0.807194709777832,11344, Rome,0.807194709777832,1,79.82986122298126
Italy→Rome,2,pos,orig,42,raw,1.0,664," """,0.0,28,79.82986122298126
Italy→Rome,2,pos,no_filler,0,norm,1.0,3151, called,5.97233405495237e-42,22188,1.0183446992643455e-09
Italy→Rome,2,pos,no_filler,0,raw,1.0,3151, called,0.0,100,1.0183446992643455e-09
Italy→Rome,2,pos,no_filler,1,norm,1.0,3151, called,0.0,63,-5.5009840565979235e-12
Italy→Rome,2,pos,no_filler,1,raw,1.0,3151, called,1.401298464324817e-44,134178,-5.5009840565979235e-12
Italy→Rome,2,pos,no_filler,2,norm,1.0,3151, called,0.0,80,7.15385108086177e-05
Italy→Rome,2,pos,no_filler,2,raw,0.9999504089355469,3151, called,2.3700589724455715e-38,182633,7.15385108086177e-05
Italy→Rome,2,pos,no_filler,3,norm,0.9999916553497314,3151, called,3.2656279802164834e-40,109748,0.0002532851397208485
Italy→Rome,2,pos,no_filler,3,raw,0.9997920393943787,3151, called,3.13485126786733e-34,157023,0.0002532851397208485
Italy→Rome,2,pos,no_filler,4,norm,0.999993085861206,3151, called,4.5628203382506026e-38,75271,0.00021207858363436128
Italy→Rome,2,pos,no_filler,4,raw,0.9998261332511902,3151, called,1.0534277260487189e-30,98849,0.00021207858363436128
Italy→Rome,2,pos,no_filler,5,norm,0.9999632835388184,3151, called,2.1398254946271576e-38,117123,0.0006293214689046631
Italy→Rome,2,pos,no_filler,5,raw,0.999427318572998,3151, called,2.8030942560759163e-28,165647,0.0006293214689046631
Italy→Rome,2,pos,no_filler,6,norm,0.99872225522995,3151, called,2.3966181709247377e-27,118603,0.0004319133916780566
Italy→Rome,2,pos,no_filler,6,raw,0.9986352324485779,3151, called,5.888291604464881e-27,137217,0.0004319133916780566
Italy→Rome,2,pos,no_filler,7,norm,0.9998593330383301,3151, called,5.930889508796985e-31,87535,0.00037978774274371145
Italy→Rome,2,pos,no_filler,7,raw,0.9994164705276489,3151, called,1.4475489142431099e-25,107727,0.00037978774274371145
Italy→Rome,2,pos,no_filler,8,norm,0.9956536293029785,3151, called,2.3772985012253618e-20,77252,0.012899112647964287
Italy→Rome,2,pos,no_filler,8,raw,0.999783456325531,3151, called,1.3286516013929727e-24,85250,0.012899112647964287
Italy→Rome,2,pos,no_filler,34,norm,0.613398551940918,573, the,1.7569178750731496e-11,206,3.481046489596437
Italy→Rome,2,pos,no_filler,34,raw,0.9703434109687805,573, the,2.3331619431008204e-42,572,3.481046489596437
Italy→Rome,2,pos,no_filler,35,norm,0.5188982486724854,235248, ,2.5116115242272696e-13,391,2.6557151627525855
Italy→Rome,2,pos,no_filler,35,raw,0.6417242288589478,573, the,1.401298464324817e-45,600,2.6557151627525855
Italy→Rome,2,pos,no_filler,36,norm,0.6732158064842224,235248, ,8.276062127277051e-14,539,1.5555880645509792
Italy→Rome,2,pos,no_filler,36,raw,0.8717941045761108,235248, ,0.0,356,1.5555880645509792
Italy→Rome,2,pos,no_filler,37,norm,0.478069543838501,235248, ,1.1367184693251552e-14,762,2.1411525304168597
Italy→Rome,2,pos,no_filler,37,raw,0.8692227602005005,573, the,0.0,195,2.1411525304168597
Italy→Rome,2,pos,no_filler,38,norm,0.5752136707305908,235248, ,4.1076538871698265e-12,249,4.5587682039915896
Italy→Rome,2,pos,no_filler,38,raw,0.998863697052002,235248, ,0.0,144,4.5587682039915896
Italy→Rome,2,pos,no_filler,39,norm,0.6100927591323853,235248, ,1.495532349219189e-13,416,0.5596798300368091
Italy→Rome,2,pos,no_filler,39,raw,0.7906067371368408,235248, ,0.0,112,0.5596798300368091
Italy→Rome,2,pos,no_filler,40,norm,0.5257887840270996,664," """,3.06209424924024e-16,915,0.443926261938655
Italy→Rome,2,pos,no_filler,40,raw,0.6591926217079163,235248, ,0.0,66,0.443926261938655
Italy→Rome,2,pos,no_filler,41,norm,0.6066981554031372,235248, ,2.892429351586401e-12,815,2.1171291338310883
Italy→Rome,2,pos,no_filler,41,raw,0.8097923398017883,235248, ,0.0,66,2.1171291338310883
Italy→Rome,2,pos,no_filler,42,norm,0.9975919723510742,11344, Rome,0.9975919723510742,1,99.62265382845605
Italy→Rome,2,pos,no_filler,42,raw,0.9484164714813232,235248, ,0.0,84,99.62265382845605
Japan→Tokyo,3,pos,orig,0,norm,0.9999992847442627,6574, simply,0.0,1468,1.0364568464488179e-05
Japan→Tokyo,3,pos,orig,0,raw,1.0,6574, simply,0.0,22,1.0364568464488179e-05
Japan→Tokyo,3,pos,orig,1,norm,1.0,6574, simply,0.0,17,6.69246579926616e-07
Japan→Tokyo,3,pos,orig,1,raw,0.9999995231628418,6574, simply,0.0,101,6.69246579926616e-07
Japan→Tokyo,3,pos,orig,2,norm,0.9999984502792358,6574, simply,0.0,21,0.00030760081724284696
Japan→Tokyo,3,pos,orig,2,raw,0.9997774958610535,6574, simply,0.0,2241,0.00030760081724284696
Japan→Tokyo,3,pos,orig,3,norm,0.9999749660491943,6574, simply,0.0,2037,8.785006907879696e-05
Japan→Tokyo,3,pos,orig,3,raw,0.9998735189437866,6574, simply,2.2981294814927e-43,30607,8.785006907879696e-05
Japan→Tokyo,3,pos,orig,4,norm,0.9998654127120972,6574, simply,1.9898438193412402e-43,38453,0.00044748521146067006
Japan→Tokyo,3,pos,orig,4,raw,0.9993417859077454,6574, simply,3.6731496759757266e-38,59485,0.00044748521146067006
Japan→Tokyo,3,pos,orig,5,norm,0.9998852014541626,6574, simply,9.524625662015782e-42,35239,0.0001168952872703647
Japan→Tokyo,3,pos,orig,5,raw,0.999693751335144,6574, simply,2.743067789395244e-32,53747,0.0001168952872703647
Japan→Tokyo,3,pos,orig,6,norm,0.9874158501625061,6574, simply,1.44426605976379e-28,20424,0.010699523739573648
Japan→Tokyo,3,pos,orig,6,raw,0.9966225624084473,6574, simply,6.23641929848531e-31,21241,0.010699523739573648
Japan→Tokyo,3,pos,orig,7,norm,0.9976235032081604,6574, simply,2.2006960124795135e-30,19555,0.00013250175761025953
Japan→Tokyo,3,pos,orig,7,raw,0.9981985688209534,6574, simply,8.251884699075244e-28,28520,0.00013250175761025953
Japan→Tokyo,3,pos,orig,8,norm,0.9921556115150452,6574, simply,3.64949759812923e-20,37818,0.026143160687294213
Japan→Tokyo,3,pos,orig,8,raw,0.9979022741317749,6574, simply,1.593904552355534e-26,41352,0.026143160687294213
Japan→Tokyo,3,pos,orig,34,norm,0.9941225647926331,664," """,4.815340800526282e-15,573,0.123622430058984
Japan→Tokyo,3,pos,orig,34,raw,0.9999960660934448,664," """,0.0,376,0.123622430058984
Japan→Tokyo,3,pos,orig,35,norm,0.9984036087989807,664," """,5.263486027644272e-16,712,0.03846782978354536
Japan→Tokyo,3,pos,orig,35,raw,1.0,664," """,0.0,200,0.03846782978354536
Japan→Tokyo,3,pos,orig,36,norm,0.9938399195671082,664," """,2.562098376712111e-16,848,0.09848072703489284
Japan→Tokyo,3,pos,orig,36,raw,0.9999749660491943,664," """,0.0,195,0.09848072703489284
Japan→Tokyo,3,pos,orig,37,norm,0.984863817691803,664," """,2.410088818293895e-17,1586,0.18945767902999047
Japan→Tokyo,3,pos,orig,37,raw,0.999970555305481,664," """,0.0,115,0.18945767902999047
Japan→Tokyo,3,pos,orig,38,norm,0.9957938194274902,664," """,2.0938027651745336e-14,232,0.10317961552393515
Japan→Tokyo,3,pos,orig,38,raw,1.0,664," """,0.0,66,0.10317961552393515
Japan→Tokyo,3,pos,orig,39,norm,0.997426450252533,664," """,6.0292098834678554e-18,978,0.09261957979131968
Japan→Tokyo,3,pos,orig,39,raw,1.0,664," """,0.0,41,0.09261957979131968
Japan→Tokyo,3,pos,orig,40,norm,0.9975192546844482,664," """,7.526762066261927e-18,801,0.1067531140392253
Japan→Tokyo,3,pos,orig,40,raw,1.0,664," """,0.0,23,0.1067531140392253
Japan→Tokyo,3,pos,orig,41,norm,0.9854179620742798,664," """,1.0655621350552646e-11,408,0.7458929703669472
Japan→Tokyo,3,pos,orig,41,raw,1.0,664," """,0.0,28,0.7458929703669472
Japan→Tokyo,3,pos,orig,42,norm,0.9511784315109253,22099, Tokyo,0.9511784315109253,1,94.51863801954444
Japan→Tokyo,3,pos,orig,42,raw,1.0,664," """,0.0,34,94.51863801954444
Japan→Tokyo,3,pos,no_filler,0,norm,1.0,3151, called,8.707668657314413e-42,19458,1.0183446992643455e-09
Japan→Tokyo,3,pos,no_filler,0,raw,1.0,3151, called,0.0,100,1.0183446992643455e-09
Japan→Tokyo,3,pos,no_filler,1,norm,1.0,3151, called,0.0,63,-6.052733603379506e-12
Japan→Tokyo,3,pos,no_filler,1,raw,1.0,3151, called,5.605193857299268e-45,169108,-6.052733603379506e-12
Japan→Tokyo,3,pos,no_filler,2,norm,1.0,3151, called,0.0,79,6.345533671505366e-05
Japan→Tokyo,3,pos,no_filler,2,raw,0.9999560117721558,3151, called,2.5814975346112287e-38,163583,6.345533671505366e-05
Japan→Tokyo,3,pos,no_filler,3,norm,0.9999915361404419,3151, called,7.559444695646658e-40,85031,0.00024820629805653215
Japan→Tokyo,3,pos,no_filler,3,raw,0.9997953772544861,3151, called,5.40025640434361e-34,131955,0.00024820629805653215
Japan→Tokyo,3,pos,no_filler,4,norm,0.9999934434890747,3151, called,3.212821168627174e-38,90939,0.00019806781292037648
Japan→Tokyo,3,pos,no_filler,4,raw,0.9998373985290527,3151, called,5.016080778574633e-31,122831,0.00019806781292037648
Japan→Tokyo,3,pos,no_filler,5,norm,0.9999645948410034,3151, called,2.1615952548157986e-37,59474,0.0005460801443810371
Japan→Tokyo,3,pos,no_filler,5,raw,0.9994927644729614,3151, called,2.078021595060468e-27,83841,0.0005460801443810371
