fact_key,fact_index,prompt_id,prompt_variant,layer,lens,p_top1,top1_token_id,top1_token_str,p_answer,answer_rank,kl_norm_vs_raw_bits
Germany→Berlin,0,pos,no_filler,40,raw,2.3785358280292712e-05,6063, German,2.132483132299967e-05,2,0.003575524685895631
Germany→Berlin,0,pos,no_filler,41,norm,3.0802966648479924e-05,6063, German,2.9605480449390598e-05,2,0.004403888193173953
Germany→Berlin,0,pos,no_filler,41,raw,2.4749473595875315e-05,6063, German,2.3774544388288632e-05,2,0.004403888193173953
Germany→Berlin,0,pos,no_filler,42,norm,2.6017985874204896e-05,20437, Berlin,2.6017985874204896e-05,1,0.0030836099651508227
Germany→Berlin,0,pos,no_filler,42,raw,2.8122547519160435e-05,20437, Berlin,2.8122547519160435e-05,1,0.0030836099651508227
Germany→Berlin,0,pos,no_filler,43,norm,2.7318199499859475e-05,20437, Berlin,2.7318199499859475e-05,1,0.003363973596900623
Germany→Berlin,0,pos,no_filler,43,raw,2.845534254447557e-05,20437, Berlin,2.845534254447557e-05,1,0.003363973596900623
Germany→Berlin,0,pos,no_filler,44,norm,3.513762203510851e-05,36332, Tier,3.469953662715852e-05,2,0.004494433699817072
Germany→Berlin,0,pos,no_filler,44,raw,2.7985503038507886e-05,20437, Berlin,2.7985503038507886e-05,1,0.004494433699817072
Germany→Berlin,0,pos,no_filler,45,norm,2.6188226911472157e-05,20437, Berlin,2.6188226911472157e-05,1,0.004837361731179673
Germany→Berlin,0,pos,no_filler,45,raw,3.1619565561413765e-05,20437, Berlin,3.1619565561413765e-05,1,0.004837361731179673
Germany→Berlin,0,pos,no_filler,46,norm,1.854841502790805e-05,330," """,1.704982787487097e-05,2,0.012473760587561224
Germany→Berlin,0,pos,no_filler,46,raw,3.7257112126098946e-05,20437, Berlin,3.7257112126098946e-05,1,0.012473760587561224
Germany→Berlin,0,pos,no_filler,76,norm,9.290875459555537e-05,20437, Berlin,9.290875459555537e-05,1,0.20565431715764634
Germany→Berlin,0,pos,no_filler,76,raw,0.004021989181637764,20437, Berlin,0.004021989181637764,1,0.20565431715764634
Germany→Berlin,0,pos,no_filler,77,norm,0.00010987237328663468,20437, Berlin,0.00010987237328663468,1,0.3170275516318188
Germany→Berlin,0,pos,no_filler,77,raw,0.008653069846332073,20437, Berlin,0.008653069846332073,1,0.3170275516318188
Germany→Berlin,0,pos,no_filler,78,norm,9.970138489734381e-05,20437, Berlin,9.970138489734381e-05,1,0.5273284745526451
Germany→Berlin,0,pos,no_filler,78,raw,0.01724763587117195,20437, Berlin,0.01724763587117195,1,0.5273284745526451
Germany→Berlin,0,pos,no_filler,79,norm,4.062223888467997e-05,20437, Berlin,4.062223888467997e-05,1,0.715025868155392
Germany→Berlin,0,pos,no_filler,79,raw,0.013783992268145084,330," """,0.012239187955856323,2,0.715025868155392
Germany→Berlin,0,pos,no_filler,80,norm,0.7115849852561951,20437, Berlin,0.7115849852561951,1,0.7509479704324323
Germany→Berlin,0,pos,no_filler,80,raw,0.2716350853443146,20437, Berlin,0.2716350853443146,1,0.7509479704324323
France→Paris,1,pos,orig,36,norm,2.277475687151309e-05,330," """,1.0878327884711325e-05,4957,0.004918634282628029
France→Paris,1,pos,orig,36,raw,1.595870708115399e-05,5042, simply,1.0163233127968851e-05,2406,0.004918634282628029
France→Paris,1,pos,orig,37,norm,2.5561304937582463e-05,5042, simply,1.0555959306657314e-05,8233,0.0053858574004438855
France→Paris,1,pos,orig,37,raw,1.733193130348809e-05,5042, simply,9.832639079832006e-06,5491,0.0053858574004438855
France→Paris,1,pos,orig,38,norm,2.7148147637490183e-05,330," """,2.1029525669291615e-05,6,0.0046653008147745775
France→Paris,1,pos,orig,38,raw,1.918658563226927e-05,5042, simply,1.689202144916635e-05,3,0.0046653008147745775
France→Paris,1,pos,orig,39,norm,2.4975503038149327e-05,5042, simply,1.9432945919106714e-05,9,0.0036966790735489504
France→Paris,1,pos,orig,39,raw,1.8872675354941748e-05,5042, simply,1.6567184502491727e-05,3,0.0036966790735489504
France→Paris,1,pos,orig,40,norm,2.252476588182617e-05,330," """,2.0043082258780487e-05,5,0.002012376219673446
France→Paris,1,pos,orig,40,raw,1.907735895656515e-05,5042, simply,1.8386395822744817e-05,3,0.002012376219673446
France→Paris,1,pos,orig,41,norm,2.4871789719327353e-05,330," """,2.0413859601831064e-05,5,0.00256868349545551
France→Paris,1,pos,orig,41,raw,1.9585084373829886e-05,9822, France,1.9322549633216113e-05,2,0.00256868349545551
France→Paris,1,pos,orig,42,norm,2.2783449821872637e-05,330," """,1.8069582438329235e-05,5,0.002451887961061802
France→Paris,1,pos,orig,42,raw,2.2088304831413552e-05,330," """,2.147977465938311e-05,3,0.002451887961061802
France→Paris,1,pos,orig,43,norm,2.2542544684256427e-05,330," """,2.1790694518131204e-05,3,0.002989391688381661
France→Paris,1,pos,orig,43,raw,2.754537490545772e-05,9822, France,2.636680619616527e-05,2,0.002989391688381661
France→Paris,1,pos,orig,44,norm,3.501713217701763e-05,9822, France,3.053558975807391e-05,2,0.002743379575720017
France→Paris,1,pos,orig,44,raw,3.0841805710224435e-05,9822, France,2.7625716029433534e-05,2,0.002743379575720017
France→Paris,1,pos,orig,45,norm,2.7740257792174816e-05,330," """,2.200247581640724e-05,3,0.004599772737566927
France→Paris,1,pos,orig,45,raw,3.091749022132717e-05,12366, Paris,3.091749022132717e-05,1,0.004599772737566927
France→Paris,1,pos,orig,46,norm,1.817520933400374e-05,330," """,1.4183749044605065e-05,4,0.01354922856605706
France→Paris,1,pos,orig,46,raw,3.4647571737878025e-05,12366, Paris,3.4647571737878025e-05,1,0.01354922856605706
France→Paris,1,pos,orig,47,norm,2.669329296622891e-05,330," """,2.4658731490490027e-05,2,0.0037976496847861676
France→Paris,1,pos,orig,47,raw,3.6744895623996854e-05,12366, Paris,3.6744895623996854e-05,1,0.0037976496847861676
France→Paris,1,pos,orig,48,norm,2.7689349735737778e-05,330," """,2.7217860406381078e-05,2,0.00446429541977144
France→Paris,1,pos,orig,48,raw,4.298150452086702e-05,12366, Paris,4.298150452086702e-05,1,0.00446429541977144
France→Paris,1,pos,orig,49,norm,2.8522761567728594e-05,12366, Paris,2.8522761567728594e-05,1,0.005192640938464589
France→Paris,1,pos,orig,49,raw,4.741353041026741e-05,12366, Paris,4.741353041026741e-05,1,0.005192640938464589
France→Paris,1,pos,orig,50,norm,2.3483435143134557e-05,330," """,2.1863987058168277e-05,2,0.010427758232656143
France→Paris,1,pos,orig,50,raw,4.8488625907339156e-05,12366, Paris,4.8488625907339156e-05,1,0.010427758232656143
France→Paris,1,pos,orig,51,norm,2.61446457443526e-05,330," """,2.5625995476730168e-05,2,0.008686802714839438
France→Paris,1,pos,orig,51,raw,5.211316965869628e-05,12366, Paris,5.211316965869628e-05,1,0.008686802714839438
France→Paris,1,pos,orig,52,norm,4.1280985897174105e-05,12366, Paris,4.1280985897174105e-05,1,0.00564226976083212
France→Paris,1,pos,orig,52,raw,6.153728463687003e-05,12366, Paris,6.153728463687003e-05,1,0.00564226976083212
France→Paris,1,pos,orig,53,norm,3.5400051274336874e-05,12366, Paris,3.5400051274336874e-05,1,0.009600886473331887
France→Paris,1,pos,orig,53,raw,7.804732013028115e-05,12366, Paris,7.804732013028115e-05,1,0.009600886473331887
France→Paris,1,pos,orig,76,norm,0.00011558331607375294,12366, Paris,0.00011558331607375294,1,0.289306291576352
France→Paris,1,pos,orig,76,raw,0.00996533315628767,12366, Paris,0.00996533315628767,1,0.289306291576352
France→Paris,1,pos,orig,77,norm,0.00015074139810167253,12366, Paris,0.00015074139810167253,1,0.4237945317722699
France→Paris,1,pos,orig,77,raw,0.024368107318878174,12366, Paris,0.024368107318878174,1,0.4237945317722699
France→Paris,1,pos,orig,78,norm,0.00010556743654888123,330," """,8.576075924793258e-05,2,0.6435366357926924
France→Paris,1,pos,orig,78,raw,0.03565174341201782,330," """,0.0158170685172081,2,0.6435366357926924
France→Paris,1,pos,orig,79,norm,5.909802712267265e-05,12366, Paris,5.909802712267265e-05,1,1.1874423460793526
France→Paris,1,pos,orig,79,raw,0.09506114572286606,12366, Paris,0.09506114572286606,1,1.1874423460793526
France→Paris,1,pos,orig,80,norm,0.5168690085411072,12366, Paris,0.5168690085411072,1,0.19269499445850655
France→Paris,1,pos,orig,80,raw,0.33153122663497925,12366, Paris,0.33153122663497925,1,0.19269499445850655
France→Paris,1,pos,no_filler,34,norm,2.3614158635609783e-05,117398, ciz,1.4190380170475692e-05,485,0.01015357421971088
France→Paris,1,pos,no_filler,34,raw,1.4520420336339157e-05,70577, quits,1.1212391655135434e-05,186,0.01015357421971088
France→Paris,1,pos,no_filler,35,norm,2.2897249436937273e-05,117398, ciz,1.3725177268497646e-05,903,0.010849572556186378
France→Paris,1,pos,no_filler,35,raw,1.4024228221387602e-05,2785,ling,1.0853349522221833e-05,469,0.010849572556186378
France→Paris,1,pos,no_filler,36,norm,2.009207491937559e-05,117398, ciz,1.2074156074959319e-05,1640,0.005838799576069444
France→Paris,1,pos,no_filler,36,raw,1.4228317013476044e-05,70577, quits,1.0782992831082083e-05,619,0.005838799576069444
France→Paris,1,pos,no_filler,37,norm,2.4510423827450722e-05,2785,ling,1.3946935723652132e-05,484,0.00770639210034295
France→Paris,1,pos,no_filler,37,raw,1.57634167408105e-05,2785,ling,1.1516348422446754e-05,199,0.00770639210034295
France→Paris,1,pos,no_filler,38,norm,3.894023029715754e-05,8753, French,3.218554047634825e-05,3,0.00739906380590172
France→Paris,1,pos,no_filler,38,raw,2.288672112626955e-05,8753, French,2.0727589799207635e-05,3,0.00739906380590172
France→Paris,1,pos,no_filler,39,norm,3.644570824690163e-05,8753, French,3.0665603844681755e-05,3,0.006413931730193265
France→Paris,1,pos,no_filler,39,raw,2.2865320715936832e-05,8753, French,2.101384598063305e-05,3,0.006413931730193265
France→Paris,1,pos,no_filler,40,norm,2.9504433769034222e-05,8753, French,2.8095868401578628e-05,3,0.0036921974475180685
France→Paris,1,pos,no_filler,40,raw,2.2295209419098683e-05,12366, Paris,2.2295209419098683e-05,1,0.0036921974475180685
France→Paris,1,pos,no_filler,41,norm,2.936144119303208e-05,8753, French,2.8133428713772446e-05,2,0.004508954477188455
France→Paris,1,pos,no_filler,41,raw,2.3203361706691794e-05,12366, Paris,2.3203361706691794e-05,1,0.004508954477188455
France→Paris,1,pos,no_filler,42,norm,2.500363734725397e-05,12366, Paris,2.500363734725397e-05,1,0.002763363657437022
France→Paris,1,pos,no_filler,42,raw,2.7380754545447417e-05,12366, Paris,2.7380754545447417e-05,1,0.002763363657437022
France→Paris,1,pos,no_filler,43,norm,2.873456833185628e-05,12366, Paris,2.873456833185628e-05,1,0.0031676073667237866
France→Paris,1,pos,no_filler,43,raw,3.085513526457362e-05,12366, Paris,3.085513526457362e-05,1,0.0031676073667237866
France→Paris,1,pos,no_filler,44,norm,4.6312685299199075e-05,12366, Paris,4.6312685299199075e-05,1,0.004653975824395984
France→Paris,1,pos,no_filler,44,raw,3.532816481310874e-05,12366, Paris,3.532816481310874e-05,1,0.004653975824395984
France→Paris,1,pos,no_filler,45,norm,2.9087359507684596e-05,12366, Paris,2.9087359507684596e-05,1,0.004372296122282746
France→Paris,1,pos,no_filler,45,raw,3.7082176277181134e-05,12366, Paris,3.7082176277181134e-05,1,0.004372296122282746
France→Paris,1,pos,no_filler,46,norm,1.8481356164556928e-05,330," """,1.72337495314423e-05,2,0.010447383737264171
France→Paris,1,pos,no_filler,46,raw,4.3468600779306144e-05,12366, Paris,4.3468600779306144e-05,1,0.010447383737264171
France→Paris,1,pos,no_filler,76,norm,0.00010947647388093174,12366, Paris,0.00010947647388093174,1,0.1832972389782533
France→Paris,1,pos,no_filler,76,raw,0.004157581832259893,12366, Paris,0.004157581832259893,1,0.1832972389782533
France→Paris,1,pos,no_filler,77,norm,0.0001277767587453127,12366, Paris,0.0001277767587453127,1,0.2699027144558887
France→Paris,1,pos,no_filler,77,raw,0.008011896163225174,12366, Paris,0.008011896163225174,1,0.2699027144558887
France→Paris,1,pos,no_filler,78,norm,7.424009527312592e-05,330," """,6.854753155494109e-05,2,0.4188197186177496
France→Paris,1,pos,no_filler,78,raw,0.006682406645268202,330," """,0.004332541488111019,2,0.4188197186177496
France→Paris,1,pos,no_filler,79,norm,4.80791277368553e-05,12366, Paris,4.80791277368553e-05,1,0.6474841965736091
France→Paris,1,pos,no_filler,79,raw,0.020960509777069092,12366, Paris,0.020960509777069092,1,0.6474841965736091
France→Paris,1,pos,no_filler,80,norm,0.748054027557373,12366, Paris,0.748054027557373,1,1.1359660468669546
France→Paris,1,pos,no_filler,80,raw,0.22124190628528595,12366, Paris,0.22124190628528595,1,1.1359660468669546
Italy→Rome,2,pos,orig,40,norm,2.5877283405861817e-05,5042, simply,1.6586993297096342e-05,42,0.0023181291261604826
Italy→Rome,2,pos,orig,40,raw,2.1620937332045287e-05,5042, simply,1.5320954844355583e-05,19,0.0023181291261604826
Italy→Rome,2,pos,orig,41,norm,2.51703222602373e-05,330," """,1.5437630281667225e-05,111,0.0028216165661999215
Italy→Rome,2,pos,orig,41,raw,2.0081295588170178e-05,5042, simply,1.5136362890189048e-05,42,0.0028216165661999215
Italy→Rome,2,pos,orig,42,norm,2.2977948901825584e-05,330," """,1.479881666455185e-05,60,0.00251170718838129
Italy→Rome,2,pos,orig,42,raw,2.3077578589436598e-05,5042, simply,1.7242089597857557e-05,18,0.00251170718838129
Italy→Rome,2,pos,orig,43,norm,2.2311631255433895e-05,330," """,1.7171681975014508e-05,19,0.0030316389578432176
Italy→Rome,2,pos,orig,43,raw,2.3618262275704183e-05,15704, Italy,2.0358940673759207e-05,5,0.0030316389578432176
Italy→Rome,2,pos,orig,44,norm,3.01817744912114e-05,330," """,2.5937624741345644e-05,5,0.0031282817869052073
Italy→Rome,2,pos,orig,44,raw,2.416740062471945e-05,15704, Italy,2.386677442700602e-05,2,0.0031282817869052073
Italy→Rome,2,pos,orig,45,norm,2.7724092433345504e-05,330," """,2.016505823121406e-05,4,0.004737473737293493
Italy→Rome,2,pos,orig,45,raw,2.8604394174180925e-05,330," """,2.839255284925457e-05,2,0.004737473737293493
Italy→Rome,2,pos,orig,46,norm,1.8908223864855245e-05,330," """,1.3253729775897227e-05,28,0.014245567508798134
Italy→Rome,2,pos,orig,46,raw,3.3754429750842974e-05,330," """,3.1618914363207296e-05,3,0.014245567508798134
Italy→Rome,2,pos,orig,47,norm,2.804782343446277e-05,330," """,2.398902506683953e-05,4,0.00428161491057918
Italy→Rome,2,pos,orig,47,raw,3.6201301554683596e-05,22463, Rome,3.6201301554683596e-05,1,0.00428161491057918
Italy→Rome,2,pos,orig,48,norm,2.928427784354426e-05,330," """,2.564703936513979e-05,3,0.005083125946973472
Italy→Rome,2,pos,orig,48,raw,4.199878821964376e-05,22463, Rome,4.199878821964376e-05,1,0.005083125946973472
Italy→Rome,2,pos,orig,49,norm,2.9615237508551218e-05,330," """,2.8997979825362563e-05,2,0.005990269264973484
Italy→Rome,2,pos,orig,49,raw,5.1510203775251284e-05,22463, Rome,5.1510203775251284e-05,1,0.005990269264973484
Italy→Rome,2,pos,orig,50,norm,2.6177587642450817e-05,330," """,2.2521473511005752e-05,3,0.012212306649815959
Italy→Rome,2,pos,orig,50,raw,5.522271021618508e-05,22463, Rome,5.522271021618508e-05,1,0.012212306649815959
Italy→Rome,2,pos,orig,51,norm,3.04238546959823e-05,22463, Rome,3.04238546959823e-05,1,0.010596828599177193
Italy→Rome,2,pos,orig,51,raw,7.679591362830251e-05,22463, Rome,7.679591362830251e-05,1,0.010596828599177193
Italy→Rome,2,pos,orig,52,norm,5.040352698415518e-05,22463, Rome,5.040352698415518e-05,1,0.006908295188291178
Italy→Rome,2,pos,orig,52,raw,8.65239926497452e-05,22463, Rome,8.65239926497452e-05,1,0.006908295188291178
Italy→Rome,2,pos,orig,53,norm,3.7878384318901226e-05,22463, Rome,3.7878384318901226e-05,1,0.01150281909597064
Italy→Rome,2,pos,orig,53,raw,9.791217598831281e-05,22463, Rome,9.791217598831281e-05,1,0.01150281909597064
Italy→Rome,2,pos,orig,54,norm,3.0299899663077667e-05,22463, Rome,3.0299899663077667e-05,1,0.02073783464923049
Italy→Rome,2,pos,orig,54,raw,0.00014193014067132026,22463, Rome,0.00014193014067132026,1,0.02073783464923049
Italy→Rome,2,pos,orig,55,norm,3.4105993108823895e-05,22463, Rome,3.4105993108823895e-05,1,0.019750373417855856
Italy→Rome,2,pos,orig,55,raw,0.0001771603274391964,22463, Rome,0.0001771603274391964,1,0.019750373417855856
Italy→Rome,2,pos,orig,76,norm,9.313094051321968e-05,330," """,7.317213021451607e-05,3,0.3161609310541211
Italy→Rome,2,pos,orig,76,raw,0.008618663065135479,330," """,0.0046064346097409725,3,0.3161609310541211
Italy→Rome,2,pos,orig,77,norm,0.0001474553282605484,330," """,8.346141112269834e-05,3,0.5007832103659469
Italy→Rome,2,pos,orig,77,raw,0.03472839668393135,330," """,0.008041894994676113,3,0.5007832103659469
Italy→Rome,2,pos,orig,78,norm,0.00013215781655162573,330," """,7.88218094385229e-05,3,0.9271165070345908
Italy→Rome,2,pos,orig,78,raw,0.09286973625421524,330," """,0.016511764377355576,3,0.9271165070345908
Italy→Rome,2,pos,orig,79,norm,5.500596671481617e-05,330," """,4.6377317630685866e-05,3,1.7854970519641447
Italy→Rome,2,pos,orig,79,raw,0.1279997080564499,330," """,0.040864720940589905,3,1.7854970519641447
Italy→Rome,2,pos,orig,80,norm,0.2729361355304718,22463, Rome,0.2729361355304718,1,0.06093755928648245
Italy→Rome,2,pos,orig,80,raw,0.3174944818019867,330," """,0.21161797642707825,2,0.06093755928648245
Italy→Rome,2,pos,no_filler,40,norm,2.533159204176627e-05,15155, Italian,1.8462931620888412e-05,21,0.003674652529901142
Italy→Rome,2,pos,no_filler,40,raw,1.9476745364954695e-05,15155, Italian,1.5971190805430524e-05,14,0.003674652529901142
Italy→Rome,2,pos,no_filler,41,norm,2.451968794048298e-05,26997,anas,2.0502135157585144e-05,14,0.0043715342928840025
Italy→Rome,2,pos,no_filler,41,raw,2.020812826231122e-05,6864, capital,1.8477692719898187e-05,6,0.0043715342928840025
Italy→Rome,2,pos,no_filler,42,norm,2.445220343361143e-05,6864, capital,1.941397385962773e-05,8,0.0030231405963845673
Italy→Rome,2,pos,no_filler,42,raw,2.6635631002136506e-05,6864, capital,2.213005063822493e-05,3,0.0030231405963845673
Italy→Rome,2,pos,no_filler,43,norm,2.5107978217420168e-05,6864, capital,2.1690706489607692e-05,6,0.003272095224713317
Italy→Rome,2,pos,no_filler,43,raw,2.7276966648059897e-05,6864, capital,2.511782258807216e-05,3,0.003272095224713317
Italy→Rome,2,pos,no_filler,44,norm,3.904255936504342e-05,6864, capital,3.19973478326574e-05,3,0.004490412933545924
Italy→Rome,2,pos,no_filler,44,raw,3.0352366593433544e-05,6864, capital,2.715465598157607e-05,3,0.004490412933545924
Italy→Rome,2,pos,no_filler,45,norm,2.5392255338374525e-05,6864, capital,2.320596104254946e-05,2,0.0047058514350769385
Italy→Rome,2,pos,no_filler,45,raw,3.1365783797809854e-05,6864, capital,3.094791463809088e-05,2,0.0047058514350769385
Italy→Rome,2,pos,no_filler,46,norm,1.792581497284118e-05,330," """,1.4703875422128476e-05,18,0.01197021016559398
Italy→Rome,2,pos,no_filler,46,raw,3.4735636290861294e-05,22463, Rome,3.4735636290861294e-05,1,0.01197021016559398
Italy→Rome,2,pos,no_filler,47,norm,2.924610635091085e-05,22463, Rome,2.924610635091085e-05,1,0.0037972083074361016
Italy→Rome,2,pos,no_filler,47,raw,4.0901551983552054e-05,22463, Rome,4.0901551983552054e-05,1,0.0037972083074361016
Italy→Rome,2,pos,no_filler,48,norm,3.2287909562001005e-05,22463, Rome,3.2287909562001005e-05,1,0.004005831324619447
Italy→Rome,2,pos,no_filler,48,raw,4.831431942875497e-05,22463, Rome,4.831431942875497e-05,1,0.004005831324619447
Italy→Rome,2,pos,no_filler,49,norm,3.633675805758685e-05,22463, Rome,3.633675805758685e-05,1,0.004698477343017581
Italy→Rome,2,pos,no_filler,49,raw,5.7725843362277374e-05,22463, Rome,5.7725843362277374e-05,1,0.004698477343017581
Italy→Rome,2,pos,no_filler,50,norm,2.759812559816055e-05,22463, Rome,2.759812559816055e-05,1,0.00918649629149964
Italy→Rome,2,pos,no_filler,50,raw,6.301522807916626e-05,22463, Rome,6.301522807916626e-05,1,0.00918649629149964
Italy→Rome,2,pos,no_filler,51,norm,4.3800675484817475e-05,22463, Rome,4.3800675484817475e-05,1,0.0076996968694894394
Italy→Rome,2,pos,no_filler,51,raw,0.0001067265693563968,22463, Rome,0.0001067265693563968,1,0.0076996968694894394
Italy→Rome,2,pos,no_filler,76,norm,7.387141522485763e-05,46601, Roma,6.107141962274909e-05,3,0.22346436752870893
Italy→Rome,2,pos,no_filler,76,raw,0.002800001297146082,330," """,0.001811389927752316,3,0.22346436752870893
Italy→Rome,2,pos,no_filler,77,norm,9.413500083610415e-05,330," """,6.912446406204253e-05,4,0.34974864831750635
Italy→Rome,2,pos,no_filler,77,raw,0.0078071970492601395,330," """,0.0032994947396218777,4,0.34974864831750635
Italy→Rome,2,pos,no_filler,78,norm,9.8706892458722e-05,330," """,7.084399840096012e-05,3,0.5908395607288073
Italy→Rome,2,pos,no_filler,78,raw,0.023593438789248466,330," """,0.007580063305795193,2,0.5908395607288073
Italy→Rome,2,pos,no_filler,79,norm,3.9819544326746836e-05,330," """,3.8922073144931346e-05,2,0.9093332429614002
Italy→Rome,2,pos,no_filler,79,raw,0.023641865700483322,330," """,0.016599740833044052,3,0.9093332429614002
Italy→Rome,2,pos,no_filler,80,norm,0.5226457118988037,46601, Roma,0.26018431782722473,2,0.23803619956233843
Italy→Rome,2,pos,no_filler,80,raw,0.3455473780632019,46601, Roma,0.18641149997711182,2,0.23803619956233843
Japan→Tokyo,3,pos,orig,53,norm,3.080847091041505e-05,330," """,1.9376082491362467e-05,23,0.008610089719060637
