layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
10,16,⟨NEXT⟩,15.944602012634277,诉讼代理人,3.6025037843501195e-05, marketing,3.211965668015182e-05, Marketing,3.2010058930609375e-05,寂寞,2.992419649672229e-05,在内,2.907441921706777e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999840846630832,False,False,False
11,16,⟨NEXT⟩,15.947600364685059,诉讼代理人,3.401331196073443e-05,ordial,3.017829658347182e-05,囊,3.0119412258500233e-05,issors,2.923552892752923e-05,站着,2.860015410988126e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998478532961599,False,False,False
12,16,⟨NEXT⟩,15.942233085632324, Marketing,3.445533729973249e-05,诉讼代理人,3.440490036155097e-05,ALE,3.430425567785278e-05,召,3.1633437174605206e-05, marketing,3.160255801049061e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998335995114758,False,False,False
13,16,⟨NEXT⟩,15.937570571899414,避,3.462229869910516e-05, bin,3.4068893000949174e-05,追,3.276373172411695e-05,缘故,3.271577224950306e-05,跟上,3.224003376089968e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998335892705654,False,False,False
14,16,⟨NEXT⟩,15.932526588439941,避,3.760548133868724e-05,站着,3.5396147723076865e-05,的人民,3.4441396564943716e-05, jo,3.439098145463504e-05,T,3.407340045669116e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999824092592462,False,False,False
15,16,⟨NEXT⟩,15.93404483795166,的人民,3.647563426056877e-05,诉讼代理人,3.5875080357072875e-05,MOD,3.4975659218616784e-05, jo,3.418213236727752e-05,追,3.416544495848939e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999824326048838,False,False,False
16,16,⟨NEXT⟩,15.930307388305664,诉讼代理人,4.435589289641939e-05, jo,4.228337638778612e-05,astrous,3.9182184991659597e-05,的人民,3.8896254409337416e-05,奶,3.844310049316846e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997968391908216,False,False,False
17,16,⟨NEXT⟩,15.930441856384277, jo,4.0757920942269266e-05,utm,4.006729432148859e-05,fing,3.983321221312508e-05,的人民,3.956184445996769e-05,奶,3.8120633689686656e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998016590943735,False,False,False
18,16,⟨NEXT⟩,15.926587104797363,ERE,4.441187047632411e-05,MDM,4.237810571794398e-05,的人民,4.20483156631235e-05,ibo,4.155843998887576e-05,uation,4.0476981666870415e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997891262864869,False,False,False
19,16,⟨NEXT⟩,15.929062843322754,ibo,4.346582500147633e-05,的人民,4.09121930715628e-05,ncase,4.059381171828136e-05,MDM,4.043554872623645e-05,fing,3.961475522373803e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997949778662587,False,False,False
20,16,⟨NEXT⟩,15.925975799560547,MDM,4.601046020979993e-05,实施例,4.5385691919364035e-05,ncase,4.429106047609821e-05,fing,4.3307332816766575e-05,EMENT,4.0922554035205394e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997800829005428,False,False,False
21,16,⟨NEXT⟩,15.911840438842773,MDM,6.380052218446508e-05,fing,4.6223845856729895e-05,tons,4.515306864050217e-05,ibo,4.387083026813343e-05,astrous,4.3253992771496996e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997576977402787,False,False,False
22,16,⟨NEXT⟩,15.90977668762207,MDM,6.12371222814545e-05,tons,4.978542710887268e-05,astrous,4.887019167654216e-05,RESS,4.8348025302402675e-05,fing,4.7274188545998186e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997444850450847,False,False,False
23,16,⟨NEXT⟩,15.883040428161621,.,0.00010528606071602553,",",7.710418867645785e-05, ,7.400569302262738e-05,MDM,6.111368566052988e-05,T,6.0283822676865384e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996222065492475,False,False,False
24,16,⟨NEXT⟩,15.894952774047852,fing,6.992513954173774e-05,tons,6.237518391571939e-05,ncase,5.1862556574633345e-05,astrous,5.1008664740948007e-05,gence,5.056231384514831e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997142661413818,False,False,False
25,16,⟨NEXT⟩,15.899674415588379,fing,6.317573570413515e-05,tons,5.5643606174271554e-05,踊,5.237452933215536e-05,astrous,5.2068542572669685e-05,ckets,5.031892578699626e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997264186604298,False,False,False
26,16,⟨NEXT⟩,15.891592979431152,fing,8.089640323305503e-05,ckets,6.852192018413916e-05,tons,6.374483200488612e-05,nacc,6.00584244239144e-05,毫,5.6640485126990825e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999670137935027,False,False,False
27,16,⟨NEXT⟩,15.894462585449219,fing,6.872940139146522e-05,MDM,5.971314021735452e-05,CHA,5.787596455775201e-05,tons,5.653526750393212e-05,摆,5.5767581216059625e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997013786451134,False,False,False
28,16,⟨NEXT⟩,15.887832641601562,MDM,8.52694793138653e-05,CHA,6.449061766033992e-05,ckets,6.195947935339063e-05,敬畏,6.09988892392721e-05,fing,6.03471344220452e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996669344000111,False,False,False
29,16,⟨NEXT⟩,15.883323669433594,MDM,7.0170994149521e-05,ckets,6.787935853935778e-05,判决如下,6.781309639336541e-05,ANE,6.547046359628439e-05,TOD,6.23504602117464e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996663156271097,False,False,False
30,16,⟨NEXT⟩,15.88070297241211,ANE,7.250914495671168e-05,etimes,7.24383644410409e-05,MDM,6.84494516463019e-05,交,5.9295936807757244e-05,雇,5.7640216255094856e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996696668858931,False,False,False
31,16,⟨NEXT⟩,15.872231483459473,MDM,9.714948100736365e-05,ANE,7.079898205120116e-05,etimes,6.612091965507716e-05,交,6.490537634817883e-05,Comments,6.446319457609206e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996365620463621,False,False,False
32,16,⟨NEXT⟩,15.863729476928711,MDM,0.0001149521121988073,交,8.762192737776786e-05,避,8.056360093178228e-05,ainer,7.356921560131013e-05,arters,6.844024755991995e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995748528963304,False,False,False
33,16,⟨NEXT⟩,15.850503921508789,MDM,0.00010466350795468315,交,9.765243157744408e-05,ainer,8.215132402256131e-05,角,7.785530760884285e-05,明了,7.785530760884285e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995598221212276,False,False,False
34,16,⟨NEXT⟩,15.838944435119629,aday,8.643477485748008e-05,geries,8.385730325244367e-05,itled,8.279943722300231e-05,自有,8.231570245698094e-05,@{},8.033037738641724e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995842624048237,False,False,False
35,16,⟨NEXT⟩,15.834882736206055,日,0.00010013484279625118,geries,9.480576409259811e-05,踊,8.750991401029751e-05,ibo,8.750991401029751e-05,ibu,7.905862003099173e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995509809450596,False,False,False
36,16,⟨NEXT⟩,15.822843551635742,geries,0.00011426162382122129,ce,0.00011238035949645564,@{},0.00010892278078244999,踊,9.830748604144901e-05,baidu,9.491141099715605e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994712163388613,False,False,False
37,16,⟨NEXT⟩,15.802404403686523,踊,0.00014222852769307792,tons,0.00013492253492586315,MDM,0.00013205471623223275,geries,0.0001307713973801583," """,0.00012165452062617987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993383683031425,False,False,False
38,16,⟨NEXT⟩,15.775529861450195,什么呢,0.0002502194547560066,____________,0.0002473043277859688," """,0.00024063370074145496, ‘,0.000179173395736143,MDM,0.00016218613018281758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989204829907976,False,False,False
39,16,⟨NEXT⟩,15.74168586730957, simply,0.0003905944467987865, capital,0.0002977295371238142, Germany,0.00028023781487718225, German,0.0002764324890449643," """,0.0002642894396558404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9984907162724994,False,False,False
40,16,⟨NEXT⟩,15.738506317138672, capital,0.0003250502049922943," """,0.00030955986585468054,什么呢,0.0002891056356020272, Germany,0.00027586653595790267, German,0.00025265541626140475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9985477623413317,False,False,False
41,16,⟨NEXT⟩,15.705315589904785," """,0.0006500903400592506,什么呢,0.0004802836920134723, capital,0.0004189108731225133, ',0.0003777159727178514,city,0.000368966197129339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9977040329249576,False,False,False
42,16,⟨NEXT⟩,15.659416198730469," """,0.002226725686341524, ',0.0011688272934406996, ‘,0.0008754112641327083, “,0.0008001906098797917, capital,0.0006367227178998291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9942921224283054,False,False,False
43,16,⟨NEXT⟩,15.591911315917969," """,0.004955163225531578, ',0.0018300373340025544, “,0.0017258893931284547, ‘,0.0012976906727999449, enough,0.001067451317794621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9891237680567428,False,False,False
44,16,⟨NEXT⟩,15.336526870727539, Berlin,0.011875915341079235,柏林,0.004437705967575312, capital,0.0032340369652956724, Frankfurt,0.003221428720280528," """,0.003183897817507386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9740470151882619,False,False,True
45,16,⟨NEXT⟩,15.233376502990723, Berlin,0.0122962212190032, capital,0.007724895142018795," """,0.005629620514810085,柏林,0.005206547677516937, ',0.002669652458280325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9664730629883707,False,False,True
46,16,⟨NEXT⟩,14.680031776428223, Berlin,0.049921829253435135,柏林,0.023035140708088875, capital,0.008213432505726814, Frankfurt,0.0035741939209401608, Germany,0.00291717192158103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.912338231690228,False,False,True
47,16,⟨NEXT⟩,14.624910354614258, Berlin,0.057530779391527176,柏林,0.025931155309081078, capital,0.006305249873548746, Frankfurt,0.003976671490818262, Germany,0.0022133509628474712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9040427929721773,False,False,True
48,16,⟨NEXT⟩,14.951640129089355, Berlin,0.040797095745801926,柏林,0.014949901960790157, capital,0.006354962009936571, Frankfurt,0.002754672197625041, Capital,0.0021621668711304665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9329812012147158,False,False,True
49,16,⟨NEXT⟩,14.578598022460938, Berlin,0.06324310600757599,柏林,0.024287331849336624, capital,0.005356099922209978, Frankfurt,0.0036099895369261503, Capital,0.0015526372008025646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9019508354831487,False,False,True
50,16,⟨NEXT⟩,14.53791618347168, Berlin,0.06891040503978729,柏林,0.022635646164417267, capital,0.00433699693530798, Frankfurt,0.003539753844961524, Capital,0.0014583978336304426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8991188001818955,False,False,True
51,16,⟨NEXT⟩,14.600798606872559, Berlin,0.06700089573860168,柏林,0.020038887858390808, capital,0.00341488397680223, Frankfurt,0.002701395656913519,Ber,0.001717111561447382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9051268252078444,False,False,True
52,16,⟨NEXT⟩,14.864394187927246, Berlin,0.047687940299510956,柏林,0.018747959285974503, capital,0.003120883135125041, Frankfurt,0.0022391241509467363,Ber,0.0016317915869876742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9265723015414551,False,False,True
53,16,⟨NEXT⟩,14.878479957580566, Berlin,0.04426753520965576,柏林,0.017608409747481346," """,0.0028299286495894194, capital,0.002617256250232458, ',0.002195358509197831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9304815116338432,False,False,True
54,16,⟨NEXT⟩,14.906534194946289, Berlin,0.04233524203300476,柏林,0.017855985090136528,Ber,0.0028697175439447165," """,0.0024354979395866394, capital,0.0023605655878782272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9321429918054491,False,False,True
55,16,⟨NEXT⟩,14.93298053741455, Berlin,0.04074631258845329,柏林,0.017052069306373596,Ber,0.0028275102376937866," """,0.002625254448503256, Frankfurt,0.0018908997299149632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9348579536890611,False,False,True
56,16,⟨NEXT⟩,15.048603057861328, Berlin,0.0264544989913702,柏林,0.011647758074104786,Ber,0.0046150945127010345," """,0.003886299440637231, capital,0.0037962738424539566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9496000751387328,False,False,True
57,16,⟨NEXT⟩,14.691316604614258, Berlin,0.04387230798602104,柏林,0.01857670582830906,Ber,0.009637467563152313," """,0.003803686937317252, capital,0.0032789830584079027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9208308486267924,False,False,True
58,16,⟨NEXT⟩,14.847578048706055, Berlin,0.03145710378885269,柏林,0.011939769610762596,Ber,0.007270180154591799," """,0.00432429788634181,:,0.002858186373487115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.942150462185964,False,False,True
59,16,⟨NEXT⟩,14.08617115020752, ,0.028973978012800217,.,0.026484359055757523, Berlin,0.01363297924399376,:,0.012857124209403992," """,0.011615444906055927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9064361145719886,False,False,False
60,16,⟨NEXT⟩,2.9560742378234863, Berlin,0.5609990954399109," """,0.13221201300621033,:,0.05866872891783714, ,0.04258893057703972, ',0.03189763426780701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17363359779119492,False,False,True
