layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
3,7, plain,2.1874553279843667e-09, plain,1.0, Plain,6.224144116773189e-11,plain,1.879528650772233e-12,Plain,9.357622912219837e-14,PLAIN,2.411232316926477e-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,8, text,1.4451015495353658e-08, text,1.0, Text,4.5990555808117506e-10, texts,3.098819161342914e-12,text,1.1399918552548738e-12,Text,5.384939998250016e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,9,.,15.795225143432617,%.,0.009590117260813713,}$.,0.002834833227097988,</tr>,0.002834833227097988,].,0.0025811451487243176,€.,0.0021066691260784864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9800524020101875
3,10, The,0.00036354843177832663, The,0.9999785423278809,The,2.1444948288262822e-05, THE,1.783208997130359e-11, This,1.3887646241328433e-11, Our,1.0815709439171428e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2681295458172315e-08
3,11, capital,1.1919361331269585e-10, capital,1.0,capital,3.098819161342914e-12,Capital,7.68120477976069e-15, Capital,7.68120477976069e-15, CAPITAL,1.903980345736795e-17, capitale,1.9287498933537385e-22,CAPITAL,7.095473783060257e-23, capitals,2.142647587206589e-24, capitol,5.90009059760205e-29, capitales,2.1705219940814765e-29, capitalize,1.7816729014961325e-30,资本,8.870427308098834e-32, capitalized,8.870427308098834e-32, kapital,1.6246755378554462e-33, Hauptstadt,9.854154449263851e-34,資本,8.088783257874516e-35, Capitals,1.8048514720778033e-35, capitalization,5.1709859456893004e-36, Kapital,4.0271676663933825e-36,kapital,2.0050087834260406e-37,0.0
3,12, of,0.002034771954640746, of,0.9999245405197144,ConstraintMaker,5.093346771900542e-06,发表于,2.56109547080996e-06,CloseOperation,1.4592682191505446e-06, createState,1.4592682191505446e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.488650160463294e-05
3,13, Germany,0.00018278267816640437, Germany,0.9999898672103882,Germany,1.012999018712435e-05, germany,3.398233472395873e-09, Alemania,4.847319420853147e-11, GERMANY,6.560134380162452e-12, German,5.109037325146115e-12, Germans,5.675627611119449e-14,germany,2.0879467181903963e-14, Allemagne,5.982067698996878e-15,German,1.7138911241555612e-15, Tyskland,1.039527431385826e-15,GERMANY,6.305052796729731e-16,德国,4.910380226548819e-16, Alemanha,3.8242081730653567e-16, Deutschland,6.645477058766908e-17, Duitsland,6.645477058766908e-17, Германия,4.030685688848393e-17, Германии,4.030685688848393e-17, german,1.1548107231633372e-17,Allemagne,4.248311117746807e-18,0.0
3,14, is,7.438076181642828e-07, is,1.0, adalah,3.850741947530878e-09,的是,2.998960857425459e-09, является,2.335593052293916e-09, está,1.8189616479702408e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,15, called,1.1530722076713573e-05, called,0.9999995231628418,called,3.05902176478412e-07, Called,1.8553906500073936e-07, CALLED,1.2501523150021399e-09,Called,1.2501523150021399e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,16, simply,0.00028912731795571744, simply,0.9999833106994629,simply,1.6701422282494605e-05, Simply,6.22404003336463e-11,Simply,6.22404003336463e-11, simplemente,1.2663954866048207e-14, simplesmente,8.532906016754885e-17, semplicemente,3.1390802797227955e-17, simplement,1.903948582001273e-17, просто,9.47920134061907e-19, einfach,1.1698263225947365e-22, Simplemente,4.3035508357096215e-23, Просто,4.780813123039486e-25, merely,1.758762922999917e-25,Просто,6.819463710322543e-27, פשוט,2.7869587548165293e-29, jednod,1.690376073273417e-29, gewoon,5.1044934702819e-31,Einfach,4.1900231648831503e-32, Einfach,2.5413779380490945e-32, simpel,1.9792268582535184e-32,0.0
4,0,<bos>,1.1558389913828018e-17,<bos>,1.0,The,1.6472656956609696e-19,<h1>,5.636633260547942e-21,<strong>,2.6625570669018152e-21,',1.8299470718369496e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,1,Give,0.010515877045691013,Give,0.9990890026092529, Give,0.0009110512328334153,give,1.5216105708759642e-08, give,2.2876488897649594e-11, GIVE,1.038590930583518e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,2, the,1.2350069284439087, the,0.8337865471839905, Give,0.06844136863946915,Give,0.025178171694278717, The,0.023652704432606697, give,0.01625625044107437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03268495760858059
4,3, city,9.165280978606916e-09, city,1.0,city,2.789468100949932e-10,City,5.1090889331695255e-12, City,3.098819161342914e-12, CITY,3.4424770840998584e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,4, name,5.719555247196695e-06, name,0.9999997615814209, Name,1.4449800289639825e-07, names,8.764246217651817e-08,name,7.582558469998446e-10, NAME,4.599054470588726e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.059952679076218e-09
4,5, only,2.773864480332122e-06, only,0.9999998807907104,only,1.1253516163378663e-07,Only,1.0261878152784121e-10, Only,2.2897345478001263e-11, ONLY,7.287723755629999e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.548538933337511e-09
4,6,",",9.336910247802734, Turquía,0.042868372052907944, Bélgica,0.03553913161158562, adelantado,0.03553913161158562, Dinamarca,0.027677902951836586, Construcción,0.02442566119134426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83394980058074
4,7, plain,2.2352306672246414e-09, plain,1.0, Plain,6.224144116773189e-11,plain,3.098819161342914e-12,Plain,1.5428111533547645e-13,PLAIN,2.9374821418009058e-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,8, text,2.528419997815945e-07, text,1.0, Text,9.23744991609965e-09,Text,1.3176514046531196e-10,text,4.8473686869998645e-11, texts,8.423464183116014e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,9,.,12.483894348144531,].,0.03247244656085968,',0.025289567187428474,</b>,0.014409561641514301,D,0.013536529615521431, colspan,0.012325150892138481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9019667441025376
4,10, The,0.008447201922535896, The,0.9992903470993042,The,0.0007096704212017357,the,4.641585338305276e-09, THE,1.5069020475877437e-09, This,6.68683775018053e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,11, capital,8.174350085710103e-10, capital,1.0,capital,2.2897348947448215e-11,Capital,9.357622912219837e-14, Capital,9.357622912219837e-14, CAPITAL,8.533048291820244e-17,CAPITAL,3.179970757931434e-22, capitale,3.179970757931434e-22, capitals,5.82432020201049e-24, capitales,9.727604926320145e-29, capitol,5.90009059760205e-29, capitalize,7.984904797113095e-30, capitalized,1.08063919775613e-30,资本,2.411232316926477e-31, Hauptstadt,5.380186509709349e-32, kapital,1.20048176076932e-32, Capitals,8.088783257874516e-35, Kapital,6.29955056431282e-35,資本,6.29955056431282e-35, capitalization,1.405619611404976e-35, столи,6.639676956165401e-36,0.0
4,12, of,0.015409761108458042, of,0.9992333650588989, Hauptstadt,0.00013973443128634244, capitale,7.026288221823052e-05,jątk,4.829092722502537e-05, capital,2.2811018425272778e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004855356819462031
4,13, Germany,0.0011338603217154741, Germany,0.9999251365661621,Germany,7.48462334740907e-05, Alemania,9.735472428218372e-10, germany,4.598711411674117e-10, German,7.991361739012603e-11, GERMANY,3.098587142078002e-12,germany,1.5426956858233948e-13, Germans,1.5426956858233948e-13,German,7.287178944038325e-14, Allemagne,1.6259891789114148e-14, Tyskland,1.6259891789114148e-14, Alemanha,2.8255458462198143e-15, Duitsland,6.304644632728273e-16, Deutschland,4.910062589193599e-16,德国,4.910062589193599e-16,GERMANY,2.3193493219408694e-16, Германия,8.532409708387353e-17, Германии,6.645046924848381e-17,Allemagne,5.175167490420842e-17, german,5.454586537081356e-18,1.568351448710814e-08
4,14, is,4.731619992526248e-05, is,0.9999983310699463, are,6.893603767821332e-07, was,3.256307934407232e-07, está,1.1979287251051574e-07, has,1.1253499110353005e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2161101987403526e-07
4,15, called,8.78036007634364e-06, called,0.9999996423721313,called,3.0590220490012143e-07, Called,6.825601417403959e-08, CALLED,4.5990539154772136e-10,Called,1.6918974554691601e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,16, simply,0.0002891830517910421, simply,0.9999833106994629,simply,1.6701422282494605e-05,Simply,1.2501319979207892e-09, Simply,7.582433569908176e-10, simplemente,3.442419485859445e-14, simplesmente,2.319484317816838e-16, semplicemente,1.4068383455836475e-16, simplement,3.1390802797227955e-17, просто,2.5767141370121373e-18, einfach,1.4251403089106265e-21, Simplemente,1.9287177078288054e-22, Просто,9.602519809329497e-24, merely,2.7511677897459305e-24,Просто,8.307807272054235e-26, פשוט,5.597756309372819e-28, jednod,4.359537429527378e-28, gewoon,3.771738569980617e-30, Einfach,6.554298831823375e-31,Einfach,2.411192115019679e-31, simpel,2.411192115019679e-31,0.0
5,0,<bos>,1.0373490511028649e-08,<bos>,1.0,The,2.151006976702785e-11,ⓧ,7.433680407342713e-12,',6.1627378547535194e-12,"

",3.511422055901825e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5,1,Give,0.02498641051352024,Give,0.9975269436836243, Give,0.002472622087225318,give,5.031004093325464e-07, give,5.588940421574762e-09, GIVE,1.1371726043457597e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
