layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
25,16,⟨NEXT⟩,0.08677106252366926, simply,0.9917145371437073, plain,0.0032993704080581665,Simply,0.003081757575273514, straight,0.0010313326492905617,simply,0.0004453330475371331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042766917613334954,True,True,False
26,16,⟨NEXT⟩,0.0056094889270475465, simply,0.9996167421340942,Simply,0.0002527760516386479, straight,5.2727053116541356e-05, “,3.2648054911987856e-05,simply,1.4750588889000937e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0356117349583656e-05,True,True,False
27,16,⟨NEXT⟩,0.773368402720837, “,0.843140721321106," """,0.12173498421907425, simply,0.030599718913435936, ',0.0033534588292241096, ‘,0.0004433906578924507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007277260592672974,False,True,False
28,16,⟨NEXT⟩,0.2677382053056235, simply,0.9637181758880615, “,0.01839771680533886," """,0.01699136756360531, ',0.0005810556467622519,Simply,0.0001748575596138835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00013682653661817312,True,True,False
29,16,⟨NEXT⟩,0.8087856499262694," """,0.751994252204895, “,0.24795964360237122, ',3.276402276242152e-05, simply,1.2518352377810515e-05, ‘,4.303214495848806e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.914961439477338e-07,False,True,False
30,16,⟨NEXT⟩,0.3385340251178757," """,0.9372429251670837, “,0.06273939460515976, ',1.6608226360403933e-05,",",9.23304639854905e-07, ‘,8.052364819377544e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.81731080476311e-08,False,True,False
31,16,⟨NEXT⟩,0.09457686059621091," """,0.9878845810890198, “,0.012110315263271332, ',4.975459432898788e-06,",",1.0162692376525229e-07, ,6.2176370718702856e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0343715156911912e-08,False,True,False
32,16,⟨NEXT⟩,0.1657056603183649," """,0.9756080508232117, “,0.02436933107674122, ',2.071147901006043e-05,",",1.73248952251015e-06, ,8.981246679695687e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.43190477439748e-08,False,True,False
33,16,⟨NEXT⟩,0.039735126942090686," """,0.995752215385437, “,0.0042336019687354565, ',1.0196428775088862e-05,",",3.3452176921855425e-06, ,5.680557251253049e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.294363513210556e-08,False,True,False
34,16,⟨NEXT⟩,0.3662405806566937," """,0.9302666783332825, “,0.06961022317409515, ',0.00012208061525598168,",",7.600795015605399e-07, ,1.9991604460756207e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.788182022570254e-08,False,True,False
35,16,⟨NEXT⟩,0.036849010835552136," """,0.9961268305778503, “,0.003845964325591922, ',2.6723140763351694e-05,",",5.044279873800406e-07, ,5.1487091923263506e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False,True,False
36,16,⟨NEXT⟩,0.45893243615703844," """,0.9033492803573608, “,0.09660034626722336, ',4.666771928896196e-05,",",2.78552874988236e-06, ,8.345126047970552e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.561477216062485e-08,False,True,False
37,16,⟨NEXT⟩,0.22089567765108475," """,0.9648655652999878, “,0.03499472513794899, ',0.00012939503358211368,",",9.535747267364059e-06, ,7.45488421216578e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.329279252284323e-08,False,True,False
38,16,⟨NEXT⟩,0.06807737604138923," """,0.9919381737709045, “,0.008020797744393349, Berlin,2.4696604668861255e-05, ',1.2647567928070202e-05,",",3.422966756261303e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.613453489175299e-07,False,True,False
39,16,⟨NEXT⟩,0.024173357395637033," """,0.9976582527160645, “,0.002297630999237299, ',4.1416897147428244e-05,",",1.7598528074813657e-06, Berlin,8.277767733488872e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1175796998941223e-07,False,True,False
40,16,⟨NEXT⟩,0.016254584188466495," """,0.9986259937286377, “,0.0010828350204974413, Berlin,0.0002549267665017396, ',3.090760947088711e-05,",",4.093950792594114e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2429240996425506e-06,False,True,False
41,16,⟨NEXT⟩,1.0112579870733147," """,0.5054327249526978, Berlin,0.4934927821159363, “,0.0010363119654357433, ',2.6472807803656906e-05,",",6.265790489123901e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.442367637442658e-06,False,False,False
42,16,⟨NEXT⟩,0.37004930844270145, Berlin,0.9297738075256348," """,0.0698946863412857, “,0.000293926103040576, ',1.645445081521757e-05,",",1.0041306268249173e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1084272955486085e-05,False,True,True
