layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
10,15,⟨NEXT⟩,4.503094668184884,ifiable,0.439316987991333, name,0.16481521725654602,名字,0.06816637516021729,名称,0.02343704178929329,est,0.016719741746783257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28754463605582714,False,False,False
11,15,⟨NEXT⟩,2.761174752279009,ifiable,0.3657987713813782, names,0.19920024275779724, name,0.1626836359500885,名字,0.12593534588813782,名称,0.05396046116948128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09242154285311699,False,False,False
12,15,⟨NEXT⟩,3.311165466727172,ifiable,0.7395592331886292, saying,0.015085767023265362, name,0.014942439272999763,tons,0.013668984174728394, Matters,0.007919222116470337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208824354223907,False,False,False
13,15,⟨NEXT⟩,4.01277866591575,ifiable,0.6802783012390137, name,0.03367450088262558,tons,0.020049503073096275, names,0.009757833555340767, saying,0.005754602141678333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2504852591082454,False,False,False
14,15,⟨NEXT⟩,6.207860312111613,ifiable,0.37136054039001465, name,0.08006387948989868, outright,0.05756723880767822," """,0.03144575655460358,名称,0.024098848924040794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4354637358337641,False,False,False
15,15,⟨NEXT⟩,4.966442758902826,ifiable,0.2644360363483429, names,0.20419462025165558, name,0.12929390370845795,名称,0.04318829998373985,名字,0.03449341654777527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32439372316002846,False,False,False
16,15,⟨NEXT⟩,4.07042071514423, name,0.38125061988830566,ifiable,0.16328848898410797, names,0.10955208539962769," """,0.08470584452152252, “,0.04780720919370651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21339575201272964,False,False,False
17,15,⟨NEXT⟩,2.2465438428308904, name,0.5866128206253052, names,0.17647308111190796,名称,0.1240980252623558,ifiable,0.03307776898145676,_name,0.01107366755604744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06866463646292686,False,False,False
18,15,⟨NEXT⟩,2.9245470917263714, name,0.4641878008842468,名称,0.20067471265792847, names,0.1637190878391266," """,0.019961830228567123,{Name,0.01825309917330742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13320346921682358,False,False,False
19,15,⟨NEXT⟩,3.943432853330753, names,0.536588728427887, name,0.09192882478237152,名称,0.08743729442358017,这个名字,0.025933917611837387,/name,0.02332180365920067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2347894310951233,False,False,False
20,15,⟨NEXT⟩,4.056997469244388,这个名字,0.47203221917152405, names,0.15472403168678284, name,0.0649297758936882, ______,0.045127205550670624," """,0.03157446160912514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23161230608820915,False,False,False
21,15,⟨NEXT⟩,1.4586593304553037,这个名字,0.8317438960075378, names,0.04752963036298752, name,0.04329364001750946, ______,0.013844052329659462,-minded,0.00494235847145319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05864642281085253,False,False,False
22,15,⟨NEXT⟩,3.2049008264120595, ______,0.4499788284301758,这个名字,0.18738636374473572, ____,0.0918949693441391, _____,0.03813256323337555, name,0.03731962665915489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19528764858841896,False,False,False
23,15,⟨NEXT⟩,2.319522444950062, ______,0.6031240224838257, ____,0.12124297767877579,这个名字,0.0893964096903801, _____,0.06831680983304977, ___,0.025234997272491455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0926847830414772,False,False,False
24,15,⟨NEXT⟩,1.1480038005314461,这个名字,0.8052829504013062," """,0.08457303792238235, “,0.046956755220890045, ______,0.04302563518285751, _____,0.0046141427010297775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015547478571534157,False,False,False
25,15,⟨NEXT⟩,0.08110606149340513, simply,0.9916437268257141,这个名字,0.00665873009711504," """,0.0007819990860298276, ______,0.0003041542076971382, “,0.00018338568042963743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042800410301424563,True,True,False
26,15,⟨NEXT⟩,2.909022561798287, ______,0.26740944385528564," """,0.21496586501598358, simply,0.19957077503204346, _____,0.10172916948795319, “,0.075011245906353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14131350070238113,False,False,False
27,15,⟨NEXT⟩,2.3985763342109627," """,0.5462226867675781, ______,0.14971426129341125, “,0.09697911888360977, _____,0.048436108976602554, simply,0.0348561592400074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1237916648387909,False,False,False
28,15,⟨NEXT⟩,1.6474601647459863," """,0.7180257439613342, simply,0.10910161584615707, “,0.07441786676645279, ______,0.025984732434153557, Germany,0.021285686641931534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05118435434997082,False,False,False
29,15,⟨NEXT⟩,1.072039579593296, Germany,0.7532111406326294, Berlin,0.1920531690120697, German,0.04342453554272652," """,0.004494066350162029, Munich,0.002301666187122464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004515422275289893,False,False,False
30,15,⟨NEXT⟩,0.8807732880111695, Germany,0.8058440685272217, Berlin,0.15598627924919128, German,0.03407396376132965," """,0.0017633918905630708,Germany,0.0005175406695343554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001814755902159959,False,True,False
31,15,⟨NEXT⟩,0.34571348387380635, Berlin,0.9382206201553345, Germany,0.06065038964152336,Berlin,0.00041534550837241113, German,0.00022733632067684084," """,0.00018336347420699894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003029448998859152,False,True,True
32,15,⟨NEXT⟩,1.5175401707179492, Berlin,0.47414955496788025, Germany,0.33918142318725586, German,0.18363474309444427,德国,0.002387693617492914,Berlin,0.0002483762800693512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003982088528573513,False,False,True
33,15,⟨NEXT⟩,0.6525972407837604, Berlin,0.8815529942512512, Germany,0.06396456062793732, German,0.05340546369552612,Berlin,0.000399558077333495,德国,0.00039051304338499904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002869103045668453,False,True,True
34,15,⟨NEXT⟩,0.07936237776642767, Berlin,0.9921517372131348, Germany,0.005326170939952135, German,0.0009172249701805413,Berlin,0.0007761111482977867," """,0.00035906510311178863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046969062532298267,False,True,True
35,15,⟨NEXT⟩,1.638753371063406, Berlin,0.716871440410614," """,0.12837091088294983, Germany,0.05321798473596573, ',0.02904542163014412, ______,0.0204339399933815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05206030234694481,False,False,True
36,15,⟨NEXT⟩,3.1227443701295945, Berlin,0.43342670798301697," """,0.21373994648456573, ',0.09828881919384003, Germany,0.053164009004831314, __,0.026010485365986824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17537003196775913,False,False,True
