layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
1,6, ,1.0392441903912912e-05, ,0.9999995231628418,<bos>,4.610533039794973e-07, (,4.847638675024857e-14,"
",8.915555400608281e-15, C,1.0923019250436237e-15, T,5.172379693233191e-16,",",2.417836224998291e-16, \,1.5154693946267255e-16, D,1.2236555593390843e-16, A,1.1399373374615314e-16, S,9.015892805957658e-17, P,8.918165056179213e-17,"

",7.387160283206455e-17, M,7.28521126532603e-17, L,4.089175299089773e-17,-,2.928059226271128e-17, R,1.9468579145329713e-17, -,1.5978171436654005e-17," """,7.129787336949766e-18, H,6.297226328102387e-18,1.578379416056208e-08
2,0,<bos>,7.324006685474137e-13,<bos>,1.0,<h1>,1.5440528020114856e-14,The,2.6524971739144384e-16,<strong>,1.2432003152013853e-16,<h2>,4.4483854284080705e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2,1,The,2.7222924650000353e-10,The,1.0, The,7.360877532502919e-12, THE,5.759366815024221e-23, Theſe,6.989639650580577e-27,THE,3.2180609959799205e-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2,2, capital,7.11099997500094e-20, capital,1.0,capital,1.0196695396722736e-21,Capital,6.5516007514253e-26, Capital,6.072310358791192e-27, CAPITAL,5.9702963112162106e-30,CAPITAL,9.112641110907357e-39, capitale,4.549399542338378e-40, capitals,0.0, capitol,0.0, capitales,0.0,资本,0.0, capitalize,0.0, kapital,0.0, capitalized,0.0,資本,0.0, Hauptstadt,0.0, Kapital,0.0, Capitals,0.0,kapital,0.0, capitalization,0.0,0.0
2,3, of,6.479827997941978e-18, of,1.0, Of,9.692460393256545e-20, OF,4.8342882612106785e-21, của,3.481474153213374e-22,ของ,4.0193517039179927e-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2,4, Germany,6.238098901978744e-10, Germany,1.0,Germany,1.7455304562874474e-11, germany,3.015523732599321e-18, Alemania,1.8799451396236007e-19, GERMANY,2.3470980090762575e-23,germany,2.179294810811923e-26, Allemagne,3.045960522076709e-28, Tyskland,3.497365117001514e-31, Germans,2.3234635610245905e-31, German,7.291495067613882e-32, Alemanha,1.7882760294228935e-32,GERMANY,9.75783738089335e-33, Duitsland,3.7808983713044515e-34, Deutschland,4.134688306562752e-35,德国,6.534046046568927e-36, Германии,3.1829685227145226e-37,Allemagne,1.1252315685689907e-37,Alemania,1.2024672443128437e-38, alemanes,8.752249566658443e-39, Германия,8.085064743122575e-39,0.0
2,5, is,3.129740992196187e-20, is,1.0, είναι,3.1226191817266733e-22, queſta,9.98003329759972e-23,rungsseite,1.2214872140014139e-23,ագրություններ,2.920518871156967e-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2,6, ,2.3209825776558874,KommentareTeilen,0.39325520396232605,ANZE,0.35949045419692993,RenderAtEndOf,0.10688883066177368, myſelf,0.02700851671397686,<bos>,0.024555163457989693,﹧,0.018902946263551712,TagMode,0.015606599859893322, surla,0.015003969892859459, 盗撮,0.011630270630121231,httphttps,0.008107446134090424,IntoConstraints,0.005374150350689888,<unused68>,0.0005866028368473053,[@BOS@],0.0005302244680933654,<unused8>,0.0005272554699331522,<unused14>,0.0004984058323316276,<unused52>,0.0004560109809972346, فريبيس,0.00040553195867687464, パンチラ,0.0004051685973536223,,0.00038567036972381175,<unused79>,0.0003634042222984135,0.010018173139542341
3,0,<bos>,0.001378632159798231,<bos>,0.9999074935913086,<h1>,9.205167589243501e-05,The,3.078182544413721e-07,<strong>,1.0023528318470198e-07,<h2>,5.1242654564020995e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,1,The,2.2411820194213535e-08,The,1.0, The,7.388342160297157e-10, Generales,3.596406819970104e-20, THE,2.312820903387847e-20, enfans,2.2628323756432215e-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,2, capital,1.8039193626438317e-18, capital,1.0,capital,2.7750833570122906e-20,Capital,1.2984275002146969e-23, Capital,8.806701150924436e-25, CAPITAL,3.286630264975928e-27, capitale,7.024952605185691e-34,CAPITAL,1.242709467925135e-35, capitals,1.0008073632207844e-41, capitales,0.0, capitol,0.0, capitalize,0.0,资本,0.0, kapital,0.0, Hauptstadt,0.0, capitalized,0.0,資本,0.0, Kapital,0.0, Capitals,0.0, capitalization,0.0,kapital,0.0,0.0
3,3, of,8.185521937894778e-10, of,1.0,}{*}{,2.0974430525733112e-11, của,1.455840331100744e-12,ConstraintMaker,8.962259103253989e-14,ของ,8.309169595866611e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,4, Germany,3.617276533157466e-09, Germany,1.0,Germany,1.0923547483221441e-10, Alemania,3.635814048376547e-14, germany,1.8645304281105814e-14, GERMANY,3.3143423669925843e-19, Allemagne,4.484032807602199e-22,germany,2.0013027560932357e-22, German,6.613276953831486e-24, Germans,3.073348444199507e-24, Tyskland,1.6689884812258897e-24, Alemanha,7.869346671278335e-26,GERMANY,2.920358448896319e-27, Deutschland,2.4768882347048755e-27,德国,8.127381031890387e-28, Duitsland,1.0961098055564546e-28, alemana,1.65542134756245e-29, alemanes,4.2166186070210695e-30, Германии,3.540280534959074e-30,German,1.4901206800345644e-30,Allemagne,1.0394467723982308e-30,0.0
3,5, is,7.079190289525923e-12, is,1.0,+#+#,5.313437678126226e-14, είναι,5.0943902145817593e-14, Audiodateien,2.919185889110193e-14, propOrder,9.35115903439275e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,6, ,1.0315414489334236,IntoConstraints,0.847429633140564,RenderAtEndOf,0.06349543482065201,ANZE,0.034006498754024506, surla,0.011914066039025784,InputTagHelper,0.008597631938755512,Hentet,0.007583187893033028, Wiktionnaire,0.007464368361979723,原始内容存档于,0.007081559393554926,+#+#,0.003837405703961849,tagHelperRunner,0.0022375835105776787,Rüyada,0.0018188823014497757,KommentareTeilen,0.00102058460470289,請繼續往下閱讀,0.000909031426999718,DeleteBehavior,0.0007240176200866699,DockStyle,0.0005040373071096838,Skocz,0.00029158592224121094, MainAxisSize,0.00020544452127069235,ValueStyle,0.00011107025784440339,httphttps,7.57163215894252e-05, canina,6.502948235720396e-05,0.0006272306782193482
4,0,<bos>,0.2978936648057397,<h1>,0.951964259147644,<bos>,0.04526429623365402,The,0.0017633482348173857,<strong>,0.0004930379218421876,<h2>,0.00024889010819606483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00026616835384629667
4,1,The,7.974989839352797e-07,The,1.0, The,3.203333420742638e-08, Accesorios,8.47472980870399e-15, vôtre,7.464187315377614e-15, enfans,5.912705017979171e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,2, capital,2.660139695615873e-15, capital,1.0,capital,4.90737504629619e-17,Capital,2.151169293738385e-20, Capital,3.5565651285837653e-22, CAPITAL,1.4273763603900245e-24,CAPITAL,1.442473333077656e-31, capitale,1.4009760315049275e-31, capitals,6.33916876954025e-39, capitales,6.172719735350819e-42, capitol,2.802596928649634e-45,资本,0.0, capitalize,0.0, Hauptstadt,0.0, kapital,0.0, capitalized,0.0,資本,0.0, Kapital,0.0, Capitals,0.0, столи,0.0,kapital,0.0,0.0
4,3, of,1.6813759020330031e-09, of,1.0, của,3.724455119313852e-11, kohta,1.6009876801018064e-12,แห่ง,1.407404032725823e-12, Of,9.855162476021806e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,4, Germany,2.4318843569153626e-07, Germany,1.0,Germany,7.557815706604742e-09, Alemania,1.3323249170582585e-09, germany,3.927774446833843e-14, GERMANY,1.1108106702759265e-17,germany,4.0804625229796905e-18, Allemagne,8.09446635701715e-19, Tyskland,7.197853625563099e-20, Alemanha,1.7052817042888668e-21, Germans,1.0217877763531986e-21, German,8.944001444845067e-22, alemana,2.0181294431915257e-23, alemanes,1.9960332914641042e-23, Deutschland,7.954223346862781e-24, Duitsland,7.582564153142385e-24,GERMANY,3.0112611466540872e-24,德国,3.901425991601771e-25, Германии,2.0377990489137262e-26,Alemania,1.0847634011413911e-26, Германия,8.63069065982592e-27,0.0
4,5, is,0.005304838120321214, is,0.999583899974823, Inscrivez,0.00041351618710905313,了嗎,7.644958373020927e-07, tatouage,6.90506396949786e-07, είναι,4.2669586264310055e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.02139971053839e-07
4,6, ,1.1302945749894517,ANZE,0.7188692688941956, jouet,0.24566765129566193, chrétien,0.007871408946812153, tatouage,0.006976968143135309, enfans,0.005635978188365698,cửa,0.0038138499949127436, Grecs,0.003512236988171935, autocollant,0.0014853179454803467, Jésus,0.0011788756819441915, visuel,0.0009711085585877299,TacToe,0.0009180410415865481, féminin,0.0008985518361441791, littéraire,0.0004213251522742212, myſelf,0.00020754356228280813, industriel,0.00015224143862724304,IntoConstraints,0.00014150056813377887,фотография,0.0001406441006110981, documentaire,0.0001036127214320004,mujer,9.94510410237126e-05, bonheur,6.54893447062932e-05,0.0008689345559105277
5,0,<bos>,0.025284746906717382,<h1>,0.9979702830314636,The,0.0010512822773307562,<strong>,0.00043727943557314575,package,0.00018186436500400305,<h2>,0.00016341754235327244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019587334827519953
5,1,The,2.2758830729553988e-08,The,1.0, The,7.5084999329178e-10, Generales,5.220404674632387e-18, Accesorios,4.1101270809022203e-19, Grecs,9.435088961774353e-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5,2, capital,1.0909897169762012e-14, capital,1.0,capital,1.7464117365555284e-16,Capital,2.87334288311197e-17, Capital,3.2521610806966535e-18, CAPITAL,3.222161311062061e-21, capitale,8.299104071672747e-27,CAPITAL,5.162019955762554e-28, capitals,6.755411922733696e-36, capitales,1.905367942717883e-39, capitol,6.07112559668727e-41, Hauptstadt,1.4509044299619156e-41, capitalize,1.2976023779647806e-42,资本,1.2191296639625909e-42, kapital,5.184804318001823e-44, capitalized,1.401298464324817e-45, Kapital,0.0,資本,0.0, столи,0.0, Capitals,0.0,kapital,0.0,0.0
5,3, of,5.909786286627085e-09, of,1.0, Hauptstadt,9.040389270520421e-11,of,3.437554754737171e-11, của,2.576604034298935e-11, שלנו,1.1366423427472405e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5,4, Germany,3.4550934304949127e-06, Germany,0.9999998807907104,Germany,1.1673361655084591e-07, Alemania,2.3462654041850328e-08, germany,1.0319733349112292e-12, Allemagne,1.8749132520989062e-16, GERMANY,1.449837973151012e-16, Tyskland,4.759658125123205e-17,germany,6.9058683043607425e-18, Germans,1.145262473955061e-18, German,1.1425308133796812e-18, Alemanha,6.530389827819727e-19, alemanes,2.267093195903179e-19, alemana,1.606849521684658e-19, Deutschland,5.019317416687567e-20,德国,3.8098197714184706e-22, alemán,1.4451180788067166e-22, Duitsland,1.0454398079103184e-22, Германии,8.915009228856384e-23,German,7.170957043181597e-23,GERMANY,5.319335153382148e-23,0.0
5,5, is,1.3178312331700277e-06, is,1.0, Generales,3.961039851674286e-08, adalah,2.8017868025642656e-09,的是,1.336348587344105e-09,ltä,1.29144694938077e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5,6, ,2.872835348264942, Grecs,0.44876495003700256, féminin,0.18223345279693604, Generales,0.08355660736560822, marbre,0.0656883716583252, littéraire,0.05289223790168762, historique,0.04674655199050903,ANZE,0.021864458918571472, jouet,0.010675758123397827, enfans,0.01065635122358799, bonheur,0.009394336491823196, garçons,0.009352821856737137, japonais,0.007054953835904598, chrétien,0.005759524181485176, canadien,0.0051942430436611176, Accesorios,0.004697551019489765, japonés,0.004588959738612175, industriel,0.003595306072384119, Moscú,0.0034178898204118013, dieux,0.00318930740468204, documentaire,0.002085050567984581,0.01859131595119834
6,0,<bos>,0.012542044418026059,<h1>,0.9990692734718323,The,0.00046872717211954296,<strong>,0.0002016325161093846,<h2>,0.00011701690527843311,package,0.00010881574416998774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4534190490376204e-05
6,1,The,0.00015934789881054582,The,0.9999912977218628, The,8.735243682167493e-06, leçons,6.593353695217533e-16, vôtre,2.8413857858499434e-16, THE,1.7580690274921157e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6,2, capital,7.446894224293992e-12, capital,1.0,capital,1.5706977819079926e-13, Capital,1.2555837039561826e-14,Capital,3.890804338598213e-15, CAPITAL,1.3861165820200357e-18, capitale,4.466040215640428e-22,CAPITAL,2.8591297155126677e-24, capitals,3.6128888461788575e-30, capitales,2.1780986455645638e-33, Hauptstadt,7.197441707489477e-35, capitol,3.749971046057695e-35, kapital,1.2958352845493284e-37,资本,7.060993303056763e-38, Kapital,2.2175127808400933e-39, capitalize,1.9836598892181748e-39, capitalized,2.756466183204061e-40, столи,8.98078172801132e-41, Capitals,4.7083628401313854e-42,資本,1.4839750737199813e-42,kapital,1.401298464324817e-45,0.0
6,3, of,0.1563637777018107, capital,0.9807263016700745, capitale,0.014936661347746849, Capital,0.003415918443351984,Capital,0.0006837350665591657,capital,0.00018344656564295292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.393690662458539e-05
6,4, Germany,3.3167555942538285e-05, Germany,0.9999983310699463,Germany,1.5095313301571878e-06, Alemania,6.577440814226065e-08, germany,1.2336294095624534e-12, Allemagne,1.778289090959527e-14, GERMANY,1.2017573859603083e-14, Germans,3.792881824181459e-15,germany,3.7225014330776254e-15, German,1.5966488470031204e-15, Alemanha,2.4682905365948815e-16, Tyskland,1.3583750908086967e-16, alemana,3.1096465465501986e-17,GERMANY,1.079158748893192e-18, Deutschland,8.546982231956761e-19, alemanes,6.649391649656785e-19, Jerman,6.538989921250864e-19,German,4.224724682965317e-19,Alemania,3.5244537389053545e-19, allemande,5.487109055719045e-20, Германии,3.74174051489111e-20,9.362304254079135e-08
6,5, is,0.24511483348920077, capitales,0.9703969359397888, capitale,0.01570362225174904, Hauptstadt,0.00619781157001853, capital,0.003899691393598914,capital,0.0035548023879528046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00024713645689189434
6,6, ,0.01426152158689458, capitales,0.9989275336265564,capital,0.0006002763984724879, capital,0.0002215575223090127, Capital,0.00010831494728336111, capitale,6.142721395008266e-05, féminin,4.267788972356357e-05, chrétien,7.940055184008088e-06, Hauptstadt,6.639151706622215e-06, CAPITAL,5.6586677601444535e-06, kapital,4.132695721636992e-06, leçons,3.332464984850958e-06, Grecs,3.1547715479973704e-06,CAPITAL,1.2518978564912686e-06, historique,1.247469185727823e-06, jouet,4.5912224777566735e-07, culte,4.464605183329695e-07, fondateur,4.1625173707871e-07,Capital,3.589122172797943e-07, dentaire,3.5325345493220084e-07, marbre,3.018386109943094e-07,2.5193889712227246e-06
7,0,<bos>,0.0017790152448622825,<h1>,0.9998939037322998,The,3.447621566010639e-05,<strong>,3.1305688025895506e-05,<h2>,2.2344422177411616e-05,package,1.4604052012145985e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.365889824635815e-06
7,1,The,0.00577391912103145,The,0.9995390176773071, The,0.0004609698080457747, leçons,6.216305248329945e-10, Grecs,1.2634611412654095e-10, règne,6.988496586979309e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1696785429116119e-08
7,2, capital,4.777998324240492e-10, capital,1.0,capital,9.999982612807212e-12, Capital,2.6281884654699716e-12,Capital,2.670848568350759e-13, CAPITAL,2.627693349301313e-15, capitale,2.8295946240030205e-17,CAPITAL,1.2436532070557627e-20, capitals,2.4931766485425746e-25, capitales,4.1209700799037e-29, capitol,8.580811596030811e-30, Hauptstadt,5.3821391233755e-31, kapital,4.6098586129926106e-32,资本,1.0271399107824099e-32, столи,2.1139543065630917e-33, Kapital,9.994531433626072e-34, capitalize,4.91207130455971e-34, capitalized,9.726123054143112e-36, Capitals,1.522360607135089e-36,資本,4.537321919030178e-37,kapital,3.5922720535490626e-39,0.0
7,3, of,0.5404455053426261, capital,0.882895290851593, capitale,0.11442387849092484, Capital,0.0025350607465952635,Capital,7.018393080215901e-05,capital,6.120991019997746e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4376069884747267e-05
7,4, Germany,0.0007113603004746613, Germany,0.9999575614929199, Alemania,3.236119300709106e-05,Germany,1.0089406714541838e-05, germany,1.474090433051245e-10, Allemagne,6.240168104465482e-11,germany,1.922941189960725e-12, GERMANY,1.1842830318839481e-12, Germans,8.635725056056753e-13, German,3.916405773903703e-13, Alemanha,3.5716050885044315e-13, Tyskland,2.5107628649767566e-13, alemana,1.378064193790704e-13, Deutschland,1.518561176057278e-14, allemand,2.4907842376630483e-15, alemanes,1.8564245345635945e-15, allemande,7.754775096943884e-16, alemán,4.236576899013252e-16,German,3.4241508063080064e-16, Германии,2.724405241878204e-16,GERMANY,2.0708400460816044e-16,0.0
7,5, is,1.4911002459049043, capitale,0.5640483498573303, capital,0.3270818293094635,capital,0.0711556226015091, capitales,0.028458788990974426, Capital,0.0047227307222783566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045326785184443
7,6, ,2.1013958169648568, capitale,0.349891722202301, capital,0.27040475606918335, capitales,0.24503092467784882,capital,0.08672758936882019, Capital,0.039740271866321564, CAPITAL,0.003646713914349675,CAPITAL,0.0022597401402890682, Hauptstadt,0.0014995314413681626,Capital,0.00048253897693939507, kapital,0.0002049169852398336, historique,4.55494191555772e-05, fleuve,1.5103025361895561e-05, chrétien,1.3919318917032797e-05,’,1.0587401447992306e-05, royaume,4.475512014323613e-06, féminin,3.987038780906005e-06, désert,3.932202162104659e-06, jouet,3.4646072890609503e-06,资本,1.4397456880033133e-06, administratif,1.3669837244378868e-06,7.469102797585947e-06
8,0,<bos>,0.0007371686989474728,<h1>,0.9999594688415527,<strong>,1.2176486052339897e-05,<h2>,9.72718044067733e-06,The,9.168392352876253e-06,package,8.314006663567852e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1450929378042929e-06
8,1,The,2.620964058938282e-05,The,0.9999988079071045, The,1.2487761296142708e-06,the,1.586642740918087e-15, THE,6.077280343257129e-16,THE,8.186360353487019e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8,2, capital,8.329210032010145e-10, capital,1.0, Capital,1.654375941795294e-11,Capital,5.55259527593166e-12,capital,8.149330277436306e-13, capitale,1.0323299806747695e-15, CAPITAL,3.579087426041803e-16,CAPITAL,2.3001059499163635e-21, capitals,5.916981258400044e-26, Hauptstadt,5.643304071075091e-28, capitales,1.1095890281253563e-28, столи,4.0830222634568955e-30, capitol,2.030020627429386e-30, kapital,8.873270241186298e-32, Kapital,1.233176887174694e-32,资本,1.204844148874916e-33, capitalize,9.936476706374836e-35, Capitals,2.9572387565033162e-36, capitalized,1.0978461832572819e-36,首都,1.4617343371174807e-37,kapital,1.3818427243422542e-37,0.0
8,3, of,0.005696837303083415, capital,0.9995904564857483, Capital,0.00023658588179387152, capitale,0.0001516441407147795,Capital,2.112295806000475e-05, Hauptstadt,1.337512856025569e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.678239745066094e-08
8,4, Germany,0.09631172483787381, Germany,0.9876020550727844,Germany,0.012397218495607376, Alemania,7.158081416491768e-07, German,2.9764896103401384e-10,German,1.7530282780953144e-10, Tyskland,3.757769269363553e-12, Allemagne,3.1179750621668223e-12, alemana,1.1670638414007506e-12, germany,1.1033238125207623e-12, Alemanha,7.537372961018141e-13, GERMANY,2.7933558244264134e-13, allemande,2.350008208862331e-13, Germans,1.0518911181542703e-13,germany,1.9988654489737877e-14, Deutschland,9.404497546114301e-15, Germania,3.932945074757062e-15, Jerman,2.4952256549219762e-15,Allemagne,1.5666212113856002e-15, Германии,1.1968888946893748e-15, France,9.372295682800297e-16,1.0139955874954865e-08
8,5, is,0.031785997453428395, capital,0.9969316720962524, capitale,0.002778331283479929, Capital,0.00020454893819987774,Capital,4.4267362682148814e-05, Hauptstadt,3.459283470874652e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.587484676856548e-06
8,6, ,0.1399861385830374, capital,0.9843546152114868, capitale,0.0091276029124856, Capital,0.004395757336169481, Hauptstadt,0.0013155981432646513,Capital,0.0007120739901438355,capital,8.896651706891134e-05, capitales,4.934664502798114e-06, CAPITAL,3.156262664560927e-07,CAPITAL,1.0158487384615e-07, столи,5.0103089677122625e-08,',3.157442307610836e-09,"
",6.737949087565198e-10, city,6.515361861136881e-11, kapital,5.647800283004045e-11, capitals,1.9903505926732734e-11,  ,1.3382220678814782e-11, Utama,8.015679266171194e-12,"

",6.873457532308169e-12,’,6.244594251414437e-12, administrativo,5.844364055207496e-12,0.0
9,0,<bos>,0.0004683018722753211,<h1>,0.999975323677063,<strong>,6.756455604772782e-06,<h2>,6.571202902705409e-06,package,6.408020453818608e-06,The,4.326053385739215e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.145905899757054e-07
9,1,The,0.00010781797493734363,The,0.9999942779541016, The,5.71661348658381e-06,the,3.058529449671832e-13, THE,3.289097713263765e-14,THE,2.857535781890415e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.432044591913154e-09
9,2, capital,9.67609275573209e-08, capital,1.0,Capital,2.9549900304459698e-09, Capital,4.094981020941191e-10,capital,6.687955744766327e-12, capitale,3.4669779525563216e-13, CAPITAL,1.4361441926630768e-14,CAPITAL,6.457854876892834e-19, capitals,8.633577484229143e-22, Hauptstadt,1.2753790356024925e-24, capitales,1.1590677813629928e-25, kapital,6.762610258364232e-27, capitol,6.476108919837187e-27, столи,3.496505013991627e-27, Kapital,3.417098537198553e-27,资本,3.6801015442888185e-30, capitalize,1.2547883096722596e-30, capitalized,9.836812968853345e-32, Capitals,4.077259167303119e-32,首都,4.272293075761325e-33,kapital,2.8319471744003065e-33,0.0
9,3, of,0.0028745509450752503, capital,0.9998134970664978,Capital,6.965602369746193e-05, capitale,6.584568473044783e-05, Capital,5.101200440549292e-05,capital,5.122193869055991e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
9,4, Germany,0.658771159975759, Germany,0.8295409679412842,Germany,0.17045824229717255, Alemania,6.302013844106114e-07, German,1.2200105459214683e-07,German,1.0902873270879354e-07, allemande,1.1021780710329665e-11, Tyskland,1.040833738641389e-11, Allemagne,9.666726620560784e-12, Alemanha,9.59007265960432e-12, germany,3.191519964973466e-12, Germans,1.568333679070888e-12, Deutschlands,1.1164252031528599e-12, Germania,5.92630491121765e-13, Deutschland,4.298836948305601e-13,Allemagne,3.1104475549034727e-13, GERMANY,2.9103924673902493e-13, alemana,2.7274978608125833e-13, Германии,1.5321194291560702e-13, Jerman,1.32252905458638e-13,germany,2.899149494149482e-14,0.0
9,5, is,0.007999162332111535, capital,0.9994117021560669,Capital,0.0003461823216639459, capitale,0.00014660910528618842, Capital,9.076501009985805e-05,capital,4.049763902003178e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.916429811099079e-07
