layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
12,15,⟨NEXT⟩,17.073455810546875,简单,6.271364691201597e-05,ifiable,6.102205588831566e-05,名字,4.149169035372324e-05,IFIED,4.04909769713413e-05,而出,3.998018291895278e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997543014469557,False,False,False
13,15,⟨NEXT⟩,17.07493782043457,简单,6.673311145277694e-05,ifiable,6.608459079870954e-05,幢,4.423730570124462e-05,口,4.237674147589132e-05,绕,4.1233703086618334e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997393345474848,False,False,False
14,15,⟨NEXT⟩,17.06343650817871,ifiable,5.5484615586465225e-05,itary,5.207210051594302e-05, office,4.312715100240894e-05,niest,4.30430009146221e-05,"""",4.2917075916193426e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997633560560644,False,False,False
15,15,⟨NEXT⟩,17.06418800354004,名字,6.494764238595963e-05,uns,6.006674448144622e-05,ifiable,5.748425246565603e-05,punk,5.167973358766176e-05,"""",4.4290442019701004e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997215311850596,False,False,False
16,15,⟨NEXT⟩,17.05611801147461,ifiable,6.277603097259998e-05, office,6.156183371786028e-05,uns,5.749412230215967e-05,名字,5.327733015292324e-05,"""",5.0688860937952995e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997142018219165,False,False,False
17,15,⟨NEXT⟩,17.06193733215332,名称,7.998468936420977e-05,名字,7.22601471352391e-05, name,6.132639100542292e-05,ifiable,5.932359636062756e-05,/name,5.380416405387223e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996733010120806,False,False,False
18,15,⟨NEXT⟩,17.063974380493164,名称,7.535776967415586e-05,/name,6.271829624893144e-05,{Name,5.86886890232563e-05,atform,5.8288860600441694e-05,稱,5.693860657629557e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996880077778769,False,False,False
19,15,⟨NEXT⟩,17.04966926574707,名称,6.455738912336528e-05,过渡,5.901023541809991e-05, flat,5.8436766266822815e-05,因其,5.7083077990682796e-05, names,5.7083077990682796e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997038294532103,False,False,False
20,15,⟨NEXT⟩,17.032329559326172, flat,7.30481042410247e-05,-minded,6.875650433357805e-05,这个名字,5.8868015912594274e-05,名字,5.840989979333244e-05, names,5.8011974033433944e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999682905501686,False,False,False
21,15,⟨NEXT⟩,17.009376525878906,这个名字,0.0001220205522258766, ______,8.485197031404823e-05,名字,8.240213355747983e-05,-minded,8.240213355747983e-05, flat,8.240213355747983e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995459210767876,False,False,False
22,15,⟨NEXT⟩,16.9333438873291, ______,0.00027604118804447353, ____,0.0002007761795539409,____,0.00015394043293781579,-minded,0.00015364006685558707," _______,",0.0001524444087408483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990631577238673,False,False,False
23,15,⟨NEXT⟩,16.907474517822266, ______,0.0004173965426161885,-minded,0.00033342812093906105, ____,0.00027642163331620395,____,0.0002581570006441325, _____,0.00025021436158567667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9984643823408987,False,False,False
24,15,⟨NEXT⟩,16.83677101135254,这个名字,0.0011571358190849423, ______,0.0005750657292082906,的名字,0.0005465922877192497,____,0.0003960092144552618,名称,0.00037129034171812236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9969539066078141,False,False,False
25,15,⟨NEXT⟩,16.764780044555664, simply,0.005308535881340504,这个名字,0.001086953328922391,-minded,0.0003598420007620007, ______,0.00034336367389187217,的名字,0.0003270005981903523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9925743045168929,False,False,False
26,15,⟨NEXT⟩,16.712615966796875, simply,0.0018655662424862385, ______,0.0011538403341546655, _____,0.0009491232340224087,____,0.0008086631423793733,这个名字,0.0007626419537700713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9944601650931872,False,False,False
27,15,⟨NEXT⟩,16.596025466918945, simply,0.0021641666535288095, ______,0.0013810120290145278,这个名字,0.001252523623406887, _____,0.0011140175629407167," ""__",0.0008744023507460952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.993213877780363,False,False,False
28,15,⟨NEXT⟩,16.474184036254883, simply,0.005054886918514967, Germany,0.0013446540106087923,这个名字,0.001205340027809143," """,0.0011682555777952075, ______,0.0011456594802439213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.990081203985028,False,False,False
29,15,⟨NEXT⟩,15.761993408203125, Germany,0.021328413859009743, Berlin,0.010599654167890549,Germany,0.005785487592220306, German,0.00510567519813776, Munich,0.003720828564837575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9534599406179041,False,False,False
30,15,⟨NEXT⟩,14.46371078491211, Germany,0.06827278435230255, Berlin,0.028908517211675644,Germany,0.016862189397215843, German,0.013132286258041859,Berlin,0.008185935206711292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8646382875740528,False,False,False
31,15,⟨NEXT⟩,9.693778038024902, Berlin,0.27811574935913086, Germany,0.09315711259841919,Berlin,0.04832926765084267,Germany,0.020624401047825813,柏林,0.01805933006107807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5417141392827034,False,False,True
32,15,⟨NEXT⟩,2.7262279987335205, Germany,0.29091542959213257, Berlin,0.29091542959213257, German,0.16065874695777893,德国,0.09744445979595184,Berlin,0.04223904758691788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11782688647508621,False,False,False
33,15,⟨NEXT⟩,2.5553104877471924, Berlin,0.5034371614456177, Germany,0.15965598821640015, German,0.11145784705877304,柏林,0.06400484591722488,Berlin,0.04793742299079895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1135067343711853,False,False,True
34,15,⟨NEXT⟩,4.874476909637451, Berlin,0.6007266640663147,Berlin,0.053317517042160034,柏林,0.04854615777730942, Germany,0.04596257209777832, German,0.01469052117317915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23675656784325838,False,False,True
35,15,⟨NEXT⟩,10.571356773376465, Berlin,0.1801815778017044, Germany,0.043132536113262177," """,0.03958063945174217, ______,0.0357581302523613, __,0.024768931791186333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6765781845897436,False,False,True
36,15,⟨NEXT⟩,3.1152567863464355, Berlin,0.4338044822216034," """,0.2147487848997116, ',0.0983191579580307, Germany,0.05262645334005356, __,0.02605198323726654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1744491383433342,False,False,True
