prompt_id,prompt_variant,layer,lens,p_top1,top1_token_id,top1_token_str,p_answer,answer_rank,kl_norm_vs_raw_bits
pos,orig,32,norm,0.5201817154884338,20437, Berlin,0.5201817154884338,1,5.256533119384461
pos,orig,32,raw,0.008456532843410969,20437, Berlin,0.008456532843410969,1,5.256533119384461
pos,no_filler,14,norm,0.00015653336595278233,109153,№№,7.179130989243276e-06,62226,0.09573716304808821
pos,no_filler,14,raw,1.347664601780707e-05,63075,'gc,7.708704288234003e-06,68728,0.09573716304808821
pos,no_filler,15,norm,8.726958185434341e-05,124498,надлеж,9.281469829147682e-06,32868,0.07100434340196554
pos,no_filler,15,raw,1.2816250091418624e-05,77436,#af,8.205725862353574e-06,36213,0.07100434340196554
pos,no_filler,16,norm,0.00011791691213147715,124498,надлеж,8.891267498256639e-06,37663,0.07895621386412595
pos,no_filler,16,raw,1.3520053471438587e-05,124498,надлеж,8.150539542839397e-06,40201,0.07895621386412595
pos,no_filler,17,norm,5.934270302532241e-05,124498,надлеж,1.4326887139759492e-05,5529,0.059839149091084405
pos,no_filler,17,raw,1.4001644558447879e-05,61755,ledo,9.44801104196813e-06,6814,0.059839149091084405
pos,no_filler,18,norm,6.002741429256275e-05,6864, capital,1.7599848433746956e-05,2144,0.059471004103539046
pos,no_filler,18,raw,1.6631958715151995e-05,6864, capital,1.035558307194151e-05,2536,0.059471004103539046
pos,no_filler,19,norm,5.750422860728577e-05,75545,ABCDEFGHIJKLMNOP,1.6069014236563817e-05,3562,0.055103794905601355
pos,no_filler,19,raw,1.7481674149166793e-05,6864, capital,1.0500998541829176e-05,3825,0.055103794905601355
pos,no_filler,20,norm,8.552160579711199e-05,75545,ABCDEFGHIJKLMNOP,3.421445580897853e-05,58,0.05915883409439169
pos,no_filler,20,raw,2.0532843336695805e-05,6864, capital,1.4804019883740693e-05,68,0.05915883409439169
pos,no_filler,21,norm,8.711781993042678e-05,6864, capital,3.9035432564560324e-05,22,0.05094064849737022
pos,no_filler,21,raw,2.636340468598064e-05,6864, capital,1.736231570248492e-05,32,0.05094064849737022
pos,no_filler,22,norm,0.00013475761807058007,6864, capital,8.35185419418849e-05,2,0.055270838429709694
pos,no_filler,22,raw,4.047236143378541e-05,6864, capital,2.962827966257464e-05,3,0.055270838429709694
pos,no_filler,23,norm,0.00014462553372140974,6864, capital,0.00011269649985479191,2,0.04953637253187051
pos,no_filler,23,raw,4.603710112860426e-05,6864, capital,3.767927410081029e-05,3,0.04953637253187051
pos,no_filler,24,norm,0.0001867334940470755,6864, capital,0.00015657971380278468,2,0.06018116883907214
pos,no_filler,24,raw,6.988497625570744e-05,6864, capital,5.880367825739086e-05,2,0.06018116883907214
pos,no_filler,25,norm,0.00030505898757837713,20437, Berlin,0.00030505898757837713,1,0.04559995300205495
pos,no_filler,25,raw,0.00010063246008940041,20437, Berlin,0.00010063246008940041,1,0.04559995300205495
pos,no_filler,26,norm,0.0003622983058448881,20437, Berlin,0.0003622983058448881,1,0.057823834890442655
pos,no_filler,26,raw,0.00016316372784785926,20437, Berlin,0.00016316372784785926,1,0.057823834890442655
pos,no_filler,27,norm,0.00047733509563840926,20437, Berlin,0.00047733509563840926,1,0.07626005796992322
pos,no_filler,27,raw,0.00022899122268427163,20437, Berlin,0.00022899122268427163,1,0.07626005796992322
pos,no_filler,28,norm,0.00032522124820388854,20437, Berlin,0.00032522124820388854,1,0.09916601340508706
pos,no_filler,28,raw,0.0002776091278064996,115235, in,0.0002339814236620441,2,0.09916601340508706
pos,no_filler,29,norm,0.0003048751095775515,20437, Berlin,0.0003048751095775515,1,0.11056285222330688
pos,no_filler,29,raw,0.0005807504057884216,115235, in,0.0002544251037761569,5,0.11056285222330688
pos,no_filler,30,norm,0.00023528422752860934,20437, Berlin,0.00023528422752860934,1,0.2175501206416819
pos,no_filler,30,raw,0.0016513695009052753,115235, in,0.0003957772278226912,7,0.2175501206416819
pos,no_filler,31,norm,0.00014432714669965208,20437, Berlin,0.00014432714669965208,1,0.471593712922233
pos,no_filler,31,raw,0.002223775489255786,90578,"…
",0.0007309629581868649,7,0.471593712922233
pos,no_filler,32,norm,0.8541917204856873,20437, Berlin,0.8541917204856873,1,6.099571092030544
pos,no_filler,32,raw,0.007699199486523867,20437, Berlin,0.007699199486523867,1,6.099571092030544
ctl,orig,12,norm,3.574088623281568e-05,35511,tons,9.672379746916704e-06,26931,0.05612836542474302
ctl,orig,12,raw,1.0883641152759083e-05,35511,tons,8.430291927652434e-06,18438,0.05612836542474302
ctl,orig,13,norm,4.904641173197888e-05,83390, ifndef,1.0244283657812048e-05,23878,0.08258702559781614
ctl,orig,13,raw,1.1174506653333083e-05,83196, IReadOnly,8.536814675608184e-06,15298,0.08258702559781614
ctl,orig,14,norm,6.668905552942306e-05,35511,tons,8.46067450765986e-06,43760,0.08284718160399317
ctl,orig,14,raw,1.263006379303988e-05,5042, simply,8.095946213870775e-06,40512,0.08284718160399317
ctl,orig,15,norm,7.656441448489204e-05,5042, simply,1.5286914276657626e-05,4113,0.07098260372000491
ctl,orig,15,raw,1.4420499610423576e-05,5042, simply,9.475170372752473e-06,2884,0.07098260372000491
ctl,orig,16,norm,7.518649363191798e-05,5042, simply,1.3087636034470052e-05,8804,0.06596414459337031
ctl,orig,16,raw,1.5765153875690885e-05,5042, simply,9.411669452674687e-06,4919,0.06596414459337031
ctl,orig,17,norm,7.468816329492256e-05,35511,tons,2.3157757823355496e-05,319,0.06010883938546865
ctl,orig,17,raw,1.5904846804914996e-05,5042, simply,1.1308360626571812e-05,182,0.06010883938546865
ctl,orig,18,norm,0.00010512806329643354,5042, simply,2.6704998163040727e-05,196,0.05903932227541556
ctl,orig,18,raw,2.1336119971238077e-05,5042, simply,1.2788632375304587e-05,76,0.05903932227541556
ctl,orig,19,norm,9.142005001194775e-05,364, ',2.998358104377985e-05,85,0.049367942397639586
ctl,orig,19,raw,2.339038474019617e-05,364, ',1.436092315998394e-05,59,0.049367942397639586
ctl,orig,20,norm,0.00011641821765806526,35511,tons,4.824232019018382e-05,5,0.05441540209877593
ctl,orig,20,raw,2.6369958504801616e-05,364, ',1.856523704191204e-05,6,0.05441540209877593
ctl,orig,21,norm,0.00010846694931387901,35511,tons,6.688526627840474e-05,3,0.046868394920120085
ctl,orig,21,raw,2.7576459615374915e-05,364, ',2.4331031454494223e-05,2,0.046868394920120085
ctl,orig,22,norm,0.00011865266424138099,35511,tons,7.186564471339807e-05,2,0.05976267593048669
ctl,orig,22,raw,2.9410311981337145e-05,12366, Paris,2.9410311981337145e-05,1,0.05976267593048669
ctl,orig,23,norm,0.00010040928464150056,35511,tons,8.85524059413001e-05,2,0.053974701930397814
ctl,orig,23,raw,3.800634658546187e-05,123684,واء,3.6348395951790735e-05,2,0.053974701930397814
ctl,orig,24,norm,0.0001096768828574568,12366, Paris,0.0001096768828574568,1,0.07166214479476875
ctl,orig,24,raw,6.42390878056176e-05,115235, in,5.167956987861544e-05,4,0.07166214479476875
ctl,orig,25,norm,0.0005789546412415802,12366, Paris,0.0005789546412415802,1,0.05714021460217867
ctl,orig,25,raw,0.0001815052528399974,12366, Paris,0.0001815052528399974,1,0.05714021460217867
ctl,orig,26,norm,0.0006852336227893829,12366, Paris,0.0006852336227893829,1,0.0719350651383145
ctl,orig,26,raw,0.00031025323551148176,12366, Paris,0.00031025323551148176,1,0.0719350651383145
ctl,orig,27,norm,0.0006794832879677415,12366, Paris,0.0006794832879677415,1,0.09447491787991198
ctl,orig,27,raw,0.0003626437101047486,12366, Paris,0.0003626437101047486,1,0.09447491787991198
ctl,orig,28,norm,0.0004814359126612544,12366, Paris,0.0004814359126612544,1,0.11116201828108153
ctl,orig,28,raw,0.00038661633152514696,12366, Paris,0.00038661633152514696,1,0.11116201828108153
ctl,orig,29,norm,0.00035848826519213617,12366, Paris,0.00035848826519213617,1,0.11695489916117785
ctl,orig,29,raw,0.0004594480851665139,115235, in,0.0003608795232139528,4,0.11695489916117785
ctl,orig,30,norm,0.00033104667090810835,12366, Paris,0.00033104667090810835,1,0.19795403044140902
ctl,orig,30,raw,0.0012289319420233369,115235, in,0.0006865678005851805,4,0.19795403044140902
ctl,orig,31,norm,0.00021551561076194048,12366, Paris,0.00021551561076194048,1,0.4533003913022459
ctl,orig,31,raw,0.002145590027794242,90578,"…
",0.0017140837153419852,3,0.4533003913022459
ctl,orig,32,norm,0.5186523795127869,12366, Paris,0.5186523795127869,1,5.2800692891203385
ctl,orig,32,raw,0.008429444395005703,12366, Paris,0.008429444395005703,1,5.2800692891203385
