layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,entropy_collapse,is_answer
18,16,⟨NEXT⟩,0.21374137135784277, simply,0.9704177379608154,Simply,0.02548450604081154,simply,0.0033761588856577873,SIMPLE,0.0003537615411914885, simple,0.00013884404324926436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022899152827449143,True,True,False
19,16,⟨NEXT⟩,0.19356686050705557, simply,0.9767535924911499,Simply,0.016363143920898438,SIMPLE,0.0025959727354347706, simple,0.002211581217125058,simply,0.0014725648798048496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006031447555869818,True,True,False
20,16,⟨NEXT⟩,0.8069182623032011, simply,0.8120520114898682,Simply,0.1661740243434906,simply,0.020055953413248062,SIMPLE,0.0010494495509192348, Einfach,0.00014366692630574107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005248942761681974,False,True,False
21,16,⟨NEXT⟩,0.28044282169883544, simply,0.9546640515327454,Simply,0.04300757497549057,simply,0.0022026943042874336, Simply,8.265548967756331e-05, plain,1.3615524039778393e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9408173759293277e-05,True,True,False
22,16,⟨NEXT⟩,0.09508646668854877, simply,0.9890445470809937,Simply,0.009242421016097069,simply,0.0015747660072520375, Просто,2.566828698036261e-05, Einfach,2.294417572556995e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.965343295130879e-05,True,True,False
23,16,⟨NEXT⟩,0.028840805306318478, simply,0.9974107146263123,Simply,0.002151125343516469, simple,0.00015936046838760376,simply,0.00014259826275520027, plain,6.687347922706977e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.932781980140135e-05,True,True,False
24,16,⟨NEXT⟩,0.011474329094963648, simply,0.9990816116333008,Simply,0.0006739437812939286,simply,0.0002291934215463698, Simply,1.0212164852418937e-05, simple,1.1045030987588689e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93449590774253e-06,True,True,False
25,16,⟨NEXT⟩,0.08677106252366926, simply,0.9917145371437073, plain,0.0032993704080581665,Simply,0.003081757575273514, straight,0.0010313326492905617,simply,0.0004453330475371331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042766917613334954,True,True,False
26,16,⟨NEXT⟩,0.005609489262951161, simply,0.9996167421340942,Simply,0.0002527760516386479, straight,5.2727053116541356e-05, “,3.2648054911987856e-05,simply,1.4750588889000937e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0356117349583656e-05,True,True,False
27,16,⟨NEXT⟩,0.7733734762090374, “,0.8431392312049866," """,0.12173614650964737, simply,0.030600011348724365, ',0.003353516571223736, ‘,0.00044338981388136744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007277045515365899,False,True,False
28,16,⟨NEXT⟩,0.2677389147340583, simply,0.9637181162834167, “,0.01839771308004856," """,0.016991496086120605, ',0.0005810534348711371,Simply,0.000174858229001984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00013676288654096425,True,True,False
29,16,⟨NEXT⟩,0.8087880576833815," """,0.7519927620887756, “,0.24796102941036224, ',3.276408460806124e-05, simply,1.2518280527729075e-05, ‘,4.303173284370132e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.958183978942543e-07,False,True,False
30,16,⟨NEXT⟩,0.3385340036200444," """,0.9372429251670837, “,0.06273939460515976, ',1.6608226360403933e-05,",",9.23304639854905e-07, ‘,8.052364819377544e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.81731080476311e-08,False,True,False
31,16,⟨NEXT⟩,0.0945755922241608," """,0.9878848195075989, “,0.012110129930078983, ',4.975483534508385e-06,",",1.0162654007217498e-07, ,6.217660608598408e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False,True,False
32,16,⟨NEXT⟩,0.16570807882439265," """,0.9756076335906982, “,0.02436979115009308, ',2.0711795514216647e-05,",",1.7325093040199135e-06, ,8.981280785747003e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.114158258516909e-08,False,True,False
33,16,⟨NEXT⟩,0.0397345438134151," """,0.9957523345947266, “,0.004233537241816521, ',1.019643787003588e-05,",",3.3452079151174985e-06, ,5.680475965164078e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8470075247023487e-08,False,True,False
34,16,⟨NEXT⟩,0.3662386888475342," """,0.9302671551704407, “,0.06960973143577576, ',0.00012207921827211976,",",7.600679055030923e-07, ,1.9991529143226217e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.419231451422093e-08,False,True,False
35,16,⟨NEXT⟩,0.03684901352278106," """,0.9961268305778503, “,0.003845964325591922, ',2.6723140763351694e-05,",",5.044279873800406e-07, ,5.1487091923263506e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False,True,False
36,16,⟨NEXT⟩,0.45893243615703844," """,0.9033492803573608, “,0.09660034626722336, ',4.666771928896196e-05,",",2.78552874988236e-06, ,8.345126047970552e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.561477216062485e-08,False,True,False
37,16,⟨NEXT⟩,0.22089374284626254," """,0.964866042137146, “,0.03499433398246765, ',0.0001293956593144685,",",9.535756362311076e-06, ,7.454806336681941e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False,True,False
38,16,⟨NEXT⟩,0.0680773706669314," """,0.9919381737709045, “,0.008020797744393349, Berlin,2.4696604668861255e-05, ',1.2647567928070202e-05,",",3.422966756261303e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.613453489175299e-07,False,True,False
39,16,⟨NEXT⟩,0.024173360082865955," """,0.9976582527160645, “,0.002297630999237299, ',4.1417210013605654e-05,",",1.7598528074813657e-06, Berlin,8.277767733488872e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1144510381200234e-07,False,True,False
40,16,⟨NEXT⟩,0.016254584188466495," """,0.9986259937286377, “,0.0010828350204974413, Berlin,0.0002549267665017396, ',3.090760947088711e-05,",",4.093950792594114e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2429240996425506e-06,False,True,False
41,16,⟨NEXT⟩,1.0112579870733147," """,0.5054337382316589, Berlin,0.49349188804626465, “,0.001036306144669652, ',2.6472858735360205e-05,",",6.265706815611338e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.329011855792487e-06,False,False,False
42,16,⟨NEXT⟩,0.37004935143836415, Berlin,0.9297738075256348," """,0.0698946863412857, “,0.000293926103040576, ',1.645445081521757e-05,",",1.0041306268249173e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1084272955486085e-05,False,True,True
