prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,kl_to_final_bits,answer_rank,cos_to_final,control_margin
pos,orig,43,16,⟨NEXT⟩,17.88018798828125,ucson,1.6785839761723764e-05, overwhel,1.6183801562874578e-05, assuredly,1.6024414435378276e-05, ahorro,1.5736031855340116e-05, Prevents,1.5488256394746713e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999197816559899,False,False,False,False,False,False,False,1.6785839761723764e-05,8.021834946703166e-05,4.93997185913031e-06,19.43386068554048,50433,-0.08711046725511551,
pos,orig,44,16,⟨NEXT⟩,17.877872467041016, ahorro,1.7133950677816756e-05,brass,1.6221942132688127e-05, assuredly,1.6187974324566312e-05,ucson,1.6033749488997273e-05, Prevents,1.5053486094984692e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999919368897281,False,False,False,False,False,False,False,1.7133950677816756e-05,8.063109999056906e-05,4.60523051515338e-06,19.46598291713803,66349,-0.08961845934391022,
pos,orig,45,16,⟨NEXT⟩,17.85271453857422, ahorro,2.1147727238712832e-05, malattia,1.980248634936288e-05, assuredly,1.9607154172263108e-05, capturar,1.884688754216768e-05,brass,1.859540498116985e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999020003397163,False,False,False,False,False,False,False,2.1147727238712832e-05,9.799965482670814e-05,3.830090463452507e-06,19.490921777374346,112729,-0.11779119074344635,
pos,orig,46,16,⟨NEXT⟩,17.29876136779785, furiously,0.00017145460878964514, odpowiedzial,0.00016962348308879882, родителей,0.0001600094692548737, remarkably,0.00014059738896321505,tisone,0.000130329659441486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999227985390462,False,False,False,False,False,False,False,0.00017145460878964514,0.0007720146095380187,1.7159740082206554e-06,20.171831361086756,165699,-0.06994069367647171,
pos,no_filler,0,15,⟨NEXT⟩,17.887224197387695, assuredly,1.5981302567524835e-05, Prevents,1.5643130609532818e-05, JG,1.4802354598941747e-05, perdita,1.4302389899967238e-05,jard,1.3952793779026251e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999925318028545,False,False,False,False,False,False,False,1.5981302567524835e-05,7.468197145499289e-05,5.0509324864833616e-06,15.511211591601194,44297,-0.07661650329828262,
pos,no_filler,1,15,⟨NEXT⟩,17.88798713684082, assuredly,1.550288470753003e-05, Prevents,1.537197567813564e-05, JG,1.487730878579896e-05,jard,1.4058159649721347e-05, perdita,1.4049576748220716e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999261400944306,False,False,False,False,False,False,False,1.550288470753003e-05,7.38599119358696e-05,5.197649443289265e-06,15.491710134854559,38620,-0.09091103076934814,
pos,no_filler,2,15,⟨NEXT⟩,17.888263702392578, assuredly,1.5358013115474023e-05, Prevents,1.5254697245836724e-05, JG,1.4786378415010404e-05,jard,1.4003431715536863e-05, perdita,1.3975261026644148e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999266222184815,False,False,False,False,False,False,False,1.5358013115474023e-05,7.337778515648097e-05,5.1497240747266915e-06,15.490982304276107,40254,-0.08945666253566742,
pos,no_filler,3,15,⟨NEXT⟩,17.888172149658203, assuredly,1.5345056453952566e-05, Prevents,1.5310906746890396e-05, JG,1.4896950233378448e-05, perdita,1.427654660801636e-05,jard,1.4000680494064e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999261698594637,False,False,False,False,False,False,False,1.5345056453952566e-05,7.383014599326998e-05,5.0496028052293696e-06,15.496802197181305,44117,-0.09394019097089767,
pos,no_filler,4,15,⟨NEXT⟩,17.8880615234375, assuredly,1.5446259567397647e-05, Prevents,1.5334780982811935e-05, JG,1.4874304724799003e-05, perdita,1.413362224411685e-05,jard,1.379166315018665e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999264193693307,False,False,False,False,False,False,False,1.5446259567397647e-05,7.358063157880679e-05,5.047426839155378e-06,15.494537529634743,44234,-0.09535680711269379,
pos,no_filler,5,15,⟨NEXT⟩,17.889068603515625, JG,1.4987890608608723e-05,naval,1.4226708117348608e-05, Prevents,1.3956940165371634e-05,𝕨,1.385167252010433e-05, assuredly,1.3706862773688044e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999292699258149,False,False,False,False,False,False,False,1.4987890608608723e-05,7.073007145663723e-05,5.3412941269925795e-06,15.449634923286274,33376,-0.10241438448429108,
pos,no_filler,6,15,⟨NEXT⟩,17.889013290405273, JG,1.490636987000471e-05, Prevents,1.4743382052984089e-05, assuredly,1.46476122608874e-05,𝕨,1.4215959708963055e-05,naval,1.3754859537584707e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999277318165696,False,False,False,False,False,False,False,1.490636987000471e-05,7.226818706840277e-05,5.219365903030848e-06,15.476528882297597,37565,-0.09898780286312103,
pos,no_filler,7,15,⟨NEXT⟩,17.889347076416016, Prevents,1.4673813893750776e-05, JG,1.4462770195677876e-05, assuredly,1.4293030289991293e-05,𝕨,1.4263417142501567e-05,Observaciones,1.3730675163969863e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999285762933141,False,False,False,False,False,False,False,1.4673813893750776e-05,7.142370304791257e-05,5.06787046106183e-06,15.480353776452786,43078,-0.09464577585458755,
pos,no_filler,8,15,⟨NEXT⟩,17.889707565307617, JG,1.4778682270844001e-05, Prevents,1.4649270269728731e-05, assuredly,1.4591487342840992e-05,𝕨,1.3996514098835178e-05,Observaciones,1.3914602277509402e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999280694437402,False,False,False,False,False,False,False,1.4778682270844001e-05,7.19305535312742e-05,4.860738499701256e-06,15.487713258048506,51636,-0.09832099825143814,
pos,no_filler,9,15,⟨NEXT⟩,17.89023208618164, Prevents,1.4533558896800969e-05, JG,1.4446709428739268e-05,𝕨,1.3993638276588172e-05, assuredly,1.3711073734157253e-05, deterioro,1.3673891771759372e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999929641127892,False,False,False,False,False,False,False,1.4533558896800969e-05,7.035887392703444e-05,5.053443146607606e-06,15.476887982072599,43319,-0.0979151502251625,
pos,no_filler,10,15,⟨NEXT⟩,17.89132308959961, JG,1.4885832570143975e-05,Observaciones,1.406857518304605e-05, Prevents,1.4049311175767798e-05,𝕨,1.3990081242809538e-05, deterioro,1.3964852769277059e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999929041347059,False,False,False,False,False,False,False,1.4885832570143975e-05,7.095865294104442e-05,5.185669579077512e-06,15.466976277938073,38057,-0.09802595525979996,
pos,no_filler,11,15,⟨NEXT⟩,17.88926887512207, JG,1.5193720173556358e-05, Prevents,1.4982235370553099e-05,Observaciones,1.447490922146244e-05, assuredly,1.4433826436288655e-05,ﻨ,1.401303325110348e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999926902275547,False,False,False,False,False,False,False,1.5193720173556358e-05,7.309771899599582e-05,5.1839210755133536e-06,15.494234840169225,38702,-0.09520028531551361,
pos,no_filler,12,15,⟨NEXT⟩,17.890714645385742, Prevents,1.4848326827632263e-05, assuredly,1.4255762835091446e-05, JG,1.4192740309226792e-05,𝕨,1.4015576198289637e-05,Observaciones,1.3684943951375317e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999290026498784,False,False,False,False,False,False,False,1.4848326827632263e-05,7.099735375959426e-05,5.1552874538174365e-06,15.487579799511437,39363,-0.09586823731660843,
pos,no_filler,13,15,⟨NEXT⟩,17.89084243774414, assuredly,1.4420123989111744e-05, JG,1.4291799743659794e-05, Prevents,1.4052599908609409e-05,𝕨,1.3922071048000362e-05,Observaciones,1.3658668649441097e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999296547366612,False,False,False,False,False,False,False,1.4420123989111744e-05,7.03452606103383e-05,5.160492491995683e-06,15.49062595622352,39164,-0.08495856076478958,
