prompt_id,prompt_variant,layer,lens,p_top1,top1_token_id,top1_token_str,p_answer,answer_rank,kl_norm_vs_raw_bits
pos,no_filler,27,raw,0.777357816696167,65892, _____,1.9965020576443587e-14,49,2.3387736669396926
pos,no_filler,28,norm,0.37515974044799805,2130,____,0.0015759372618049383,17,4.251987615174322
pos,no_filler,28,raw,0.8557339310646057,65892, _____,8.101994239950727e-07,11,4.251987615174322
pos,no_filler,29,norm,0.31833308935165405,65892, _____,0.0015272098826244473,10,2.329006256249241
pos,no_filler,29,raw,0.5766414403915405,65892, _____,0.12778662145137787,3,2.329006256249241
pos,no_filler,30,norm,0.45286956429481506,65892, _____,0.09470399469137192,4,14.242970248302637
pos,no_filler,30,raw,0.9898777604103088,19846, Berlin,0.9898777604103088,1,14.242970248302637
pos,no_filler,31,norm,0.7619518041610718,19846, Berlin,0.7619518041610718,1,14.883146085123494
pos,no_filler,31,raw,1.0,19846, Berlin,1.0,1,14.883146085123494
pos,no_filler,32,norm,0.9959934949874878,19846, Berlin,0.9959934949874878,1,0.13044132718738077
pos,no_filler,32,raw,1.0,19846, Berlin,1.0,1,0.13044132718738077
pos,no_filler,33,norm,0.9575598239898682,19846, Berlin,0.9575598239898682,1,3.9101720965844895
pos,no_filler,33,raw,1.0,19846, Berlin,1.0,1,3.9101720965844895
pos,no_filler,34,norm,0.7888862490653992,19846, Berlin,0.7888862490653992,1,19.952417270977193
pos,no_filler,34,raw,1.0,19846, Berlin,1.0,1,19.952417270977193
pos,no_filler,35,norm,0.3535226285457611,32671, ______,0.18660487234592438,3,32.21082605238681
pos,no_filler,35,raw,1.0,19846, Berlin,1.0,1,32.21082605238681
pos,no_filler,36,norm,0.6705684065818787,19846, Berlin,0.6705684065818787,1,18.609827139780037
pos,no_filler,36,raw,0.993922770023346,1112,...,0.0010240449337288737,4,18.609827139780037
ctl,orig,21,norm,0.0006263811374083161,62,_,2.9774921131320298e-05,3450,6.277543554657602
ctl,orig,21,raw,0.3153901696205139,118164,这个名字,2.033101054621511e-06,6129,6.277543554657602
ctl,orig,22,norm,0.011502710171043873,2130,____,9.705119737191126e-05,698,9.674258007438159
ctl,orig,22,raw,0.4676993489265442,32671, ______,4.2604690975167614e-07,1895,9.674258007438159
ctl,orig,23,norm,0.019133392721414566,2130,____,4.8859270464163274e-05,2117,14.947416689681528
ctl,orig,23,raw,0.3760407865047455,32671, ______,5.373440803424501e-09,2950,14.947416689681528
ctl,orig,24,norm,0.13085687160491943,2130,____,5.498317113961093e-05,1259,14.574727533539408
ctl,orig,24,raw,0.783106803894043,118164,这个名字,5.292251879784882e-12,2326,14.574727533539408
ctl,orig,25,norm,0.039808839559555054,2130,____,0.0005750009440816939,66,37.877739701711185
ctl,orig,25,raw,0.9998199343681335,4936, simply,4.096145297949327e-12,55,37.877739701711185
ctl,orig,26,norm,0.31088560819625854,2130,____,0.0001919664500746876,71,6.941944179748391
ctl,orig,26,raw,0.6322069764137268,65892, _____,2.7400397922816566e-11,69,6.941944179748391
ctl,orig,27,norm,0.3254343271255493,2130,____,0.0014916073996573687,21,4.1704465128166435
ctl,orig,27,raw,0.7363028526306152,65892, _____,3.769905561057385e-07,18,4.1704465128166435
ctl,orig,28,norm,0.29332470893859863,2130,____,0.06051117926836014,6,17.481633332870874
ctl,orig,28,raw,0.9995655417442322,12095, Paris,0.9995655417442322,1,17.481633332870874
ctl,orig,29,norm,0.3906314969062805,33323,-minded,0.11492575705051422,3,27.26672934327589
ctl,orig,29,raw,0.9999960660934448,12095, Paris,0.9999960660934448,1,27.26672934327589
ctl,orig,30,norm,0.9558008313179016,12095, Paris,0.9558008313179016,1,0.6922670600014148
ctl,orig,30,raw,0.9996365308761597,12095, Paris,0.9996365308761597,1,0.6922670600014148
ctl,orig,31,norm,0.9998241066932678,12095, Paris,0.9998241066932678,1,0.006518304373242861
ctl,orig,31,raw,1.0,12095, Paris,1.0,1,0.006518304373242861
ctl,orig,32,norm,0.9999814033508301,12095, Paris,0.9999814033508301,1,0.000637640625784729
ctl,orig,32,raw,1.0,12095, Paris,1.0,1,0.000637640625784729
ctl,orig,33,norm,0.9999955892562866,12095, Paris,0.9999955892562866,1,0.0002748311102655195
ctl,orig,33,raw,1.0,12095, Paris,1.0,1,0.0002748311102655195
ctl,orig,34,norm,0.9999977350234985,12095, Paris,0.9999977350234985,1,0.0001660560829472087
ctl,orig,34,raw,1.0,12095, Paris,1.0,1,0.0001660560829472087
ctl,orig,35,norm,0.9785861968994141,12095, Paris,0.9785861968994141,1,1.8690197384250642
ctl,orig,35,raw,1.0,12095, Paris,1.0,1,1.8690197384250642
ctl,orig,36,norm,0.6172069311141968,12095, Paris,0.6172069311141968,1,9.672030488144184
ctl,orig,36,raw,0.9611296653747559,12095, Paris,0.9611296653747559,1,9.672030488144184
